mjd,night,band,n,flux,err,snr
59517.12646989989,59517,ZTF_r,1,4.2617270889009005,3.6897828710592813,1.1550075540562696
59520.17593749985,59520,ZTF_g,1,-0.10453034204648984,3.4716242894050295,-0.03010992357828109
59521.17274310021,59521,ZTF_i,1,-10.247621653492784,7.563743585994691,-1.3548346181998636
59522.170555599965,59522,ZTF_r,1,2.2960433048967817,4.614250004854043,0.4975983751381953
59523.119817413695,59523,ZTF_r,2,0.6156745021228487,0.6097476140304614,1.0097202317090022
59523.20798610011,59523,ZTF_g,1,1.33897277650092,3.711506108273761,0.36076264929648266
59524.16937500006,59524,ZTF_r,1,1.1006152593592164,3.601784300869497,0.3055750060028636
59524.18920140015,59524,ZTF_i,1,-6.0285511647117715,7.014215969081843,-0.8594761255263865
59526.1248396246,59526,ZTF_r,2,-4.170787634422944,2.419976313496576,-1.7234828337623915
59532.13326737364,59532,ZTF_r,2,-5.413694828099399,4.6833908847876735,-1.1559348688327207
59532.17097220011,59532,ZTF_g,1,12.103267563964764,8.937218582331978,1.3542543972116516
59538.1073264,59538,ZTF_i,1,-13.976392503789011,7.373475475469415,-1.8954958961057964
59538.152974499855,59538,ZTF_r,1,3.5551956114290064,5.821529107452452,0.6106979018412549
59538.179953699924,59538,ZTF_g,1,4.325806011450813,8.898466210766456,0.4861293967961492
59540.17752309982,59540,ZTF_r,1,-8.394086052389321,11.295016887076025,-0.7431671980937005
59542.12684029993,59542,ZTF_i,1,-8.226102797588933,9.169683859029911,-0.897097754301335
59550.12465396982,59550,ZTF_r,2,0.00780686674070326,3.556744993250447,0.00219494699662702
59550.17103009997,59550,ZTF_g,1,-0.9374669343156634,6.024158871696567,-0.15561789691838707
59733.42424769979,59733,ZTF_r,1,-0.08385339868958554,4.553255507343926,-0.01841614171538117
59737.43584490009,59737,ZTF_g,1,0.6608881954877373,3.11026350991615,0.21248623898929844
59740.42052080016,59740,ZTF_g,1,-4.80529940669275,3.557326977812427,-1.3508174639734025
59742.398587999865,59742,ZTF_r,1,3.8961381545086664,9.673220628807524,0.4027756942610919
59744.399363399956,59744,ZTF_r,1,5.880417250400921,10.746880969618141,0.5471743166249904
59750.41796300001,59750,ZTF_g,1,0.10491352786811,6.781717584582407,0.015470052617145392
59755.48241900001,59755,ZTF_r,1,2.5522740091678733,5.807761393468894,0.4394591713147905
59779.4046180998,59779,ZTF_r,1,3.9873109291537143,4.924744192732806,0.8096483336205738
59782.43567130016,59782,ZTF_r,1,-1.2899835995363536,5.235373483228711,-0.24639762639069768
59785.33488429989,59785,ZTF_g,1,-1.604381394405345,3.572840290271958,-0.44904928965722746
59787.352997700225,59787,ZTF_r,1,-0.2606466472281807,2.6588452524245247,-0.09803001772687016
59794.36114579998,59794,ZTF_r,1,-4.667039353094913,3.969607006927655,-1.1756930459237194
59802.451840300106,59802,ZTF_r,1,-1.914519623052895,12.020723525317162,-0.15926825195011554
59805.45790510019,59805,ZTF_r,1,6.728467660847919,11.061916063416692,0.6082551722752539
59824.29459490021,59824,ZTF_r,1,0.004625741601376243,3.4241495487967493,0.0013509169314762362
59827.271493100096,59827,ZTF_g,1,1.3598372030729458,6.960138021172801,0.195375034077817
59843.33365740022,59843,ZTF_g,1,-1.4097373138541376,3.383941780092366,-0.41659620805168174
59845.229340299964,59845,ZTF_g,1,2.332246549808448,3.9098454891864094,0.5965060655872004
59849.21119209984,59849,ZTF_g,1,-7.267539435691801,3.984896246351372,-1.8237713070562536
59853.251307900064,59853,ZTF_r,1,3.250253716870192,2.707109608224054,1.2006361718772285
59870.20993060013,59870,ZTF_r,1,2.4924129490009332,4.307517102559125,0.5786193971279125
59872.22637729999,59872,ZTF_i,1,-1.5939767319389357,10.519932482227697,-0.1515196732138528
59872.29097220022,59872,ZTF_g,1,-4.870967170751761,6.0863279546926625,-0.8003129648963728
59874.18908559996,59874,ZTF_g,1,0.9433217530832986,3.512702379269621,0.26854588041684274
59879.25696759997,59879,ZTF_r,1,-2.9278096513370917,5.84747867529824,-0.5006960801251257
59881.14519680012,59881,ZTF_g,1,-4.324117256151378,4.533564408909632,-0.9538007770780457
59881.16215279978,59881,ZTF_i,1,-0.2816082285797013,7.401702847603592,-0.03804641099188088
59881.25931710005,59881,ZTF_r,1,-0.7393885245303152,6.135184218465887,-0.12051610810721516
59883.12651620014,59883,ZTF_r,1,-14.138932379240302,5.3495023600846965,-2.64303694577984
