source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,jestin_var
370587473564588288,15.92077494622048,38.40832263383735,4.305114187236681,9.603059,19.903866,0.58296967,6.334472310865541,-15.015375903090952,0.9708176,37,24.818939565459,0.614821,0.0133857066642575,24.81898701153226,0.0056899004,0.15446906,1.128934,13.073789375033297,
339722739065278720,36.81630769416858,43.62769730966502,4.456788425330324,24.993525,18.541698,0.3293972,14.878547785976432,-33.25744055923547,1.0985655,28,0.19343948939,0.77790475,0.0012145403959504,0.1934007737271429,0.1954023,-0.024703557,2.1018524,11.786808087760324,
364358911992662016,13.938642793014482,36.852920115665725,3.263439168402325,22.757206,18.182323,-0.34253693,16.031952636509374,-7.069595364047695,1.0297233,46,16.448285864064,0.51268035,0.0220534486615038,16.44832935465342,0.2938637,0.29029435,3.1365008,10.750700608565182,
383597376181153920,4.612769634113343,41.96073238563367,5.0620824356119725,8.266364,20.322025,0.34707642,24.973351793536924,-4.241117946510663,1.0284015,56,23.807966836759,0.44752488,0.017479189928876,23.807997615966347,-0.0053998632,-0.021337127,1.2886214,13.843671066655507,
2956094666917364736,79.25956962875652,-26.718145606621476,2.171941398884804,7.7418747,19.676037,0.44174957,3.6711426278355663,9.084574102728997,1.0013022,51,12.416911506378,0.52480257,0.0022913798750367,12.416915709400907,0.024253394,0.091613814,1.932335,11.360277516913019,
5653698346326520832,130.8417003904847,-23.559003082432294,5.359245003964289,40.621906,18.211306,0.093170166,24.424890861179065,-39.409481245573744,0.9927111,45,16.700022072681,0.5046814,0.0457274426222013,16.700026657200766,-0.041501977,-0.09737336,1.359911,11.856824058811558,
1030289712881895296,128.87946757782527,53.541363519985104,10.341681111307675,81.96936,18.160767,0.32528877,-55.03059309343259,-125.14392992779142,0.9844551,35,11.098173213971,0.6919873,0.0010691323151428,11.098138662451271,0.27142859,0.26600984,2.642664,13.233722710240297,
2488974302977323008,38.61592679761061,-4.908682802163951,12.28247792406872,414.38257,15.196685,0.19721127,85.75671400687908,-35.757176234085826,1.0163449,28,0.299397242183,0.77630526,0.0013652311405222,0.299436182572382,0.11603722,-0.06153846,1.5779014,10.643114961138409,
380739951618905344,9.7100620851745,40.175826328060296,3.023669604961598,9.721055,19.292595,0.41540146,-36.96124559375832,-16.79318874507488,1.0350624,35,23.186093702093,0.63675725,0.0127315716098421,23.186093154783233,0.13417368,0.36650246,0.7822412,11.695266671280075,
1239847966186208768,215.40933239056025,19.47751353351095,3.311844098566314,13.667478,18.964216,-0.14318275,0.4201058594585514,-9.334509430158532,0.9681159,48,24.66911349403,0.4884542,0.0325773480676142,24.669075933870385,-0.035497177,-0.18610716,1.5826747,11.564565423284677,
