recno,WDJname,GaiaDR3,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,plx,e_plx,Gmag,RPmag,BPmag,gmag,rmag,Variable,Periodic,Freq,gAmp,rAmp,Class,Note,Simbad
768,WDJ095006.95+183733.90,627151433802913792,147.52911263695,0.061433,18.62578292947,0.053083,10.3320,0.0739,16.6810,16.6952,16.7158,16.64541,16.81465,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
769,WDJ143817.77-232514.69,6278246819492556416,219.57405317471,0.118347,-23.42068092227,0.104785,7.2783,0.1344,17.6259,17.5882,17.6744,17.62389,17.74491,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
770,WDJ143914.58-223622.30,6278490601835670144,219.81070582726,0.111138,-22.60613432717,0.087497,6.6210,0.1185,17.9009,17.8234,17.9507,17.91222,18.03201,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
771,WDJ144410.08-214338.33,6279014454702485632,221.04168464402,0.081768,-21.72729215658,0.071274,9.4384,0.0969,16.9408,17.1673,16.8448,16.81207,17.20141,True,True,11.3173909805,0.081561575,0.083952385,---,---,Simbad
772,WDJ143858.73-184542.47,6284835750296054784,219.74474656522,0.079328,-18.76185145284,0.072635,3.0762,0.0854,16.6008,16.5927,16.4626,16.43015,16.81887,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
773,WDJ150554.29-121458.79,6312490559382554112,226.47599684172,0.123783,-12.24973883411,0.085002,5.0162,0.1279,17.6582,17.8179,17.5846,17.53102,17.87851,True,True,4.5575287069,0.095938675,0.123132410,---,---,Simbad
774,WDJ145952.99-084929.65,6332172027974304512,224.97082324962,0.052388,-8.82508273943,0.045648,9.5942,0.0581,15.7796,15.9213,15.7006,15.63820,15.99620,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
775,WDJ091833.06+195307.86,636028688819279488,139.63774483176,0.069077,19.88551260009,0.057272,1.7287,0.0796,16.5477,16.8376,16.3582,16.32990,16.81638,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
776,WDJ095719.25+234240.78,642198323440548480,149.33022124309,0.132259,23.71124697977,0.108483,2.1131,0.1490,17.7902,17.7651,17.7846,17.70184,18.02781,True,True,6.6281864865,0.101467720,0.221688830,---,---,Simbad
777,WDJ100412.47+243849.46,642549544391197440,151.05194274263,0.046307,24.64679612985,0.036272,11.9742,0.0581,16.4716,16.4537,16.5118,16.41974,16.57249,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
778,WDJ093807.11+275820.00,647899806626643200,144.52959564848,0.078453,27.97224895188,0.072685,11.1648,0.0923,17.0660,17.0675,17.0869,17.00569,17.18864,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
779,WDJ080730.56+121827.47,650043407627588608,121.87730253587,0.111765,12.30762290055,0.070849,1.4534,0.1403,17.5759,17.9107,17.3747,17.35295,17.88249,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
780,WDJ080931.48+171120.93,656829318515154176,122.38088992376,0.104598,17.18889714545,0.067838,6.4033,0.1337,17.8102,17.7861,17.8590,17.74386,17.92288,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
781,WDJ081237.81+173701.43,657056745624156416,123.15787857771,0.020889,17.61667538773,0.016291,36.9770,0.0253,13.4291,13.5516,13.3756,13.28361,13.62212,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
782,WDJ225206.39-274012.56,6609580078678720512,343.02663282144,0.055765,-27.67017527103,0.047707,2.2331,0.0646,16.6719,16.9973,16.5004,16.51647,17.01970,True,True,4.6727130899,0.211252580,0.171486185,---,in_SIMBAD_(V*),Simbad
783,WDJ224652.14-241903.95,6623537141840392448,341.71715492590,0.087643,-24.31776297903,0.104149,7.1641,0.1023,17.5000,17.4898,17.5386,17.47717,17.63819,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
784,WDJ081604.20+191714.56,663511703512536064,124.01728541075,0.087282,19.28732240103,0.056712,6.1633,0.0954,17.4977,17.5301,17.5063,17.40978,17.63583,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
785,WDJ033453.24+225007.15,67620897117741440,53.72174456552,0.038410,22.83581117188,0.030391,11.4582,0.0433,15.2282,15.4318,15.1373,15.05826,15.48136,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
786,WDJ191130.81-272226.70,6763042249461402880,287.87839445637,0.078331,-27.37415089540,0.079226,5.6061,0.0931,16.8900,17.0178,16.8113,16.79842,17.13016,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
787,WDJ192035.76-252313.33,6769371729881166848,290.14895896910,0.168539,-25.38709007674,0.167929,0.8744,0.2173,17.9889,18.1539,17.9139,17.87352,18.28379,True,True,1.0544981638,0.148443990,0.125231145,---,---,Simbad
788,WDJ191758.68-243540.50,6770227729752288256,289.49474827968,0.069329,-24.59481184690,0.058434,19.4853,0.0755,16.8699,16.6457,16.9623,16.94360,16.92448,True,True,12.0402836838,0.151011560,0.194270125,Spotted_variables,FAR,Simbad
789,WDJ212713.20-272538.57,6790059281674973056,321.80503495171,0.093979,-27.42706674177,0.064930,7.3978,0.1375,17.4057,17.4018,17.4301,17.37491,17.54348,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
790,WDJ211904.60-255813.25,6791227822017756288,319.76917447752,0.061366,-25.97041002098,0.048238,5.3682,0.0697,16.1518,16.2921,16.0584,16.01718,16.36967,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
791,WDJ203757.91-263752.65,6799930284754447104,309.49133367701,0.072042,-26.63137624079,0.049790,1.7693,0.0844,17.3447,17.6514,17.2082,17.19508,17.66685,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
792,WDJ203838.47-261637.09,6799989928963170688,309.66024503388,0.128850,-26.27701630770,0.084917,1.2203,0.1428,17.9693,18.0844,17.9141,17.86462,18.23600,True,True,19.0906192581,0.181293550,0.278584610,---,---,Simbad
793,WDJ204059.10-234944.86,6806583841928390400,310.24639208921,0.103427,-23.82913738005,0.066917,6.4199,0.1400,17.8745,17.8442,17.9042,17.85164,18.00269,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
794,WDJ214651.54-270007.48,6810414746597791360,326.71476703191,0.061473,-27.00211776006,0.052404,2.7892,0.0809,16.8342,17.1439,16.6801,16.68482,17.15093,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
795,WDJ213433.32-250004.81,6814484584593326720,323.63880964697,0.088172,-25.00141130866,0.078078,1.6241,0.1071,17.5319,17.5099,17.4837,17.45508,17.81495,True,True,3.0671836647,0.106382425,0.199182940,WD-MS_binaries,---,Simbad
796,WDJ213703.27-224805.35,6815911033426481920,324.26376923334,0.093488,-22.80140314601,0.081012,7.0009,0.1050,17.4613,17.1486,17.4675,17.41160,17.44294,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
797,WDJ212610.58-195747.74,6830937062411176192,321.54428019239,0.105043,-19.96345926930,0.087835,6.0645,0.1362,17.9448,17.9254,17.9653,17.88711,18.05176,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
798,WDJ210512.34-191233.64,6833528611317562240,316.30174471234,0.077792,-19.20956802705,0.065035,7.9237,0.0882,17.4267,17.4453,17.4832,17.41097,17.56905,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
799,WDJ215926.36-160428.61,6838870068869482368,329.85973999549,0.103845,-16.07489144388,0.096859,7.5372,0.1103,17.4594,17.4595,17.4793,17.42297,17.59501,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
800,WDJ214756.95-134335.32,6843363738533248768,326.98752970779,0.114187,-13.72658196554,0.102547,6.4818,0.1293,17.7898,17.8006,17.7861,17.74978,17.91137,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
801,WDJ213957.13-124549.09,6844375121726139520,324.98911367423,0.049986,-12.76391156226,0.045325,27.2148,0.0591,16.4072,16.1611,16.5448,16.55428,16.45165,True,True,135.4734480575,0.128105020,0.097795140,---,FAR,Simbad
802,WDJ202647.52-225451.17,6849850998873128704,306.69792495005,0.065961,-22.91429127218,0.045589,14.2093,0.0811,16.7953,16.7918,16.8069,16.77150,16.95020,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
803,WDJ202459.44-223323.12,6849932122215660032,306.24768158149,0.060888,-22.55646812254,0.040015,3.0540,0.0708,16.3426,16.6420,16.1983,16.19127,16.68071,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
804,WDJ195901.13-251142.71,6851161273137814528,299.75465473307,0.084442,-25.19530050521,0.062689,2.3476,0.1010,17.4866,17.4712,17.4778,17.42975,17.75153,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
805,WDJ194829.78-231723.69,6863852416161801984,297.12413759874,0.104428,-23.28993169835,0.089875,6.5394,0.1186,17.8837,17.8655,17.9476,17.88080,18.01262,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
806,WDJ194319.85-173418.20,6870151075900582784,295.83272490193,0.066704,-17.57174524767,0.054999,1.6534,0.0691,16.8723,16.9474,16.8240,16.81240,17.11548,True,True,10.2557156757,0.105788050,0.175500900,---,in_SIMBAD_(V*),Simbad
807,WDJ210219.83-123412.11,6888729008474842240,315.58268061635,0.057545,-12.57025457255,0.046672,11.8341,0.0644,16.5386,16.5477,16.5628,16.47936,16.66649,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
808,WDJ212251.35-075703.47,6897714148777302144,320.71388408427,0.066336,-7.95109061244,0.050461,5.9183,0.0984,16.6497,16.7662,16.5769,16.50794,16.85110,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
809,WDJ084905.88+244507.93,690742208485115520,132.27447284240,0.075448,24.75217043980,0.042517,1.5147,0.0905,16.6453,16.9445,16.4492,16.43206,16.93704,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
810,WDJ205249.27-032419.53,6914922055508553984,313.20531622638,0.073414,-3.40547528227,0.042830,2.9914,0.0888,17.4664,17.5583,17.4129,17.35175,17.71922,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
811,WDJ205505.72-011929.98,6917335552250916096,313.77363858393,0.056818,-1.32545074034,0.031669,7.4693,0.0700,16.7819,16.9237,16.7122,16.63293,16.99480,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
812,WDJ210011.69-003131.74,6917494599184676608,315.04877286334,0.096543,-0.52548885877,0.054549,1.3059,0.1126,17.5283,17.8415,17.3500,17.31499,17.83872,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
813,WDJ091022.51+272843.94,692071071365975552,137.59386490472,0.145602,27.47878281846,0.089684,1.7026,0.1410,17.1635,17.3858,16.9997,16.96461,17.47228,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
814,WDJ084250.04+265056.01,703238016399341824,130.70823524304,0.087444,26.84881933592,0.043032,7.9790,0.1102,17.7284,17.6407,17.7957,17.74473,17.81609,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
815,WDJ090148.66+360707.76,715357559411376128,135.45219046169,0.022699,36.11803237492,0.016652,29.4257,0.0290,14.5563,14.5580,14.5675,14.51713,14.69581,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
816,WDJ103349.20+230916.26,722446385752579840,158.45473807502,0.036015,23.15446267958,0.034913,15.5375,0.0436,15.6544,15.8342,15.5485,15.53093,15.87347,True,True,7.0594432011,0.251538275,0.131406515,---,in_SIMBAD_(V*),Simbad
817,WDJ105046.06+331547.03,738102190085868672,162.69184313296,0.048791,33.26283143160,0.049425,11.6040,0.0627,16.5430,16.5371,16.5716,16.51913,16.65211,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
818,WDJ104406.25+360046.79,750807768499445376,161.02567452337,0.067677,36.01278721693,0.075775,7.8409,0.0927,17.5621,17.5351,17.5704,17.52786,17.67019,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
819,WDJ110834.03+315352.43,757803896562843392,167.14161591147,0.066532,31.89789319446,0.054592,2.3570,0.0772,17.1670,17.2337,17.1161,17.03634,17.41516,True,True,10.5985895672,0.118370475,0.243307475,WD-MS_binaries,in_SIMBAD_(V*),Simbad
820,WDJ113941.41+420518.43,769375702394078208,174.92210903499,0.051825,42.08829528795,0.066083,11.0528,0.0920,16.5968,16.5821,16.6103,16.53872,16.69393,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
821,WDJ110121.95+401546.36,777211372009616512,165.34127418462,0.075953,40.26254378714,0.128261,7.4382,0.1528,17.4676,17.4618,17.4866,17.42696,17.58649,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
822,WDJ104233.54+405715.17,779588657882981120,160.64016756944,0.031989,40.95422649763,0.034768,13.6912,0.0543,16.1299,16.1329,16.1598,16.09663,16.26900,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
823,WDJ113408.26+485601.85,790475437911747712,173.53439385732,0.067025,48.93380619824,0.085028,0.7658,0.1189,17.7688,18.1133,17.5681,17.54567,18.09426,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
824,WDJ094913.83+315930.10,793273969875990528,147.30763125309,0.140350,31.99170672074,0.088099,2.8951,0.1847,17.8431,17.8019,17.5698,17.48878,17.84932,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
825,WDJ095749.41+335923.69,795097505615589504,149.45562755849,0.108672,33.98978162645,0.115863,3.4562,0.1250,17.7073,17.8692,17.5951,17.57003,17.95396,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
826,WDJ092415.25+351651.40,798566915774818176,141.06274385670,0.030956,35.28094464811,0.026015,17.3947,0.0452,15.5395,15.5543,15.5489,15.47191,15.66857,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD_(binary)",Simbad
827,WDJ095246.88+432436.10,808207880403504640,148.19485529393,0.063952,43.40993530143,0.053622,8.5320,0.0966,17.5232,17.5253,17.5353,17.49292,17.64389,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
828,WDJ091635.08+385546.31,812202337427426304,139.14591755496,0.049126,38.92930816789,0.038713,10.9835,0.0661,16.6199,16.6172,16.6211,16.56989,16.75063,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
829,WDJ091312.74+403628.95,815420470522957568,138.30303082668,0.080747,40.60793232687,0.069460,6.0893,0.1176,17.7638,17.7555,17.7712,17.70721,17.88073,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
830,WDJ092311.41+423634.16,817461778282929664,140.79748372043,0.069093,42.60933163405,0.057472,6.7873,0.0838,17.4317,17.4997,17.4412,17.40400,17.67137,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
831,WDJ095221.85+445430.21,820542992117501952,148.09099808177,0.032509,44.90860494425,0.024151,16.0796,0.0413,15.9105,15.8005,15.9367,15.85775,16.02642,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
832,WDJ105449.90+530759.28,837550886514384128,163.70712738855,0.060724,53.13298065811,0.079487,5.5458,0.1139,17.9696,17.9606,18.0178,17.93801,18.09751,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD_(binary),Simbad
833,WDJ112431.42+503331.63,838295294542456448,171.13026620724,0.019895,50.55898302155,0.027461,15.1340,0.0386,15.3973,15.4901,15.3708,15.26354,15.55934,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
834,WDJ112954.78+510000.26,838410876406247680,172.47826205834,0.065084,51.00009221647,0.085405,0.9067,0.1088,17.7187,18.1154,17.5360,17.51887,18.03924,True,True,0.3453581109,0.118809970,0.139920620,---,---,Simbad
835,WDJ110631.92+505301.99,839098384708377216,166.63326910928,0.060887,50.88378799176,0.059749,3.2434,0.0893,17.6320,17.8826,17.5083,17.44464,17.87768,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
836,WDJ110505.98+583103.11,857360753152627072,166.27389101945,0.073800,58.51734078130,0.092046,5.6962,0.1204,17.9022,17.8960,17.9184,17.85003,18.02544,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
837,WDJ073036.71+202929.16,864813315982337792,112.65290977478,0.066436,20.49144440601,0.058969,6.5521,0.0717,16.4594,16.6861,16.3331,16.17898,16.58987,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
838,WDJ073145.10+235353.57,866850569292962688,112.93793518024,0.040082,23.89792581238,0.035095,13.4345,0.0432,16.1432,16.1462,16.1597,16.07858,16.28718,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
839,WDJ073935.24+244505.20,868275776880649856,114.89643986584,0.087726,24.75144051489,0.073707,4.0168,0.0989,17.4488,17.7012,17.3664,17.31589,17.71516,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
840,WDJ074246.97+255000.90,868850104203080448,115.69574741981,0.080461,25.83298049919,0.072191,8.9988,0.0948,17.1086,17.0749,17.1306,17.05686,17.22375,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
841,WDJ072646.96+275048.97,872851639333947008,111.69552205796,0.091007,27.84695084525,0.096498,6.0844,0.1219,17.3025,17.4093,17.2810,17.17113,17.50547,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
842,WDJ071223.85+260933.92,883286485717896832,108.09909548201,0.071063,26.15919848829,0.063849,7.3853,0.0721,17.0308,17.1317,17.0161,16.91324,17.20872,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
843,WDJ070057.53+284310.32,887401850366113792,105.23958656211,0.089474,28.71916764480,0.085068,7.3771,0.0962,17.1191,17.1824,17.1090,17.01142,17.29549,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
844,WDJ071816.42+373139.24,898348313253395968,109.56823578561,0.071479,37.52740644390,0.078038,11.8194,0.0950,16.9543,17.2333,16.8200,16.79769,17.26181,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
845,WDJ072924.09+355224.55,898473932456801024,112.35037416247,0.125864,35.87322697891,0.134214,11.9207,0.1612,17.3916,17.2869,17.4221,17.44853,17.48642,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
846,WDJ081946.37+373127.93,908060853512404992,124.94258602333,0.036746,37.52396811797,0.028733,20.2123,0.0442,15.7558,15.7645,15.7783,15.72453,15.87892,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
847,WDJ084007.71+401503.73,911639111025648512,130.03137672357,0.029951,40.25100485679,0.021487,16.9660,0.0370,15.6441,15.6367,15.6597,15.59432,15.76639,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
848,WDJ074458.76+380301.60,919955847042339072,116.24479305359,0.100389,38.05042568199,0.072693,1.7038,0.1180,17.7730,18.0699,17.6314,17.60991,18.08881,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
849,WDJ075540.94+400917.91,920621124593362816,118.92052695511,0.111379,40.15496625838,0.082593,0.9509,0.1276,17.7972,18.1258,17.6272,17.61725,18.13122,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
850,WDJ073707.98+411227.88,924428973878531968,114.28342090427,0.035644,41.20745758492,0.029170,16.6271,0.0408,15.8089,15.7939,15.8188,15.76792,15.93528,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
851,WDJ074804.83+440632.39,925989657618712192,117.02000722123,0.071576,44.10883388265,0.060980,5.8473,0.0824,16.7891,16.8827,16.7385,16.64944,16.94141,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
852,WDJ074725.88+440848.32,926002203218885504,116.85726998867,0.026278,44.14602260166,0.021172,26.0899,0.0313,14.9106,15.0114,14.8746,14.80404,15.08307,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
853,WDJ082145.28+455923.39,930093722208184448,125.43870015556,0.069704,45.98981643896,0.047591,1.1819,0.0969,17.4320,17.4413,17.3793,17.33779,17.70176,True,True,1.9642841231,0.158157780,0.310304320,WD-MS_binaries,"FAR,_in_SIMBAD_(CV)",Simbad
854,WDJ082823.56+470001.37,930577850922831616,127.09790101494,0.099675,47.00002266451,0.072859,6.1355,0.1273,17.8812,17.8248,17.8838,17.84871,18.00788,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
855,WDJ080434.22+510349.37,935056333580267392,121.14230020587,0.079084,51.06352941525,0.060761,7.0037,0.1104,17.7867,17.7121,17.8659,17.87723,17.97392,False,False,0.0000000000,0.000000000,0.000000000,---,in_SIMBAD_(CV),Simbad
