ra,dec,rmag,imag,ndet
247.25075344724146,-29.038173396852137,22.519203,21.781961,10
247.24745272889803,-29.036367812727068,22.852388,22.254482,6
247.24706841985417,-29.034324130453275,20.515244,20.052656,12
247.24943996367983,-29.036030418234102,18.936134,18.50739,13
247.2497008476314,-29.036902905395397,22.304054,21.563608,5
247.2530954083622,-29.0378214718598,20.007404,19.553211,13
247.25654454950043,-29.03905959928044,99.99,22.890625,1
247.25463149834025,-29.037391675293595,99.99,21.824528,3
247.2561558215904,-29.037711357575837,18.259295,17.80453,14
247.2561737257788,-29.037048941739705,99.99,99.99,1
247.254881188175,-29.035979168761482,19.830164,18.679247,14
247.24798925594956,-29.033475118916805,99.99,99.99,1
247.24852945632273,-29.034344606610958,23.046875,22.462427,3
247.24824480121632,-29.03254791708216,20.008062,19.608206,12
247.24619041770845,-29.031403583363414,18.24195,17.453125,9
247.24617360087018,-29.030214827934554,23.015625,99.99,1
247.24889017038748,-29.031665659182796,99.99,22.890625,1
247.2557189691935,-29.035446834200087,21.536549,20.9844,14
247.2512993603174,-29.03144027900364,17.254898,16.805079,13
247.25308023882613,-29.032163357271983,21.36376,20.629332,13
247.2512463315138,-29.03028895531679,19.325682,18.896973,11
247.25533637614456,-29.03275930703531,99.99,22.590832,2
247.25499401131245,-29.032399176590538,20.921875,99.99,1
247.2583512899439,-29.040283851152235,23.265625,21.711626,4
247.25752142669492,-29.03843633386823,20.830233,20.377031,13
247.2588758687032,-29.039471539277656,23.179228,21.709743,5
247.26164478023668,-29.0415663213477,23.15625,22.518267,4
247.26300419744962,-29.039424951153304,21.588297,20.796558,14
247.2621915956526,-29.0374516376408,23.390625,22.287615,4
247.2645237642516,-29.040030936317546,23.056911,22.22191,6
247.26797076337232,-29.04252057146788,22.251118,21.468376,9
247.26677632120104,-29.040384927977456,99.99,22.859375,1
247.26827851474462,-29.040892565399893,23.671875,21.909592,4
247.26739111769533,-29.039094068599766,20.107298,19.655512,13
247.260723806696,-29.035896059460814,23.118666,22.625885,6
247.2608927869156,-29.032488941157535,21.533785,20.952412,12
247.26323981463557,-29.036393019121714,21.80801,20.421875,13
247.2644620537712,-29.036039882419963,21.661787,20.625,13
247.2652762639575,-29.037223556965724,20.390625,19.961044,6
247.26531859849388,-29.03706143727603,20.003963,99.99,8
247.2653739074812,-29.03675259729873,21.0625,20.153673,3
247.26372238262132,-29.034681988690533,21.51203,20.491905,14
247.26650578149167,-29.037049141871712,23.171875,22.321533,4
247.2684968758222,-29.036440959482963,99.99,21.841084,3
247.26570752504563,-29.03460579207289,99.99,19.265625,3
247.26574351563383,-29.034477717992804,19.670927,19.125,10
247.26581364285084,-29.034222346928352,99.99,20.9375,3
247.2638317597886,-29.032308155122852,20.137398,19.710669,13
247.26510549153315,-29.032971198470364,21.412268,20.675741,13
247.26665614842798,-29.032805950565898,23.015625,22.53125,2
247.26716424194538,-29.03300086249829,21.617489,21.03286,12
247.24783255085796,-29.026924363368003,22.153753,21.225883,10
247.24977148668077,-29.0273425073342,99.99,22.296875,2
247.2465226181127,-29.025800712856046,22.921875,22.22186,4
247.2510153475676,-29.026758312370024,23.78125,22.710623,4
247.25006098641586,-29.025874461464937,20.392344,19.969067,11
247.25134380241792,-29.028082697547063,21.928022,21.489508,9
247.25298484048685,-29.028746305627095,19.615767,19.178204,11
247.254067005297,-29.027954510337107,22.488861,21.87072,7
247.25433895124215,-29.029913322927626,23.218805,20.834883,7
247.25529261676584,-29.030442581228908,99.99,99.99,1
247.25562157011322,-29.029100915713393,22.342545,21.765102,6
247.25379687740312,-29.02670295433014,99.99,22.796875,1
247.2566983120195,-29.02762827814834,16.785727,16.25854,11
247.24620139513917,-29.023077735449867,18.667618,18.21875,10
247.24728281061385,-29.02413026241397,99.99,23.015625,1
247.2495727808651,-29.022821080148244,20.27165,19.765625,9
247.2469417086411,-29.01967664398751,21.875,99.99,1
247.2476341087534,-29.01986417834617,21.453125,99.99,1
247.24789499914908,-29.019817909454968,23.5,99.99,2
247.2496026997489,-29.02066273812815,20.8024,19.90625,9
247.24931111830932,-29.01975705548859,99.99,22.40625,2
247.25134663266286,-29.023568584912375,22.402279,21.484375,7
247.25495232142453,-29.02499134479473,18.890625,18.210983,3
247.25505832948136,-29.024902425802193,18.591192,99.99,9
247.2553562912567,-29.024632725705438,19.9375,19.968445,3
247.25464222956865,-29.02352840195223,99.99,99.99,1
247.2554572863861,-29.023421132254235,21.66848,21.265625,11
247.25130760129358,-29.02127248892228,20.426378,20.015625,9
247.25452643110629,-29.022863380356423,19.328756,18.90625,10
247.25468525885017,-29.021929022493932,22.37717,21.921875,6
247.25520166663614,-29.020865414058967,22.921875,21.53125,3
247.25572437429406,-29.021271900706,21.57761,19.984375,9
247.25920754596424,-29.0302951740861,23.03125,22.585424,4
247.258711135456,-29.028717077618673,18.01278,17.601501,12
247.2608729137324,-29.028125953568424,22.153162,21.436604,11
247.26009445654518,-29.02657636458036,99.99,23.046875,1
247.26240756301783,-29.028046434444327,23.4375,22.486868,4
247.26185333863256,-29.027055915785063,22.175951,21.618053,12
247.26347299831824,-29.030900058371834,22.833233,22.418337,5
247.26428683897976,-29.030892144587316,22.702793,21.241512,7
247.2650453792502,-29.0306644814879,99.99,22.4375,1
247.26711664318563,-29.030421527591113,21.190443,20.430012,12
247.26440567645125,-29.029597674994697,99.99,18.046875,1
247.26576029900104,-29.028050140861893,99.99,22.811708,2
247.26649700443343,-29.029852265734004,99.99,23.078125,1
247.26163401941815,-29.022016697678215,23.156622,21.5,4
247.26422020208238,-29.02522697627068,20.301218,19.81733,12
247.26550595738348,-29.026100037789707,20.203556,19.811638,12
247.26887251809788,-29.02778513182192,23.0625,22.796364,4
247.2664128533712,-29.025664821018797,19.824677,19.405287,11
247.26841395941912,-29.026216846965898,18.077526,17.56243,11
247.2641985373831,-29.023989096394914,20.932232,19.31837,12
247.26415825755168,-29.022672758037327,22.897884,21.328125,4
247.26677862303268,-29.024771927746915,18.953016,18.53931,11
247.26873841112172,-29.02396474998025,19.986986,19.5944,11
247.27451747002385,-29.063424860104412,22.016384,21.40625,10
247.2739919536232,-29.06186795547626,20.108845,19.5625,13
247.27403747502808,-29.061083166535813,23.21875,22.703125,4
247.26982846092366,-29.059187015600614,21.791172,21.109375,12
247.27056387603812,-29.060192860162502,21.781591,21.390625,13
247.27285362849895,-29.05973372230249,22.890625,22.28125,4
247.27315288642913,-29.05948523841006,21.9375,99.99,1
247.27327013052513,-29.059391057101678,21.99515,21.78125,8
247.2761344796868,-29.063629825207425,20.881502,20.40625,13
247.27739272455128,-29.063625345028694,23.00229,22.625,6
247.2782766765006,-29.064201669701013,21.463936,21.046875,11
247.2796623116819,-29.063722606173375,99.99,22.828125,1
247.27802068989274,-29.06209437905337,22.543476,21.265625,13
247.27897478806955,-29.062302774871103,19.973076,19.546875,12
247.27749830756522,-29.061352058328794,19.431725,18.5625,13
247.27748027909863,-29.059985492764536,23.109375,22.765625,2
247.28027446142863,-29.062108304739173,23.453125,22.078125,4
247.27880198558793,-29.060132916732446,22.707693,21.078125,9
247.2713449619431,-29.056870807693446,21.490856,20.546875,13
247.2733562397047,-29.05845510630437,20.66315,20.125,12
247.2731139768176,-29.057313546584687,20.97628,20.421875,12
247.2738260768994,-29.056484560632764,21.099556,20.5,13
247.27137572413372,-29.05430042563134,19.459467,18.9375,13
247.27802466028817,-29.058665017634123,21.538563,20.578125,12
247.28033824024723,-29.058656288364148,22.202494,20.625,11
247.27901319879663,-29.056760866156125,19.43243,18.984375,13
247.28128467267294,-29.064170389377292,20.86088,20.28125,13
247.28366098644395,-29.061593131576082,99.99,22.703125,1
247.2865609556514,-29.062786943714453,22.813335,21.609375,9
247.28888821038518,-29.064432642880963,21.701262,21.070103,15
247.28938057224963,-29.0637108275974,22.828125,22.128994,5
247.28851933305648,-29.06206785543326,21.300436,20.171875,15
247.28246156474583,-29.059692069464628,99.99,22.84375,1
247.2820574907179,-29.057918231559082,20.262484,19.78125,13
247.28390172635233,-29.060046922945077,19.741877,19.25,14
247.2851999852978,-29.06002154987991,99.99,22.921875,1
247.28615923024043,-29.059711630516492,23.640625,21.861858,5
247.28449041400438,-29.058243165787005,19.410706,18.734375,14
247.28518718376523,-29.058229598854965,22.84375,22.046875,2
247.28128351982582,-29.057323218044356,22.261461,21.515625,11
247.28154298428987,-29.05572551689721,23.1875,22.125,4
247.2824699471933,-29.055948328377806,22.59375,22.125,3
247.28311928040887,-29.056105908036383,21.026375,20.46875,14
247.28414118200075,-29.05651935039432,22.984375,22.234375,4
247.2909083928558,-29.061542946906236,99.99,23,1
247.28693454906966,-29.05693048252608,23.1875,22.643547,5
247.2710565684344,-29.050924347598592,19.753815,19.265625,11
247.273760137071,-29.051553692967893,22.212307,21.109375,11
247.2729292610526,-29.05091572351208,21.161215,20.265625,12
247.27331615085956,-29.04912650284751,20.748638,99.99,7
247.27674112289057,-29.05355520602829,20.111752,19.609375,13
247.27781598050754,-29.053501990135857,99.99,22.875,1
247.27734087439387,-29.05229726592727,20.93427,20.390625,13
247.27860513657805,-29.05280062329859,99.99,22.296875,1
247.27600892978396,-29.050634299893275,21.948233,21.296875,11
247.27789927106798,-29.051539740171187,21.788479,21.84375,10
247.2757647615846,-29.050061366492926,21.385164,99.99,10
247.27674953397405,-29.04960794444142,18.172775,99.99,10
247.27801816838817,-29.051117143332238,22.734375,22.078125,2
247.26929518133053,-29.04713969546723,22.8125,21.90625,3
247.27148993190974,-29.04804290579607,99.99,23.15625,1
247.27133652686393,-29.047364367343622,23.140625,21.640625,3
247.27206102349277,-29.046218303854978,20.507029,20,12
247.27015239257204,-29.04492808254458,15.646134,99.99,7
247.2694903329366,-29.043531070878306,22.75,21.875,3
247.27413127084563,-29.046267440165632,18.884655,18.453125,12
247.2730315674492,-29.043677643830723,22.635323,22.140625,5
247.2740931140776,-29.043884571724217,23.046875,99.99,1
247.2751921636876,-29.046914585478117,17.942392,17.546875,12
247.27640777110153,-29.04680167352879,99.99,99.99,1
247.27792772650292,-29.048733118451104,23.0625,99.99,1
247.27899563941094,-29.048816342981436,19.417238,99.99,10
247.2803856684274,-29.04948415633809,22.779333,99.99,5
247.27596927094078,-29.046338407153907,19.134535,99.99,9
247.2770851687221,-29.04566457842262,15.419868,99.99,8
247.27647085581674,-29.04427646366875,18.733574,18.34375,11
247.27795309497876,-29.046265140765843,99.99,20.046875,1
247.2788365353593,-29.045176781499226,20.665596,19.859375,12
247.28045564418082,-29.0449798933874,22.798002,22.28125,8
247.2808917553432,-29.053960993935082,99.99,22.640625,1
247.2819748717327,-29.05415342484136,21.164623,20.5625,12
247.2842549293605,-29.053930630459217,23.875,99.99,1
247.28511139062033,-29.05386307450548,20.890625,99.99,1
247.28098689500214,-29.05159951763882,22.118208,20.96875,10
247.29098185772185,-29.056469126572768,99.99,22.75,1
247.29252602081567,-29.055115056619176,19.147877,18.694965,15
247.28700524197822,-29.05127510552546,23.421875,22.736197,5
247.29265299063317,-29.05375337879305,20.990717,20.53866,15
247.29012681724026,-29.05264106118715,18.928247,18.366804,15
247.28226698257095,-29.047717523560397,22.600601,22.0625,5
247.28245024978804,-29.046960416681927,99.99,99.99,1
247.28196344643132,-29.046461390263264,18.236856,17.671875,12
247.28182141860822,-29.045369750472297,99.99,22.328125,1
247.28461428828436,-29.047370534204255,99.99,22.71875,1
247.28946251937407,-29.04940715818844,21.45897,20.75,12
247.28866252524602,-29.046962086000658,19.553118,19.108519,14
247.2924473900522,-29.04951973234772,18.519325,18.015625,12
247.29185605490426,-29.048404647813385,21.203125,99.99,1
247.2936931615522,-29.06655617391355,99.99,23,1
247.29463887001228,-29.06484606990422,20.307123,19.763823,15
247.29673919475198,-29.06688212242896,99.99,99.99,1
247.29799334539973,-29.06686807040744,21.27615,20.632353,15
247.29659621343257,-29.065683009758388,21.240248,20.726591,15
247.2971701106366,-29.065197064555754,22.330397,21.69049,11
247.29299417623523,-29.0624720961382,20.033121,19.59293,15
247.2967424929482,-29.064285201510685,22.578125,99.99,1
247.29648560349494,-29.063576959838375,18.268534,17.796946,15
247.29887365834958,-29.067595441943176,19.366209,18.881937,15
247.30086697710786,-29.06765569411688,22.921875,22.191862,3
247.30036116583062,-29.065791798262918,99.99,22.610353,2
247.3028380202635,-29.067958774246474,20.29861,19.53125,15
247.30054571132465,-29.06466544436894,99.99,22.101912,2
247.3008775042116,-29.06361506668519,22.419489,21.571249,12
247.30307104148685,-29.06590165412821,99.99,21.990211,3
247.3027983859871,-29.06509788095746,23.4375,22.595366,5
247.29510293551257,-29.061504269004118,99.99,22.361885,2
247.2931795316135,-29.060541504385846,21.068537,20.445005,14
247.29479608077258,-29.06080361080068,20.117506,19.35725,14
247.29737442303545,-29.062687741861993,22.234024,21.719038,10
247.29744236189893,-29.060864643697915,22.434,21.825325,13
247.29284540779614,-29.057149123929243,99.99,22.452118,2
247.29551892299543,-29.05839917214408,23.203125,22.59453,5
247.29590654169826,-29.058954747943105,99.99,22.796875,1
247.29758926373023,-29.05987375398084,23.03459,21.437674,9
247.29871882369923,-29.060091421948112,99.99,22.8125,1
247.29998702423654,-29.061910422888587,22.90625,21.984388,5
247.30154954665818,-29.061345986025458,20.366667,19.662956,15
247.30283775929203,-29.062362670395753,16.103748,15.523438,12
247.3003631460882,-29.06016130308965,99.99,22.844011,2
247.29887766825144,-29.05924108980962,21.487347,20.827808,15
247.29977959739597,-29.058579235140584,23.453125,22.72109,5
247.30524776871394,-29.06869587204127,22.4651,21.263378,11
247.30507523158786,-29.06800589373684,20.16978,19.783634,15
247.3057162907182,-29.067704556991714,23.421875,21.98312,3
247.3047383603994,-29.067077175482666,23.375,22.66808,4
247.30865935202524,-29.06963474823879,23.703125,22.456675,5
247.30825644994982,-29.067813850131472,22.045263,20.675808,12
247.3103606976376,-29.06838792132892,99.99,22.625,1
247.30808029677019,-29.066553357055657,99.99,22.331213,3
247.30881269439539,-29.06525531925505,19.77655,19.046238,15
247.31190732829748,-29.069632810475003,22.442215,21.81167,8
247.3154715134498,-29.0687958136375,20.926765,20.179329,11
247.31092789343842,-29.06718671562263,23.153994,21.288778,8
247.31342679445976,-29.067213300746275,22.787436,22.147686,9
247.31529707788178,-29.067271496095834,22.866293,22.469717,7
247.3067886737447,-29.064308210587722,23.171875,21.889782,5
247.306179820284,-29.063914312851242,22.007328,21.453125,14
247.306544735485,-29.063289525477117,21.441193,20.47067,12
247.30808087905993,-29.064633828205427,23.21875,22.317228,5
247.3097208777915,-29.06416724144751,99.99,22.6903,2
247.30884077017993,-29.063550565288775,99.99,21.778255,2
247.3092755557884,-29.062648320054404,18.22335,17.710928,15
247.30513346625602,-29.060867228945128,21.426233,20.809105,15
247.31048956537947,-29.06227336068305,21.948807,21.565805,13
247.30978612877703,-29.061727242529194,20.527592,19.295902,15
247.30783937917684,-29.060642442209076,99.99,22.578125,1
247.314460811921,-29.064767825916274,99.99,22.703125,1
247.31563374603553,-29.06484322541079,20.994005,20.386393,11
247.31138058990194,-29.062705172051388,99.99,22.008368,4
247.314437557551,-29.06292562936394,20.434944,19.960867,11
247.29331989498087,-29.05672495333554,23.328125,22.315102,5
247.2939959552979,-29.05673384179853,23.890625,22.798235,4
247.29345612548067,-29.05471554533274,22.342264,21.844555,8
247.2940933597896,-29.055139119658694,22.79533,22.218975,8
247.29565870589857,-29.05589141842651,22.129786,21.33594,15
247.29853980411949,-29.05578185890698,21.946064,21.302597,15
247.29300863666668,-29.052864258718312,20.731504,20.163446,15
247.30113936377234,-29.058267395861744,23.703125,99.99,2
247.30110267497943,-29.056766428158056,21.796875,20.702383,3
247.3015381322373,-29.056120596478262,18.360735,17.976337,15
247.30202463638818,-29.056764816808286,21.738462,20.773726,6
247.2993595653012,-29.055035638081353,23.46875,21.741972,5
247.3002133235247,-29.053425457052253,22.035152,21.28453,15
247.3020840755545,-29.0542708464369,19.88379,19.249512,15
247.29308284263175,-29.052055541542718,99.99,22.02917,3
247.29377325831857,-29.051388811119747,22.346869,21.625582,12
247.29521101378745,-29.051353795013476,23.25,21.698479,4
247.29598213021825,-29.051644682245044,23.328125,22.010725,5
247.297346703032,-29.051016566965014,23.053686,21.729822,6
247.29393026472263,-29.049090266224724,16.483772,15.890625,13
247.29351681841962,-29.047467618487946,21.612185,20.5714,9
247.2956992594778,-29.04886986423018,18.792091,18.447824,14
247.29649259804972,-29.04866109198991,21.859375,21.394802,5
247.2983629473415,-29.048987834196634,22.130415,21.341862,12
247.29783847199496,-29.048106523414347,21.072815,20.669603,14
247.30146713952234,-29.053393690831474,22.907597,22.317818,6
247.30138678399035,-29.052508184818585,23.359375,99.99,1
247.29885280799877,-29.0516022147913,19.452559,19,14
247.29970476087124,-29.05175070133234,21.866564,20.777681,15
247.30436821533948,-29.053996297793077,22.539642,21.703508,11
247.3018118810387,-29.05183297337919,18.997545,17.664085,14
247.30301793152552,-29.051880092168048,20.597797,20.079391,15
247.3019805864276,-29.049501956173984,22.364511,21.085752,8
247.30217766822753,-29.04897947949567,22.301523,20.998753,9
247.3048422397752,-29.058205579937944,20.3176,19.6007,15
247.30597368635958,-29.058346907535668,99.99,22.302515,2
247.30703261051178,-29.058144885591645,21.162926,20.692984,15
247.30525565898148,-29.056569623463503,99.99,22.522226,2
247.3060453168069,-29.056880428031064,22.574179,21.726683,11
247.30607322386993,-29.054865553134864,20.862202,20.320133,15
247.31003964893515,-29.057035642358823,99.99,22.697714,2
247.3092602189482,-29.056498062703955,23.40625,22.484745,5
247.31036276825677,-29.056018323272433,21.250826,20.256958,15
247.31191315318887,-29.059885486880333,21.142937,20.459969,14
247.31296435484816,-29.058916150418362,99.99,23.171875,1
247.31417857157007,-29.059409668560274,99.99,22.811918,3
247.3120367161882,-29.057022748705524,20.491827,19.741388,14
247.31302228138767,-29.05590376507634,21.503473,20.9167,13
247.30531119190283,-29.052681658106486,23.875,21.640625,4
247.3091371932962,-29.05456216379105,99.99,22.96875,1
247.30574429238524,-29.051857465770052,99.99,23.328125,1
247.30525134920552,-29.050814628846123,99.99,23.015625,1
247.30651225454716,-29.04991361497546,21.001064,20.382116,13
247.31264253562495,-29.054368156568,22.08908,20.351107,10
247.31348837070203,-29.0526481527185,21.18074,20.581566,12
247.3124192352369,-29.05137788599613,20.038647,19.430176,12
247.3131193890219,-29.050896968373465,20.440706,20.033339,10
247.31478851912456,-29.05236283530705,21.090305,20.556608,11
247.31394993512293,-29.051241340017132,99.99,22.640625,1
247.31654037295272,-29.052505302970303,22.649267,21.962002,10
247.26958457275873,-29.041447668363272,99.99,22.859375,1
247.27172500460802,-29.041779298089963,22.483957,21.4375,9
247.27053859324084,-29.040786660515394,19.865757,19.34375,12
247.274444733429,-29.04144839398964,21.396456,20.546875,7
247.2715390448351,-29.03996208104393,21.409159,20.890625,12
247.26983759478946,-29.038590276678416,99.99,22.921875,1
247.27432405796435,-29.041318191245647,21.788513,99.99,3
247.27396134339614,-29.0395740857151,99.99,22.8125,1
247.27798352527856,-29.043781433702687,21.68867,21.375,9
247.28017315399796,-29.043761745273482,22.517673,20.390625,9
247.27580601552378,-29.040969232990918,20.157053,19.546875,11
247.275812649618,-29.04072645836095,99.99,99.99,1
247.27898109350605,-29.040641742880897,18.143559,17.671875,12
247.2798507659912,-29.03996943102709,18.931353,18.578125,12
247.27230938655418,-29.038361249458895,22.203827,21,9
247.27327771907332,-29.038736730289994,99.99,99.99,1
247.27344908709787,-29.03542655263111,23.1875,22.21875,3
247.2755822215884,-29.038658639559912,23.734375,22.21875,3
247.2760953338044,-29.037422107672715,23.265625,22.1875,3
247.27927326947605,-29.039279914483558,19.561554,19.109375,12
247.2761828308357,-29.036591884077108,99.99,23.0625,1
247.2768291360197,-29.03587783828194,99.99,22.109375,1
247.27993800446853,-29.037030877065884,19.328947,18.96875,3
247.27989295252522,-29.036903589440904,18.932758,99.99,9
247.27969775546444,-29.036502281196675,20.876183,19.953125,3
247.2827240176921,-29.043581874983875,99.99,22.859375,1
247.28554941800712,-29.04536717420435,20.886518,20.390625,13
247.28101288166232,-29.04247078165972,22.585402,21.484375,7
247.2815626191157,-29.042692982621798,22.477655,21.703125,8
247.28486024752965,-29.042599469424008,23.390625,22.390625,3
247.28666163149688,-29.041997857888873,21.578442,21.029678,13
247.2877099323136,-29.044023732141877,15.956068,15.609375,11
247.29013249588624,-29.04601053569128,99.99,23.125,1
247.29021508817095,-29.044192588520136,20.860655,20.262215,14
247.2919933733831,-29.043477562526434,20.90175,20.358671,14
247.29077569455842,-29.04306052973633,22.853432,21.482904,5
247.29213323016953,-29.042762371692827,23.296875,22.71875,2
247.2821489978937,-29.04001241983255,19.589655,19.1875,10
247.28209319145637,-29.039802766731597,19.140625,99.99,1
247.28197099054023,-29.039434428634664,20.51322,19.75,11
247.28328895029262,-29.03978970378577,21.382456,21.140625,12
247.2825746140953,-29.038585255452407,19.13531,18.84375,12
247.2846196594775,-29.0392354482337,22.63438,21.953125,11
247.2817093474633,-29.037208328542754,15.570048,99.99,9
247.28104383088353,-29.03590223367447,17.072084,16.28125,11
247.28374204640207,-29.035777374029777,21.90625,99.99,1
247.2841619857181,-29.037623699459633,22.114662,21.6875,12
247.2853975163769,-29.036131379282228,22.382734,21.015625,8
247.2879813290129,-29.038925324210606,21.95728,21.513216,14
247.2894014334732,-29.039488823865895,99.99,22.860233,2
247.2920142157113,-29.041615203597907,18.131319,17.601477,14
247.28714719651876,-29.03641758695459,20.574066,20.013075,14
247.2918484145526,-29.0390963698436,22.91064,22.22101,5
247.2694876026767,-29.032843857898843,20.303968,19.8125,10
247.2692349909958,-29.031623749149674,22.517998,22.031681,11
247.2745299837017,-29.033848220225604,22.646173,20.8125,7
247.27218321294916,-29.031242424584676,99.99,22.890625,1
247.27114587597137,-29.029406813042637,20.130226,19.6875,10
247.27847397946957,-29.034568454506694,20.67355,19.4375,11
247.28057024801043,-29.033730903407832,18.444016,17.984375,10
247.27512652902954,-29.031624494216366,23.5,22.515625,3
247.2793837228702,-29.031896115683722,16.953947,16.375,10
247.28073324802966,-29.030782633270988,21.943611,20.59375,9
247.27202731439493,-29.028479866393596,22.28125,21.625,3
247.27306107670026,-29.02651130542913,99.99,22.734375,2
247.2743739785361,-29.027067292771427,21.76764,20.640625,10
247.26944491656104,-29.024771730367316,18.012028,17.578125,10
247.2748849112166,-29.02430136693106,23.15625,22.25,3
247.27506211893945,-29.02896407741045,21.357298,20.90625,10
247.27676455679506,-29.028841678072176,99.99,21.984375,2
247.27764005221866,-29.027433062216964,20.28125,19.875,3
247.27778942892334,-29.027368872235858,20.066715,99.99,6
247.27916405125075,-29.028009633099806,22.807074,22.09375,6
247.27575432112008,-29.0249615923736,22.462917,21.734375,9
247.27757322019852,-29.024916778530084,20.091028,19.609375,10
247.27830394751305,-29.027183514143854,21.328125,21.5625,2
247.2787636717073,-29.02695661839576,99.99,21.5625,1
247.27930443724748,-29.026640789570788,22.661453,22.109375,5
247.28418817119618,-29.03544329563633,20.924135,99.99,12
247.28585763160194,-29.035093023347954,21.615427,20.984375,13
247.28463935045917,-29.03412331262068,21.295288,19.5,12
247.28337070311167,-29.032682624635775,21.21005,20.546875,12
247.28235788898874,-29.031351322266282,23.453125,22.59375,2
247.28489126091273,-29.032855884754873,23.609375,99.99,1
247.28590577851062,-29.03286476657175,22.734375,22.359375,2
247.28663850732983,-29.03208770578578,16.625336,16.1875,11
247.28598970992533,-29.031608066236174,99.99,99.99,1
247.28905655847979,-29.036507896349235,16.50099,15.980824,14
247.28998882807682,-29.033199545149618,19.29257,18.67935,13
247.29170300115305,-29.03401129962534,15.769433,15.382812,11
247.28347093925714,-29.029502069436443,99.99,22.6875,1
247.2838802066845,-29.029957537161515,23.375,22.125,3
247.2839502438042,-29.02917531581397,21.294476,20.734375,11
247.28116971489982,-29.027215709303675,20.003105,19.125,9
247.28156126428937,-29.02633383033667,23.046875,21.4375,3
247.28417475258507,-29.02614094466185,99.99,22.375,2
247.28583044165126,-29.026387413312218,21.981766,20.8125,10
247.28918002731652,-29.031544868762296,23.28125,22.515799,4
247.28685998729622,-29.029268362270223,22.990437,21.540121,5
247.28790370450153,-29.02697664683083,22.054083,21.65625,12
247.29241569903593,-29.02847143520594,23.4375,22.203932,4
247.29330581369157,-29.04567238178161,99.99,22.741714,2
247.29627549941205,-29.04668037982277,15.936689,15.5,12
247.29708473075348,-29.044524444415575,23.084568,21.910997,5
247.29855275476382,-29.04543252120148,99.99,22.830055,2
247.29672946541595,-29.043874803521962,23.03125,22.45063,4
247.29590466341563,-29.042952658394505,21.901426,20.960333,14
247.30120228210592,-29.0478564786471,22.949001,22.419506,5
247.30173624711742,-29.047471723240527,99.99,22.576622,3
247.30394670407702,-29.04676426501264,19.71711,19.115763,14
247.29880512306917,-29.04483278384313,20.84375,99.99,1
247.30019827891707,-29.044751211268363,21.784075,21.192871,14
247.29897314006112,-29.043896055429574,21.078125,99.99,1
247.30138655722342,-29.04436741005165,99.99,22.796875,1
247.30313567506917,-29.045759115294523,23.625,22.53125,2
247.30300863197164,-29.044272669169484,99.99,22.377796,2
247.30344681138715,-29.04468913380313,21.106834,20.436195,14
247.2941154036181,-29.042453414198544,22.204014,21.490051,8
247.29356488859648,-29.041579985915646,21.57436,21.161825,14
247.29463235251484,-29.04221549898398,21.611319,21.256401,14
247.29784234896115,-29.042647797869773,22.621649,21.701551,9
247.29802658639517,-29.041065862958128,21.015625,99.99,1
247.29616632244193,-29.0398627517185,20.016897,19.31193,14
247.2958944789623,-29.038386363530815,99.99,99.99,1
247.29924036351088,-29.04269001357487,21.828125,99.99,1
247.29972376258343,-29.04205042872458,20.304224,19.787712,14
247.2992204968486,-29.041161182705796,99.99,22.328125,1
247.30076361847347,-29.04012035600501,21.599249,20.935303,13
247.30057889341685,-29.038956477342882,20.550632,19.882856,13
247.30497571718618,-29.047740709781205,21.396744,20.82063,14
247.3087620500063,-29.048824472697827,20.176455,19.454052,11
247.30844048079777,-29.048280032255796,19.201492,19.304665,13
247.3103978894943,-29.04750976823552,22.25904,21.412573,13
247.31001229442506,-29.045946122621434,23.035366,22.244328,5
247.31117077049177,-29.049614738075505,22.922522,21.934689,7
247.31324084558335,-29.05059326088086,99.99,99.99,1
247.31382444069698,-29.050513349929663,99.99,99.99,1
247.31650003503665,-29.05017917906916,22.84375,22.55926,3
247.3147420670434,-29.04951247933591,22.086115,21.56633,10
247.31463602863786,-29.048651079383585,20.203394,19.523031,10
247.31629182838446,-29.04861478640773,22.688143,22.03125,5
247.3161435183717,-29.046933301089183,20.839771,20.051413,10
247.30607136221138,-29.043949410824542,21.106142,20.397833,14
247.30478748955045,-29.042519193000633,99.99,22.844397,2
247.3084600730395,-29.044033749813288,20.303967,19.062275,14
247.30540572899955,-29.04192286097651,23.045399,22.182173,9
247.30681215832217,-29.041271356837136,20.518026,19.74921,14
247.3071552731569,-29.039870158418356,20.759811,20.264986,14
247.31050017989767,-29.042557366930215,99.99,22.4801,2
247.3151406651089,-29.04525536484726,22.39263,20.41241,7
247.31460960074807,-29.044727708818957,99.99,99.99,1
247.31203087748293,-29.041566434469374,99.99,22.539917,2
247.3159341041065,-29.042979302994368,23.5,99.99,1
247.2959746636482,-29.037037224934526,99.99,22.824358,2
247.29823180143944,-29.03655347743799,21.739397,21.070387,12
247.29283189665057,-29.034434207087987,20.62696,19.519772,9
247.29688726104325,-29.035000471216765,99.99,22.62816,3
247.2967947947168,-29.034405836584163,99.99,22.679283,2
247.29738227640846,-29.034488582031155,22.888565,21.824081,7
247.2959943374694,-29.032969340353077,21.253923,20.666977,13
247.29943579970464,-29.037585702824234,22.43739,21.958096,10
247.2997347678108,-29.03675061103528,21.563091,20.941788,13
247.30094476155608,-29.036784441371285,21.296875,99.99,1
