ra,dec,gmag,rmag,imag,ndet,class_star
247.23708006017213,-29.076107400712917,23.427147,21.606342,20.71875,12,0.848022
247.23409897240006,-29.073049148297304,22.25,21.146833,21.0625,7,0.358926
247.23683160087128,-29.073600674968667,20.407286,19.584719,19.203125,13,0.923302
247.23908618823774,-29.07298574141926,99.99,21.756315,20.265625,9,0.627496
247.24160131731483,-29.076842235471926,19.53059,18.763748,18.34375,12,0.983032
247.24019523093313,-29.073936858607343,99.99,23.34375,21.546875,4,0.780518
247.24008340246797,-29.073562415047004,99.99,21.265625,99.99,1,0.115417
247.24118924917462,-29.073545671439817,99.99,23.015625,22.296875,4,0.701538
247.24361805865914,-29.075268656150712,99.99,23.5,22.453125,4,0.645325
247.24481484245428,-29.075536328823706,23.25,22.549788,21.078125,9,0.852159
247.24482013389195,-29.074593222494,99.99,22.64329,20.9375,6,0.820638
247.23479002201663,-29.070426166135004,15.371568,14.726562,99.99,4,0.99585
247.2361960351554,-29.069634196235388,99.99,21.765625,21.09375,2,0.395081
247.23383663876388,-29.068650400669082,99.99,22.828125,21.734375,4,0.658875
247.23377802979542,-29.06801624197341,99.99,99.99,23,1,0.617188
247.23739353853216,-29.069303295636164,99.99,21.913754,21.15625,5,0.094971
247.2392020167837,-29.068924485502105,21.18929,20.239481,19.8125,12,0.819214
247.2392852340686,-29.07012889443893,22.452173,21.910715,20.6875,10,0.520349
247.2421008384974,-29.07070246207564,99.99,99.99,22.046875,1,0.160889
247.2434619445463,-29.07075705293429,18.6875,17.844181,17.40625,13,0.983323
247.24502185959358,-29.07182398798216,20.616901,19.84697,19.4375,13,0.973182
247.24041387563454,-29.06945612566798,21.00822,20.397326,20,13,0.750113
247.24264951344333,-29.06964524252612,20.225384,18.850601,18.265625,13,0.954139
247.2430067152397,-29.068105383799914,21.257738,19.435232,99.99,11,0.871582
247.22403570022362,-29.06410669601672,99.99,22.35023,21.4549,6,0.174227
247.227158041236,-29.064138951608694,22.013664,20.796202,20.164293,14,0.880877
247.2246678884287,-29.06310300581406,23.475126,22.291986,21.604723,14,0.766009
247.2255497794642,-29.062355447998645,23.289587,22.29121,21.741352,13,0.810209
247.2223958570445,-29.061566826835154,99.99,23.028877,21.358011,7,0.785958
247.22478103728153,-29.061465589458216,22.984375,22.047829,21.039186,13,0.820425
247.2251961937509,-29.059813626867875,99.99,22.467701,21.02688,9,0.777669
247.22819887307963,-29.06457806837871,99.99,20.796875,20.75,2,0.974609
247.22854276352783,-29.0639236034357,17.680374,16.814362,16.40625,13,0.986892
247.2329669499883,-29.064703356154418,99.99,99.99,22.640625,2,0.492432
247.22844754326184,-29.062437416486706,99.99,99.99,21.984375,1,0.436279
247.22781679157575,-29.06208295009594,99.99,99.99,22.75,1,0.721191
247.22992620927232,-29.062561031686254,20.38277,19.665459,19.3125,13,0.980769
247.2276652684311,-29.061308067970597,20.21057,19.491627,19.05411,14,0.966867
247.23259629775404,-29.063331225309295,99.99,22.880026,22.25,4,0.705933
247.23284883593473,-29.062597599390028,20.695375,19.771832,19.34375,13,0.981295
247.23183147606585,-29.06199866124214,23.4375,21.508057,19.953125,12,0.845825
247.23229357678946,-29.061408600863967,22.168005,21.334867,20.953125,13,0.905611
247.22188412377523,-29.057763730364005,22.666555,21.725216,21.105103,8,0.679649
247.22273018709672,-29.056964298654705,18.03125,17.117592,16.703125,14,0.983398
247.22352168007336,-29.057579867287103,99.99,99.99,21.9375,1,0.012077
247.2261468005348,-29.05948350429878,21.527205,20.787651,20.601103,14,0.667951
247.22557960102617,-29.058598214212218,99.99,21.53125,21.181318,4,0.409943
247.22490869247193,-29.057417366297653,15.914062,15.115184,99.99,7,0.991908
247.22732637146166,-29.05774609978955,21.17632,20.588326,20.10036,14,0.902762
247.22329187655933,-29.054670853775416,17.61807,16.826717,16.453125,14,0.986084
247.22577610552057,-29.056966496686137,19.28125,19.074621,99.99,5,0.98418
247.2253852585196,-29.05594473546702,99.99,99.99,21.014692,2,0.068375
247.2244384591505,-29.055094823025374,99.99,99.99,21.1875,1,0.208618
247.22738241209976,-29.05873258468508,18.336546,17.452028,17.03125,14,0.985212
247.22859260103218,-29.058177991189666,99.99,23.046875,22.171875,4,0.673706
247.2326141255626,-29.059921341902374,99.99,22.66652,21.953125,9,0.614339
247.2290612625507,-29.057702495670934,23.344961,22.241787,21.765625,11,0.675626
247.2287518088503,-29.056187261089125,99.99,22.40625,99.99,1,0.269531
247.2287127189474,-29.056025085199874,99.99,22.714035,22.234375,6,0.713664
247.22887096599234,-29.05655989237336,99.99,23.191349,22.609375,5,0.67793
247.23059578401637,-29.058240631170577,99.99,23.421875,22.609375,4,0.577087
247.23443457266356,-29.064945848662326,99.99,99.99,23,1,0.563477
247.23526344305358,-29.064399734670847,99.99,23.609375,22.109375,3,0.691895
247.23618054970677,-29.064489924457384,99.99,99.99,22.25,1,0.648438
247.23632179350645,-29.065688362565574,19.46125,18.574276,18.140625,13,0.962064
247.23856210401658,-29.06663456768197,17.742405,16.969862,16.5625,13,0.9766
247.23588263541268,-29.06397469237356,22.66884,21.590689,21.25,14,0.794259
247.2344505650563,-29.061788487787314,99.99,99.99,22.171875,1,0.75
247.23671133923818,-29.062781359254593,99.99,22.627623,22.125,9,0.716336
247.23763473423972,-29.063020398504037,22.826746,21.79725,21.265625,13,0.833402
247.2396817088938,-29.066830350263658,99.99,22.140625,99.99,1,0.379395
247.24214921520414,-29.066932639062056,16.94481,15.780353,99.99,9,0.986111
247.24044738634984,-29.065738870017626,21.41296,20.529942,19.5,11,0.965154
247.23988496760933,-29.06525231925091,20.047443,19.068249,18.6875,11,0.877841
247.24005555791413,-29.06537671212816,99.99,18.819345,99.99,2,0.226196
247.2449381614437,-29.06705917724955,19.273214,18.24478,17.765625,13,0.979154
247.24436508151945,-29.066225576625285,22.669909,21.382816,21.0625,10,0.896924
247.2392664439347,-29.06339845179342,22.25,21.534458,20.90625,12,0.593821
247.23953763820595,-29.062434053151417,22.92456,21.886177,21.28125,12,0.866699
247.24115536091324,-29.06302149135658,21.253195,20.239822,19.671875,13,0.496188
247.2419154001077,-29.063273971685327,22.702805,21.516783,20.8125,13,0.906588
247.24501333591212,-29.064140392001903,21.821453,20.893084,20.44862,14,0.952009
247.23331229027661,-29.06109385436386,22.044935,20.754541,20.21875,13,0.958609
247.2352927313813,-29.061227030815996,19.99233,19.218082,18.78125,13,0.982459
247.2340168618234,-29.05974956226601,21.15625,20.37867,20,13,0.979192
247.23622156105947,-29.05794121865237,99.99,23.625,22.703125,3,0.58138
247.2384880850135,-29.058608324679057,19.046875,18.29185,17.890625,12,0.983439
247.23748714130681,-29.057150277999156,99.99,99.99,23.03125,1,0.504883
247.23863775427398,-29.05749853395809,22.819468,21.656034,21.1875,13,0.627272
247.24076955711115,-29.061614728244752,21.571651,20.343956,19.765625,12,0.980062
247.24488637714896,-29.062915756625486,19.242048,18.35772,17.90625,13,0.983023
247.24101550635163,-29.05999838788078,20.953356,20.283018,19.875,13,0.980281
247.24299709362884,-29.059524118243644,99.99,23.234375,22.40625,3,0.438232
247.24339002108402,-29.058119734237366,22.243326,20.871674,20.28125,13,0.740629
247.24584852337912,-29.07762345408886,99.99,22.37566,21.932787,10,0.774561
247.2463497221309,-29.077456736394137,99.99,22.8125,22.312626,5,0.808984
247.24555155688702,-29.075739014922338,21.38205,20.122213,19.710604,14,0.929792
247.24692125358507,-29.07601140474851,19.21875,18.421576,17.999247,14,0.983643
247.24973387079535,-29.07650571630914,99.99,99.99,22.71875,1,0.749512
247.2476248289754,-29.073996896284388,20.741951,19.890625,19.54932,7,0.970145
247.24883031511902,-29.075759700473867,21.272947,20.538885,20.160841,14,0.95316
247.25066046470474,-29.076217814988546,21.56983,20.843136,20.457136,13,0.973595
247.2496735797884,-29.07566990360104,99.99,22.789297,21.749035,6,0.741252
247.25099748403264,-29.074918840751437,99.99,23.328125,22.330797,4,0.835815
247.2513985687636,-29.0775292974028,21.953125,21.01284,20.492525,14,0.561462
247.25442664459916,-29.07892418047805,99.99,23.328125,22.336258,5,0.616846
247.2559024287555,-29.079867190935627,22.297466,21.344728,20.803349,15,0.934961
247.25443495315716,-29.07807797655636,99.99,22.86236,21.826828,7,0.717355
247.25433167438672,-29.07730674564328,99.99,23.140625,22.419088,5,0.683398
247.25216325265063,-29.076889697400425,99.99,23.3125,21.681337,5,0.910254
247.25142932043582,-29.075942411624695,99.99,99.99,22.773937,2,0.751709
247.253794689253,-29.076838570219238,22.715586,21.744944,21.291409,15,0.81346
247.2526948469921,-29.075851904063143,99.99,22.328125,21.768698,3,0.928874
247.2531428882401,-29.07551484088275,21.89834,20.622568,20.09375,13,0.745662
247.2564398117765,-29.076745763448166,20.31133,19.719183,19.30955,15,0.93265
247.2545199225626,-29.07555189471714,22.684761,21.680819,21.15581,15,0.883496
247.24597230593912,-29.072516894333273,20.141207,19.248442,18.743599,14,0.038467
247.24801280352398,-29.073019934313567,16.179453,15.225051,99.99,7,0.992118
247.24680223708296,-29.07023296437121,99.99,99.99,22.578215,3,0.776204
247.24742500952658,-29.069998680819648,99.99,22.424267,21.573006,7,0.881906
247.24620938806626,-29.06938266602745,99.99,22.643768,22.098099,6,0.624064
247.24865181078613,-29.069453724861226,99.99,22.475584,20.92674,9,0.889323
247.25088605645973,-29.070310467217105,20.562296,19.796646,19.36757,14,0.960135
247.2502082296734,-29.069415708801166,20.859816,19.18559,18.335583,14,0.982038
247.25279894238975,-29.074036328156804,22.296837,21.407879,20.92979,14,0.935965
247.25382769592258,-29.0737479172285,21.782402,20.904285,20.404686,14,0.957206
247.2555399255843,-29.07331661760723,99.99,23.359375,22.9375,5,0.593164
247.25688235760987,-29.073900144318696,99.99,23.46875,22.645384,5,0.666406
247.2516459306898,-29.069626215463064,21.921875,99.99,99.99,1,0.856934
247.25453638483157,-29.072233910204556,99.99,99.99,22.688826,2,0.643066
247.2559789494306,-29.072139435688765,99.99,99.99,22.5235,2,0.852051
247.25955558849947,-29.079982088515436,99.99,23.21875,22.484375,3,0.617025
247.25777142165987,-29.079002026233677,99.99,23.546875,22.796875,4,0.569885
247.26049585597698,-29.08062010606096,99.99,99.99,22.214975,2,0.332092
247.26212810655448,-29.080679318432047,99.99,99.99,22.759811,2,0.547974
247.26074669777307,-29.079596061052943,20.25562,19.522623,18.580475,6,0.988688
247.26046810459312,-29.079002221393385,17.515015,16.61417,16.296875,15,0.986849
247.25783795639714,-29.076278095803836,19.755213,18.792658,18.327435,15,0.98151
247.26105025762476,-29.076216530956405,19.474619,18.242186,17.67951,15,0.984147
247.26274889983344,-29.0771957466001,99.99,22.54162,22.328125,5,0.716943
247.26594585439793,-29.081767119920382,20.578098,19.299232,18.6875,14,0.98305
247.26696362243337,-29.080545524443252,21.905018,20.969799,20.40625,13,0.963304
247.26890347032366,-29.080857370029022,22.100183,21.257463,20.703125,13,0.949106
247.26392259553205,-29.07795796249687,19.360405,18.342302,17.765331,15,0.986979
247.2645625543115,-29.078153227435653,18.629639,17.57704,17.28068,15,0.982682
247.26524411629336,-29.07724621731646,18.244104,17.36929,17.008097,15,0.985189
247.259867429896,-29.075200190081397,99.99,99.99,22.796875,1,0.56543
247.26035556521578,-29.07358358932791,22.932592,21.495043,20.633184,15,0.866471
247.26274968778006,-29.074599991658413,20.202557,19.5,19.032919,5,0.971387
247.2626934342085,-29.07446598893835,20.0625,19.209215,99.99,10,0.662231
247.26253233884242,-29.074079195460595,22.158869,20.625,20.24597,5,0.966797
247.26043281686756,-29.072500744096185,99.99,99.99,22.612713,2,0.764404
247.2618706415186,-29.073503245375502,99.99,22.483727,21.525574,8,0.692963
247.2629329282043,-29.072711993531065,19.98976,18.986532,18.452345,15,0.983203
247.26242226281457,-29.071712812719873,99.99,22.953125,21.95836,4,0.643066
247.26839839268445,-29.07559332456155,99.99,23.65625,21.859938,5,0.771973
247.2647128328425,-29.072989899223145,99.99,22.666906,21.765793,9,0.713406
247.26617805589612,-29.073390033667252,20.148481,19.237612,18.764462,14,0.982945
247.24619093197578,-29.067232383943242,20.866716,20.003496,19.575375,14,0.293239
247.24752217714436,-29.06851018622873,99.99,22.804745,22.31592,6,0.673503
247.25031215543305,-29.06866108199513,21.549124,20.62743,20.242073,14,0.971959
247.24636645415572,-29.065282354130044,99.99,22.825224,22.164835,9,0.707926
247.24845371470644,-29.06584245283385,99.99,23.02164,22.386036,8,0.700439
247.25090814382176,-29.06627717797499,21.81974,20.701952,20.181053,14,0.93321
247.25037762569121,-29.066004156180007,99.99,99.99,22.139532,2,0.822998
247.25045903348726,-29.06482781025071,19.195066,18.41447,17.984375,14,0.982875
247.25399464514547,-29.069552575959253,23.045712,21.84186,20.892448,14,0.764927
247.251427025384,-29.067464489916254,99.99,23.546875,22.482695,4,0.695312
247.2546560301337,-29.06805394110666,21.626083,20.531107,99.99,11,0.733443
247.25184053014314,-29.065923784592183,99.99,22.682291,22.15787,7,0.510289
247.25347552092154,-29.06682979264184,23.125,22.087477,21.053312,12,0.714325
247.25464275979425,-29.066666277401932,99.99,22.515625,99.99,3,0.228221
247.25482814546555,-29.065375285634275,99.99,99.99,22.875,1,0.652832
247.25570564955964,-29.066377374760766,22.564535,20.711506,20.53125,15,0.502165
247.25636931300687,-29.065482695987757,22.921875,21.280622,20.69997,13,0.613582
247.247210421429,-29.063665091597862,99.99,22.603945,22.005774,8,0.737976
247.2473675522922,-29.063656849118445,99.99,22.520355,99.99,2,0.568359
247.24777628131625,-29.063704236813873,99.99,99.99,22.193026,3,0.689453
247.24658740382293,-29.06185186798669,99.99,22.14947,21.429258,10,0.646582
247.24565825644504,-29.061103564545846,19.874355,18.923975,18.390625,13,0.982948
247.2492184680822,-29.061672856616433,99.99,22.676739,21.863611,9,0.690213
247.24919879551268,-29.060224290316352,99.99,99.99,21.851736,3,0.772868
247.25194914263486,-29.062294086455612,19.921875,19.069082,18.601002,13,0.98276
247.2530587408428,-29.06253740864381,23.765625,21.547817,20.640625,13,0.782039
247.25490380290398,-29.06406696893114,22.441544,20.825459,19.959375,15,0.954395
247.2538445941526,-29.062374531274322,99.99,99.99,22.953125,1,0.532715
247.25114031723012,-29.060342884952302,99.99,99.99,23,1,0.567383
247.25700250924365,-29.061525239186516,22.474348,21.665522,21.395254,15,0.703434
247.25703328598377,-29.06096533267348,23.072342,22.01671,21.514126,12,0.728923
247.25899740348507,-29.069420227263503,20.515625,99.99,99.99,1,0.976074
247.26253260368279,-29.07086453743766,21.188358,19.95405,19.264679,14,0.9774
247.26183320407424,-29.07008539208658,99.99,22.067427,21.159466,9,0.806179
247.25887953833703,-29.066361226719533,99.99,99.99,21.329197,3,0.095042
247.25939907068425,-29.065925396496187,99.99,22.5,21.224003,5,0.614551
247.26486374646538,-29.070735932394538,99.99,22.9375,22.17551,5,0.512244
247.26875916896,-29.07196482197104,99.99,22.84529,21.87553,7,0.709996
247.26682459067064,-29.07014596244203,23.625,22.811214,22.245573,9,0.596137
247.2641088672042,-29.068666736136002,22.362307,21.413794,20.913708,15,0.90778
247.26582877413688,-29.06801915414646,20.499483,19.854813,19.42102,13,0.982084
247.264936930291,-29.067148821333898,99.99,23.040218,21.758451,6,0.714396
247.2679591485198,-29.069660850457907,21.942942,21.213379,20.740429,14,0.926304
247.25787056751992,-29.06399347104538,99.99,22.617481,21.798302,7,0.631975
247.2620409475732,-29.065311002106416,21.458048,20.57433,19.984375,15,0.855729
247.2575498412682,-29.06209596889513,22.960503,21.702507,20.998816,14,0.551862
247.2593293204066,-29.062095235834384,21.925812,21.08486,20.484375,15,0.918555
247.261118494791,-29.062781625271185,19.333643,18.282425,17.788898,15,0.984049
247.26184602570098,-29.06361014626993,21.658337,20.696482,20.202126,15,0.949805
247.2647676936297,-29.066506181069435,99.99,99.99,23.15625,1,0.61377
247.26304086761897,-29.064188139546474,22.648396,21.898716,21.454702,15,0.86888
247.267394530507,-29.066647879620344,99.99,23.609375,99.99,1,0.615723
247.26877731065673,-29.065525685192622,99.99,22.996042,22.19029,10,0.704053
247.26430937097638,-29.062596187653586,23.109682,21.533844,20.554483,15,0.77793
247.26669182510958,-29.064265798099534,22.482557,21.27638,20.624035,14,0.92763
247.26784687347546,-29.063791630456063,99.99,23.016039,21.984112,9,0.664903
247.26645867998224,-29.063076585141143,20.296848,19.435936,19.01428,14,0.955532
247.26667266275126,-29.062703026999785,99.99,99.99,20.984375,1,0.964844
247.26975044069738,-29.100731494434626,99.99,22.212845,21.453125,10,0.756592
247.26927210133783,-29.10007145603647,99.99,99.99,22.078125,2,0.601318
247.27187648477178,-29.100865137547363,99.99,99.99,22.796875,1,0.73584
247.27236439054343,-29.102647284869573,23.474964,22.402256,21.375,11,0.69134
247.2730253650314,-29.1011622240488,99.99,99.99,22.921875,1,0.521973
247.26985929797698,-29.099345591154382,99.99,22.623566,20.890625,5,0.248526
247.27149940397277,-29.099878937198465,22.784924,21.638216,20.984375,13,0.87823
247.26958934035454,-29.097951413039635,21.921547,20.73459,20.078125,13,0.970252
247.27440051448477,-29.100322251114047,22.689865,21.967123,21.65625,10,0.868408
247.274429762186,-29.099864435986344,99.99,20.825575,99.99,2,0.373901
247.27443763850908,-29.09971660434012,22.309738,21.067478,20.484375,11,0.957741
247.2721474068099,-29.098232545615996,99.99,99.99,22.921875,1,0.770508
247.27582187060858,-29.10211886727911,18.945637,17.903124,17.453125,13,0.979567
247.27661743460746,-29.10262537956482,99.99,21.96875,21.296875,3,0.876465
247.27551134474098,-29.101232370016653,99.99,21.421875,20.609375,3,0.418579
247.2808128614089,-29.103323600054562,20.968813,19.908392,19.34375,12,0.981364
247.2764881896071,-29.099710888050755,23.500751,22.492071,21.984375,11,0.773793
247.27624514369688,-29.09863944544102,22.133564,21.437553,20.9375,13,0.912523
247.27830587547854,-29.09973935547193,99.99,23.01021,22.234375,8,0.608398
247.26982612491832,-29.097215899697197,22.4375,21.57321,21.078125,13,0.87793
247.27226467366756,-29.09721184405794,99.99,23.3125,22.015625,4,0.674988
247.27300607441543,-29.096986614207886,99.99,23.3125,22.203125,4,0.680603
247.27385760432625,-29.097954570519093,99.99,22.34375,21.75,3,0.836751
247.27449388685656,-29.098007336939645,21.383335,20.566496,20.171875,13,0.953538
247.27208638947823,-29.09579149243491,23.011415,23.031433,22.84375,10,0.571436
247.27359756220685,-29.09551451660583,19.953125,99.99,99.99,1,0.975098
247.2716003598093,-29.09496065125542,99.99,99.99,22.96875,1,0.687012
247.27160149012232,-29.092989653572648,21.36731,20.535257,20.015625,13,0.97521
247.2732923684554,-29.095334170449046,99.99,23.171436,22.0625,5,0.748682
247.2741877792138,-29.094933437759778,99.99,99.99,22.953125,1,0.540527
247.27865943656772,-29.0983198494534,99.99,99.99,22.390625,1,0.878906
247.2799605709533,-29.097708531476947,99.99,99.99,22.796875,1,0.689941
247.28061639935981,-29.097342247917933,21.617825,20.815964,20.375,13,0.963679
247.2751135056579,-29.09536181441238,99.99,23.796875,22.375,4,0.539917
247.27899584811883,-29.096335924603693,99.99,99.99,22.859375,1,0.595703
247.27856041854588,-29.095368271629084,20.71875,99.99,99.99,1,0.947754
247.28049435207032,-29.096362482414634,22.429344,21.551348,21.234375,13,0.875676
247.27918866692607,-29.095228892449146,99.99,99.99,22.953125,2,0.512695
247.28330236711113,-29.104358886316373,99.99,23.050692,21.890625,5,0.254569
247.28363295661777,-29.10260315031579,99.99,99.99,22.65625,1,0.502441
247.28543815325202,-29.103108508721792,99.99,99.99,22.375,1,0.614258
247.28301787893196,-29.101221785167056,99.99,99.99,22.40625,1,0.820312
247.28176958902014,-29.099768528924056,99.99,22.531525,21.484375,9,0.715929
247.28476751714314,-29.10230050944298,21.84563,21.031836,20.609375,14,0.868077
247.28543332369168,-29.102330516530124,99.99,99.99,22.09375,1,0.823242
247.2876913263357,-29.105120027988352,21.28605,20.366512,19.886194,15,0.975781
247.28874876704316,-29.10359289940648,22.24531,21.578184,20.981638,15,0.893848
247.29274152021495,-29.105784401122534,19.203562,18.06049,17.49213,15,0.984408
247.29079765828186,-29.10376530884378,19.739653,18.72595,18.21875,15,0.984798
247.28886187855292,-29.102441582762093,99.99,22.530582,21.781437,10,0.766553
247.29223251557698,-29.103544075408887,99.99,21.646296,20.883688,10,0.108601
247.2915540840658,-29.101158450015554,99.99,23.421875,22.13792,5,0.675537
247.28149574172355,-29.09824310182879,23.177927,22.129723,21.421875,13,0.752047
247.28301212784694,-29.098358053072637,99.99,22.538586,21.421875,9,0.755615
247.285289413651,-29.099990818927797,19.771078,18.877151,18.34375,14,0.983119
247.28674670723274,-29.100060898428914,99.99,23.65625,22.614729,3,0.738932
247.28268915871377,-29.0965182891786,99.99,99.99,22.78125,1,0.55957
247.28193299134097,-29.095083763702803,19.101896,18.362865,17.953125,13,0.984037
247.28325239698526,-29.095232245475813,20.827642,19.991138,19.546875,14,0.975621
247.2881777757699,-29.100257705468014,21.64819,20.860111,20.31854,15,0.944531
247.28949726759853,-29.09855632817229,99.99,23.375,23.15625,3,0.540202
247.28981234069758,-29.099690468181656,21.213577,20.23156,19.678642,15,0.97959
247.29238577456533,-29.1001431153077,21.212078,20.358414,19.87356,15,0.979688
247.28828142990983,-29.096036196666876,99.99,23.59375,22.734375,5,0.534375
247.28932465291552,-29.096322981781324,99.99,99.99,23.25,1,0.453857
247.29045452608457,-29.098482444243306,99.99,23.171875,22.654104,5,0.627881
247.2906725097702,-29.097824026137545,99.99,99.99,22.21875,1,0.911133
247.29112834725905,-29.097650875836358,21.875546,20.736841,20.237284,15,0.868913
247.29173961171952,-29.098412298752724,99.99,23.0625,22.220352,5,0.571924
247.29188133098532,-29.097803771449286,99.99,22.75,22.307955,4,0.637878
247.27058912249993,-29.091493719404234,99.99,23.625,22.734375,3,0.519043
247.27315306637306,-29.09246923987989,99.99,21.734375,21.03125,2,0.972656
247.27314655423038,-29.091908875904466,20.77641,20.001272,19.65625,13,0.961989
247.27405484071622,-29.092614784510108,18.219769,17.11126,16.59375,13,0.985877
247.27272153749493,-29.090642168078407,99.99,22.609869,21.515625,9,0.712646
247.27372313676807,-29.090780132880752,22.35698,21.682474,20.734375,7,0.911551
247.2697490179869,-29.089814665468836,21.925184,20.418854,19.515625,13,0.977126
247.2704153461696,-29.088406116148434,99.99,99.99,22.90625,2,0.525391
247.27419802403054,-29.090583375555042,99.99,19.89278,99.99,6,0.455363
247.27432669526803,-29.090528248767612,21.038933,20.188448,19.859375,7,0.931362
247.27382315581193,-29.089693563323262,99.99,23.515625,22.40625,4,0.65094
247.27208806746322,-29.08884498415249,99.99,23.4375,99.99,1,0.591309
247.27201543631236,-29.088299840662845,22.050627,21.064913,20.5,13,0.958008
247.27428756529554,-29.089155333702248,23.249983,21.804514,21.03125,13,0.817646
247.2756514172694,-29.0924778895565,22.814247,21.600922,21.1875,13,0.66117
247.2750293778896,-29.091069825716982,22.304277,21.252977,20.75,13,0.912936
247.2784523944506,-29.092640081413755,21.621466,20.75067,20.25,12,0.949219
247.27852909622317,-29.091862336271934,99.99,22.456757,21.890625,6,0.763102
247.27979626593088,-29.0897088457507,21.77133,20.17892,19.421875,13,0.978854
247.26977250556138,-29.08681503475371,99.99,21.6875,99.99,1,0.974609
247.26955057252152,-29.086359044839487,99.99,99.99,19.859375,1,0.97998
247.27075409227467,-29.086217009972355,20.826654,19.907583,19.28125,13,0.981257
247.27097391922806,-29.085241497575414,23.265625,22.852144,22.15625,5,0.785547
247.27205410390985,-29.085655973158797,18.937958,17.853878,17.34375,13,0.984187
247.2741101721098,-29.086856322459212,23.203499,21.871088,21.234375,13,0.817834
247.2713341413197,-29.084480294372856,99.99,99.99,22.84375,1,0.649902
247.27118836675746,-29.083406315186636,21.015625,20.21277,19.671875,12,0.980143
247.27641862540605,-29.087716972693972,19.804705,18.688765,18.015625,13,0.742202
247.27718137166423,-29.088464439755416,22.356411,21.326754,20.78125,12,0.941935
247.27784545314665,-29.08785660737005,99.99,21.392887,20.4375,10,0.171744
247.27546296440096,-29.08649476976856,20.065414,19.258444,18.921875,10,0.990137
247.27558136906717,-29.086198662924172,99.99,17.803976,99.99,3,0.620443
247.27564497014592,-29.086033492095535,19.922058,18.156532,16.921875,10,0.980811
247.27833510117307,-29.08884466727837,99.99,99.99,22.625,1,0.811523
247.27805434203128,-29.08798995623511,23.46875,99.99,99.99,1,0.501953
247.28016549741923,-29.088798193522972,21.875904,20.833473,20.5,13,0.899639
247.27971072725492,-29.08839426689661,99.99,22.437983,20.6875,4,0.875732
247.2783948525875,-29.086579511134758,22.055296,20.804865,20.140625,13,0.968975
247.27873364198408,-29.084096413728208,21.66992,20.2684,19.421875,13,0.969389
247.28250559402696,-29.092788628157283,99.99,99.99,22.484375,1,0.855469
247.2809332678171,-29.09028502075587,99.99,99.99,22.59375,1,0.746094
247.28169394067766,-29.089610561768005,99.99,99.99,22.96875,2,0.512085
247.2845208316057,-29.09100892043403,23.306917,22.453611,21.90625,12,0.68571
247.28716022205123,-29.094386923239984,99.99,99.99,22.579712,2,0.733643
247.28796048173638,-29.09361081447942,99.99,22.660646,20.920954,10,0.716333
247.2889462826685,-29.090964981066715,99.99,23.03125,21.470945,3,0.947266
247.28992506414073,-29.092945609099228,20.838875,19.89928,19.32759,15,0.942904
247.2923360845051,-29.092569480622284,99.99,99.99,22.90625,1,0.520996
247.29218946010602,-29.091445571920392,21.84837,20.592747,19.970327,15,0.97181
247.2819998853827,-29.08882654426245,99.99,99.99,22.78125,1,0.588867
247.28594798755088,-29.089944040860612,22.524775,21.826635,21.36593,14,0.861119
247.28495355370256,-29.087679535083858,23.226702,21.630413,20.734375,14,0.505502
247.2818886398075,-29.086128546490933,99.99,22.859375,22.15625,4,0.769531
247.28179485899585,-29.084783304036762,99.99,23.484375,21.390625,4,0.761719
247.282692492532,-29.085809614157302,23.146477,21.93877,20.984375,11,0.403343
247.28293662828133,-29.085736458782176,99.99,22.640625,99.99,1,0.94043
247.28673755768548,-29.087272848356896,19.666412,18.85733,18.664858,8,0.882294
247.2882709289533,-29.09055504002317,19.817854,18.964113,18.515625,15,0.983203
247.2885876441633,-29.089489891564455,99.99,99.99,22.0625,1,0.165771
247.29268463208766,-29.090974744588518,99.99,23.015625,22.621496,3,0.669108
247.29158862889335,-29.089502545387028,99.99,23.296875,22.475857,5,0.629736
247.28707585421117,-29.08767260867853,21.01845,19.98018,18.951307,8,0.960938
247.28686792815134,-29.08741763430365,99.99,18.644117,99.99,7,0.171374
247.2895709801874,-29.087249126137003,99.99,23.0625,21.873093,5,0.783691
247.28877359307154,-29.085879546668068,99.99,23.203125,22.631245,5,0.636621
247.29062663843717,-29.087524742479246,99.99,22.832146,21.8119,6,0.700073
247.2916337552016,-29.087698084766007,99.99,22.68767,21.11574,9,0.765164
247.29418598076947,-29.10548763636128,99.99,21.847294,21.258678,10,0.386212
247.29453846625398,-29.104773739810074,23.578125,22.281803,21.55217,11,0.711559
247.29693283898902,-29.106734521305793,22.664837,21.18576,20.335096,15,0.627572
247.29709751739622,-29.10587847879835,22.450645,21.62633,21.08473,15,0.884424
247.29511082903787,-29.101959801457085,99.99,99.99,22.6875,1,0.432617
247.2963581074839,-29.103414279786694,99.99,99.99,22.578125,1,0.582031
247.297158225504,-29.103035245427225,21.983547,20.981989,20.421227,15,0.95498
247.29755223028954,-29.102510049077793,21.98287,20.495789,19.72514,15,0.97347
247.29929466651603,-29.105793085693268,99.99,23.234375,22.58725,4,0.777466
247.29940126036337,-29.10503350457312,20.812414,19.918386,19.4285,14,0.980852
247.2944353588588,-29.100422614089677,99.99,22.858871,22.015625,9,0.718723
247.29731604535974,-29.100988684004015,21.973228,21.210175,20.620667,15,0.945182
247.29280998051928,-29.09873825733268,99.99,22.957653,21.179289,10,0.67334
