night,band,mjd,flux,err,n,snr
59004.0,o,59004.487014,4.240193575551708,10.236699057009412,4,0.4142149292401348
59005.0,o,59005.506209750005,6.3397670430278845,13.683793604411468,4,0.4633047842072121
59006.0,o,59006.49297975,-2.056992308560128,16.152124277520336,4,-0.12735119376359305
59016.0,o,59016.51623975001,-61.875941360420846,48.75096689282218,4,-1.2692249057634817
59020.0,o,59020.503800499995,-5.869597915923646,6.2483454678631976,4,-0.9393843452018547
59021.0,c,59021.5080415,-1.6956333677064608,5.232282747645848,4,-0.32407143296477514
59022.0,c,59022.484621749994,-17.5847316332246,7.205438902418555,4,-2.4404802915367396
59024.0,o,59024.48858175,213.3357477753877,6.339837523915216,4,33.65003392762667
59026.0,c,59026.50290475001,1.105658641312682,4.458054779303831,4,0.24801369566960357
59028.0,o,59028.489264749995,-5.577992744860944,4.130870012681188,4,-1.350319116248464
59030.0,o,59030.452455499995,-7.576470588235295,6.442505906317912,4,-1.1760129828993013
59031.0,o,59031.3833795,-10.058212077009319,8.411103416270434,4,-1.1958255153007296
59032.0,o,59032.461896249995,-3.134493218107938,7.625648689912722,4,-0.4110461084122947
59033.0,o,59033.40229825,8.533808480187668,11.434515536927654,4,0.7463200738700139
59034.0,o,59034.45143566667,22.162296243798725,17.50670621732514,3,1.2659318074273893
59039.0,o,59039.5215,10.701318383658098,9.057102242885263,4,1.181538873767759
59040.0,o,59040.46742725,2.5820029027576195,9.15913179348621,4,0.2819047657545323
59041.0,o,59041.46799575,-11.789063937564201,6.391452164715922,4,-1.8445047594419701
59042.0,o,59042.5046135,0.7663280116110308,6.532268902162529,4,0.11731421701842915
59044.0,o,59044.50847025,-11.11074876144853,9.62410577798495,4,-1.1544707651555808
59048.0,o,59048.42685575,-7.266531932093776,4.531538630592232,4,-1.6035462840452723
59049.0,c,59049.47613725,-4.139405744150596,5.968632468497335,4,-0.6935266605874184
59050.0,c,59050.437246500005,-2.043990573448547,5.044966692040894,4,-0.40515442384846934
59052.0,o,59052.50005074999,2.3905420620878237,4.565749361824497,4,0.5235815356129296
59058.0,o,59058.410072,-2.808722828949679,6.4710614021883845,4,-0.43404360650940893
59059.0,o,59059.418255749995,-1.3008036739380024,7.11557854950282,4,-0.1828106688568412
59060.0,o,59060.40783825,5.557769806767279,8.222022036131353,4,0.6759614341026913
59061.0,o,59061.37648225,5.795449703298958,10.758453798020952,4,0.5386879761815817
59067.0,o,59067.528885249994,-10.24423882963864,13.10493969397798,4,-0.7817082007898214
59068.0,o,59068.463268,-17.271439013576508,6.762023111641695,4,-2.55418219198948
59069.0,o,59069.457657750005,-21.293860940341155,7.923366614356444,4,-2.687476419652039
59070.0,o,59070.42644825,5.769433068652014,7.18515872568264,4,0.8029652912231077
59072.0,o,59072.46304250001,-14.263460380432857,6.383137060846963,4,-2.2345533621583042
59073.0,c,59073.40496000001,-6.8277649163808825,6.2675131832398465,4,-1.0893897973185318
59074.0,c,59074.44291875,-4.7986425339366505,5.232166435699434,4,-0.9171425628197107
59076.0,o,59076.42503475,-8.831491712707182,4.73029498104873,4,-1.867006549927505
59078.0,c,59078.42424400001,8.817567567567568,4.69833207897487,4,1.8767442188742596
59080.0,o,59080.3937575,-1.9524282874183472,5.57696402095234,4,-0.35008801923110566
59082.0,c,59082.3499225,5.230787336707072,4.773312495612421,4,1.0958401197313516
59084.0,o,59084.38844825,-10.390670553935859,4.85954322440435,4,-2.138199018737914
59085.0,c,59085.371256,8.0,12.0,1,0.6666666666666666
59088.0,o,59088.373743,-11.373646996629883,9.670663573865951,4,-1.1760978871569974
59094.0,o,59094.40405225,21.215657642289955,19.583146563719055,4,1.0833630628897704
59095.0,o,59095.412363,-10.61318610948976,9.856213231797923,4,-1.0768015930549986
59096.0,o,59096.49941525,3.672142099263986,16.617975447366362,4,0.22097409584546904
59098.0,o,59098.39371,-19.78234337388589,7.726510569755426,4,-2.5603204959456978
59100.0,o,59100.35127399999,-7.818986645325863,5.51639834745051,4,-1.4174079087199223
59101.0,c,59101.3556035,1.5452058738842498,4.31951624126995,4,0.3577266035304812
59102.0,c,59102.335913,4.36918341969471,4.138779229607794,4,1.055669601422241
59104.0,o,59104.3580155,-11.77837837837838,3.743101763352262,4,-3.1466893296082477
59106.0,c,59106.358460999996,-2.9999999999999996,4.73029498104873,4,-0.6342099196813482
59107.0,o,59107.349143,3.8450514700935203,5.1675812117108775,4,0.7440718031445325
59108.0,o,59108.33047625,-11.579005615444522,5.915667532164797,4,-1.9573455662420007
59109.0,c,59109.3790995,-0.5041904188553419,6.39637163918663,4,-0.07882444099502875
59110.0,c,59110.3204805,-3.485525314296212,5.071857084460223,4,-0.6872286139480529
59112.0,o,59112.320761250005,-2.149788209294236,6.4037202195720235,4,-0.3357092651742852
59113.0,c,59113.320059000005,-9.520946685723802,17.4031877437025,4,-0.5470806168352141
59114.0,o,59114.31569333333,6.352076677316292,8.817641335529855,3,0.720382745862116
59114.0,c,59114.339164,1.0,12.0,1,0.08333333333333333
59117.0,o,59117.316001,12.35344228379387,10.449638638813296,4,1.182188467064233
59121.0,o,59121.3334425,8.239682132786465,12.029801497562257,4,0.6849391600066028
59123.0,o,59123.35669325,-4.196945332891384,10.28658152401002,4,-0.4080019511919727
59126.0,o,59126.33024625,-7.91378245740418,11.83590439100257,4,-0.6686250746854704
59127.0,o,59127.285574249996,-2.1413680871858225,7.117668203077409,4,-0.3008524738846321
59128.0,o,59128.39406675,-11.322408539559056,12.52829953661404,4,-0.903746634287378
59130.0,c,59130.27367924999,7.320699708454811,4.859543224404351,4,1.5064583995653484
59132.0,o,59132.28774225,1.6596282027014289,10.434927413916398,4,0.15904549565798498
59136.0,o,59136.306297749994,6.347194964316063,6.355724908584983,4,0.9986579116636407
59138.0,c,59138.31108175,3.4756097560975614,6.625891564490793,4,0.5245497488555211
59140.0,o,59140.26891,3.019394525955493,8.488909975954673,4,0.35568695327292926
59142.0,c,59142.26354375,10.945355191256832,6.2094586760184125,4,1.7626907210976301
59144.0,o,59144.2595075,-13.510821992149664,8.11802334348566,4,-1.6642994754371427
59148.0,o,59148.26444866666,25.512783378508598,43.840277879534405,3,0.5819484869282391
59151.0,o,59151.271625500005,-17.106376142443015,11.418471333452917,4,-1.4981318989982602
59154.0,o,59154.27432225,3.698636622091187,11.525831155559738,4,0.32089977479039056
59156.0,o,59156.249833249996,2.9358365226961465,8.118571121931716,4,0.3616198563273287
59158.0,o,59158.234639250004,8.184117769581125,6.56674930339576,4,1.2462966669595565
59160.0,o,59160.2526775,-21.475296628790257,47.381295153162604,2,-0.45324418759280843
59164.0,o,59164.25366325,-6.444464585582145,6.174709350064124,4,-1.043687114684227
59170.0,c,59170.22102999999,-7.4280955024986115,7.917396977721388,3,-0.9381991989792083
59172.0,o,59172.2257965,4.388434116715078,7.186032700843528,4,0.6106894164564467
59174.0,o,59174.1980855,-15.88755364806867,15.293522991566144,2,-1.0388419762294216
59180.0,o,59180.2061845,7.807611423919679,29.898069833077393,2,0.26114098560576027
59182.0,o,59182.19860050001,-7.727410538569376,16.430206114239876,4,-0.47031732193986997
59184.0,o,59184.21972875,-6.64257987458943,10.782687427707016,4,-0.6160412159885824
59186.0,o,59186.221999,1.734676742233418,8.866772093336094,4,0.19563790790756094
59192.0,o,59192.208439999995,1.2935228175478863,8.568386532551308,4,0.15096457339241082
59194.0,c,59194.20730575,-9.794023414182513,8.970624969350771,4,-1.091788303228034
59300.0,o,59300.628162999994,-30.386504476042685,59.85808614214203,3,-0.5076424328683907
59322.0,o,59322.610811,14.959517570860426,13.674921484809042,4,1.0939380959136324
59326.0,o,59326.566754750005,-8.344733722083769,5.968632468497335,4,-1.398098101387141
59327.0,c,59327.608034250006,-2.4182641612786484,5.991960025576668,4,-0.40358482883001445
59328.0,o,59328.614581,4.387174903408107,7.016732208127374,3,0.6252447397559949
59331.0,o,59331.60170475,1.5000000000000007,13.0,4,0.11538461538461543
59332.0,o,59332.557341750005,5.84193201835641,14.106387933176142,4,0.4141337985337159
59334.0,o,59334.597191249995,35.71893643926806,17.42526521115611,4,2.0498360286878086
59344.0,o,59344.583025,2.3064228367529003,7.096128532004596,4,0.3250255158641208
59346.0,c,59346.59880125,8.924977127172918,5.989010979787145,4,1.490225540960708
59348.0,o,59348.560444999996,5.249999999999999,6.5,4,0.8076923076923076
59350.0,c,59350.604097999996,-0.9893637060012814,6.080940373152219,4,-0.16269912962300898
59352.0,o,59352.576525250006,-8.362919132149903,5.8623258102331235,4,-1.4265531126829916
59353.0,c,59353.6018475,-4.412790697674419,5.3374499616411635,4,-0.8267601063031925
59354.0,c,59354.592123,2.0700969800512534,4.962296921198283,4,0.4171650775688311
59358.0,o,59358.51023275,10.837929159960348,8.93254725486918,4,1.2133077890019037
59359.0,o,59359.504885250004,9.684620678214504,9.795160983506834,4,0.9887148046388968
59360.0,o,59360.54735075,-25.90960974237954,13.422162462359234,4,-1.9303603137750553
59361.0,o,59361.49959,-0.6818071431210669,32.20150916644853,4,-0.021173142525613583
59362.0,o,59362.538012499994,14.880849740117494,22.899877183873723,4,0.6498222510379534
59366.0,o,59366.57281225,4.018954682470749,8.642759228344826,4,0.4650082891688305
59370.0,o,59370.524225249996,2.7729895056867093,5.392252826258962,4,0.5142543562095093
59372.0,c,59372.520068750004,10.124542124542124,4.3576382352153775,4,2.3234012504119024
59373.0,o,59373.5389635,0.5993883792048934,7.662610281769212,4,0.0782224799597274
59374.0,o,59374.532168749996,6.382513577017534,6.25360278786087,4,1.020613843496248
59376.0,c,59376.58806325,0.7928934010152284,4.588221512715596,4,0.17281061928196761
59377.0,o,59377.4963145,-17.41667375098343,5.743812305721695,4,-3.0322498062190895
59380.0,c,59380.5088065,1.129834254143646,4.73029498104873,4,0.2388506971912259
59382.0,o,59382.48341725,-0.06942428640541919,6.532268902162529,4,-0.010627897817010573
59384.0,c,59384.50397,-17.87315473544852,9.709155078730022,4,-1.8408558304525882
59386.0,o,59386.496319750004,2.1231926822071414,7.652260874319414,4,0.27745952693960874
59387.0,o,59387.4607105,9.742449079315382,37.87737533709908,4,0.2572102473471312
59388.0,o,59388.460391500004,2.4160309621117593,9.348275861303934,4,0.25844669091469896
59389.0,o,59389.43079075,-19.886940083200685,25.872068811033365,4,-0.7686644708798752
59396.0,o,59396.520158,2.881695356971401,5.465756508003906,4,0.527227173905666
59400.0,o,59400.497332800005,2.419036980380012,5.4310792856870655,5,0.4454063093416963
59402.0,c,59402.52344775,7.000000000000001,5.232166435699434,4,1.3378779299218229
59404.0,o,59404.53246924999,-0.5517160523749671,5.465889104435207,4,-0.10093802523861783
59406.0,c,59406.351619,-1.5440210787860582,6.2073814164210175,4,-0.24873952077465422
59408.0,o,59408.43373475,-6.935281016638281,6.043468897144746,4,-1.147566262798982
59409.0,c,59409.46244275,-2.6255099223997784,12.037349285114965,4,-0.2181136278604466
59412.0,o,59412.50204675,2.576136410214372,5.915667532164797,4,0.43547687496083015
59413.0,c,59413.517015333324,6.9466351121629275,5.7156724045643825,3,1.215366210739358
59414.0,o,59414.46813466668,-8.054165971942185,5.971879657776658,9,-1.3486818947287302
59414.0,c,59414.525355,-2.563116370808679,4.61614767806907,6,-0.5552500807081692
59415.0,o,59415.34380275,3.9222608396615435,18.008410709752496,4,0.2178016096410681
59416.0,o,59416.44426233333,53.6919544394033,108.99097458878725,3,0.49262752849011593
59421.0,o,59421.5299985,-30.13705583756345,19.647916152535256,2,-1.533855071631845
59423.0,o,59423.53961,0.4765768043590027,9.168065884931337,4,0.0519822621630922
59424.0,o,59424.4069745,-5.553070832441686,8.06829398682938,4,-0.688258365585894
59425.0,o,59425.404899,-5.186301369863014,6.736122212798208,4,-0.7699238829143225
59426.0,o,59426.400188,-3.9216,5.76,4,-0.6808333333333334
59427.0,c,59427.40540825,3.7140029905884426,4.085117767660204,4,0.9091544483711858
59428.0,c,59428.391747999995,2.013983260009333,4.138779229607794,4,0.48661287502406486
59429.0,o,59429.4041135,-9.530173077445594,6.024957227113304,4,-1.581782694582169
59432.0,c,59432.38569475,-7.5,4.0,4,-1.875
59434.0,o,59434.38543625,-2.321589243289693,5.474502389632587,4,-0.4240731080300986
59435.0,c,59435.435127250006,7.09771986970684,4.109257047854516,4,1.7272513710021207
59436.0,c,59436.4686725,-1.8379310344827586,4.227985580505865,4,-0.43470607916852355
59438.0,o,59438.435899000004,-10.799458377769524,6.762023111641695,4,-1.5970750468416564
59439.0,c,59439.44178425,4.019301914106482,4.565749361824497,4,0.8803159340530133
59440.0,c,59440.443866,9.796380090497735,5.232166435699434,4,1.872337245171781
59441.0,o,59441.37681175001,6.253820898901846,6.639425077307771,4,0.9419220529012604
59442.0,o,59442.4259315,5.609552241392757,7.431148823807909,4,0.754870124982678
59443.0,o,59443.362636,-2.149687977039324,8.972726629632158,4,-0.2395802375099721
59444.0,o,59444.37996975,-10.248594151474368,9.158821339019465,4,-1.1189861415695628
59450.0,o,59450.458739999995,8.15487214566251,10.529169171617951,4,0.7745029083248552
59451.0,o,59451.4928795,-8.211118285530143,9.838836151002736,4,-0.8345619501645322
59452.0,o,59452.43762125001,-1.0428015564202338,7.029897243411051,4,-0.14833809376056326
59454.0,o,59454.38311925,-16.26032422532982,7.417772217852489,4,-2.1920765086579226
59456.0,o,59456.3939505,-3.4540065861690454,5.833057967744673,4,-0.5921433672130164
59458.0,c,59458.39053675,-142.52962227399513,53.79354555336507,4,-2.6495673562286535
59460.0,o,59460.382595250005,-8.844336097129297,5.465889104435207,4,-1.6180965124141842
59461.0,c,59461.35996750001,-5.500000000000001,6.0,4,-0.9166666666666669
59462.0,c,59462.368339249995,5.125911498539226,4.824907467804162,4,1.0623854514814255
59464.0,o,59464.367094,-8.338063521851119,4.4272799720441665,4,-1.8833377546713548
59466.0,c,59466.3367255,-7.853131749460042,5.112133535741903,4,-1.5361750029716992
59468.0,o,59468.3624975,2.322385279095653,7.177187824742982,4,0.32357872411940375
59469.0,c,59469.351105999995,4.902200488997555,6.526979928930764,3,0.7510671922352031
59470.0,o,59470.328523250006,2.7850356294536813,7.237077926353565,4,0.38482874687753077
59477.0,o,59477.375688666674,7.904772778592235,23.71534875499831,3,0.33331885017825025
59478.0,o,59478.3611065,-13.085913298371045,27.179505227042608,4,-0.4814625280724773
59479.0,o,59479.347159,-19.219911854323385,13.103021488934662,4,-1.466830522300094
59480.0,o,59480.37819225,11.334538878842674,11.226421946851643,4,1.0096305779795984
59481.0,o,59481.310116249995,-4.882464057088886,7.375794921149735,4,-0.6619576749739416
59484.0,o,59484.330632,5.905642023346303,7.953231484785517,4,0.7425462259766686
59486.0,o,59486.289923000004,-1.9286057496130076,5.668104857370456,4,-0.3402558347355143
59488.0,o,59488.311733999995,35.0657634739116,35.21953329946481,4,0.9956339618629887
59489.0,o,59489.306831,-2.733047722723602,6.4710614021883845,4,-0.4223492179813561
59490.0,o,59490.32234849999,-9.26849315068493,6.736122212798208,4,-1.3759389835706035
59492.0,o,59492.27132025,-15.481804619601586,33.29705594794618,4,-0.4649601647606485
59493.0,o,59493.287593,-0.32881319377514806,7.087371667051212,4,-0.046394236004834055
59494.0,o,59494.302370000005,-12.120550990984732,7.001884441236533,4,-1.7310412779169264
59496.0,o,59496.27424875,5.240081594040087,10.330665002303505,4,0.5072356516131021
59498.0,o,59498.31085825,-11.80997624703088,7.237077926353565,4,-1.631870814051244
59503.0,o,59503.25301825,-13.94707288597172,21.57231581048914,4,-0.6465264558749976
59504.0,o,59504.32145050001,-408.35650512202005,176.30811804609883,2,-2.3161525949431785
59506.0,o,59506.308474749996,-18.426158533712066,12.458402377318642,4,-1.4790145618717634
59508.0,o,59508.274655500005,-9.848722842020445,14.25603547451819,4,-0.6908458427747635
59509.0,o,59509.281165249995,-4.08153061810814,12.211696156057933,4,-0.3342312620580057
59510.0,o,59510.2591445,9.51592347359838,9.291062870428867,4,1.0242018169831988
59512.0,o,59512.27702125,-7.403804406490998,8.477899835002718,4,-0.8733064261885827
59513.0,c,59513.2514505,-0.9068493150684932,6.736122212798208,4,-0.13462483108538864
59514.0,c,59514.27915625,-0.16393442622950927,5.432144762551112,4,-0.03017858201417304
59516.0,o,59516.275730500005,-15.061792743981893,10.931513016007813,4,-1.3778323935511774
59518.0,c,59518.263931999994,4.482871125611744,4.846754350332116,4,0.924922288521712
59520.0,o,59520.26581325,11.32655985212305,9.030379715937848,4,1.2542728222305692
59522.0,c,59522.275943,33.21573800986379,9.095874248623641,4,3.651736721721927
59524.0,o,59524.23928975,-5.5171810675106485,10.705132784298717,4,-0.5153771726776459
59526.0,c,59526.24159225001,1.4954001064883773,7.087371667051212,4,0.21099501715712293
59528.0,o,59528.2568285,-17.145172314733184,13.218990175315557,4,-1.297010746459981
59530.0,o,59530.23752725001,-73.23065732429167,25.65871705264277,4,-2.8540264571314227
59532.0,o,59532.224017,-16.76325100994767,13.986597889946161,4,-1.198522409941979
59540.0,o,59540.201727499996,1081.8323931426103,1651.6863187583358,2,0.654986592100541
59542.0,o,59542.204514,-5.489684862598826,9.890941007674677,4,-0.5550214947535543
59544.0,o,59544.2393985,-11.052439068267034,9.486136362622357,4,-1.1651149262218372
59546.0,o,59546.242562,1.9039917513648363,9.486136362622357,4,0.2007130910395742
59552.0,o,59552.221585,86.0,339.0,1,0.2536873156342183
59560.0,o,59560.20752325001,36.46418160335531,17.52186319364919,4,2.0810675896939874
59656.0,o,59656.63896425,-11.200620315326955,25.36554567146478,4,-0.441568277710154
59679.0,o,59679.394140200005,-0.8601530088893816,7.847754772420695,5,-0.10960498051139554
59680.0,c,59680.60446074999,-21.844712863637074,14.160166577193904,4,-1.5426875626463148
59683.0,o,59683.3423025,-11.559301585974975,11.481756895427418,4,-1.0067537303962983
59684.0,o,59684.61146325,-13.18296654417489,17.815295962218954,4,-0.739980215435776
59685.0,o,59685.395723999995,7.94777026601788,11.67072885966089,4,0.6810003352480262
59686.0,o,59686.36803,2.3363087424520876,13.61049122009552,4,0.1716549906003827
59687.0,o,59687.39160720001,3.872744175420989,10.985166743946715,5,0.3525430487939596
59688.0,o,59688.32875662501,-13.66083670637973,11.492563854295241,8,-1.1886674618104571
59690.0,o,59690.609576,-23.10966032304972,13.900045098997936,4,-1.662560096637076
59691.0,o,59691.4038085,-29.807301813177293,12.899224859756053,4,-2.3107824026056245
59694.0,o,59694.611003,-16.646167228800973,11.069088932981263,4,-1.5038425772515338
59695.0,o,59695.41187475,-0.5557928899781981,10.100970767039362,4,-0.055023710373641975
59696.0,c,59696.615231749995,8.500971700165131,10.9850429233019,4,0.7738678637415735
59698.0,o,59698.61149075,7.132720086464463,25.05511495875452,4,0.2846811957640696
59699.0,o,59699.39431175,30.23789449874277,15.055084202333537,4,2.0084839176160765
59700.0,c,59700.60500975,-3.1577787508366217,7.690435009678207,4,-0.4106112003888781
59701.0,o,59701.12923725,11.8002527843169,7.775768837762969,4,1.517567333921895
59703.0,o,59703.365399250004,-13.0526218487919,8.202014963808406,4,-1.5913921038167957
59710.0,o,59710.54286649999,-33.7460960092539,11.06267961560928,4,-3.050445026143453
59711.0,o,59711.355754,1.77932326699578,8.435686465994042,4,0.21092809389829645
59714.0,o,59714.415947375004,1.2585693961788686,9.020484425183163,8,0.13952348198343162
59715.0,o,59715.28173625,-13.761842282851841,15.448886609351073,4,-0.8907983229368724
59716.0,o,59716.57178125,-12.166331575769718,14.831937296994282,4,-0.8202793291362718
59722.0,o,59722.572532,7.340971448851467,9.095874248623641,4,0.8070660662401176
59723.0,o,59723.081533000004,-5.772350970067299,7.984779822315579,4,-0.7229192411711763
59724.0,o,59724.5823155,1.2371492903869232,5.232282747645848,4,0.23644541972498556
59725.0,o,59725.101496749994,3.240398293029872,6.864260006282899,4,0.47206811660163156
59726.0,o,59726.59236225,-2.08986635676932,8.345185141708354,4,-0.250427800136439
59727.0,o,59727.214930125,-7.771662440459141,4.203695579017591,8,-1.8487690876691383
59728.0,c,59728.577346,13.289217332885453,43.10700998338622,2,0.3082843680878637
59729.0,o,59729.13774150001,0.4812855715982763,6.0679657149981425,6,0.07931580272589323
59730.0,o,59730.58055674999,-3.1029083882475352,9.755968068138557,4,-0.31805233130899035
59732.0,c,59732.571551,-3.863905325443787,5.8623258102331235,4,-0.6591079122042406
59734.0,o,59734.55909175,-12.009708737864079,8.307747627951791,4,-1.445603462658985
59736.0,c,59736.51848325,1.2620689655172412,5.937751809542409,4,0.21254996941586587
59737.0,o,59737.1785895,-10.796495624359043,4.240234024072606,8,-2.546202771607724
59738.0,o,59738.52721825,-2.545926752639183,7.9765129129259575,4,-0.3191779140122124
59740.0,o,59740.50016425,-12.106647469887982,6.4710614021883845,4,-1.8708905259025597
59741.0,o,59741.2849445,-9.303216548133546,7.689363804337775,4,-1.2098811793617248
59742.0,o,59742.401998875,1.8083495461112433,6.923467389589207,8,0.261191314171632
59743.0,o,59743.25774575,0.5973095831934488,12.474881496405896,4,0.04788098254604968
59744.0,o,59744.45170225,8.578051436703982,20.644779736753556,4,0.4155070456592288
59749.0,o,59749.35391275,-5.064168377823409,9.901180109283347,4,-0.5114711904973069
59750.0,o,59750.55134599999,-0.613018736308788,9.095874248623641,4,-0.06739525190792386
59754.0,o,59754.510864749995,-7.989345677599947,7.18515872568264,4,-1.1119233384563685
59758.0,o,59758.55270574999,3.601369863013699,6.736122212798208,4,0.5346354696729407
59762.0,o,59762.5763362,4.3395267558298345,8.614637622633978,5,0.5037387462971423
59764.0,c,59764.58999775,7.947245621318256,13.029810464280036,4,0.6099279527591641
59764.0,o,59764.98623533334,-3.895180468213286,8.41984128177445,3,-0.4626192273534627
59766.0,o,59766.46639625,-4.779890428617466,8.29375281787808,4,-0.5763241964860463
59768.0,o,59768.237503125005,-1.2782790469579133,5.624466918098951,8,-0.22727114686096633
59769.0,o,59769.1400985,-4.36217625580343,5.428334773088403,8,-0.8035938161790285
59770.0,o,59770.458927,-4.603430313683275,10.70633831320442,4,-0.4299724311911327
59772.0,o,59772.454966000005,0.19671416063294303,11.867478032162607,4,0.01657590265596606
59776.0,o,59776.995484,-3.9559681697612725,21.143992882453936,2,-0.18709655228100652
59777.0,o,59777.0196545,1.9152863227638428,22.972812590433755,2,0.08337186903972736
59778.0,o,59778.492019,7.334549017158983,10.040186374360582,4,0.7305192098713497
59780.0,o,59780.728063999995,-5.232354569883682,4.863873930628555,9,-1.0757586739522067
59782.0,o,59782.264352,-3.717918450893475,6.080940373152219,4,-0.611405181229592
59783.0,o,59783.23170675,-5.94426400693062,5.84369172011037,4,-1.0172104025395696
59784.0,c,59784.681225625,0.9241510709555608,3.539434147680831,8,0.2611013603858399
59785.0,o,59785.24676325,-5.39961246300432,11.552305971450696,4,-0.4674055964539395
59786.0,o,59786.46529625,-6.323966084157802,7.689363804337775,4,-0.8224303395022465
59787.0,o,59787.27283,-1.4015748031496067,4.61083967620704,4,-0.30397387494994565
59788.0,c,59788.68656975,1.945777272888636,3.517249804253757,8,0.5532098603105801
59790.0,c,59790.784357749995,-4.719844884339631,5.103430373602804,4,-0.9248377147952783
59791.0,c,59791.234396500004,4.306188925081433,4.109257047854516,4,1.047923961663517
59792.0,c,59792.448676,2.8896437406602797,6.080940373152219,4,0.47519685498286757
59794.0,o,59794.51263425,-11.03950029052876,8.345185141708354,4,-1.3228586428064375
59796.0,c,59796.49331475,0.4049773755656108,5.232166435699434,4,0.07740147041241313
59796.0,o,59796.9647,2.8410430464367735,6.25360278786087,4,0.4543050051006823
59799.0,o,59799.495537625,10.915255599901432,13.36020516442221,8,0.8169976033727686
59800.0,o,59800.37158399999,-1.357944135757612,13.911767181889054,4,-0.09761118900303643
59804.0,o,59804.49981125,2.4629497493969637,15.462086284153411,4,0.15928961358346322
59805.0,o,59805.21532825,-22.320572365909857,11.710062710882985,4,-1.9061018644388454
59806.0,o,59806.52852749999,-10.185122165931869,5.882520420786317,12,-1.7314214719836742
59807.0,o,59807.57893325,-4.779592073981934,4.8302434282430955,8,-0.9895137056726798
59808.0,o,59808.46202733333,-16.658022690437598,8.454281663398984,3,-1.9703652366533952
59810.0,o,59810.402442000006,-3.365918097754293,6.614902514081808,4,-0.5088386549293696
59811.0,c,59811.156231500005,-0.6771213353980208,5.071857084460223,4,-0.13350560240994724
59811.0,o,59811.920953,4.9276540713313155,8.445620878524913,4,0.583456698116902
59812.0,c,59812.38424525,-1.2788598804713394,5.968632468497335,4,-0.21426346608225746
59812.0,o,59812.9128795,-0.35674086729310045,4.962296921198283,4,-0.07189027036434481
59813.0,c,59813.083924666666,2.049822064056939,5.368949876447042,3,0.38179199121401186
59814.0,o,59814.66044475,-2.505506375564621,4.68474228942102,8,-0.5348226691620795
59815.0,c,59815.15106675,-0.2636178618460431,4.595450047569909,4,-0.057364971682250174
59817.0,c,59817.163117,-0.052132701421800855,3.8551989886004794,4,-0.013522700533994006
59818.0,c,59818.149237499994,-3.1107491856677525,4.109257047854516,4,-0.7570101235920264
59818.0,o,59818.638588375004,-1.6067059795213265,4.455390202332696,8,-0.36062071032074994
59819.0,c,59819.1422205,-5.333078576142317,3.8792805382189766,4,-1.3747597070127846
59819.0,o,59819.894108,-23.0,20.0,1,-1.15
59820.0,c,59820.3605545,0.8085675164634543,5.329343664331231,4,0.15171990537504956
59821.0,c,59821.15593374999,3.069535855319636,3.812824344956361,4,0.8050556693963745
59822.0,c,59822.159276499995,-0.27808074588794085,4.085117767660204,4,-0.06807165954660216
59822.0,o,59822.35817875,4.765916034853457,6.926661193061722,4,0.6880538692476205
59823.0,c,59823.10727625,-2.6673568470655438,5.576823175682441,4,-0.478293243848302
59824.0,c,59824.35952625,5.964531444212757,5.160223462889999,4,1.1558668897009945
59825.0,o,59825.144751,-6.079872204472844,6.235013982423966,4,-0.9751176535628541
59826.0,o,59826.25181375,-1.893474587213247,5.718747197064014,8,-0.3310995436527341
59827.0,o,59827.1434055,-19.37459283387622,8.218514095709033,4,-2.3574325733640693
59831.0,o,59831.90453,-11.494009413778349,23.81277708686639,3,-0.48268244278479017
59832.0,o,59832.656824875,-23.91510057741566,21.596981816696147,8,-1.107335311035333
59834.0,o,59834.473760374996,5.367497312914298,7.565950514806453,8,0.709428022613971
59835.0,o,59835.563312857135,-2.9717535755437443,6.992554663472279,7,-0.42498825087025727
59836.0,o,59836.649009375,-1.4049194267560592,5.315606900484526,8,-0.26430085088270894
59838.0,o,59838.34174475,-3.146169469280827,6.792817154154709,4,-0.46316121836969026
59839.0,c,59839.125815499996,-80.51210376365705,162.96649952832328,2,-0.49404082432085494
59840.0,o,59840.37142125,-12.309171100128438,7.301926447349997,4,-1.6857429595987867
59842.0,c,59842.31863375,2.8764845605700713,5.3610719671143725,4,0.5365502605103725
59843.0,o,59843.094260750004,-3.698127857820723,8.594130430472417,4,-0.4303085562569752
59844.0,o,59844.30343375,-6.241874738457246,7.399037473532814,4,-0.8436063151166798
59844.0,c,59844.824795750006,18.252750737229285,9.460173308717946,4,1.929430903808983
59846.0,c,59846.31353975,0.7716999802097769,8.609477056765739,4,0.08963378090465299
59847.0,o,59847.0800425,-6.945920894436964,10.570523855231293,4,-0.657102806782794
59848.0,o,59848.30314450001,-9.10783527879365,7.287108397722674,4,-1.2498558799591863
59848.0,c,59848.819909750004,1.784783657712723,4.565749361824497,4,0.3909070595586776
59849.0,o,59849.108881,-10.330885633906501,9.311604108365241,4,-1.1094635804614557
59850.0,o,59850.0523925,-5.6603098106598715,10.935666175202305,4,-0.5176008228465476
59850.0,c,59850.548697624996,5.109121664862098,3.3141775320917803,8,1.541595649415141
59851.0,o,59851.06195,1.960041250857758,8.294653465346535,4,0.2363017646302444
59852.0,o,59852.80721575,-3.6294536817102143,7.237077926353565,4,-0.5015081665064965
59854.0,o,59854.405374166665,2.8396958707112994,4.943544685745476,12,0.574425043410542
