sdss_id,gaia,cls,n,n_rv,rv_mean,rv_chi2,drv_max,drv_sig,med_erv,ew_ha_mean,ew_ha_chi2r,ew_ha_range,ew_he_mean,ew_he_chi2r,ew_he_range
74920604,3120618753608681472,DA,3,3.0,-0.1,1.5,16.5,1.1,9.2,6.48,30.66,2.08,0.36,34.5,1.68
75054304,3131932552162059264,DA,3,3.0,-12.5,13.7,64.2,3.3,15.0,19.22,10.51,5.97,-0.49,0.39,0.68
75348304,3154735255091816064,DA/DAH,2,2.0,1.0,0.0,0.0,0.0,7.3,-1.61,0.0,0.0,-0.78,4.65,0.4
75620904,3183092072286943104,DA,2,2.0,-2.8,0.1,7.9,0.3,18.0,15.94,1.28,1.54,1.28,5.43,1.86
75760304,3205001976070620928,DA,2,2.0,-33.7,6.5,61.3,2.6,16.7,20.5,0.52,0.29,0.98,0.46,0.25
75961004,3232145409171051776,DA,2,2.0,4.9,2.8,38.3,1.7,16.1,21.16,34.47,6.6,1.08,1.03,0.83
76142204,3261858439600922368,DA,2,2.0,2.0,3.7,13.9,1.9,5.1,2.1,2.52,1.74,2.49,3.72,1.24
76153604,3264205415890602368,DA_MS,2,2.0,1.8,8.7,46.9,2.9,11.2,5.85,1.55,0.7,0.2,22.22,2.05
76492404,3327958952657975680,DA,5,5.0,-1.2,3.5,13.2,1.7,5.9,9.48,4.72,0.86,0.14,4.67,0.75
77060404,3375386043120768512,DA_MS,2,2.0,-2.4,2.5,63.0,1.6,27.5,7.55,0.0,0.04,-0.36,2.21,1.24
77554604,3429430265146812160,DA,2,2.0,-0.7,1.0,11.1,1.0,7.5,14.31,0.81,0.97,-3.78,0.26,0.39
78944904,3648225073255267072,DA,3,3.0,1.0,10.3,74.2,3.2,11.3,20.98,20.79,4.09,0.89,3.01,1.39
78992304,3655853106971493760,DA,2,2.0,1.9,0.2,8.8,0.5,12.5,18.7,15.62,1.29,0.74,3.0,0.48
79128704,3678771464779336320,DA,6,6.0,8.1,52.6,275.1,6.0,27.7,19.46,4.48,3.74,1.01,4.14,3.36
79706604,3787038450621477248,DA,2,2.0,-3.9,2.2,31.4,1.5,15.0,12.29,0.19,0.37,0.56,0.05,0.15
80063604,3855237622134363136,DZ:,2,2.0,0.3,0.6,5.2,0.7,4.8,0.37,0.98,0.23,-0.22,0.03,0.03
80147404,3872397592734234752,DA,2,2.0,5.7,0.4,12.8,0.6,13.6,20.91,51.37,2.89,1.78,1.31,0.39
81402804,4043090180218214400,DA:,5,5.0,-5.6,15.5,65.1,3.7,13.9,0.81,2.17,1.07,-0.13,5.27,1.43
82467104,4058777943468594304,DA,8,8.0,-11.2,305.1,99.4,14.9,5.7,10.82,10.78,1.17,0.2,2.61,0.73
87082504,4260051548348063616,DA:,2,2.0,14.1,5.1,35.4,2.3,11.0,3.44,14.03,1.19,0.91,3.8,0.48
87714004,4297101035753615744,DAO/DA,2,2.0,11.8,16.1,74.5,4.0,13.1,4.01,2.74,1.7,-0.63,4.96,1.75
88987104,4429105996602733056,DA,13,13.0,-7.8,55.8,131.4,2.8,14.9,12.19,18.33,7.86,0.48,22.96,8.33
90339904,4566784373031657344,DA,2,2.0,-6.4,1.6,28.2,1.3,15.6,15.96,45.95,3.9,0.24,1.74,0.62
90852504,4624397648451741184,DZ:,3,3.0,0.8,7.8,17.8,2.8,3.0,0.46,12.51,0.77,-0.34,3.32,0.41
91333404,4657652996150752512,DA:,3,3.0,-1.1,2.9,50.5,1.5,24.2,0.33,0.37,0.2,1.07,5.85,0.6
91790704,4676873657657319680,DA,3,3.0,-3.2,0.3,9.4,0.5,13.4,18.17,3.77,2.1,1.52,9.92,2.4
91878304,4685897388301182208,DA,3,3.0,0.4,9.3,20.5,3.0,5.1,8.19,1.62,0.4,-0.05,1.71,0.37
92457004,4756887940609340928,DZ:,2,2.0,4.6,2.6,14.5,1.6,6.3,0.74,10.29,1.27,0.19,3.25,0.55
92540004,4765646890749608320,DZ/DA,2,2.0,-5.7,4.5,53.0,2.1,17.4,-0.66,11.31,2.26,0.62,22.95,2.43
92604104,4774434904937845248,DB,2,2.0,1.9,0.6,21.1,0.8,18.6,-1.26,3.79,0.7,5.59,12.53,0.92
92615204,4776143030610835328,DA,2,2.0,18.6,7.4,59.3,2.7,15.4,20.22,7.22,2.63,0.06,2.47,1.22
92722104,4792339077406050688,DC/DZ,2,2.0,4.7,3.6,47.9,1.9,17.9,-1.47,0.24,0.25,0.36,0.34,0.22
92936104,4821858078393688192,DA,2,2.0,2.4,0.3,13.7,0.6,17.3,18.54,14.18,3.86,0.66,30.61,4.78
93026604,4836330610649496320,DA,3,3.0,-0.1,3.6,21.9,1.7,8.5,11.52,1.53,0.79,0.04,12.57,2.08
93253204,4874784582425470976,DA,2,2.0,2.5,0.9,18.1,0.9,13.6,8.99,0.28,0.33,0.82,1.58,0.63
93587404,4929253254594349312,DBAZ:,4,4.0,6.8,13.4,96.5,3.2,20.9,4.05,5.41,3.16,1.32,2.16,1.67
94234104,5047330671591250176,DA/DAZ,2,2.0,0.0,0.5,3.5,0.7,3.7,4.54,1.21,0.22,-0.01,0.61,0.13
94823504,5163517607189730304,DA,2,2.0,-3.5,4.2,39.0,2.1,13.2,20.2,5.44,3.02,0.74,3.58,1.46
94848704,5168947721457740288,DA,2,2.0,-0.8,0.3,3.9,0.5,5.2,12.41,10.92,1.32,0.41,3.95,0.65
96652304,5330042839403082112,DA,3,3.0,2.8,2.4,15.8,1.5,7.3,5.39,1.57,0.33,0.4,1.96,0.31
96855004,5338390705339724160,DA/DA_MS,3,,,,,,,5.42,0.61,3.21,0.04,4.06,0.76
96859004,5338522479287182336,DA:,3,3.0,0.1,19.2,36.6,3.8,5.6,-1.4,11.7,4.85,0.56,7.18,0.85
98491804,5495474190683387136,DA,2,2.0,1.9,0.6,18.8,0.8,16.5,13.76,5.15,2.24,0.81,0.04,0.15
101542705,5755040809799942400,DA,2,2.0,0.4,0.0,3.8,0.2,14.4,18.58,0.0,0.0,-0.9,0.13,0.29
101550905,5755939286893751552,DA,2,2.0,-0.0,0.1,7.7,0.3,15.7,9.41,1.74,1.17,-0.58,0.01,0.08
102875705,5853546503237171200,DA,2,2.0,4.7,21.4,34.6,4.6,5.3,10.53,14.06,0.85,-0.09,0.04,0.04
103121105,5863405759568472448,DC/DZ,5,5.0,39.9,73.0,124.6,6.5,13.6,-1.93,11.3,4.32,-0.59,1.27,1.15
103477305,5875844775184453120,DA,2,2.0,-0.2,0.2,2.7,0.5,4.1,7.83,36.37,1.31,0.03,1.12,0.2
103605705,5879478214385381376,DA,3,3.0,0.3,8.0,23.3,2.7,6.1,9.24,6.08,0.97,-0.03,0.11,0.1
103752705,5884562424904922752,DA:,2,2.0,0.4,1.5,9.7,1.2,5.5,2.58,1.51,0.4,-0.27,0.72,0.21
103817405,5887054811614499584,DZ/DA,3,3.0,2.0,6.2,24.8,2.3,6.5,2.23,14.04,1.36,-0.25,0.71,0.29
106145505,5982925280539567872,DA,2,2.0,3.7,0.1,6.6,0.4,12.5,18.75,6.11,1.85,0.82,0.09,0.15
106946505,6038144163232399744,DA,2,2.0,0.7,6.2,25.0,2.5,7.1,6.37,0.05,0.08,-0.1,3.88,0.59
109042405,6242223932348817408,DZ:,2,2.0,6.1,3.9,30.5,2.0,11.0,2.89,1.74,1.38,-0.15,2.35,0.8
109524105,6319857321648617984,DA,2,2.0,60.0,34.4,135.9,5.9,16.0,7.71,37.1,3.12,0.5,2.13,0.61
109635305,6339551361612476288,DA,3,3.0,1.8,4.6,54.9,2.1,19.5,19.87,4.91,2.38,0.22,2.04,1.23
109977005,6394694519736001664,DA_MS,2,2.0,-1.1,0.9,28.3,0.9,21.4,-3.74,274.62,10.45,0.06,5.2,1.07
110114205,6412263680461575808,DA,2,2.0,-1.5,0.5,27.3,0.7,28.1,14.4,264.75,10.16,-0.08,5.26,1.21
110265005,6430262518305099776,DA,2,2.0,-12.4,0.1,9.6,0.3,23.9,16.52,1.51,1.22,1.01,27.17,4.39
110528405,6457292942226421376,DA,2,2.0,-1.0,0.3,11.9,0.5,15.4,19.86,2.39,0.83,0.76,1.36,0.51
110653405,6472392844647776512,DA,2,2.0,2.5,5.0,63.6,2.2,19.9,19.03,0.02,0.14,0.34,2.52,1.26
110656705,6472741699071778688,DC,2,2.0,-3.5,4.5,62.3,2.1,20.7,3.73,12.91,1.21,2.83,2.41,0.42
110744305,6482348686215393152,DA,2,2.0,0.0,0.3,7.0,0.5,9.2,10.77,1.67,0.37,0.52,5.58,0.59
110921005,6506164447374320768,DA,2,2.0,27.6,18.6,133.7,4.3,20.8,19.43,1.71,1.15,0.49,2.74,1.28
112147405,6674523974217870080,DA,4,4.0,-22.9,2.1,34.5,1.3,17.2,18.7,39.33,7.73,0.64,1.73,0.95
114171305,6835143205491893120,DC/DA,2,2.0,1.3,0.3,11.2,0.5,14.2,-0.24,0.77,0.88,-1.02,6.85,1.93
114563905,6887340767670473856,DB,2,2.0,-101.8,147.3,415.5,12.1,23.4,-0.75,37.03,4.23,4.96,0.91,0.5
115385405,142926895181535872,DA:,3,3.0,0.5,5.2,10.0,2.2,2.4,4.31,1.81,0.25,-0.08,0.11,0.06
115982405,212990215643543424,DA/DA_MS,2,2.0,10.4,0.6,22.5,0.8,20.7,16.64,22.88,3.62,1.04,2.41,0.92
116364005,261659719892480768,DA,2,2.0,-0.5,2.7,12.6,1.7,4.9,9.9,2.21,0.37,-0.05,3.08,0.38
116556905,289038590213131520,DA,2,2.0,0.0,1.0,25.3,1.0,18.1,20.83,2.57,1.31,0.54,5.63,1.56
54877205,465485398747754880,DZ:,4,4.0,-4.3,15.1,83.2,3.9,10.7,-1.16,13.32,1.46,-0.17,17.21,1.12
54883905,465838307623683328,DA_MS/DC_MS,2,2.0,5.2,1.2,13.5,1.1,8.5,-24.48,23.03,1.98,-2.95,11.51,0.86
55767005,577696019258446720,DA,2,2.0,-4.2,2.1,34.8,1.5,15.4,18.32,2.81,0.78,0.58,3.3,0.66
55817105,585488567401589248,DA,4,4.0,-2.0,27.1,133.6,5.0,18.7,5.6,0.91,0.78,0.27,4.58,2.12
55831405,588134026738024704,DA,2,2.0,2.4,0.2,10.0,0.5,14.9,20.52,0.03,0.12,0.84,7.03,1.52
55866905,594519685329532032,DZ:,2,2.0,1.0,3.4,15.2,1.8,5.8,1.28,39.0,1.73,-0.07,2.35,0.33
55877605,596033060006696192,DA,2,2.0,5.8,5.6,52.8,2.4,15.8,18.3,5.3,2.02,0.54,2.45,1.07
56221205,653661969113616256,DA,2,2.0,6.2,1.7,34.8,1.3,19.0,11.64,0.78,0.58,0.28,6.49,1.31
56372205,671867270328386176,DB,2,2.0,179.0,228.4,388.3,15.1,18.1,-0.73,3.55,1.04,4.62,15.54,1.61
56966005,775720369817732992,DZ/DA,2,2.0,28.3,0.0,2.4,0.1,13.1,1.71,0.5,0.14,-0.21,0.69,0.13
57398405,856593710648911616,DA,2,2.0,-0.8,0.4,9.7,0.6,10.4,9.86,1.61,1.12,1.13,0.19,0.29
57458605,866253366976735616,DA,7,7.0,-2.9,4.5,28.8,1.7,10.4,19.1,19.76,2.52,1.07,8.8,1.48
57550305,875368004837142784,DA,6,6.0,8.9,57.8,106.4,6.6,12.8,20.13,11.92,1.79,1.0,7.25,1.25
57599205,881449472368965888,DA,4,4.0,-3.2,8.6,60.1,1.8,10.1,15.9,8.01,2.47,0.43,6.19,1.14
57769805,898088244393739520,DA,3,3.0,59.8,191.0,345.5,13.6,22.5,15.41,17.25,5.16,1.18,15.46,4.16
57928005,922686832063591168,DA,8,8.0,-4.7,12.8,70.7,3.0,13.9,15.14,71.17,3.84,0.21,8.06,1.37
58229905,960103517699387392,DB,8,8.0,64.6,294.8,526.4,11.4,26.2,-0.62,13.72,2.26,5.86,13.75,1.58
60325605,1299645082158650880,DA,2,2.0,-0.9,1.4,26.6,1.2,15.5,15.98,0.79,0.54,-0.63,13.34,1.98
60480205,1320147671184560896,DAO/DA,3,3.0,-3.3,45.6,177.1,6.0,22.9,1.66,4.43,2.38,0.39,11.94,3.02
60570805,1331560292643238272,DA,7,7.0,-2.5,21.7,56.8,3.3,11.9,12.28,5.63,0.97,0.25,5.49,1.54
60577405,1332512641511400704,DA,7,7.0,0.4,24.0,32.1,4.1,5.5,16.12,4.53,0.62,0.45,8.72,0.74
60729305,1350483888485970688,DA,2,2.0,-1.6,0.9,14.3,0.9,10.8,17.88,0.0,0.01,0.21,55.64,2.98
61410205,1454803966887340416,DA,3,3.0,-9.3,3.8,76.5,1.9,27.8,16.98,3.42,2.41,-0.5,2.33,1.41
61410705,1454874202488605056,DA:,3,3.0,1.5,11.6,54.4,3.3,10.9,4.17,9.14,1.74,-0.18,5.26,0.94
61532505,1475927165802478336,DA,5,5.0,1.8,7.8,65.3,1.6,28.8,19.87,4.21,2.73,0.97,14.74,4.2
61898205,1544577132788040960,DA,8,8.0,-1.4,8.1,48.3,2.5,13.6,3.91,7.74,3.9,0.34,4.38,2.71
62008605,1564846457847826560,DA,3,3.0,-47.8,1.3,43.5,1.1,27.5,10.52,2.07,1.84,0.03,1.33,1.25
62243905,1609011129812128768,DA,7,7.0,-0.5,28.6,31.8,3.6,5.2,20.04,32.21,1.71,1.13,19.75,1.34
62363505,1630178412274162048,DA,4,4.0,27.0,19.2,140.1,4.3,27.4,20.97,7.37,4.69,1.57,14.57,5.39
62643905,1679888531260297728,DA,12,12.0,2.6,56.4,160.4,5.6,17.7,17.59,2.93,2.18,0.59,3.34,3.62
62734205,1697373931533542528,DA:,2,2.0,1.6,0.8,7.0,0.9,5.5,3.36,0.03,0.06,-0.25,11.66,0.89
62776205,1705328893864510976,DA,2,2.0,-3.1,1.9,24.6,1.4,12.4,10.74,0.96,0.78,-0.5,4.83,1.25
63395005,1791240540571288064,DA,2,2.0,1.1,0.5,13.0,0.7,12.3,15.02,11.14,1.98,0.42,2.84,0.81
63576205,1809672238106962560,DA,2,2.0,-4.2,1.3,20.9,1.1,13.2,18.89,10.61,1.68,1.21,1.22,0.47
63622605,1813998919438740224,DA,2,2.0,18.7,2.1,37.4,1.4,18.2,9.71,0.2,0.43,0.09,3.03,1.25
63769705,1823179777118854400,DA,2,2.0,1.7,4.4,20.1,2.1,6.8,4.72,6.79,3.87,-0.78,0.88,0.85
63858705,1826592656906322048,DA,2,2.0,-2.4,0.6,13.7,0.8,11.5,11.71,1.22,0.8,0.42,0.12,0.22
63915605,1829566393484946560,DB,2,2.0,15.7,20.3,141.0,4.5,20.9,-0.82,34.57,2.34,4.15,8.1,0.83
64045905,1840865760944657408,DA,2,2.0,-0.7,0.4,10.9,0.7,11.1,14.15,18.83,2.32,-0.42,0.15,0.17
64457805,1880969627226289664,DA,3,3.0,-1.3,9.5,63.3,3.0,11.2,5.81,1.43,1.0,0.93,0.46,0.34
65222105,1972443424087853696,DA,2,2.0,9.7,1.3,38.5,1.2,23.6,21.47,2.42,1.78,0.84,0.65,0.6
65932705,2016113693784285056,DA:,2,2.0,1.8,4.4,12.4,2.1,4.1,4.75,16.15,0.8,-0.01,0.86,0.16
65950005,2017510966896461568,DA/DZA,3,3.0,7.9,8.5,20.4,2.5,5.7,2.76,44.82,2.45,-0.23,61.32,2.32
66926105,2066419232665374848,DA,2,2.0,-2.0,3.7,39.5,1.9,14.5,9.03,6.6,2.95,2.26,0.71,0.5
67603405,2120027262107426688,DA,2,2.0,1.8,0.5,27.5,0.7,26.1,13.85,1.02,1.1,1.31,0.83,0.72
67707905,2130461077699718912,DA,2,2.0,3.4,0.8,14.1,0.9,10.9,16.25,6.47,2.18,0.54,0.42,0.43
68245005,2173373921334132864,DC/CV,4,4.0,-0.3,3.8,16.7,1.9,6.4,-5.96,7.03,1.29,-1.35,2.49,0.69
68457205,2190010593106909568,DA,3,3.0,-14.2,125.1,131.4,11.0,8.7,7.3,17.32,1.92,0.16,4.7,0.81
68659805,2208293311107598976,DA/DC,2,2.0,-0.2,2.2,30.3,1.5,14.5,-5.74,72.45,3.43,-1.32,3.22,0.5
69033605,2260466993266300416,DA,2,2.0,-3.0,9.1,51.3,3.0,11.9,19.77,24.75,1.49,0.45,14.9,0.98
69054305,2263745255903922048,DZ:,3,3.0,0.1,0.7,9.8,0.8,8.1,-4.43,23.99,1.68,-1.23,10.76,0.81
69330705,2320860826220669824,DA,2,2.0,3.6,1.0,21.3,1.0,15.2,18.36,0.01,0.11,-0.21,3.21,1.62
69650205,2400799758262222848,DA/DZA,4,4.0,-1.6,2.2,20.0,1.4,8.6,3.42,2.61,1.23,-0.07,10.22,1.65
70078605,2492649072700955392,DA,7,7.0,-4.9,31.0,200.9,4.4,19.0,16.23,6.07,2.56,0.76,4.28,2.31
70109605,-1,DQ:,7,6.0,-45.0,249.4,429.6,15.0,21.0,-0.52,13.07,4.68,-0.13,5.99,3.03
70139305,2504629523195417088,DA,7,7.0,1.0,20.7,51.9,3.1,12.8,8.83,15.01,2.3,0.14,6.7,0.92
70162505,2508860340859881728,DB,8,8.0,75.9,726.7,658.4,19.8,23.9,-0.14,11.14,9.17,5.51,6.42,3.8
70168205,2510011632613516416,DA,2,2.0,-5.0,1.1,29.3,1.0,19.6,20.87,0.03,0.15,0.69,2.48,1.0
70169505,2510278401622205952,DA,6,6.0,-17.2,39.2,127.9,5.5,17.6,19.63,2.98,2.44,1.14,4.63,2.43
70261505,2529159077855409536,DA,4,4.0,95.6,388.6,598.5,16.9,22.4,19.08,8.09,6.15,1.78,9.54,4.35
70280105,2532554129243495168,DA,3,3.0,-0.3,3.8,35.1,1.8,9.2,4.37,12.21,2.06,0.13,3.35,0.75
70566305,2588877127772376064,DA,2,2.0,8.6,4.8,44.0,2.2,14.2,17.7,15.58,4.01,1.39,22.76,3.58
70831905,2644149993913188352,DA,3,2.0,19.2,0.0,3.7,0.2,14.3,18.29,44.8,5.3,0.76,8.16,2.04
70834805,2644770457772954112,DC:,3,3.0,44.2,330.4,479.3,18.2,11.3,-3.23,19.08,5.15,-0.78,100.76,9.82
70863605,2650928994199142656,DA,2,2.0,-5.3,11.9,69.8,3.5,14.2,11.9,0.83,0.31,0.78,1.59,0.35
71067205,2686840113408879104,DA:,3,3.0,5.8,0.3,9.8,0.5,15.2,5.32,3.96,2.77,0.78,1.54,1.04
71372105,2738907482247205376,DA,8,8.0,-23.9,226.9,355.3,13.0,21.7,4.33,15.94,8.09,0.78,12.85,4.9
71708705,2805605339352591616,DC,2,,,,,,,-1.13,13.59,2.92,-0.37,7.4,1.53
71716905,2806866303095872768,DA_MS,11,11.0,28.2,122.6,166.5,5.3,19.8,6.03,14.7,4.18,0.18,7.88,1.81
71900805,2839693287895028224,DA,2,2.0,1.6,0.3,9.8,0.5,13.2,13.05,21.58,2.66,1.77,0.7,0.38
71982805,2853985019206468352,DB,4,4.0,-75.7,252.7,587.1,15.6,19.9,-1.17,12.29,2.1,4.82,2.97,0.58
73066205,2956747712402275200,DA_MS:,2,2.0,1.6,1.0,13.5,1.0,9.4,-18.26,5.83,0.66,-3.1,0.14,0.07
73368105,2998578735359355264,CV,2,2.0,3.2,0.7,13.8,0.9,11.0,-43.9,1138.56,23.49,-3.24,14.33,1.9
73703605,3034208959419867648,DA,2,2.0,-0.2,1.2,8.5,1.1,5.4,4.21,0.94,0.3,-0.16,1.92,0.35
74329905,3075425797751507840,DBZ:,5,5.0,-59.2,908.8,910.2,25.5,19.1,0.11,4.88,1.43,3.03,4.53,1.17
75219905,3144416613341272192,DA,2,2.0,-0.5,0.9,20.3,0.9,14.5,15.96,35.74,5.44,1.67,0.1,0.22
75608905,3181164490964182656,DA,2,2.0,-6.5,12.2,80.5,3.5,16.3,21.85,12.61,1.33,1.57,0.26,0.15
75634705,3185153656589386240,DA,2,2.0,0.4,0.2,8.3,0.4,13.6,18.57,5.15,1.45,1.92,11.44,1.6
75698805,3195632350295651584,DA,2,2.0,-0.8,0.2,6.3,0.4,10.5,16.26,16.44,2.17,0.96,11.24,1.42
75799105,3211135940986736000,DA,2,2.0,-3.8,1.0,18.2,1.0,12.6,13.81,0.01,0.09,0.18,9.11,2.3
75934705,3228662190693193472,DA,3,3.0,2.5,3.9,27.9,1.9,11.9,15.99,5.42,2.92,0.06,1.38,1.06
75940205,3229318775230523264,DA:,2,2.0,-3.5,1.7,7.4,1.3,4.0,2.68,0.55,0.15,-0.26,0.44,0.11
75987105,3235251293298400768,DA,3,3.0,-3.1,0.2,8.4,0.4,16.0,14.85,22.44,3.94,-0.4,14.64,2.91
76065805,3245684971449971968,DB,2,2.0,-3.0,15.5,98.3,3.9,17.5,0.16,15.24,3.21,3.51,21.28,2.2
76162205,3266161721953702144,DA,2,2.0,11.0,151.7,187.6,12.3,10.4,15.53,24.57,3.16,0.99,2.72,0.75
76189405,3273563535449518208,DA_MS,2,2.0,1.7,0.2,10.4,0.5,14.2,9.42,1.64,0.87,0.98,0.21,0.2
76479905,3327057662361134080,DA,2,2.0,-0.1,0.6,4.4,0.8,4.1,9.95,13.28,0.67,0.2,0.58,0.13
77390105,3412043997014196736,DZ:,11,11.0,-7.1,200.2,157.2,11.4,9.6,0.44,17.56,1.42,-0.19,11.82,1.36
77574405,3430659759665657600,DA,2,2.0,1.7,0.9,7.9,0.9,5.9,3.97,54.86,9.21,1.4,1.72,0.85
78649605,3595776203946078208,DA,2,2.0,-6.3,2.6,26.1,1.6,10.9,11.38,0.48,0.74,0.17,3.28,1.55
78652105,3596192957509589760,DA,3,3.0,-5.0,3.9,19.9,1.8,6.0,8.8,16.71,1.13,0.38,6.79,0.78
78777005,3619701473887151872,DA,2,2.0,2.6,25.1,126.2,5.0,17.7,21.42,2.25,0.75,1.43,0.64,0.33
78844705,3631709893209602304,DA,2,2.0,1.0,5.4,40.4,2.3,12.2,7.75,1.01,0.6,-0.03,1.75,0.61
78874605,3636545201751219712,DA,4,4.0,-1.5,1.8,22.6,1.2,13.4,19.53,4.12,1.96,1.14,9.89,1.87
78936005,3646684657464512384,DB,2,2.0,0.2,0.1,7.6,0.3,17.1,0.58,4.98,1.49,4.17,38.48,3.04
79084905,3671778399027809920,DA,2,2.0,-179.4,521.0,484.5,22.8,14.9,19.88,3.69,2.38,1.03,0.13,0.33
79135305,3679868708664774400,DA,2,2.0,-6.4,2.0,32.9,1.4,16.3,16.98,7.83,1.92,1.01,17.79,2.28
79140805,3680761963078679296,DA,2,2.0,-5.2,4.4,59.7,2.1,20.2,17.08,24.66,4.31,1.65,3.68,1.23
79216305,3693379885503822592,DA,2,2.0,10.2,45.2,129.0,6.7,13.4,20.0,0.03,0.08,0.92,14.19,1.39
79720705,3789844954051531904,DA:,2,2.0,-35.1,3.9,83.0,2.0,26.7,0.27,8.14,3.22,-1.79,1.99,1.18
79888905,3822971697503040000,DA,2,2.0,-15.5,13.7,80.3,3.7,15.1,14.05,0.0,0.02,1.51,1.99,1.24
79915805,3827820784299167488,DA:,2,2.0,0.7,1.1,5.2,1.1,3.5,3.52,0.26,0.11,-0.14,0.02,0.02
79988305,3841068829967515136,DA,2,2.0,1.1,0.1,5.8,0.3,14.9,16.62,5.18,1.83,0.93,14.8,2.31
80016405,3845935234072381696,DA,5,5.0,-14.9,41.1,141.8,6.2,21.3,17.74,10.24,5.93,0.96,4.24,2.47
80047705,3852170667594666496,DA,2,2.0,2.6,3.1,41.1,1.8,16.4,8.23,1.1,0.96,-0.38,33.06,4.12
82455605,4058682590798919552,DA/DZ,4,4.0,-5.6,6.2,24.5,2.2,6.9,3.34,10.52,4.01,-0.03,16.64,1.88
84411405,4103413644384165760,DZ/DA,2,2.0,-3.8,4.0,31.6,2.0,10.7,2.21,6.5,1.22,0.55,0.82,0.33
87928605,4309374682203581824,DA,3,3.0,-0.1,1.0,9.2,1.0,5.2,8.59,0.61,0.28,0.42,0.98,0.26
88295205,4322583596423863296,DA_MS,6,6.0,-2.6,12.3,54.5,1.5,10.9,13.84,45.37,5.42,0.12,9.17,1.35
88987105,4429106481934491136,DA,14,14.0,-0.6,29.5,55.6,1.1,6.0,19.1,21.74,1.82,1.01,11.79,1.16
90008305,4530686134989794816,DA,2,2.0,1.6,0.3,10.8,0.6,12.3,21.94,0.21,0.28,0.87,0.9,0.49
90340305,4566825020601788928,DA,2,2.0,-1.3,0.1,6.0,0.2,18.4,16.32,11.83,4.29,2.67,0.01,0.07
90953705,4641845248716381696,DA,10,10.0,3.3,71.5,588.9,8.1,13.5,9.46,211.12,16.93,0.03,23.56,4.09
90991105,4648427509440994816,DA_MS/DC_MS,2,2.0,1.7,3.4,20.2,1.8,7.8,-28.92,31.34,2.47,-3.18,1.11,0.32
91058005,4651175257728256896,DA:,2,2.0,-0.6,1.1,12.5,1.0,8.1,0.24,4.5,1.13,-0.43,2.62,0.68
91816305,4680561488375825024,DA,2,2.0,-4.9,1.1,24.0,1.1,16.0,18.24,7.45,1.73,0.38,2.95,0.9
92095905,4699201856895129728,DA,2,2.0,-0.1,0.0,2.1,0.1,13.8,16.16,0.21,0.43,-1.18,3.54,1.37
92202705,4716644986098573824,DA,2,2.0,6.5,7.3,63.4,2.7,16.4,15.57,0.0,0.07,0.31,19.97,3.98
92227205,4720753899707034368,DZ:,3,3.0,0.8,3.4,15.3,1.8,5.6,0.75,8.19,0.9,-0.44,5.76,0.57
92415405,4752515114141784832,DA,3,3.0,-1.1,5.7,18.5,2.1,6.9,16.17,14.87,1.48,0.47,2.24,0.51
92480205,4758412997593713024,DA:,4,4.0,-0.9,2.8,14.8,1.6,4.8,3.61,3.12,0.77,-0.06,1.51,0.59
92527605,4764017135343726336,DA,2,2.0,-3.6,5.3,57.8,2.3,17.8,18.13,5.08,2.63,2.72,8.28,2.62
92550705,4767085258117831936,DA:,7,7.0,-0.1,13.5,22.8,2.6,4.6,3.72,4.07,1.19,0.06,3.31,0.55
93060105,4842077891070021504,DQ,2,2.0,-2.0,0.6,12.6,0.8,11.0,-0.77,0.48,0.28,0.45,7.7,0.85
93190705,4864296310944660480,DA_MS/DC_MS,2,2.0,-0.9,8.7,8.2,3.0,2.0,-42.89,24.43,1.9,-2.63,8.31,0.7
94912305,5183515971352050432,DA,2,2.0,12.4,1.2,22.5,1.1,14.1,15.88,0.02,0.13,-1.28,3.31,1.25
95663405,5254303496376870016,CV/DC,2,2.0,-0.4,1.8,3.1,1.3,1.6,-27.95,1.53,2.21,0.57,5.22,0.51
95928905,5276355507685170176,DC/DQ,3,3.0,-1.6,7.9,43.0,2.8,10.5,-1.82,54.79,3.04,-0.67,43.53,0.96
96969305,5345183831774125184,DA,2,,,,,,,13.77,0.86,6.55,-0.11,1.14,0.69
98361305,5482190062997132928,DA:,2,2.0,0.2,0.1,0.9,0.2,2.6,3.15,2.65,0.26,-0.06,0.0,0.0
98380205,5484610633550258432,DA,2,2.0,0.9,2.5,27.8,1.6,12.2,16.99,12.35,3.26,0.25,6.46,1.86
101462406,5746309210007466240,DA,2,2.0,1.6,1.0,25.5,1.0,16.9,14.59,0.22,0.47,0.86,0.05,0.17
101619306,5764355941030501632,DA,2,2.0,7.3,4.1,44.9,2.0,15.6,7.62,0.19,0.37,4.43,13.48,2.26
103254306,5867247796784763776,DA:,2,2.0,10.3,4.5,11.4,2.1,3.8,-9.69,2.06,2.1,0.97,0.21,0.43
103929706,5891645891115402752,DC/DQ,2,2.0,0.3,0.0,0.6,0.0,30.1,-1.77,2.78,0.65,-0.92,0.97,0.29
109492406,6314016956400487168,DB,3,3.0,-5.3,29.6,120.7,5.4,12.0,-0.36,4.6,2.58,5.76,2.08,1.35
109623006,6337272829918065792,DA,2,2.0,4.9,1.2,19.4,1.1,12.3,20.64,44.86,5.16,0.9,3.42,1.14
110510306,6455117184809228160,DC/CV,2,2.0,-83.2,502.6,477.0,22.4,14.1,-6.27,4.88,1.96,-1.89,14.64,2.47
