sdss_id,mjd,in_stack,xcsao,line,rv,e_rv,snr
116676666,60638,True,157.4,Ha,21.9,26.1,9.5
116676666,60253,True,-651.2,Hb,9.4,22.8,6.5
116676666,60589,True,-297.4,Hb,-5.4,14.2,11.0
116676666,60638,True,157.4,Hb,3.1,18.7,9.5
116676666,60253,True,-651.2,Hg,45.6,26.3,6.5
116676666,60589,True,-297.4,Hg,3.9,13.9,11.0
116676666,60638,True,157.4,Hg,-10.6,8.7,9.5
63201664,60471,True,67.5,Ha,241.3,30.3,8.3
63201664,60472,True,-256.3,Ha,-67.7,21.2,9.8
63201664,60477,True,-81.9,Ha,-6.0,22.6,9.3
63201664,60478,True,-175.8,Ha,-31.0,22.3,8.6
63201664,60471,True,67.5,Hb,145.6,27.7,8.3
63201664,60472,True,-256.3,Hb,15.0,14.1,9.8
63201664,60477,True,-81.9,Hb,-62.2,16.1,9.3
63201664,60478,True,-175.8,Hb,-55.0,20.2,8.6
63201664,60471,True,67.5,Hg,318.9,24.0,8.3
63201664,60472,True,-256.3,Hg,20.7,10.6,9.8
63201664,60477,True,-81.9,Hg,-31.2,14.1,9.3
63201664,60478,True,-175.8,Hg,-306.3,24.4,8.6
88661950,59335,True,479.4,Ha,-10.7,29.8,7.6
88661950,59336,True,-0.8,Ha,39.6,50.6,3.6
88661950,59337,True,54.2,Ha,-23.7,22.0,11.2
88661950,59362,True,-177.2,Ha,-294.4,28.7,7.6
88661950,59363,True,208.0,Ha,-71.3,27.1,9.9
88661950,59364,True,89.0,Ha,31.9,25.2,6.5
88661950,59367,True,326.7,Ha,42.6,32.5,8.9
88661950,59385,False,239.2,Ha,-39.5,66.7,1.7
88661950,59386,False,449.4,Ha,538.0,362.9,0.9
88661950,59387,False,485.7,Ha,700.0,,0.7
88661950,59391,False,-496.6,Ha,-312.5,74.0,1.6
88661950,59671,False,-344.0,Ha,584.5,77.4,2.4
88661950,59674,True,25.1,Ha,66.5,23.4,5.9
88661950,59335,True,479.4,Hb,24.4,38.4,7.6
88661950,59336,True,-0.8,Hb,67.3,81.9,3.6
88661950,59337,True,54.2,Hb,-64.6,22.8,11.2
88661950,59362,True,-177.2,Hb,-72.3,23.8,7.6
88661950,59363,True,208.0,Hb,5.1,27.9,9.9
88661950,59364,True,89.0,Hb,113.2,35.4,6.5
88661950,59367,True,326.7,Hb,-28.4,22.3,8.9
88661950,59385,False,239.2,Hb,151.5,62.0,1.7
88661950,59386,False,449.4,Hb,149.2,96.2,0.9
88661950,59387,False,485.7,Hb,580.0,185.8,0.7
88661950,59391,False,-496.6,Hb,-192.9,42.7,1.6
88661950,59671,False,-344.0,Hb,263.9,104.5,2.4
88661950,59674,True,25.1,Hb,-5.4,24.9,5.9
88661950,59335,True,479.4,Hg,9.7,23.3,7.6
88661950,59336,True,-0.8,Hg,-156.6,51.9,3.6
88661950,59337,True,54.2,Hg,10.0,21.5,11.2
88661950,59362,True,-177.2,Hg,0.4,28.4,7.6
88661950,59363,True,208.0,Hg,-30.0,17.3,9.9
88661950,59364,True,89.0,Hg,-45.1,30.2,6.5
88661950,59367,True,326.7,Hg,3.8,19.9,8.9
88661950,59385,False,239.2,Hg,643.3,63.0,1.7
88661950,59386,False,449.4,Hg,424.9,93.9,0.9
88661950,59387,False,485.7,Hg,593.0,155.1,0.7
88661950,59391,False,-496.6,Hg,-700.0,,1.6
88661950,59671,False,-344.0,Hg,-691.3,54.0,2.4
88661950,59674,True,25.1,Hg,89.3,19.0,5.9
100038798,59212,True,-956.3,Ha,-188.2,18.6,9.9
100038798,59217,True,36.2,Ha,9.8,15.6,14.5
100038798,59218,True,87.6,Ha,55.3,32.4,14.9
100038798,59220,True,530.6,Ha,-25.1,17.4,13.5
100038798,59212,True,-956.3,Hb,-4.4,28.3,9.9
100038798,59217,True,36.2,Hb,-22.1,15.5,14.5
100038798,59218,True,87.6,Hb,32.9,19.1,14.9
100038798,59220,True,530.6,Hb,-13.1,21.7,13.5
100038798,59212,True,-956.3,Hg,-8.8,39.3,9.9
100038798,59217,True,36.2,Hg,-14.1,23.2,14.5
100038798,59218,True,87.6,Hg,62.9,17.4,14.9
100038798,59220,True,530.6,Hg,-18.1,16.2,13.5
68975132,59652,True,51.1,Ha,270.7,28.6,11.5
68975132,59653,True,45.1,Ha,28.0,17.9,9.4
68975132,59655,False,-339.4,Ha,-293.8,175.4,0.8
68975132,59658,True,-3.6,Ha,-27.1,17.6,12.6
68975132,59689,True,-27.2,Ha,-8.7,13.7,13.6
68975132,59690,True,7.9,Ha,-8.1,6.6,25.4
68975132,59718,True,11.7,Ha,-1.3,12.4,16.2
68975132,59984,True,-64.2,Ha,-16.1,15.8,12.0
68975132,59652,True,51.1,Hb,-16.8,12.6,11.5
68975132,59653,True,45.1,Hb,-0.7,18.3,9.4
68975132,59655,False,-339.4,Hb,-162.9,187.9,0.8
68975132,59658,True,-3.6,Hb,-3.1,12.7,12.6
68975132,59689,True,-27.2,Hb,1.8,15.0,13.6
68975132,59690,True,7.9,Hb,0.3,5.6,25.4
68975132,59718,True,11.7,Hb,-4.2,8.6,16.2
68975132,59984,True,-64.2,Hb,14.1,11.8,12.0
68975132,59652,True,51.1,Hg,25.1,13.7,11.5
68975132,59653,True,45.1,Hg,22.5,28.9,9.4
68975132,59655,False,-339.4,Hg,700.0,,0.8
68975132,59658,True,-3.6,Hg,10.7,14.2,12.6
68975132,59689,True,-27.2,Hg,-25.6,16.0,13.6
68975132,59690,True,7.9,Hg,7.1,6.2,25.4
68975132,59718,True,11.7,Hg,-32.7,13.8,16.2
68975132,59984,True,-64.2,Hg,-10.8,11.1,12.0
61246423,59318,True,154.9,Ha,84.4,26.4,5.0
61246423,59324,True,18.2,Ha,-11.2,9.3,18.1
61246423,59344,True,84.6,Ha,5.6,14.4,18.6
61246423,60052,True,176.5,Ha,-4.7,33.1,9.1
61246423,59318,True,154.9,Hb,-15.6,26.8,5.0
61246423,59324,True,18.2,Hb,1.1,11.6,18.1
61246423,59344,True,84.6,Hb,2.5,11.4,18.6
61246423,60052,True,176.5,Hb,1.6,24.8,9.1
61246423,59318,True,154.9,Hg,-156.9,44.0,5.0
61246423,59324,True,18.2,Hg,14.2,11.5,18.1
61246423,59344,True,84.6,Hg,-5.2,12.1,18.6
61246423,60052,True,176.5,Hg,35.7,31.4,9.1
57544378,59165,True,113.4,Ha,6.3,14.5,13.6
57544378,59193,True,-255.3,Ha,-1.5,20.1,11.7
57544378,59226,True,443.7,Ha,-2.6,16.2,12.7
57544378,59250,True,50.6,Ha,269.8,25.9,7.3
57544378,59251,True,-299.0,Ha,20.9,23.9,8.3
57544378,60596,True,-147.4,Ha,-115.9,70.9,3.4
57544378,60597,False,260.9,Ha,-14.8,41.2,2.6
57544378,59165,True,113.4,Hb,-1.0,9.7,13.6
57544378,59193,True,-255.3,Hb,-7.5,15.9,11.7
57544378,59226,True,443.7,Hb,-31.2,26.7,12.7
57544378,59250,True,50.6,Hb,-2.8,18.4,7.3
57544378,59251,True,-299.0,Hb,46.1,27.9,8.3
57544378,60596,True,-147.4,Hb,343.0,48.4,3.4
57544378,60597,False,260.9,Hb,89.7,101.7,2.6
57544378,59165,True,113.4,Hg,0.8,10.8,13.6
57544378,59193,True,-255.3,Hg,-20.0,17.4,11.7
57544378,59226,True,443.7,Hg,23.8,13.0,12.7
57544378,59250,True,50.6,Hg,-27.0,26.3,7.3
57544378,59251,True,-299.0,Hg,-0.9,24.1,8.3
57544378,60596,True,-147.4,Hg,1.3,41.7,3.4
57544378,60597,False,260.9,Hg,-166.1,38.5,2.6
57774752,59188,False,-53.2,Ha,-413.6,66.5,0.9
57774752,59189,True,468.8,Ha,23.0,24.0,3.3
57774752,59190,True,298.3,Ha,-74.5,42.6,3.2
57774752,59218,False,-117.1,Ha,-39.7,37.5,2.3
57774752,59219,True,53.0,Ha,9.5,11.9,8.0
57774752,59245,True,-14.5,Ha,-7.2,34.0,4.8
57774752,59246,True,-101.2,Ha,-23.0,32.4,6.3
57774752,59247,False,366.8,Ha,-142.4,36.9,2.2
57774752,59248,True,200.3,Ha,48.9,32.9,6.2
57774752,59265,True,-101.1,Ha,-301.3,30.5,6.6
57774752,59267,True,281.6,Ha,336.5,29.9,4.3
57774752,59272,True,123.7,Ha,43.5,47.5,3.5
57774752,59273,False,-178.4,Ha,-29.6,40.3,2.8
57774752,60650,True,286.0,Ha,129.3,45.7,5.8
57774752,59188,False,-53.2,Hb,-514.0,191.6,0.9
57774752,59189,True,468.8,Hb,217.7,44.3,3.3
57774752,59190,True,298.3,Hb,24.4,60.0,3.2
57774752,59218,False,-117.1,Hb,235.6,79.3,2.3
57774752,59219,True,53.0,Hb,5.7,26.1,8.0
57774752,59245,True,-14.5,Hb,8.3,28.8,4.8
57774752,59246,True,-101.2,Hb,-52.1,33.5,6.3
57774752,59247,False,366.8,Hb,-75.4,69.0,2.2
57774752,59248,True,200.3,Hb,-29.4,27.5,6.2
57774752,59265,True,-101.1,Hb,-17.5,20.7,6.6
57774752,59267,True,281.6,Hb,27.4,51.9,4.3
57774752,59272,True,123.7,Hb,-312.3,68.2,3.5
57774752,59273,False,-178.4,Hb,-11.0,82.7,2.8
57774752,60650,True,286.0,Hb,43.2,27.9,5.8
57774752,59188,False,-53.2,Hg,147.7,56.6,0.9
57774752,59189,True,468.8,Hg,16.5,35.1,3.3
57774752,59190,True,298.3,Hg,-11.8,45.9,3.2
57774752,59218,False,-117.1,Hg,686.0,62.5,2.3
57774752,59219,True,53.0,Hg,-36.7,29.0,8.0
57774752,59245,True,-14.5,Hg,-40.2,83.9,4.8
57774752,59246,True,-101.2,Hg,11.3,17.4,6.3
57774752,59247,False,366.8,Hg,-165.4,30.7,2.2
57774752,59248,True,200.3,Hg,64.2,26.8,6.2
57774752,59265,True,-101.1,Hg,8.2,19.5,6.6
57774752,59267,True,281.6,Hg,-10.5,39.6,4.3
57774752,59272,True,123.7,Hg,116.3,63.4,3.5
57774752,59273,False,-178.4,Hg,-232.7,56.6,2.8
57774752,60650,True,286.0,Hg,-5.5,18.6,5.8
70817561,59159,True,-121.5,Ha,6.2,35.4,6.4
70817561,59163,True,-331.5,Ha,-428.3,74.1,7.3
70817561,59164,True,-59.5,Ha,31.0,19.0,16.9
70817561,59198,False,-269.6,Ha,543.2,370.1,1.6
70817561,59199,True,400.2,Ha,24.1,48.7,8.5
70817561,59200,True,-483.8,Ha,6.8,29.2,12.1
70817561,59793,True,-507.3,Ha,2.1,53.6,6.1
70817561,59820,True,-88.2,Ha,-35.3,31.0,12.0
70817561,59872,True,190.5,Ha,146.1,45.0,5.7
70817561,60226,True,-211.3,Ha,-68.4,36.1,8.1
70817561,60492,True,-191.9,Ha,-111.9,27.9,4.6
70817561,60497,False,154.2,Ha,690.3,44.1,2.5
70817561,60527,True,909.0,Ha,24.9,46.7,5.3
70817561,60528,True,86.6,Ha,-119.8,33.2,4.7
70817561,60607,True,39.5,Ha,-32.5,27.5,8.6
70817561,59159,True,-121.5,Hb,-172.6,31.5,6.4
70817561,59163,True,-331.5,Hb,-35.6,27.7,7.3
70817561,59164,True,-59.5,Hb,0.8,12.8,16.9
70817561,59198,False,-269.6,Hb,-15.7,55.7,1.6
70817561,59199,True,400.2,Hb,17.2,26.8,8.5
70817561,59200,True,-483.8,Hb,-1.1,10.8,12.1
70817561,59793,True,-507.3,Hb,15.0,29.4,6.1
70817561,59820,True,-88.2,Hb,-21.2,10.6,12.0
70817561,59872,True,190.5,Hb,101.9,37.8,5.7
70817561,60226,True,-211.3,Hb,93.3,28.5,8.1
70817561,60492,True,-191.9,Hb,25.9,38.9,4.6
70817561,60497,False,154.2,Hb,0.9,31.6,2.5
70817561,60527,True,909.0,Hb,-8.4,34.3,5.3
70817561,60528,True,86.6,Hb,-57.7,43.0,4.7
70817561,60607,True,39.5,Hb,23.6,21.9,8.6
70817561,59159,True,-121.5,Hg,25.6,47.4,6.4
70817561,59163,True,-331.5,Hg,25.8,29.2,7.3
70817561,59164,True,-59.5,Hg,-33.6,15.5,16.9
70817561,59198,False,-269.6,Hg,-660.4,139.6,1.6
70817561,59199,True,400.2,Hg,6.8,28.0,8.5
70817561,59200,True,-483.8,Hg,34.0,20.1,12.1
70817561,59793,True,-507.3,Hg,31.2,33.9,6.1
70817561,59820,True,-88.2,Hg,-16.4,16.9,12.0
70817561,59872,True,190.5,Hg,124.0,43.2,5.7
70817561,60226,True,-211.3,Hg,93.0,35.5,8.1
70817561,60492,True,-191.9,Hg,-39.2,41.6,4.6
70817561,60497,False,154.2,Hg,-416.7,39.8,2.5
70817561,60527,True,909.0,Hg,-46.6,42.0,5.3
70817561,60528,True,86.6,Hg,16.2,28.7,4.7
70817561,60607,True,39.5,Hg,-27.3,37.6,8.6
79656448,60347,True,299.6,Ha,2.2,22.6,9.9
79656448,60348,True,530.4,Ha,6.4,12.4,10.3
79656448,60432,True,-50.8,Ha,280.4,25.9,9.3
79656448,60433,True,-138.9,Ha,-14.7,20.8,8.7
79656448,60347,True,299.6,Hb,44.0,25.4,9.9
79656448,60348,True,530.4,Hb,-52.8,25.6,10.3
79656448,60432,True,-50.8,Hb,-46.9,28.0,9.3
79656448,60433,True,-138.9,Hb,26.2,44.1,8.7
79656448,60347,True,299.6,Hg,32.7,18.0,9.9
79656448,60348,True,530.4,Hg,-58.5,26.7,10.3
79656448,60432,True,-50.8,Hg,15.6,18.3,9.3
79656448,60433,True,-138.9,Hg,-62.9,25.5,8.7
71070013,59373,True,-60.6,Ha,51.8,26.1,8.5
71070013,59374,True,79.5,Ha,-336.7,25.1,6.9
71070013,59375,True,379.5,Ha,55.7,33.0,8.6
71070013,59846,True,464.5,Ha,27.9,45.0,6.6
71070013,60606,True,74.4,Ha,-82.4,35.2,5.3
71070013,59373,True,-60.6,Hb,-16.4,18.7,8.5
71070013,59374,True,79.5,Hb,-16.8,19.4,6.9
71070013,59375,True,379.5,Hb,11.1,18.6,8.6
71070013,59846,True,464.5,Hb,-7.2,18.5,6.6
71070013,60606,True,74.4,Hb,52.7,30.8,5.3
71070013,59373,True,-60.6,Hg,-2.4,16.9,8.5
71070013,59374,True,79.5,Hg,-11.9,20.2,6.9
71070013,59375,True,379.5,Hg,5.0,8.1,8.6
71070013,59846,True,464.5,Hg,54.2,20.9,6.6
71070013,60606,True,74.4,Hg,3.9,21.7,5.3
94871441,60638,True,191.1,Ha,-158.3,24.6,7.5
94871441,60645,True,-1213.5,Ha,5.5,16.3,10.6
94871441,60646,True,334.5,Ha,0.7,15.4,10.6
94871441,60638,True,191.1,Hb,-107.7,32.9,7.5
94871441,60645,True,-1213.5,Hb,11.7,15.0,10.6
94871441,60646,True,334.5,Hb,5.3,18.6,10.6
94871441,60638,True,191.1,Hg,-8.0,25.2,7.5
94871441,60645,True,-1213.5,Hg,-8.3,15.2,10.6
94871441,60646,True,334.5,Hg,22.4,14.6,10.6
58633113,59232,True,10.0,Ha,9.1,21.8,9.1
58633113,59252,True,42.0,Ha,5.7,45.2,9.7
58633113,59281,False,421.2,Ha,66.5,59.0,2.1
58633113,59284,False,-359.5,Ha,-484.1,59.3,2.1
58633113,59312,True,127.4,Ha,40.7,30.1,8.7
58633113,59615,False,24.6,Ha,-368.5,61.4,2.6
58633113,59637,True,110.4,Ha,-327.8,23.8,7.0
58633113,59638,True,73.5,Ha,-474.7,45.1,5.3
58633113,59872,True,-96.3,Ha,39.8,28.4,5.5
58633113,59873,True,536.3,Ha,183.2,57.6,3.5
58633113,59931,True,-103.6,Ha,-8.7,31.0,4.8
58633113,60231,True,-153.1,Ha,190.7,34.6,5.0
58633113,60316,False,-162.9,Ha,415.1,35.2,2.9
58633113,60319,True,223.5,Ha,167.8,56.9,4.4
58633113,60591,True,209.0,Ha,-42.4,52.8,3.7
58633113,60595,True,61.1,Ha,310.9,52.8,4.9
58633113,59232,True,10.0,Hb,8.4,18.0,9.1
58633113,59252,True,42.0,Hb,27.1,19.8,9.7
58633113,59281,False,421.2,Hb,79.4,53.2,2.1
58633113,59284,False,-359.5,Hb,619.3,41.8,2.1
58633113,59312,True,127.4,Hb,-48.1,19.1,8.7
58633113,59615,False,24.6,Hb,-46.6,39.7,2.6
58633113,59637,True,110.4,Hb,-94.2,24.6,7.0
58633113,59638,True,73.5,Hb,41.0,43.0,5.3
58633113,59872,True,-96.3,Hb,-29.8,25.5,5.5
58633113,59873,True,536.3,Hb,-84.9,25.2,3.5
58633113,59931,True,-103.6,Hb,82.0,55.1,4.8
58633113,60231,True,-153.1,Hb,104.1,25.1,5.0
58633113,60316,False,-162.9,Hb,110.8,32.8,2.9
58633113,60319,True,223.5,Hb,-16.6,46.0,4.4
58633113,60591,True,209.0,Hb,74.1,62.4,3.7
58633113,60595,True,61.1,Hb,-25.3,79.1,4.9
58633113,59232,True,10.0,Hg,66.9,39.9,9.1
58633113,59252,True,42.0,Hg,32.8,27.1,9.7
58633113,59281,False,421.2,Hg,-359.0,53.7,2.1
58633113,59284,False,-359.5,Hg,104.1,95.4,2.1
58633113,59312,True,127.4,Hg,1.4,22.7,8.7
58633113,59615,False,24.6,Hg,481.4,61.7,2.6
58633113,59637,True,110.4,Hg,0.8,24.2,7.0
58633113,59638,True,73.5,Hg,-0.0,44.2,5.3
58633113,59872,True,-96.3,Hg,8.1,40.7,5.5
58633113,59873,True,536.3,Hg,-5.6,29.6,3.5
58633113,59931,True,-103.6,Hg,12.5,40.5,4.8
58633113,60231,True,-153.1,Hg,9.9,45.0,5.0
58633113,60316,False,-162.9,Hg,522.6,32.9,2.9
58633113,60319,True,223.5,Hg,-28.4,38.1,4.4
58633113,60591,True,209.0,Hg,34.6,72.6,3.7
58633113,60595,True,61.1,Hg,22.0,34.9,4.9
62081176,59268,True,74.2,Ha,4.6,82.7,6.2
62081176,59269,True,-143.4,Ha,-45.9,28.0,9.0
62081176,59272,True,330.4,Ha,49.2,41.2,8.0
62081176,59273,True,629.9,Ha,686.4,54.4,3.1
62081176,59293,True,26.0,Ha,-35.3,20.6,15.2
62081176,59294,True,-32.5,Ha,-13.1,21.4,15.2
62081176,59296,True,17.0,Ha,-33.2,25.7,11.4
62081176,59300,True,-3.4,Ha,62.6,29.0,7.6
62081176,59301,True,149.2,Ha,-429.6,28.4,5.3
62081176,59302,True,86.6,Ha,67.3,31.8,9.8
62081176,59324,True,80.9,Ha,38.1,25.0,14.7
62081176,59325,True,-89.5,Ha,-48.1,26.6,10.2
62081176,59326,True,55.0,Ha,-31.0,27.2,7.7
62081176,59327,True,103.7,Ha,14.7,61.4,5.2
62081176,59328,True,42.9,Ha,27.8,25.8,10.3
62081176,59329,True,-34.6,Ha,-42.8,37.4,10.5
62081176,59268,True,74.2,Hb,32.1,58.9,6.2
62081176,59269,True,-143.4,Hb,-74.8,21.2,9.0
62081176,59272,True,330.4,Hb,-30.1,30.0,8.0
62081176,59273,True,629.9,Hb,47.6,45.4,3.1
62081176,59293,True,26.0,Hb,61.8,16.1,15.2
62081176,59294,True,-32.5,Hb,23.2,17.4,15.2
62081176,59296,True,17.0,Hb,-42.9,23.2,11.4
62081176,59300,True,-3.4,Hb,-12.2,37.4,7.6
62081176,59301,True,149.2,Hb,-504.5,48.7,5.3
62081176,59302,True,86.6,Hb,-48.4,25.6,9.8
62081176,59324,True,80.9,Hb,-6.9,13.4,14.7
62081176,59325,True,-89.5,Hb,20.3,21.5,10.2
62081176,59326,True,55.0,Hb,93.2,28.5,7.7
62081176,59327,True,103.7,Hb,-25.0,38.9,5.2
62081176,59328,True,42.9,Hb,2.1,20.4,10.3
62081176,59329,True,-34.6,Hb,-70.9,25.6,10.5
62081176,59268,True,74.2,Hg,53.2,81.1,6.2
62081176,59269,True,-143.4,Hg,23.0,27.2,9.0
62081176,59272,True,330.4,Hg,-66.3,41.5,8.0
62081176,59273,True,629.9,Hg,322.9,48.2,3.1
62081176,59293,True,26.0,Hg,0.0,17.0,15.2
62081176,59294,True,-32.5,Hg,-12.2,14.7,15.2
62081176,59296,True,17.0,Hg,-22.0,22.8,11.4
62081176,59300,True,-3.4,Hg,2.4,33.7,7.6
62081176,59301,True,149.2,Hg,-138.4,44.9,5.3
62081176,59302,True,86.6,Hg,-77.7,78.1,9.8
62081176,59324,True,80.9,Hg,11.8,15.5,14.7
62081176,59325,True,-89.5,Hg,38.1,32.7,10.2
62081176,59326,True,55.0,Hg,15.5,39.2,7.7
62081176,59327,True,103.7,Hg,114.4,24.4,5.2
62081176,59328,True,42.9,Hg,-1.8,16.2,10.3
62081176,59329,True,-34.6,Hg,-12.9,24.7,10.5
71910066,59188,True,50.8,Ha,3.9,12.2,7.9
71910066,60251,False,280.1,Ha,289.3,34.5,2.9
71910066,60608,True,-97.9,Ha,-5.3,21.0,5.1
71910066,60645,True,280.4,Ha,-210.8,24.5,6.8
71910066,59188,True,50.8,Hb,-14.7,15.4,7.9
71910066,60251,False,280.1,Hb,8.6,38.7,2.9
71910066,60608,True,-97.9,Hb,15.9,20.8,5.1
71910066,60645,True,280.4,Hb,11.3,17.9,6.8
71910066,59188,True,50.8,Hg,27.7,16.1,7.9
71910066,60251,False,280.1,Hg,-10.9,38.7,2.9
71910066,60608,True,-97.9,Hg,-0.5,15.2,5.1
71910066,60645,True,280.4,Hg,-80.4,33.5,6.8
71723624,59227,True,-67.3,Ha,-45.0,9.6,11.6
71723624,59906,True,149.2,Ha,31.7,18.3,6.0
71723624,60223,False,562.6,Ha,422.9,44.8,2.4
71723624,60286,True,168.5,Ha,45.5,16.4,7.0
71723624,60496,False,174.5,Ha,365.9,27.6,3.4
71723624,60498,True,151.0,Ha,-3.2,14.3,6.4
71723624,60499,False,105.9,Ha,102.3,32.3,3.2
71723624,60523,True,311.3,Ha,152.1,34.5,4.3
71723624,60527,True,128.4,Ha,31.9,12.1,7.1
71723624,59227,True,-67.3,Hb,-8.2,10.3,11.6
71723624,59906,True,149.2,Hb,-42.6,20.8,6.0
71723624,60223,False,562.6,Hb,-72.3,25.1,2.4
71723624,60286,True,168.5,Hb,35.3,19.9,7.0
71723624,60496,False,174.5,Hb,-252.3,30.3,3.4
71723624,60498,True,151.0,Hb,67.5,25.1,6.4
71723624,60499,False,105.9,Hb,74.5,49.2,3.2
71723624,60523,True,311.3,Hb,50.9,38.4,4.3
71723624,60527,True,128.4,Hb,2.3,17.1,7.1
71723624,59227,True,-67.3,Hg,-79.0,33.4,11.6
71723624,59906,True,149.2,Hg,-8.5,37.7,6.0
71723624,60223,False,562.6,Hg,15.8,38.8,2.4
71723624,60286,True,168.5,Hg,-14.2,28.4,7.0
71723624,60496,False,174.5,Hg,97.4,31.1,3.4
71723624,60498,True,151.0,Hg,1.6,26.8,6.4
71723624,60499,False,105.9,Hg,-2.2,26.7,3.2
71723624,60523,True,311.3,Hg,3.3,62.6,4.3
71723624,60527,True,128.4,Hg,71.2,20.9,7.1
57748290,59147,True,922.0,Ha,-19.2,56.3,4.6
57748290,59163,True,-318.5,Ha,-39.9,29.2,15.8
57748290,59188,False,507.9,Ha,-620.3,73.7,2.6
57748290,59189,True,-39.4,Ha,28.2,49.3,10.0
57748290,59190,True,424.6,Ha,201.3,32.0,7.7
57748290,59195,True,198.6,Ha,41.3,25.5,15.4
57748290,59218,True,110.4,Ha,-298.7,79.3,6.8
57748290,59219,True,22.7,Ha,-13.9,37.1,15.1
57748290,59245,True,240.2,Ha,82.6,27.4,6.5
57748290,59246,True,-27.5,Ha,14.0,35.0,8.6
57748290,59247,True,221.7,Ha,486.6,50.5,3.7
57748290,59248,True,-140.2,Ha,66.8,36.6,8.7
57748290,59249,False,-124.9,Ha,633.8,98.9,0.5
57748290,59250,True,618.4,Ha,-148.8,29.5,13.7
57748290,59277,True,-13.7,Ha,-90.3,39.1,11.0
57748290,59278,True,145.3,Ha,-53.9,44.6,9.0
57748290,59147,True,922.0,Hb,-19.8,31.8,4.6
57748290,59163,True,-318.5,Hb,-1.3,17.9,15.8
57748290,59188,False,507.9,Hb,254.6,143.5,2.6
57748290,59189,True,-39.4,Hb,-33.2,31.4,10.0
57748290,59190,True,424.6,Hb,-46.3,20.0,7.7
57748290,59195,True,198.6,Hb,-3.5,17.3,15.4
57748290,59218,True,110.4,Hb,40.3,64.0,6.8
57748290,59219,True,22.7,Hb,56.5,19.3,15.1
57748290,59245,True,240.2,Hb,-74.4,53.9,6.5
57748290,59246,True,-27.5,Hb,102.3,29.4,8.6
57748290,59247,True,221.7,Hb,136.0,46.0,3.7
57748290,59248,True,-140.2,Hb,-23.7,29.7,8.7
57748290,59249,False,-124.9,Hb,-700.0,,0.5
57748290,59250,True,618.4,Hb,-29.0,15.9,13.7
57748290,59277,True,-13.7,Hb,-49.1,25.3,11.0
57748290,59278,True,145.3,Hb,26.5,27.6,9.0
57748290,59147,True,922.0,Hg,-178.0,56.3,4.6
57748290,59163,True,-318.5,Hg,-3.0,18.3,15.8
57748290,59188,False,507.9,Hg,-83.2,47.9,2.6
57748290,59189,True,-39.4,Hg,62.0,48.7,10.0
57748290,59190,True,424.6,Hg,46.6,55.8,7.7
57748290,59195,True,198.6,Hg,8.3,17.4,15.4
57748290,59218,True,110.4,Hg,-95.6,51.2,6.8
57748290,59219,True,22.7,Hg,-61.9,14.7,15.1
57748290,59245,True,240.2,Hg,-23.5,37.1,6.5
57748290,59246,True,-27.5,Hg,35.2,44.8,8.6
57748290,59247,True,221.7,Hg,104.3,58.2,3.7
57748290,59248,True,-140.2,Hg,11.0,23.0,8.7
57748290,59249,False,-124.9,Hg,647.8,415.8,0.5
57748290,59250,True,618.4,Hg,-4.6,21.1,13.7
57748290,59277,True,-13.7,Hg,64.2,21.0,11.0
57748290,59278,True,145.3,Hg,21.8,43.5,9.0
56453841,59201,True,437.0,Ha,257.1,24.9,4.1
56453841,59202,True,161.7,Ha,-33.5,22.8,8.2
56453841,59254,True,194.9,Ha,30.8,22.3,7.0
56453841,60699,True,177.7,Ha,-291.5,35.1,5.1
56453841,59201,True,437.0,Hb,-34.6,35.0,4.1
56453841,59202,True,161.7,Hb,4.3,16.3,8.2
56453841,59254,True,194.9,Hb,14.0,19.5,7.0
56453841,60699,True,177.7,Hb,-45.9,26.2,5.1
56453841,59201,True,437.0,Hg,12.8,27.6,4.1
56453841,59202,True,161.7,Hg,-3.8,11.6,8.2
56453841,59254,True,194.9,Hg,-2.1,10.9,7.0
56453841,60699,True,177.7,Hg,33.5,26.2,5.1
57843030,59169,True,107.9,Ha,6.1,29.3,52.1
57843030,59256,True,63.7,Ha,-19.2,44.4,20.5
57843030,59257,True,100.9,Ha,-572.1,70.1,40.9
57843030,59169,True,107.9,Hb,-3.3,4.8,52.1
57843030,59256,True,63.7,Hb,18.3,11.4,20.5
57843030,59257,True,100.9,Hb,-2.2,5.9,40.9
57843030,59169,True,107.9,Hg,-4.0,5.4,52.1
57843030,59256,True,63.7,Hg,22.6,12.6,20.5
57843030,59257,True,100.9,Hg,0.9,6.4,40.9
75538685,59186,True,51.6,Ha,601.7,37.0,3.9
75538685,59208,False,-23.6,Ha,-417.1,48.9,2.0
75538685,59209,True,197.4,Ha,13.0,20.5,8.6
75538685,59210,True,-62.8,Ha,-43.0,26.5,8.9
75538685,59211,True,-67.2,Ha,-508.3,70.5,6.3
75538685,59212,False,250.5,Ha,590.1,69.8,2.0
75538685,59302,True,-372.9,Ha,-59.2,51.1,4.7
75538685,60590,True,-206.4,Ha,700.0,,3.1
75538685,60591,True,-72.2,Ha,-3.6,39.2,4.5
75538685,59186,True,51.6,Hb,-37.1,62.7,3.9
75538685,59208,False,-23.6,Hb,93.2,57.4,2.0
75538685,59209,True,197.4,Hb,55.9,26.6,8.6
75538685,59210,True,-62.8,Hb,-33.7,26.0,8.9
75538685,59211,True,-67.2,Hb,-26.9,24.0,6.3
