sdss_id,li_depth,e_li,li_sig,ctrl1_sig,ctrl2_sig,cai_depth,cai_sig,gaia,cls,teff,G,plx,e_plx,g_mag,bp_mag,rp_mag,bprp,MG
69265965,0.106986107976365,0.0253810686994583,4.215193191555731,-2.828733844799034,1.5233491723890251,0.1591391585627013,4.915691707494776,2308456483928607488,DA,6970.868,19.70891,6.041018,0.3879738,19.70891,19.91472,19.36888,0.5458399999999983,13.61446064884186
89583464,0.035480913495374,0.0084176776807638,4.215047765068903,-1.7386986074106894,-1.835152416211952,0.0513768063293799,5.79862381841224,4493441175020980480,DA,7977.924,15.99773,24.40609,0.04404797,15.99773,16.12759,15.76027,0.3673200000000012,12.935221042223361
116954726,0.1188199105639897,0.0282063425314199,4.212524556547251,-0.6964718332211249,2.569446404416378,0.1964766450296004,4.928156233174813,351826923271508480,DA,18578.84,19.4639,2.054353,0.3940311,19.4639,19.4168,19.47783,-0.06103000000000236,11.027275353025031
56134547,0.1064907169592364,0.0253244243503342,4.2050597275602435,-0.6540730946593533,-2.193035502247252,0.0011680812408666,0.0326799007423885,640426804050100224,DA,6974.096,19.28313,6.683695,0.3655585,19.28313,19.47985,19.03415,0.44569999999999865,13.408213116610035
71370391,0.1231263922826145,0.0292944014559375,4.203069056311395,-1.5869030410119869,-0.8429679151386652,0.1314174130948211,3.1045387836600997,2738588314637577088,DA,11283.01,19.87066,2.819555,0.4759505,19.87066,19.93476,19.88006,0.054700000000000415,12.121562853131408
65429417,0.1529945967289937,0.0364261062894744,4.200135900147046,2.0300357580029416,-0.3001807478596949,0.0650696863043655,1.3685926159036934,1983736546668828416,DA,19835.28,19.53319,2.588126,0.271511,19.53319,19.57093,19.72483,-0.15390000000000015,11.598117078245835
89280376,0.1094679266664557,0.0260820599078782,4.197058324882935,-0.8164895385842132,-2.2207896065442405,0.0313955299146401,0.8301685995501862,4464271024158513792,DA,-9999.0,18.91751,2.810362,0.2377907,18.91751,18.91349,19.04197,-0.1284799999999997,11.16132132279352
57544923,0.1170123928487576,0.0279469024228708,4.186953927065578,-2.060847590330354,-1.7238768564898157,0.1770056268427403,5.592516205901873,874819181031709312,DB:,-9999.0,19.4704,2.197738,0.417509,19.4704,19.32479,19.35769,-0.032900000000001484,11.180279587078964
67154902,0.1184891814356681,0.0283539577532173,4.178929180432428,1.690860558644655,-0.2976257095010213,0.0786029716887872,1.9484514470531031,2080201713998110336,DA,21146.03,19.36564,2.320107,0.2205899,19.36564,19.32472,19.52921,-0.20448999999999984,11.193180071950174
59202269,0.0686784723720651,0.0164717705599908,4.169465093138308,-0.72136607460719,-1.7708278587130963,0.0360147335900396,1.4954741075791012,1113866512288350080,DA,14249.78,17.05508,7.441035,0.05506494,17.05508,17.04029,17.16119,-0.12090000000000245,11.413246736550903
61309184,0.1516084975099622,0.0363658783847217,4.168976640851795,1.4561717368863811,-2.724469963394491,-0.0124475076045498,-0.2221459738177345,1437693366934134528,DA,-9999.0,19.78505,1.949157,0.3217801,19.78505,19.86009,19.66959,0.1905000000000001,11.234284109614645
76183227,0.0718799251758444,0.0172429760744667,4.168649591892879,-2.2645304920910045,-1.540728619663056,-0.0681895292076377,-2.7427939066314315,3271375709171503616,DA,17814.56,19.0153,2.824847,0.2260217,19.0153,19.07583,18.9891,0.08672999999999931,11.270274652184085
80237933,0.1826419531952251,0.0438274296749045,4.167297844066936,-2.483516422366315,-1.8355718754814376,-0.0494152656746827,-0.884487819458969,3891444879339240064,DZ:,-9999.0,19.8661,6.21952,0.7721151,19.8661,20.09974,19.43084,0.6689000000000007,13.834884343554373
63084588,0.2419036241316686,0.0581234269813564,4.161895412830031,1.051625478627296,2.054722202644447,-0.0263616539029713,-0.2873826607543734,1751101666015835776,DA,10314.26,19.45786,3.387878,0.3219174,19.45786,19.54069,19.40686,0.13382999999999967,12.107498813368943
78936479,0.0801773048299821,0.0192654137517545,4.161722445368213,-1.638097843263404,-0.7327503503299906,-0.0283200761174942,-0.9852201820838916,3646761421415080576,DA,10773.57,18.22706,6.067508,0.1591559,18.22706,18.25464,18.16803,0.08660999999999675,12.142111788104796
114919961,0.1570208895553954,0.0377499304764243,4.15950142354457,-2.717729103867713,2.4581389696799567,-0.2648325059397531,-4.0553118781217,30270070509216896,DA,14000.02,19.39632,3.678464,0.3686936,19.39632,19.42089,19.26913,0.15175999999999945,12.224652550461496
72346654,0.0629943471188737,0.0151487226596106,4.1583933203047305,-1.715054197811764,0.0883412600589214,0.069128356356279,3.597193040238888,2901168082514951168,DA,9967.886,18.33422,5.898061,0.1086128,18.33422,18.41882,18.26301,0.1558099999999989,12.187766299392221
110581695,0.0724104819221353,0.0174246133450248,4.15564354217423,-1.1719688913279835,-1.0749908685515832,0.0566255361514591,2.638244320685853,6464353868461657600,DA,7666.663,19.12865,6.219664,0.2592818,19.12865,19.36605,18.81933,0.5467200000000005,13.097484618882238
71728338,0.0610072249171953,0.0146820636269603,4.1552213957967705,-2.4737613384713453,0.6843072691779237,0.0676706749487923,3.757189668390439,2808645587787108736,DA,7244.726,18.89686,7.579778,0.2457872,18.89686,19.13358,18.59462,0.5389599999999994,13.295142430015895
89401629,0.1261467986871106,0.0303615876010032,4.154815629039846,0.1458294521347365,-2.043076174692521,0.1962422033013534,4.618437149377921,4475923893206061952,DA,17112.19,19.11491,2.435144,0.2326727,19.11491,19.14348,19.15786,-0.014379999999999171,11.047533239573145
71083379,0.0608688251629771,0.0146540296103549,4.153726093194576,2.142126917234107,1.987759947385472,0.1048405187569326,5.344255623686405,2688378428960368896,DA,13500.03,19.49765,2.191447,0.3306543,19.49765,19.55945,19.5536,0.005849999999998801,11.201304858669081
86665597,0.1143487869554062,0.0275501196771244,4.150573147976305,-0.6548136969377267,1.704482646120535,0.1892015331095153,4.935926984101967,4242124835889392256,DA,10250.89,19.46909,3.649879,0.3963214,19.46909,19.62811,19.33473,0.2933799999999991,12.280482335291474
62778322,0.1123169502935215,0.027076872825217,4.14807688533808,-2.724994282818801,-2.034856471155381,-0.1471921519987487,-3.9103370347585713,1705659232685291904,DA,26974.78,18.90215,1.790719,0.1572638,18.90215,18.70477,18.9656,-0.26082999999999856,10.167287208072821
63199019,0.2037397512886463,0.0491428127668942,4.145870775754591,-1.155251392968708,0.0774677021250907,-0.0325950308920461,-0.4349288544332358,1763743197869942400,DA,8584.958,19.68497,4.900414,0.3617805,19.68497,19.78398,19.50503,0.27894999999999825,13.136133859653171
76071127,0.1014856024317757,0.024484938605925,4.144817516806741,-1.1348525072468734,-2.582016449250578,0.0905141643131775,2.8251115991403872,3246780733569784192,DA,7275.956,19.02306,6.243832,0.2476994,19.02306,19.21192,18.7783,0.4336199999999977,13.000316045899272
80250264,0.2236350302298108,0.0540208192876334,4.139793382974588,-1.3410667027773342,0.404140909887999,0.1190608880617974,1.4736058178431384,3893728118313259648,DA,8365.93,19.98799,4.118975,0.7312956,19.98799,20.06199,19.64666,0.41533000000000087,13.061935780132906
76026626,0.1309980515630817,0.0316488046409708,4.139115301482784,-1.1881459600666404,2.0344237890315653,0.2042916540274917,4.254293647026572,3239776535263111424,DA,10266.12,19.35583,3.404139,0.3385091,19.35583,19.45634,19.20206,0.2542800000000014,12.015866425835515
63386521,0.1108963507775687,0.0267985696252993,4.138144398306858,-1.571934909763421,-0.081293970029075,0.1762762259732797,5.147112646938919,1790137180654585472,DA,17125.85,19.03053,2.456067,0.2291102,19.03053,19.09532,19.05867,0.036650000000001626,10.981731049587912
71872077,0.0809097293300111,0.0196058859796055,4.126808113347961,-0.4281052734128535,-1.5002844736365646,0.0621978975971285,2.2531322987980813,2834472772326250880,DA,8658.021,18.8608,6.589961,0.2317177,18.8608,19.04266,18.61557,0.42708999999999975,12.95521422203309
63203063,0.0576321956014286,0.013966898459607,4.1263417048605255,-0.71894606363397,-1.8718722433407144,0.0248895641802775,1.5228388978667908,1764287421766301312,DA,-9999.0,17.84971,2.451819,0.115297,17.84971,17.73125,18.09211,-0.3608600000000024,9.797152031102492
88748584,0.2392973168835439,0.058044873919706,4.1226261808160025,-0.5829410543610025,-2.6671516834165834,-0.0433542489993301,-0.4666308814939437,4392404264107109376,DA,14512.52,19.65109,3.298504,0.3664923,19.65109,19.69846,19.56684,0.13162000000000162,12.242675075365478
92835422,0.1600663053541101,0.0388360983861392,4.12158563825347,-1.0207333283721625,-2.3710037029780384,0.0177173095378302,0.2985839627355884,4807333220553237120,DA,12073.52,19.84583,2.225644,0.3103355,19.84583,19.83034,19.7764,0.053940000000000765,11.583108492715759
61245326,0.0455450774540861,0.0110544512333057,4.120066794167413,-1.5248198880423922,1.4904016397447248,0.0431668427797955,2.9267952811485656,1428132911467805568,DA,17499.94,18.83896,3.031944,0.1393753,18.83896,18.79655,18.99223,-0.1956799999999994,11.24756587807913
67732469,0.0741734923950816,0.0180045981106019,4.119697198428696,1.1905601225420548,-2.034476100030464,-0.0125942239876701,-0.4663806207885766,2132460848833123328,DA,12741.18,18.55942,4.238177,0.1243013,18.55942,18.58207,18.48209,0.09998000000000218,11.695315451489384
94725092,0.0406836800166125,0.0098773172607295,4.118899792594864,-2.565933126526061,0.5356351009102606,0.0404011078101452,3.049588027917129,5142011400268316032,DA,-9999.0,18.02312,6.672074,0.1254202,18.02312,18.10105,17.94032,0.16073000000000093,12.144424272091335
63041825,0.1081525108119644,0.0262658763915634,4.117605260896715,-2.702856253784053,0.7766923048064228,0.0036946196814832,0.1087785552585126,1746781001923380608,DA,10252.95,18.84461,2.660685,0.2451484,18.84461,18.70232,18.71514,-0.012820000000001386,10.969577306128688
109599617,0.0961627352998723,0.0233670669583712,4.11531046969598,0.4006727939907662,-2.266325786522386,0.0602539005539896,1.8461812158648248,6333382860858995200,DA,-9999.0,19.62276,5.167485,0.4082257,19.62276,19.85615,19.26402,0.5921300000000009,13.189156123229399
63439550,0.1523382124233105,0.0370299673396093,4.113917007438481,-0.7971948898377874,-1.9813672409875027,-0.01017316552789,-0.1772931300255705,1797273904470683776,DA,21774.84,19.34412,1.89818,0.3017297,19.34412,19.33262,19.47322,-0.14060000000000272,10.735806965904587
74511909,0.0821871333780834,0.0199859818991985,4.112238957915756,-0.9398434407308278,-2.002035957714755,6.871052604343784e-05,0.0020661229963734,3090896854066547840,DA,-9999.0,19.30755,3.22576,0.2966,19.30755,19.36471,19.29017,0.07453999999999894,11.850710261400799
73566323,0.1879790481208923,0.0458036189741916,4.104021741749494,-1.030090773297487,-1.9155123635084592,0.1141999850193575,1.8685373934170928,3027046014821844864,DA,-9999.0,19.49231,2.303998,0.3067458,19.49231,19.47581,19.3727,0.10311000000000092,11.304720488796365
92936143,0.0349943256279355,0.0085334811673967,4.100826490557673,-2.138037178300458,-1.9388774201949175,0.0767317539252057,8.081100503405047,4821864026925692672,DA,19036.35,17.5138,4.463066,0.06727091,17.5138,17.4625,17.69363,-0.23113000000000028,10.76196654626165
66966103,0.1393936200713833,0.0340304183767228,4.096147703159895,-1.9848421844966673,-2.589683910634848,0.2883435825819849,5.693348497421141,2068984633810752768,DA,10340.4,19.53194,2.434141,0.2838851,19.53194,19.67571,19.634,0.04170999999999836,11.463668657778262
71417064,0.031725795472812,0.0077488515716117,4.09425773349964,-0.1588142638764112,-2.8787473125974437,0.0557098376698537,5.15246767568748,2747700792130667008,DA,14500.0,17.56332,7.770864,0.1280453,17.56332,17.54878,17.66942,-0.12063999999999808,12.015666541605395
70823141,0.0514266067046759,0.012565758382783,4.0925987225043094,-1.0055680440241994,-1.5461854782023008,-0.0327822875165226,-2.2475682392638756,2642338239269642112,DC,-9999.0,19.93144,5.161832,0.5005878,19.93144,20.05281,19.64036,0.41244999999999976,13.495459328179631
89557282,0.1179366919449711,0.0288413066984209,4.08915910704656,-2.5084952238302507,-2.224452812941424,-0.0264719909488214,-0.5667476588910794,4490323917820100224,DA,8679.646,19.62702,6.931853,0.3662513,19.62702,19.79335,19.35278,0.440570000000001,13.83126672147472
69253071,0.1455846481210133,0.0356092467752663,4.088394484719466,-0.3813333289041339,-2.050849404287165,0.2774998451979031,5.465721895512282,2306296798278985984,DA,-9999.0,19.70518,3.864982,0.3777297,19.70518,19.91217,19.62909,0.2830799999999982,12.640917378310686
79140805,0.0713570837835038,0.0174546989148824,4.088130315594426,0.4590767635906166,-0.3730007032436207,0.0515163539569577,1.9790851059516068,3680761963078679296,DA,14133.86,19.16948,5.812942,0.2854237,19.16948,19.18122,19.10797,0.07324999999999804,12.991459948511842
63211749,0.1158740429180634,0.0283619214685332,4.085549811800393,-2.761682462566146,-0.4212406641197653,0.119795958833027,3.0184001713890796,1765359376884987904,DA,11742.65,19.67054,2.949805,0.3405007,19.67054,19.83902,19.61592,0.2231000000000023,12.019506537139822
76185185,0.1122110366562985,0.0274699884473771,4.084859259087614,-0.8838735442428866,1.0416601347963137,0.2092105262662634,4.089986343326605,3272072563321907072,DA_MS,-9999.0,19.40052,5.89001,0.2640149,19.40052,19.68572,19.10146,0.5842600000000004,13.251100160642752
89102821,0.2528473261676641,0.061985217512118,4.079155261788547,0.8054199258005253,-1.1721723328251417,-0.1643561719366134,-1.612732638502647,4442519935386594944,DA,16987.78,19.21567,2.622063,0.2611588,19.21567,19.2257,19.28736,-0.061659999999999826,11.308885611109883
65786440,0.0293918627038999,0.0072115526661814,4.0756636003967825,-1.9129740396293489,-1.748444893956736,0.0935340561000631,11.433416616115183,2006489634151514112,DA,6602.347,17.21519,18.14047,0.05991116,17.21519,17.42553,16.88934,0.5361899999999977,13.508432674855836
115440482,0.0506213883508826,0.012422359910461,4.075021873118792,-2.41177480366676,1.269126229882205,-0.044592263127452,-3.524612196900698,154198607352612480,DC,-9999.0,17.06103,11.3228,0.07377861,17.06103,17.09191,17.00141,0.09049999999999869,12.330799181161613
71416372,0.0988023058236615,0.0242484576091695,4.074581048251893,-1.057803003986139,-0.7128186858313668,-0.0013094960839515,-0.036203447670562,2747562356744824192,DA,-9999.0,19.79037,3.972131,0.4576897,19.79037,19.97126,19.59361,0.37764999999999915,12.785487814976443
114802103,0.091525040829426,0.0225108111293469,4.065825984835633,-1.6213511528244076,-1.6364856377756452,0.2130257731418244,6.958715431629575,6915881856145214592,DA,11305.21,19.17553,3.20493,0.3020168,19.17553,19.2964,19.2225,0.0738999999999983,11.704622741901751
104461459,0.1519587577948236,0.0373825920645229,4.064960437535746,-0.7626712122668695,-0.7347360096466742,0.2502195308057579,4.362718452277777,5924370513925549312,DA,13500.0,19.27468,3.509144,0.2677082,19.27468,19.42052,19.37194,0.04858000000000118,12.000685950684076
97195712,0.1689192848393951,0.0415571635882914,4.064745287067363,-0.3643625936689659,0.4615293472611516,-0.0600860922640003,-1.1322094246245888,5362315734765727360,DA,15422.45,18.82102,3.498087,0.1604332,18.82102,18.79935,18.90781,-0.10846000000000089,11.540173032502981
67713691,0.2024626019697594,0.0498121458744628,4.0645227868722635,-2.8427696935432563,0.621531775836303,0.2171994277000645,2.516490361112244,2130908372775335424,DA,24508.53,19.44268,1.522251,0.2274665,19.44268,19.37883,19.72485,-0.34601999999999933,10.355111340121022
76357142,0.047743162326613,0.0117466868788031,4.064393885629618,-2.328418670738044,-2.228628621476163,0.0231271219949487,1.413031598651886,3315231585871143808,DA,10142.23,18.14665,6.983837,0.1437983,18.14665,18.22394,18.05836,0.1655799999999985,12.367120472769749
92968875,0.1177939345924786,0.0289972313393348,4.062247640611486,0.2265219995077143,-2.960854372523566,0.0346684845294235,0.8126810877202748,4826605876977859456,DA,-9999.0,19.82982,2.797501,0.317068,19.82982,19.92094,19.69323,0.22771000000000186,12.063671252220715
89910185,0.1620673128839329,0.0399114308630449,4.060674082070948,-1.750064699245096,-1.7646966138475244,0.1801492230011917,2.6949236623610724,4519853226735247616,DA,-9999.0,19.66316,2.598929,0.3367824,19.66316,19.7687,19.70182,0.06687999999999761,11.737132075978709
100529724,0.0564796794618227,0.0139135649535949,4.059324813604277,-1.5137693201981988,-1.5991818776961235,-0.026993146026288,-1.4389353521042674,5665234594124738048,DA,14499.99,17.91685,5.643982,0.1290169,17.91685,17.93807,18.09539,-0.15731999999999857,11.674778100080989
75956022,0.1482504695452179,0.0365211835168665,4.059300802142722,-1.216671209014885,-0.8709107787416087,0.2164389861404571,3.846635865795534,3231508212120211968,DA,7279.752,19.79272,3.892198,0.4137181,19.79272,19.9807,19.48325,0.49744999999999706,12.743694625761854
76256511,0.1106610449041365,0.0272621085077432,4.059152096497076,-2.0371701868768377,2.9639163166047053,0.1869425763465408,6.08901378244833,3289283145815905408,DB/DBA,-9999.0,19.55057,2.620257,0.4140927,19.55057,19.63902,19.44324,0.19577999999999918,11.642289449362133
92289204,0.1480625988624244,0.036480152611757,4.058716542065836,-2.0336288373659124,-1.7113720992665484,-0.1153251190534905,-1.9439254198248048,4731030412121385600,DA,9802.468,19.55672,3.488935,0.284218,19.55672,19.74743,19.34136,0.4060699999999997,12.270184392376292
86418743,0.2174321278545309,0.0535863884165971,4.057599966695762,-0.5889762421341423,-0.1088416413361177,-0.0360830408564942,-0.4169442357830409,4218309310958093568,DA,-9999.0,19.81601,2.726395,0.4385074,19.81601,19.89624,19.92646,-0.030219999999999914,11.993953883122288
111980237,0.1869431413170234,0.0461491282246321,4.050848813591285,1.0753694687472786,2.5314641687311172,-0.0071061942392514,-0.1129737694968772,6659247870762580480,DA,21482.7,18.80542,2.461215,0.2258885,18.80542,18.72669,19.02147,-0.2947799999999994,10.761167766269331
79043884,0.0644772233854187,0.0159255790057916,4.0486580338441875,-0.6684563613468398,-1.6526539757006629,0.1061463954772105,4.878869049890772,3664663837241810304,DA,16250.87,17.57606,5.265668,0.1091274,17.57606,17.56425,17.671,-0.10674999999999812,11.183327366982272
63756271,0.1046646533077119,0.0258660955996971,4.046403250320369,0.4559851185204774,-0.945266419933165,0.0230157329739083,0.6160771754869473,1822316724905910784,DA:,10784.65,18.64595,4.202853,0.1683452,18.64595,18.6793,18.65927,0.02003000000000199,11.763671001412753
66988278,0.095167103457174,0.0235444497169953,4.04201859041447,-0.5271025637975975,-2.975308444250474,0.1460996081758116,4.576977415064592,2070680802295564928,DA,8952.684,18.96323,5.722413,0.1589405,18.96323,19.07598,18.8803,0.19568000000000296,12.751125993271003
98532445,0.1292570194647013,0.031998265958983,4.039500753896762,-1.5859909307048017,2.0531803730710436,0.1262616085133541,2.734548843746475,5500325991900081792,DA,20763.04,19.19711,1.840629,0.1878506,19.19711,19.09817,19.30571,-0.2075400000000016,10.521941301320126
60815328,0.1362170713855866,0.0337258076098282,4.038956545132249,-2.697130145103122,1.574882944578019,0.0035481059373722,0.0795163122901192,1361245904003054208,DA,21364.08,19.35089,1.329974,0.2271919,19.35089,19.28853,19.60441,-0.31587999999999994,9.970105754583923
67566206,0.0762028410195891,0.0188727973939061,4.037707788046,-0.9426594341377166,-0.9904935995240384,-0.0418281462886899,-1.5883982806559374,2116220959010168960,DA,10216.63,18.08297,4.471337,0.1026105,18.08297,18.15989,17.97577,0.18412000000000006,11.335157017115675
67126465,0.1387612485533516,0.034392053314436,4.0346892721030585,0.621258780525531,1.3077524767392608,0.097634490502625,2.2090853996277424,2077839825587072000,DA,23393.38,19.59543,1.824053,0.2427647,19.59543,19.56676,19.70175,-0.13499000000000194,10.900617265557205
64794731,0.102510235589327,0.0254113749566498,4.034029475547979,0.2323407020071837,-0.2821533578195531,0.1807579202713818,6.335200243009448,1932374986984812032,DA,-9999.0,19.08468,4.004234,0.2796476,19.08468,19.1336,18.99802,0.13558000000000092,12.097277244560033
69762412,0.117039406148549,0.0290335187123603,4.031182279629169,0.8815764553940855,-0.8354039478830823,-0.0256926016682581,-0.520580859803611,2428033007718892800,DA,10846.38,19.79337,2.54568,0.4438663,19.79337,19.8363,19.75506,0.08124000000000109,11.822389052816398
63700330,0.0301016555977924,0.0074718231659575,4.028689508464112,0.1913295729913705,1.2462561199547812,0.0577623290191559,6.6144407873025015,1819709031244694912,DA,17610.83,16.98089,6.110623,0.06005278,16.98089,16.97535,17.05175,-0.07639999999999958,10.91131745192406
93488206,0.1577615816433439,0.039177530903201,4.0268382924165795,-0.3785042673436724,-2.541610626603604,0.0727433072047637,1.2620544644346945,4912079741961432320,DA,14985.06,19.84784,2.738976,0.3387467,19.84784,19.79972,19.93429,-0.13457000000000008,12.035781134045948
79163640,0.0700708429016402,0.0174058042420754,4.025717049733123,-2.081393571373209,-1.1231329364296423,0.0372186557238472,1.6346546085495677,3684378046367981824,DA,7325.105,19.5335,5.92202,0.4892056,19.5335,19.79589,19.32715,0.4687400000000004,13.395849348831895
94637544,0.0840272534747314,0.020879262959212,4.024435806899891,-2.013794026020479,-1.871489144411637,0.0935223322384354,0.7238952170874398,5123726693697230592,DA,13933.51,17.39536,6.600087,0.08573011,17.39536,17.40465,17.44936,-0.04470999999999847,11.493108301475175
104218985,0.1532513667745996,0.0381026860256545,4.022062031831962,-2.726606526815319,-2.333144528506629,-0.1625968109518843,-2.764526602838358,5911392428421629440,DA,19151.73,19.08332,2.433805,0.2359098,19.08332,19.08606,19.18543,-0.0993700000000004,11.014748894908768
63011157,0.1274364108226898,0.0316995923350802,4.020127750402105,-2.4233551887184297,-1.9328176737937144,0.0548595484177007,1.106299067325045,1743185495821653888,DA,23700.91,18.93792,2.055057,0.2282151,18.93792,18.8951,19.14726,-0.25215999999999994,10.502039360846716
101752863,0.2046932450337796,0.0509403227671487,4.018295014922554,-2.4493193456820936,-0.9669496533598628,0.1502994430534535,2.6547101543149294,5780092739857269888,DA_MS,-9999.0,19.55996,2.340329,0.2533152,19.55996,19.58651,19.72842,-0.14190999999999931,11.406344570898883
76162097,0.0578940808118773,0.0144128611186663,4.016834710000626,1.1388958006396126,-1.0892652428239635,0.0563316636454604,2.685142619606113,3266140045253880576,DA,11252.63,17.88522,6.209799,0.1173768,17.88522,17.93543,17.85661,0.07882000000000033,11.85060771537275
110113063,0.1568192716348748,0.0390544656101102,4.015399242699613,-0.7443091799327455,-0.5128823693335739,-0.1865440020127721,-2.6175134607790467,6412118991603439488,DA,16500.0,19.38706,4.533052,0.2818586,19.38706,19.44952,19.45788,-0.008359999999999701,12.66901350504805
98355228,0.049883597768361,0.0124250601040431,4.014757059575804,-2.049111344615403,0.5143020985645661,0.0318334288071305,1.9572063434618463,5481511767402185984,DA,8540.1,18.39638,7.276201,0.1129335,18.39638,18.42852,18.09137,0.3371499999999976,12.705903438203208
92877505,0.1747314959172326,0.0435225061294644,4.014738843334681,-1.522695295005581,0.2852677127737704,0.0785871599682617,1.1963932100385823,4813029377980015872,DA,10865.18,19.86104,4.993603,0.3269455,19.86104,20.07612,19.66356,0.41255999999999915,13.353110061159168
109634037,0.0401730521288791,0.0100092710725386,4.013584189871498,-2.2410668810978014,1.3060649431590414,0.0842760566643346,6.723269462782043,6339336063487656576,DA,20799.86,18.43151,1.863882,0.1714344,18.43151,18.38063,18.62754,-0.24690999999999974,9.783602071283445
74320911,0.0284808642977654,0.007097471631766,4.012818335235638,1.08450825050175,1.2906333911521093,0.0472143161839758,5.718857257361329,3074374016095070464,DA,36917.29,18.79827,2.772613,0.2427578,18.79827,18.70614,18.97301,-0.2668699999999973,11.012716275957008
111785021,0.109379737162968,0.0272765586759238,4.010027014863645,-2.885634358028069,-1.538550144949701,0.1107258769004973,3.2232811133305277,6644401646288281600,DA,24626.93,18.33602,2.871832,0.1627767,18.33602,18.2657,18.62535,-0.359650000000002,10.626815152073087
63017636,0.1200468248711459,0.029940888840061,4.009460958638036,-2.760309384479623,1.698099239189743,0.1300310105875521,3.284676982613697,1744020196946119936,DA,7048.457,19.2269,8.031956,0.290361,19.2269,19.43677,18.93031,0.5064600000000006,13.751006603455952
100519586,0.1546896105674914,0.0386188590084185,4.005545853484969,-2.276767694542935,-1.149709142132215,0.0049985230523136,0.0884197392262393,5663671702770120704,DA/DA_MS,-9999.0,19.78766,3.680461,0.4013905,19.78766,19.94632,19.38241,0.5639099999999999,12.617171100455757
56183245,0.1331846035471473,0.0332878922280791,4.0009923919064745,-0.6905058430382903,-2.813398921213569,0.0924844004278732,2.6961705937278193,649007083558462848,DC:,-9999.0,19.81615,7.016613,0.4010075,19.81615,20.13948,19.4303,0.7091799999999999,14.046787618785306
69466688,0.1345191761274919,0.0336221573675535,4.000908527580305,0.1352521797723533,-2.157962835557523,-0.0493461098934069,-1.1182974425530172,2353140426028083584,DA,6071.743,19.31932,9.149293,0.2694165,19.31932,19.58607,18.87711,0.7089600000000011,14.126257679041695
92578478,0.3137882885887927,0.0784352346370955,4.000603683288891,-0.5425009520413453,-1.5358196378954303,0.2031025377119765,1.982139763791067,4770945055030722816,DA,11217.36,19.99136,2.736045,0.3805662,19.99136,20.1953,19.99267,0.2026299999999992,12.176976179953423
