sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
80142033,3871284135348321408,1,11.4,-0.91,400,0.12,-110,-0.22,400,25.14,-10,-0.9,ok
57750852,896152279294750464,23,10.1,3.56,-200,4.52,-200,0.44,350,29.84,30,0.0/2.7/0.1/-0.5/-0.4/0.7/-0.0/-1.0/-0.3/-1.4/-3.2/0.4/2.1/1.3/0.9/1.3/3.7/-1.3/-2.2/-0.6/3.0/1.9/2.0,ok
110792199,6488198461736695296,1,5.5,0.52,280,0.90,270,1.21,400,0.08,120,0.5,ok
76211364,3279959050988935040,1,10.8,0.59,130,0.57,140,0.47,400,2.10,140,0.6,ok
108544372,6185300192448754048,1,5.4,0.63,-130,4.26,-200,0.81,120,15.96,0,0.6,ok
93303277,4882475253945388288,1,5.7,1.98,-30,0.92,-10,3.66,-60,0.96,330,2.0,ok
90514642,4585442054565017088,3,7.0,2.12,-20,4.19,-200,0.58,140,18.19,-40,2.0/-0.7/0.9,ok
98378582,5484383588694454144,1,13.9,6.45,-170,2.30,-130,0.58,400,8.35,70,6.4,ok
92243039,4723389085481331456,2,7.8,4.50,-200,2.61,-200,1.78,400,26.70,110,-0.5/3.1,ok
79691394,3784079978364077568,4,25.5,3.61,-200,4.93,-200,1.38,400,17.13,70,2.5/2.6/2.3/2.9,ok
65414661,1982415788390614400,2,7.8,3.27,-200,2.21,-200,0.97,-200,9.01,-10,1.9/0.6,ok
92879622,4813356074668931712,1,7.7,0.39,-200,1.54,-140,-0.13,400,9.15,130,0.4,ok
78918089,3643652547992006784,2,27.0,2.21,-200,2.55,-200,0.01,400,14.04,20,1.5/4.6,ok
94598051,5115959984076813440,2,4.2,4.43,-200,3.77,-200,0.41,-60,15.40,40,1.8/1.5,ok
55408210,522659792931472128,3,4.6,0.29,400,1.44,70,0.30,400,-2.18,140,-1.7/1.1/-1.9,ok
89398696,4475627884057466496,1,4.0,0.36,400,0.55,10,2.69,400,3.43,-120,0.4,ok
61553155,1479733262740996352,2,22.5,3.09,-200,3.56,-200,0.24,70,20.55,40,1.7/0.2,ok
67230593,2086065993626808960,2,15.0,1.20,-200,2.30,-200,0.64,270,29.70,40,1.2/1.0,ok
56586265,703842232400051328,2,26.8,-1.44,-200,0.01,-110,-0.47,400,3.06,-160,-0.0/-2.2,ok
79873808,3820186497111076480,2,8.5,0.80,400,1.10,-200,1.59,400,1.02,-40,0.9/-0.1,ok
89233832,4458678912319732480,1,4.1,1.68,230,0.14,70,2.23,250,0.38,-200,1.7,ok
75957611,3231702860037325824,2,14.2,-0.48,180,-1.26,-90,0.93,220,3.15,-30,1.4/-1.1,ok
74324119,3074742107676979584,3,18.4,6.24,-200,8.19,-200,2.06,400,65.85,10,3.2/2.5/1.0,ok
93783301,4964070497174916992,1,17.5,1.47,400,0.05,-200,2.15,400,49.53,-20,1.5,ok
71386533,2741599395949650944,2,11.0,3.06,-60,10.25,-40,-0.28,-200,2.31,50,0.0/2.1,ok
111743444,6640475771302047104,2,8.1,-4.01,400,1.92,350,-1.90,-200,2.57,360,-1.0/0.1,ok
70977284,2672342807785687296,1,9.5,0.37,-200,0.11,-200,0.45,400,0.46,-30,0.4,ok
56948867,772256044901728256,11,9.8,-0.51,-190,-0.19,-120,-0.60,400,1.06,-130,-1.4/-0.8/0.1/0.2/-0.7/-1.4/1.4/-0.3/-1.3/1.7/-1.4,ok
56299519,663601481211006592,1,8.2,-0.18,-200,0.13,-200,0.33,400,1.05,310,-0.2,ok
102151483,5811755170054188288,2,10.0,-0.14,400,3.36,400,-0.36,-160,2.71,-30,-0.0/-0.3,ok
92948335,4823629322907825920,1,9.9,0.69,-10,0.94,30,-0.13,-50,1.13,210,0.7,ok
80034437,3849541460412468224,2,24.0,0.73,-150,2.11,-180,-0.03,100,22.21,-20,-0.6/1.1,ok
92104721,4700706087585168512,2,9.0,0.09,400,-0.21,390,1.12,400,2.40,400,0.1/-2.3,ok
72341018,2900479410278873088,1,6.1,1.26,170,1.49,110,0.62,260,11.06,50,1.3,ok
63317602,1781165651101333760,2,10.8,1.83,130,4.33,140,0.12,400,15.40,40,3.7/1.1,ok
80357284,3914160793864337280,25,25.5,-0.38,270,-0.86,230,0.47,-130,5.96,210,-0.9/1.4/0.2/10.6/-0.4/0.1/-1.6/-0.4/0.2/-0.8/0.9/-1.1/-1.4/-3.2/-0.4/-0.9/1.7/0.5/6.7/-0.2/0.1/-2.0/1.8/-0.3/-2.5,ok
101575668,5759116222663547776,2,4.3,0.52,-200,0.55,-200,0.42,-200,12.34,90,0.8/0.1,ok
90077669,4537168374505124736,3,5.0,1.46,-80,2.05,-140,0.55,0,11.40,90,0.3/2.4/-0.3,ok
70299458,2536068821241035520,6,10.3,2.38,-200,2.89,-200,0.74,-110,21.20,70,0.2/2.3/0.9/1.5/-2.4/1.5,ok
70270317,2530732169756760064,3,13.0,1.40,180,0.64,140,1.22,270,0.46,150,0.8/0.1/-0.1,ok
61943914,1552983762470577408,1,10.1,-0.26,400,1.24,400,-0.26,-200,26.10,-10,-0.3,ok
63069911,1749589493924027904,1,6.4,-0.67,-200,-0.33,-200,-1.12,-200,7.68,70,-0.7,ok
78675848,3600111097257936256,2,6.2,0.82,240,-0.34,220,1.44,280,1.52,20,0.8/-0.6,ok
93694577,4948118262786352256,1,10.4,2.16,-200,1.17,-200,1.35,-150,1.15,-200,2.2,ok
61171431,1416764167393932160,1,4.8,-0.47,-200,0.34,100,-0.10,-200,4.30,340,-0.5,ok
99640701,5598574704531141120,1,9.2,0.91,400,0.54,400,1.80,260,0.05,-200,0.9,ok
56085373,631133005922142720,1,8.9,-0.09,-200,1.63,-200,-2.00,250,17.86,0,-0.1,ok
56465619,683508207951422976,3,16.6,1.13,-200,2.86,-200,0.01,-100,14.99,-30,1.3/1.7/0.3,ok
57746929,895632519532948096,14,9.0,3.46,-200,4.77,-200,-0.35,170,28.68,90,-0.9/0.8/0.6/-0.2/1.4/0.0/1.2/-0.2/-0.9/-1.5/-0.5/1.0/1.0/1.6,ok
56506278,690340573206391808,1,10.6,0.07,400,-0.34,400,0.20,400,1.37,-200,0.1,ok
57380682,853399315836627456,2,7.1,1.75,-150,5.12,-200,1.33,-70,28.43,110,1.0/2.5,ok
58636381,1016558973019185664,5,11.6,3.40,-180,0.57,-200,2.64,-170,0.73,-200,-0.4/1.1/0.3/-2.5/1.4,ok
88508697,4361290906838002432,1,23.9,0.48,370,-0.79,-50,2.01,390,1.72,-110,0.5,ok
54394901,422688489185463680,6,51.6,0.96,-200,5.55,-200,1.71,400,19.05,10,1.5/1.2/0.7/0.8/-0.4/1.9,ok
61245634,1428169946969678336,8,13.4,1.30,130,1.36,140,1.74,100,14.49,-80,0.2/1.4/1.1/0.9/-1.0/1.2/-4.5/-0.7,ok
93594357,4930441075046886144,2,9.5,-0.15,400,0.19,350,-0.19,-170,2.15,200,-0.6/-0.4,ok
92192571,4714897003128509952,2,5.1,-0.34,-200,0.93,-200,0.96,400,2.18,0,-0.4/-0.2,ok
57717050,892357662805211776,1,14.5,-0.33,-200,1.86,-200,-0.63,100,71.65,30,-0.3,ok
76065805,3245684971449971968,2,11.6,1.17,110,1.12,-200,4.07,220,19.14,80,1.0/-0.9,ok
111683019,6635520414133666944,1,24.9,1.29,280,1.53,300,-0.26,60,1.27,-150,1.3,ok
70110821,2499087366116251392,1,9.6,0.90,240,2.91,200,0.17,400,1.11,320,0.9,ok
57719050,892582199398969984,6,10.6,4.61,-60,2.51,-70,0.14,190,24.02,90,1.5/-2.5/2.1/-0.7/-0.3/3.5,ok
77290877,3398291034991635840,1,3.7,6.20,-80,0.95,-50,2.74,-100,0.47,130,6.2,ok
93762508,4960284706840439424,1,8.7,-1.21,400,1.80,400,-0.58,-40,3.48,110,-1.2,ok
55830396,587953535032442624,2,15.0,1.34,-70,0.45,-20,1.84,-90,1.85,400,0.7/0.4,ok
79041001,3664166514390817408,13,12.0,-0.51,-200,1.31,-200,0.09,400,24.25,40,-2.5/-1.3/-0.4/0.2/-0.1/-0.9/0.4/-0.2/-0.2/1.1/-0.3/-1.2/0.9,ok
54792461,458448932352475392,5,7.2,1.80,400,2.78,400,1.11,400,1.77,190,-0.0/1.9/-0.5/-0.5/1.2,ok
88441727,4347657271893498112,8,18.2,0.62,-200,3.28,-200,0.08,400,23.92,-30,-0.9/1.6/1.0/-0.1/2.7/0.3/2.4/0.2,ok
61356341,1445628026955513984,3,17.8,-1.06,400,-0.43,-200,0.81,400,4.16,160,0.8/1.3/-5.8,ok
102129602,5810071508510955136,2,18.3,3.44,-200,2.65,-200,0.83,-200,13.05,-30,3.6/3.5,ok
111443015,6589369272547881856,1,22.7,12.59,180,13.24,180,2.31,400,0.72,400,12.6,ok
112619591,6712920500806628864,1,4.8,2.44,280,3.54,80,1.18,370,0.33,170,2.4,ok
57900477,918761227659028736,5,11.0,1.93,400,2.32,180,0.58,400,0.33,-130,-3.0/0.9/1.7/0.3/2.1,ok
74566222,3096007762070816128,2,8.1,1.66,-200,7.11,-200,-0.37,330,12.77,50,0.5/1.2,ok
55916613,601504534808259456,3,5.8,3.90,-140,2.30,-190,0.00,-80,20.89,40,3.4/0.5/0.1,ok
75656456,3188124678742072448,2,18.8,0.13,-200,1.39,-200,0.03,-30,8.45,-30,-0.4/0.6,ok
71786350,2819465198817603712,2,14.1,1.25,-200,5.36,-200,0.52,400,18.36,40,0.9/0.3,ok
74358806,3078589023984581248,2,5.9,-1.56,-70,0.04,-120,-0.88,-40,2.16,10,-1.1/0.1,ok
57479125,868419469306072704,2,4.9,1.09,10,1.50,-80,0.76,60,4.56,80,2.4/0.1,ok
79918668,3828408194092109312,1,5.2,-0.01,-170,1.92,-200,-0.12,400,5.13,-10,-0.0,ok
63005569,1742547431184160256,1,5.9,0.71,130,1.69,60,0.69,170,12.71,0,0.7,ok
110656705,6472741699071778688,2,20.1,4.97,-200,4.80,-200,1.69,-200,7.67,90,2.6/2.7,ok
92107872,4701297109446757120,4,4.9,0.34,330,0.51,260,0.28,400,-0.60,100,-1.0/0.1/1.1/0.7,ok
57115357,804205756865227136,1,12.1,0.44,400,1.31,-200,1.67,400,11.87,20,0.4,ok
93223419,4869793246312276864,1,7.4,1.15,-130,3.50,-150,-0.38,0,11.05,80,1.2,ok
75623387,3183445943232593152,1,10.9,-0.04,-50,1.49,-200,-2.26,400,31.15,10,-0.0,ok
62889403,1727554421909235328,10,22.9,0.08,400,-0.15,-200,3.11,370,4.35,-90,2.2/-0.2/1.3/-1.6/-0.1/-0.9/-2.2/-1.2/3.2/0.7,ok
93765357,4960823463243496704,1,5.0,-0.13,-20,1.44,0,-0.70,-60,35.14,10,-0.1,ok
99347305,5572270439320894336,1,9.7,4.12,310,4.49,-200,3.43,320,2.01,-80,4.1,ok
79069547,3669075868167097344,2,6.1,0.31,-200,0.42,-200,0.67,-200,1.41,-200,0.4/-0.2,ok
92230997,4721390890600989056,3,10.0,-2.01,120,0.02,-70,-1.65,210,1.03,-200,-1.7/0.3/-0.8,ok
57493456,869740193224329088,1,14.7,0.92,-200,1.85,-200,0.51,-200,7.84,-150,0.9,ok
64656620,1909031393054730368,4,7.4,0.08,150,0.60,170,-0.61,100,9.80,-60,-2.7/0.4/0.1/0.8,ok
80732535,3988003990490732800,1,19.1,6.56,-200,2.81,-200,0.37,-60,15.12,100,6.6,ok
56338351,668386109140252416,1,11.1,-0.33,400,-0.45,-160,0.82,400,0.79,-40,-0.3,ok
92229261,4721095676024570368,3,9.3,1.51,-170,3.19,-150,0.20,-200,53.60,40,1.5/0.1/3.7,ok
57771518,898269423294055168,1,8.3,0.15,-180,0.57,-190,0.32,-160,17.65,-30,0.2,ok
57111214,803490735004698496,1,16.2,3.64,400,2.70,310,2.76,400,0.57,300,3.6,ok
89293866,4466041340958829952,1,12.5,1.07,-200,1.95,-200,-0.02,-200,19.84,70,1.1,ok
61898988,1544707665434144640,13,18.7,0.51,210,3.83,160,1.81,400,0.32,400,-0.4/-1.0/-2.0/-0.6/0.6/0.5/-0.1/0.1/1.5/-1.3/0.0/1.5/4.3,ok
71076212,2687624026545008640,11,23.9,1.46,-150,3.42,-90,0.52,370,15.55,40,0.5/0.8/-0.8/1.3/0.1/0.1/2.9/0.4/7.7/-0.4/2.7,ok
65711560,2003212642819889792,2,16.2,-1.00,400,2.32,-200,-0.66,400,55.05,50,1.5/-1.2,ok
68713894,2214388728691905408,2,13.6,1.33,340,2.26,-200,0.78,310,14.76,40,-0.2/1.5,ok
63476946,1801909140558558848,1,6.1,0.77,20,1.06,-20,1.63,270,1.44,20,0.8,ok
73632947,3030668939998214784,2,16.6,1.51,-190,1.96,-190,1.26,400,1.89,110,1.4/0.8,ok
110219845,6424776470680221440,2,4.2,1.46,10,1.77,-20,0.10,30,1.93,400,4.6/1.5,ok
67684880,2128584692389252608,2,5.5,0.50,180,0.02,190,0.44,40,10.18,10,0.7/-0.1,ok
56515052,691813197233587712,1,8.9,4.98,310,1.65,280,0.59,400,2.23,360,5.0,ok
92925821,4820346146826291072,1,14.4,0.49,120,2.28,80,0.21,400,17.33,20,0.5,ok
57746701,895605718936225664,14,12.4,1.47,90,3.10,-10,-0.80,400,1.07,400,0.5/3.3/2.4/-1.2/1.2/0.6/0.6/-0.2/-0.2/0.1/-1.2/-0.5/-1.3/-1.2,ok
92257551,4725718125986974464,2,5.1,1.10,-30,2.15,-50,-0.28,-10,13.34,30,-0.8/2.6,ok
61100672,1406488127426074112,2,4.2,2.21,70,3.58,30,0.34,100,23.88,-10,0.1/4.4,ok
75756484,3204436719718449280,5,6.3,0.98,220,1.33,290,0.34,-10,0.43,-200,-0.6/1.1/0.5/1.8/-1.8,ok
94029633,5008856728214274816,1,21.9,1.82,-200,4.76,-200,-0.61,-120,20.14,50,1.8,ok
57318837,842633207215518208,2,6.3,0.55,400,-0.19,-200,2.10,400,0.96,400,0.3/0.7,ok
59495309,1164480326752634496,14,17.5,9.15,400,0.45,210,3.78,400,4.20,0,-0.1/1.2/0.2/0.9/0.4/0.2/2.7/-0.1/1.7/1.6/2.7/-2.2/1.0/0.5,ok
98170865,5455851193235127424,1,10.1,-0.15,400,1.58,60,-0.21,400,17.78,120,-0.2,ok
56100283,633987647349118976,1,4.8,1.20,400,1.30,400,0.90,400,1.59,-90,1.2,ok
57550778,875414841456419456,6,10.0,-0.02,-200,0.54,-200,0.13,400,0.93,-60,0.4/-0.6/-0.1/-0.6/-0.3/0.2,ok
79136066,3680011542097154304,2,8.1,1.42,-200,2.37,-50,1.15,390,28.85,40,-2.5/2.0,ok
79665868,3778749335538470784,3,7.0,0.68,400,-0.10,400,4.36,400,0.90,-60,-0.6/1.8/0.5,ok
67967920,2158591704738431744,2,4.5,1.16,220,0.97,190,0.68,400,1.40,-200,0.8/-0.3,ok
70096227,2496042440461991296,14,47.0,0.01,-200,-0.23,-200,0.04,-200,-1.14,-200,-1.4/-0.6/-0.2/0.9/3.0/-3.0/-2.1/-3.2/-2.3/-0.3/0.0/-1.4/-2.1/-1.0,ok
94745849,5146271909042420864,2,29.5,0.82,230,2.81,210,0.31,400,2.70,330,0.7/0.6,ok
110781589,6486765420128505600,2,9.6,0.93,260,0.87,280,0.07,220,13.43,10,3.4/-1.8,ok
56080095,630058267665719168,1,17.4,2.52,-10,5.29,10,0.51,-50,5.07,-170,2.5,ok
71366925,2737986022784222592,2,6.0,0.52,-200,3.44,-200,-0.87,-200,11.84,110,1.1/0.6,ok
93441349,4904492149657538304,1,13.7,0.87,400,0.14,400,0.55,400,11.78,30,0.9,ok
76977630,3368315320066689152,1,10.6,1.27,400,1.03,-200,3.99,400,1.82,-200,1.3,ok
80860580,4013347011956048128,1,10.2,0.92,-200,1.64,-200,-0.07,-200,19.54,0,0.9,ok
76299352,3297530655552227072,1,7.8,2.70,170,4.88,60,1.03,220,2.65,-200,2.7,ok
109962697,6392790951575938304,2,17.9,0.88,380,0.28,260,0.07,400,0.84,140,0.3/-0.3,ok
111156089,6543596156805453824,2,5.0,1.33,400,2.32,-200,1.12,400,17.91,-60,0.7/1.0,ok
99111375,5549962374889484800,3,11.9,-0.56,-200,-0.30,-200,1.50,400,1.12,-80,-0.5/-0.3/-0.7,ok
93142746,4856108316571915776,1,25.0,4.39,-200,2.13,-200,-0.06,90,14.73,50,4.4,ok
59538699,1171433981884259072,2,5.0,3.94,70,2.30,30,3.06,120,13.37,30,0.7/3.0,ok
70288657,2534148150521389440,5,38.9,3.91,-200,2.79,-200,0.39,400,21.46,10,1.4/1.6/2.1/2.6/2.8,ok
86438207,4220018368639662720,1,19.6,1.11,-200,4.43,-200,-0.07,210,22.86,-30,1.1,ok
58510569,997443791572105216,1,10.4,0.99,-140,2.42,-190,0.50,-100,20.07,-10,1.0,ok
57591241,880354496226790400,9,48.7,-0.57,400,-0.50,320,-0.52,400,0.07,-100,-1.1/-0.8/-0.7/-0.5/-0.6/-1.0/-0.5/0.1/-0.9,ok
75233891,3145549080255757440,2,26.9,3.38,-200,5.91,-200,0.08,380,18.15,30,1.8/4.2,ok
93683125,4945946280644900224,1,8.0,0.56,-200,1.31,-200,0.63,280,14.48,70,0.6,ok
92236905,4722337192154893568,2,8.2,1.18,-90,2.44,-160,0.22,230,3.23,400,-0.4/1.9,ok
79911133,3826945813562258432,2,21.6,1.63,-110,7.44,-200,1.14,30,8.93,100,1.1/2.4,ok
70102486,2497335259977804544,5,24.1,2.07,-80,1.75,-140,3.23,20,5.25,-130,2.1/0.2/-0.4/-0.4/0.5,ok
110847026,6495603603829623552,2,8.0,2.46,-150,3.29,-70,0.62,-200,29.14,90,2.4/0.8,ok
69722169,2419860303430004736,2,6.7,-0.67,-200,0.36,-200,-0.28,400,3.89,70,-1.1/-0.5,ok
71821173,2825486639887525248,2,10.3,0.87,-200,0.93,-200,0.94,-100,78.57,-20,-1.1/1.3,ok
102199258,5814659323866925568,1,5.1,0.52,130,0.77,40,1.97,400,6.97,-100,0.5,ok
61941464,1552506849303732096,3,10.8,-0.46,-200,0.81,-200,-0.15,400,2.44,300,-0.2/-0.9/-0.6,ok
69021691,2258723094808014080,3,8.4,0.72,-200,0.81,-130,0.85,-200,4.99,80,-0.6/0.7/0.8,ok
92199907,4716150824340919168,2,4.6,2.25,-70,6.14,-120,1.31,140,15.10,100,4.2/0.4,ok
79315414,3710792163957803648,1,6.7,-0.34,80,-0.19,400,1.09,50,5.58,-70,-0.3,ok
60777675,1356713442194609792,9,12.6,1.79,400,-0.19,-200,1.97,400,1.45,-190,0.3/2.1/-0.0/0.7/1.9/0.8/0.0/-1.0/0.1,ok
63030172,1745577650872434688,1,4.2,1.11,-200,2.44,-200,-0.07,-20,6.18,70,1.1,ok
110710831,6478430881471020288,2,3.7,0.79,-200,1.92,-200,0.03,-200,7.91,-60,-0.1/1.2,ok
75797542,3210875803408495232,3,3.7,0.13,40,0.38,100,1.39,-90,2.84,400,-3.1/-2.0/0.4,ok
65312014,1977417206686680704,2,11.3,2.92,400,1.99,400,0.64,400,5.49,30,0.1/4.3,ok
71864948,2833204210785430400,2,8.0,3.42,-200,3.92,-200,-0.30,210,15.53,40,0.6/1.8,ok
116420217,270485053053115648,2,31.7,-0.37,330,-1.96,380,1.17,140,1.10,230,1.1/-1.1,ok
109643126,6340872287390064768,2,12.9,-0.00,-90,0.49,-100,-0.47,-30,4.87,60,-0.2/-1.4,ok
116605373,299124990195167488,1,5.9,-0.65,400,0.14,360,-0.26,-10,0.59,-70,-0.6,ok
76914683,3364110684522554752,3,6.7,0.62,210,0.50,-30,0.04,200,2.20,400,0.0/-0.1/0.1,ok
71524131,2770512570328029184,2,5.1,0.41,90,2.66,290,0.43,-60,1.25,400,0.2/0.8,ok
56118017,637142391019402880,1,33.5,-0.49,-200,1.08,-200,-1.86,400,21.68,-30,-0.5,ok
104223539,5911694935862150016,1,35.0,2.55,400,2.46,-200,3.25,400,51.05,10,2.5,ok
87557844,4288228561034942592,1,6.2,2.90,-40,1.51,-30,2.81,-40,4.48,130,2.9,ok
78898985,3640262375687005184,2,4.7,0.33,-10,3.30,-90,0.66,400,1.14,280,1.3/0.2,ok
92939485,4822321453825680512,1,9.6,0.14,-200,0.97,-200,0.25,400,29.14,80,0.1,ok
77612836,3433268247923633280,1,6.8,0.27,-200,0.42,-20,-0.44,-200,26.77,60,0.3,ok
75735207,3201429727214810368,3,5.2,2.32,400,2.41,400,1.41,400,0.39,370,0.4/2.3/0.9,ok
79140391,3680684924249600768,2,9.8,0.63,400,0.65,340,1.45,400,2.05,-10,2.2/-0.3,ok
93491183,4912652729255137408,2,12.2,2.25,-200,2.60,-200,-0.06,400,27.25,70,3.0/2.1,ok
75034051,3130215939631744128,3,8.0,2.20,-200,0.91,-170,0.57,-200,0.51,400,2.8/3.7/-0.2,ok
89924420,4521112274922384640,4,27.2,2.18,400,0.68,370,5.22,400,1.63,390,1.5/1.7/2.5/-0.5,ok
63375309,1788611131528935296,2,7.9,0.55,400,-0.11,400,0.69,400,19.49,-10,0.4/0.8,ok
63315459,1780882041526817152,2,6.5,-1.49,400,-0.61,400,0.20,-200,2.13,-200,-2.6/-0.3,ok
71511395,2767925037213184128,3,9.4,1.46,-200,5.73,-200,1.35,130,22.52,50,4.2/0.6/-1.4,ok
110665601,6473590281530879104,2,7.0,0.18,-90,1.49,-80,-0.56,-100,1.23,-120,-0.6/0.1,ok
57800603,901947633285750272,5,10.6,0.53,160,1.14,-200,1.42,190,3.41,-170,0.5/0.5/0.7/0.7/0.2,ok
57470422,867433894570428416,1,9.3,0.34,230,0.04,180,2.91,330,2.80,270,0.3,ok
65333460,1978381581444016128,2,16.4,2.63,400,2.71,400,0.27,400,1.51,-70,1.2/2.2,ok
74642034,3101913037166582528,4,8.1,3.30,120,3.56,140,-0.74,100,21.78,60,-0.5/0.8/1.9/3.1,ok
112093078,6669094581504184320,2,7.1,0.81,260,7.41,230,-0.14,400,0.02,290,-0.2/3.8,ok
69050254,2262904537528432128,1,4.2,1.14,-150,3.03,-130,0.15,400,1.11,400,1.1,ok
55779350,579476334742123904,5,11.2,1.63,-200,1.47,-200,-0.19,400,18.41,-60,0.6/2.0/0.3/0.3/-3.6,ok
92949361,4823782120664116736,1,5.3,-0.62,-200,-0.42,150,1.10,-140,13.18,30,-0.6,ok
69978673,2472075114200625792,3,4.0,2.88,370,3.84,400,0.31,230,-0.17,-200,2.6/-1.1/2.0,ok
112020556,6662451229171016576,1,9.7,13.85,110,19.35,120,0.38,20,1.39,280,13.8,ok
77082378,3377276236752495872,7,18.4,-0.09,-200,4.42,-200,0.21,400,48.67,-70,-0.4/-0.2/2.0/-0.6/-0.3/-0.1/0.8,ok
110812069,6490945728977868928,2,10.9,3.97,-200,4.41,-200,0.24,130,15.38,60,3.6/1.9,ok
110599360,6466635629966025600,2,8.9,-0.58,370,-3.29,400,1.02,340,1.15,-160,-2.7/0.5,ok
80882782,4017623699871056128,3,10.7,1.23,-200,0.99,-200,0.25,-200,15.67,-60,0.3/1.5/0.8,ok
93579598,4927880583046712192,2,17.3,0.13,40,0.47,390,0.90,10,0.89,-200,-0.3/0.7,ok
79705549,3786822052988785792,3,5.5,-0.46,-200,0.63,-200,-1.86,170,0.97,400,-1.7/0.7/0.1,ok
102861674,5853192396074448640,2,4.3,1.79,-20,1.94,-90,2.74,50,8.03,140,1.3/-0.9,ok
55789453,581115504716818944,3,16.1,0.32,-200,0.63,-200,1.36,-10,33.48,-20,2.2/-0.4/-2.0,ok
79958737,3836115117767020416,7,6.6,3.38,-200,1.97,-180,1.85,400,32.53,70,-0.1/3.9/1.2/1.0/-0.9/-0.5/-0.2,ok
79904869,3825710576672661888,2,11.6,0.52,-200,1.09,-200,0.84,400,16.36,10,1.3/-0.9,ok
70429929,2559853662931971328,2,4.8,0.89,370,0.43,360,1.16,-200,2.20,-50,0.9/-0.2,ok
76081597,3248627775665875840,2,7.7,-0.33,140,0.14,180,1.08,-200,0.39,-200,-0.5/-1.0,ok
60360888,1304361295549630720,1,9.6,1.38,-150,1.69,-200,0.05,-70,20.05,-10,1.4,ok
110508004,6454845223184306176,2,19.0,2.06,-120,2.92,-80,0.44,400,13.27,70,3.4/1.1,ok
59744176,1203595933946926592,1,6.1,0.87,120,2.59,100,0.05,400,1.45,-150,0.9,ok
109595852,6332741089665681408,2,7.2,1.26,-60,0.56,-100,2.32,-20,0.16,250,1.3/0.7,ok
62221918,1604959219009055360,2,13.0,0.36,10,1.17,-20,0.35,210,18.64,0,-0.1/0.2,ok
70157423,2507853291287991808,2,7.7,1.05,130,1.01,80,1.25,210,2.81,-200,0.7/0.9,ok
70370210,2548479700475041152,2,24.6,0.90,370,0.76,-200,2.28,150,23.41,0,0.3/0.3,ok
92367221,4743909301054237696,4,5.2,-1.33,400,0.49,400,-0.94,-130,2.02,390,-1.5/-0.4/0.2/-0.6,ok
56946852,771874411287999360,12,14.2,1.10,180,-0.08,-200,1.41,110,0.98,110,0.1/-3.6/1.0/-1.5/0.8/-0.4/1.6/0.5/-1.9/1.7/-4.3/0.5,ok
80090947,3860641408251950848,1,13.7,2.04,-200,3.35,-200,0.39,360,14.54,50,2.0,ok
111286864,6565959256947002240,1,8.9,1.15,-200,3.45,-200,0.29,280,11.70,10,1.1,ok
74225511,3065744460430556032,2,7.2,1.02,240,2.25,150,1.33,390,-0.27,-200,1.3/0.7,ok
79970628,3838180687799025536,1,14.0,2.57,-200,2.34,-200,0.11,-200,35.55,0,2.6,ok
90286942,4560044298035110400,2,8.2,1.14,80,2.35,-40,0.87,300,28.27,80,0.8/2.2,ok
56391112,673645107614150400,1,5.4,0.51,-160,0.88,-200,0.37,-100,2.80,130,0.5,ok
109643729,6340961931947961728,2,10.5,0.49,-200,6.32,-200,0.24,170,10.41,30,0.0/0.7,ok
75727271,3200282700364985856,2,7.6,1.58,-120,3.33,-160,1.96,230,0.99,0,1.5/-1.0,ok
57009136,784290543265061504,12,16.6,1.95,220,2.57,-200,1.61,270,1.81,-90,2.5/-1.3/-0.0/-0.2/-1.5/0.3/0.8/-0.7/0.2/-0.5/1.9/1.9,ok
112157153,6675548302442400768,2,12.7,0.54,-200,4.12,150,0.09,-200,6.08,-30,2.1/-0.5,ok
67592036,2118932565139734272,2,14.0,1.61,-160,1.74,-200,5.34,400,32.36,-30,1.8/0.3,ok
115590985,178184792813161472,1,30.3,2.11,-200,2.65,-200,1.02,290,11.05,-100,2.1,ok
57401988,857165662854257792,2,22.2,1.35,400,2.00,400,0.65,400,1.11,140,0.3/1.6,ok
94928555,5187106838889608448,3,10.6,1.15,-200,1.04,-200,0.15,-100,10.30,20,0.5/1.1/-2.5,ok
61153553,1414146676886214656,2,15.6,0.43,400,1.00,-80,0.98,400,1.58,400,0.7/-0.2,ok
75917657,3226634931770505728,3,5.5,1.92,-110,2.27,-60,2.52,-200,3.79,-200,0.0/1.1/3.0,ok
70834805,2644770457772954112,3,9.0,-0.61,-200,0.07,400,-0.80,-130,1.58,-120,-1.3/1.2/-1.3,ok
70817764,2641232057556370048,15,13.6,-0.60,400,-1.15,400,0.06,400,0.72,240,-2.7/-1.1/-0.8/0.5/-0.5/1.5/-1.4/-0.6/-1.2/-0.1/-0.9/1.0/-1.5/0.6/-0.4,ok
95893983,5272690766709543680,7,64.5,-0.21,-200,0.23,-200,-0.24,-200,1.33,400,-0.7/-3.0/-3.0/-1.5/2.0/0.9/-4.5,ok
57322801,843291028702104448,1,13.7,1.70,200,2.27,150,2.33,250,28.39,60,1.7,ok
57929817,923023248261420672,1,21.2,2.30,400,0.79,400,9.99,400,0.58,-100,2.3,ok
110188815,6421075407164060800,1,5.0,4.47,340,2.40,330,10.07,400,-0.61,400,4.5,ok
