sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
68492954,2194032572273839872,4,5.3,0.82,120,-1.10,-200,4.16,100,1.68,-20,0.0/-0.3/0.3/0.1,ok
92523320,4763453669994228352,2,6.0,2.72,400,2.01,330,2.86,400,3.15,-150,1.6/5.1,ok
77480485,3423852068999774592,2,18.1,-0.44,130,-0.05,50,-0.79,260,0.56,110,0.3/-1.3,ok
93018769,4834971236320386048,1,10.1,1.02,290,2.14,400,1.02,-20,0.21,-190,1.0,ok
60959648,1382237367684009088,10,11.8,0.05,-130,0.68,-130,0.39,360,2.53,-10,-1.0/1.0/1.0/-4.2/-1.5/-1.1/-0.2/0.4/4.5/-2.4,ok
67234741,2086381244225378816,2,4.4,0.35,-200,-0.01,-200,0.98,-200,2.38,100,-0.7/1.1,ok
75905002,3225180965081755776,2,4.2,1.47,190,0.68,210,0.38,-40,1.09,400,-2.5/1.6,ok
69550462,2371096623435497088,1,6.9,0.79,-110,4.49,-130,0.42,400,2.25,350,0.8,ok
85915838,4177668852929118336,1,4.8,1.05,-200,0.68,340,1.85,-200,0.52,0,1.0,ok
71036076,2682374030321550976,1,4.8,1.19,-200,0.98,-70,1.77,-200,1.09,210,1.2,ok
67693179,2129234473694072448,2,7.7,2.78,230,1.52,250,1.82,200,1.44,400,2.3/3.8,ok
75958980,3231889841436969856,2,10.2,-0.23,-200,0.81,-200,0.08,400,13.27,400,-1.0/0.0,ok
64430143,1876916105811700352,4,10.0,1.30,-130,1.09,-140,0.91,110,2.49,310,-0.5/1.7/3.8/1.2,ok
55786032,580558842594128256,1,5.1,1.68,400,0.65,400,4.23,350,-1.79,-200,1.7,ok
62995072,1741309484170637312,1,7.8,5.06,0,1.35,-20,2.82,400,0.58,250,5.1,ok
103774251,5885381900319246720,2,5.2,-0.35,70,1.87,60,-0.65,100,0.52,110,0.0/0.1,ok
68331598,2178741324779398528,2,25.1,0.93,390,1.24,360,0.84,400,0.83,-200,-0.0/3.0,ok
110525712,6456928385401888640,2,5.0,1.26,200,1.99,270,-0.48,-200,7.12,-200,0.1/1.0,ok
71090458,2689168634223544832,1,6.9,0.43,280,0.60,300,1.15,-130,0.93,100,0.4,ok
109505170,6316333524320537984,2,9.5,0.79,-200,0.68,-200,0.83,380,1.27,-200,4.5/-1.2,ok
96103732,5291344148976488448,2,6.1,0.79,100,0.94,120,1.22,-120,2.22,-200,-1.3/4.0,ok
110652653,6472315672675930368,2,7.4,0.37,-200,2.25,-200,0.46,70,0.13,-200,-0.5/1.5,ok
74931465,3121743515345759360,1,15.1,0.63,320,0.10,320,2.25,310,0.48,-100,0.6,ok
66941902,2067487064613619840,3,4.1,-0.74,400,-0.13,400,-2.47,60,1.85,320,-0.9/-1.0/-0.8,ok
63616454,1813318807071666048,2,4.5,1.32,-200,1.59,90,0.52,-200,-0.46,400,1.5/-0.3,ok
68051729,2164291680394759040,3,3.8,-0.54,-100,-0.57,-200,-0.14,-70,0.89,240,-0.0/-1.1/-1.7,ok
77065559,3375859653462177536,2,5.2,-0.08,240,-0.88,290,2.20,-20,4.73,80,0.5/0.0,ok
74523985,3092083364552839296,2,5.7,1.35,360,2.61,340,2.26,50,1.50,270,0.9/0.4,ok
111525351,6609426082624597888,1,12.4,2.23,400,2.48,400,1.12,400,4.78,-200,2.2,ok
74509762,3090705264165658368,2,4.6,0.60,120,-0.00,110,0.08,120,0.81,60,0.4/-0.6,ok
57498507,870250809001964544,1,10.0,2.95,-170,3.13,-110,0.64,-200,0.19,-200,2.9,ok
79036931,3663471382521565184,1,15.0,0.66,130,0.64,180,0.64,60,2.01,400,0.7,ok
74563786,3095790127487727872,3,7.0,0.71,-150,1.97,-200,0.84,80,4.26,-70,-0.2/-1.7/0.7,ok
79368838,3720117087713547520,2,3.5,2.04,-10,1.15,-40,1.32,130,0.41,100,0.8/1.8,ok
62802158,1709809163229725312,5,12.7,1.55,80,1.76,20,1.47,310,2.50,270,-0.0/-0.3/3.1/-0.2/0.3,ok
109535124,6321741712780508544,3,7.5,0.22,60,0.84,60,-0.32,60,0.77,230,-2.7/2.1/0.5,ok
79671550,3779932169531575936,3,9.6,0.10,280,1.33,270,-0.26,-200,3.56,-150,0.5/-0.6/0.0,ok
99571501,5594091725053669760,1,11.4,2.63,400,1.40,400,1.34,350,0.88,-60,2.6,ok
65851954,2010434402682651904,2,7.8,-0.21,170,0.06,110,-0.25,190,3.78,260,0.4/-1.1,ok
82182126,4056072732496968832,2,25.9,1.72,110,1.86,110,0.39,140,0.92,20,2.8/1.5,ok
112404107,6702239840559638784,2,6.4,2.34,370,2.80,350,0.92,400,1.13,-190,3.0/0.5,ok
91975830,4689544257856868608,1,5.3,1.95,-140,1.33,-120,3.83,400,0.69,200,1.9,ok
54404336,423522670610804096,3,3.8,4.65,240,2.00,-150,1.45,230,2.62,60,2.6/1.3/0.2,ok
64650901,1908339976336915584,4,35.8,0.53,-30,1.32,30,-0.04,-120,-0.42,400,-0.3/0.6/-1.3/0.3,ok
66944806,2067678345278577792,6,11.6,0.36,400,-1.30,400,1.16,400,2.37,-80,0.3/0.8/0.0/2.7/-1.2/-0.1,ok
79649503,3775549619263136512,2,12.5,0.23,400,4.22,400,-0.65,90,1.33,110,0.1/0.6,ok
73636166,3030834553935050880,2,7.3,-0.12,400,-0.03,60,0.23,310,3.29,140,0.2/0.3,ok
110113415,6412161632038083968,2,3.9,2.34,290,3.84,310,1.90,260,0.32,-40,1.0/8.3,ok
88220581,4319779493874195968,3,3.7,3.53,30,2.19,40,0.39,10,4.18,-110,3.1/1.4/-0.4,ok
79024778,3661486867112846208,1,4.1,0.94,400,0.65,330,1.52,400,1.74,400,0.9,ok
78959244,3650552739370519680,4,31.0,-0.28,50,-1.02,50,-0.10,50,0.21,-200,0.2/-0.8/-0.7/-0.3,ok
59921606,1233598174590839296,1,4.3,-0.06,-200,0.82,-200,-1.17,400,4.63,200,-0.1,ok
72002693,2857161229125478912,1,4.2,1.33,400,1.58,400,0.76,400,-0.02,-200,1.3,ok
88084988,4314494248860892672,1,3.6,-2.97,400,0.15,400,-1.62,-200,1.57,-200,-3.0,ok
111764431,6642654767126726784,1,5.6,3.79,400,1.72,400,0.38,400,1.89,-80,3.8,ok
57071657,795686191013196544,1,12.2,-1.10,210,0.08,170,-1.03,-200,-1.09,-200,-1.1,ok
89156590,4448957060566673792,1,6.2,0.36,30,2.33,400,-0.06,-170,1.27,100,0.4,ok
111645025,6632438719260546816,1,6.0,3.06,300,1.88,310,0.46,-50,0.62,-200,3.1,ok
114603270,6892441848787510144,1,4.2,0.94,270,1.57,240,1.36,-160,-0.87,400,0.9,ok
92822900,4805535523338716416,1,23.1,-0.30,90,1.66,400,0.10,50,2.90,400,-0.3,ok
115760863,193810158715430144,1,16.6,-0.43,400,-0.33,400,0.60,50,2.93,20,-0.4,ok
62784650,1706633503067790208,2,7.0,0.01,20,1.28,30,-0.01,400,0.50,-200,0.5/0.4,ok
100516551,5663200046642371584,1,4.8,1.02,290,1.24,300,0.82,260,2.15,400,1.0,ok
84349486,4100389540731296384,3,12.1,0.56,-140,1.22,-180,0.50,60,0.72,400,0.5/-0.4/-0.2,ok
84345904,4100255610767004928,2,3.6,2.04,70,1.46,70,-0.37,400,2.40,360,1.1/2.0,ok
110049211,6404101146654823680,4,16.9,-0.56,400,0.87,180,-1.01,400,3.11,-90,-0.5/0.2/0.7/-0.1,ok
94227353,5046030430370252416,1,3.8,-0.25,80,1.12,80,-3.29,80,0.03,130,-0.2,ok
65436742,1984524449833985152,2,7.2,-0.16,400,-1.15,-200,1.91,400,0.79,-200,-0.4/0.4,ok
114663274,6901240518790327424,1,4.1,1.69,310,2.23,270,1.61,400,1.52,230,1.7,ok
71083293,2688371385213959040,6,9.0,0.45,280,0.91,250,0.98,400,2.21,60,-0.5/1.1/-0.4/0.6/-1.2/1.6,ok
78866005,3635189125956637312,2,5.3,3.95,400,2.16,400,2.77,400,-1.09,-10,3.8/1.7,ok
61253760,1429244822665147264,2,22.2,1.77,360,4.64,300,0.66,400,0.22,170,3.8/0.2,ok
71869981,2834097465199673856,3,17.3,3.35,400,0.71,-120,1.95,400,-0.04,310,-0.0/1.4/1.0,ok
110461736,6449767094372392320,2,3.3,0.96,-200,-0.84,-200,2.00,-80,0.87,120,0.6/1.8,ok
89243619,4459791545067779712,1,4.4,0.33,-200,-0.20,400,1.50,-200,2.18,130,0.3,ok
75954329,3231307443871603840,2,8.1,0.82,280,-0.63,210,1.73,350,1.11,160,0.5/0.6,ok
62358067,1629292579563565696,1,8.6,0.61,320,0.49,300,0.36,370,0.41,-80,0.6,ok
64077115,1844275552657910912,2,12.5,0.36,-200,0.82,-200,1.71,250,0.69,400,3.6/-0.1,ok
74520643,3091692522528512896,2,7.3,-0.33,-150,0.34,400,0.95,-200,-0.17,-150,-0.3/0.5,ok
92695138,4788255010184198400,1,4.8,0.01,400,0.09,400,-0.51,-200,0.68,400,0.0,ok
68650400,2207480905153367168,2,4.3,-0.22,400,0.94,400,-0.06,0,0.93,360,0.9/-0.4,ok
68084440,2165309347140119424,2,5.5,0.83,-150,1.39,-140,0.19,-200,3.55,400,2.5/-0.8,ok
63756737,1822354146972081152,2,4.9,0.86,80,1.52,60,2.21,400,1.16,400,-0.1/2.0,ok
78781089,3620360940345770880,5,4.7,0.95,370,2.08,-200,3.52,330,1.16,400,0.6/0.5/-0.1/2.8/0.0,ok
69528750,2366252243924006016,2,9.9,2.59,-200,1.26,-200,0.90,20,1.07,400,0.8/1.6,ok
78880137,3637375612203248896,7,9.5,-0.11,-70,1.29,-200,0.76,100,-0.09,400,0.9/0.1/0.0/-0.8/1.1/-0.6/-1.4,ok
61220554,1424192498016388480,1,7.4,3.29,-90,3.46,-90,1.06,-100,0.60,140,3.3,ok
68439877,2188545910470946944,1,6.4,1.52,310,1.40,290,0.61,400,2.33,110,1.5,ok
68665577,2208837049665677312,4,4.6,1.44,400,1.93,400,0.87,70,1.64,90,1.3/-0.6/-0.4/2.6,ok
79065593,3668348781742691328,2,32.9,-0.16,400,1.26,-150,-1.20,140,-0.19,110,3.6/-1.7,ok
75842241,3217022490021242112,3,4.8,0.55,-130,2.69,-130,-1.20,400,-0.24,160,-1.2/0.7/0.3,ok
76988763,3369154487957808128,2,6.0,-0.75,400,0.08,-200,-0.27,400,1.35,120,0.9/-0.7,ok
75945039,3229959648773988480,2,6.9,1.47,-200,2.08,-200,1.23,180,1.86,-130,3.6/-0.0,ok
90008655,4530717367992861440,2,8.6,-0.26,250,-0.20,180,0.04,300,0.91,-110,-0.1/-0.1,ok
98178387,5456937334627261824,1,9.1,-0.26,10,-0.24,-200,0.94,40,0.33,380,-0.3,ok
76036833,3240901820991551744,1,19.5,-0.21,190,-0.34,140,3.81,-200,1.46,390,-0.2,ok
56438475,679952937103139200,2,8.9,0.54,400,1.87,-80,3.89,400,0.53,240,1.0/-0.4,ok
67542971,2113577217661105280,2,6.6,-0.14,110,0.02,140,1.00,-110,4.22,190,-0.1/0.1,ok
75900786,3224675881223511552,2,5.4,1.77,230,3.36,360,0.95,100,3.45,-200,-1.0/3.3,ok
67696594,2129526840710867328,2,6.1,-0.94,200,0.18,400,-0.43,-200,1.99,-200,-1.1/-0.9,ok
110802442,6489712317449391104,2,4.2,1.41,400,1.12,400,1.86,400,-1.41,140,0.4/2.0,ok
65526912,1990559596140812544,2,14.6,0.99,180,5.90,-30,0.27,330,1.38,170,-1.8/2.2,ok
78873664,3636395706824772480,2,10.7,0.74,400,0.19,400,3.12,400,-0.40,-180,-1.1/0.6,ok
57597915,881256954754971264,4,26.6,0.52,380,1.62,360,0.66,100,3.20,20,0.1/0.9/-0.5/-0.7,ok
110024520,6401311616936073856,2,3.4,-0.63,400,-0.39,-200,-0.29,330,2.47,-200,1.0/-2.1,ok
80110833,3864836702242342400,1,14.2,1.00,120,0.86,400,2.35,120,1.64,400,1.0,ok
62992974,1741082057062898048,1,5.5,-0.24,180,0.29,400,-0.39,190,0.59,220,-0.2,ok
91808984,4679463733391272448,2,10.4,-1.12,70,0.12,-200,-0.04,400,-0.28,380,-2.3/-0.1,ok
116283878,253936196167057664,1,12.2,0.77,-200,0.27,-200,3.86,400,0.25,-200,0.8,ok
69049845,2262839185306436224,1,5.6,4.43,370,2.94,400,2.54,250,-0.20,10,4.4,ok
61556966,1480321467102320640,9,8.9,1.13,80,1.48,40,0.50,360,4.30,-200,0.7/0.5/1.4/1.8/0.6/-0.7/1.5/-0.5/-0.4,ok
79712498,3788242072255926656,3,3.4,5.39,-20,1.21,-40,0.94,10,0.75,50,3.0/4.4/-2.2,ok
93155541,4858267821831888384,2,4.9,-1.61,-200,-0.04,400,-0.84,-200,1.01,-160,-0.3/-1.2,ok
90188211,4549715687660334208,2,6.6,-0.43,400,0.50,-200,-0.11,400,0.18,280,0.6/-1.1,ok
100517721,5663377033654553216,1,7.6,-0.62,-200,-0.24,-170,-0.19,-200,2.42,-70,-0.6,ok
79471866,3738567614381997696,1,11.0,1.98,110,1.77,100,1.25,400,0.75,370,2.0,ok
75768147,3206179381225048320,2,10.0,1.70,-80,1.17,-90,2.22,-70,0.66,-200,-0.6/4.1,ok
76224917,3282850659195732608,3,12.7,0.83,-200,0.91,-200,0.30,-200,6.40,-170,1.4/2.4/-0.4,ok
111637233,6632217408185275008,1,13.9,1.09,400,0.39,110,2.09,400,1.24,50,1.1,ok
116343574,259487458575703552,3,10.2,-0.20,400,-0.10,20,0.51,400,2.18,340,0.3/-1.1/1.2,ok
63439399,1797247825428770176,2,6.0,-2.08,380,0.31,320,-1.36,50,1.66,80,-2.0/-1.1,ok
68712855,2214237988222499072,2,5.7,-2.92,150,-0.29,100,-0.62,300,4.76,100,-2.1/-1.8,ok
101567830,5757959051099461888,4,9.0,-0.66,400,0.85,-40,-0.23,200,1.32,130,1.0/2.6/-1.7/-0.4,ok
70326544,2540955566311398016,3,6.7,1.42,-60,1.00,400,0.73,-20,2.02,210,1.4/0.6/1.3,ok
56282529,661270898815358720,3,16.1,1.72,400,2.37,400,2.18,400,1.01,-70,-0.2/1.0/0.5,ok
56282529,661270898815358720,3,16.1,1.72,400,2.37,400,2.18,400,1.01,-70,-0.2/1.0/0.5,ok
67972134,2159124899158580224,2,3.5,0.08,30,0.40,50,0.15,-200,3.14,-100,-0.3/0.2,ok
56336744,668251560702211072,1,13.0,2.70,0,4.02,30,0.83,-100,2.37,400,2.7,ok
64077930,1844382377083069568,2,7.4,1.61,270,0.43,400,5.24,210,-0.21,190,-0.4/3.9,ok
63207222,1764788902156456704,2,5.6,2.68,230,4.88,230,2.27,400,0.38,-200,-0.5/2.7,ok
77577374,3430856640968231680,2,14.7,-0.25,340,-1.26,-190,1.16,330,0.61,-200,-0.3/0.5,ok
60860504,1367444057209358976,2,5.4,1.44,-200,1.38,-200,0.71,-200,-0.49,-200,-1.8/1.5,ok
100519465,5663651671043365632,1,7.4,1.87,-150,1.75,-80,2.60,-200,1.76,400,1.9,ok
70114539,2499875514090076928,3,5.0,0.79,-20,1.94,-20,-0.36,220,1.45,-50,0.8/-0.1/0.5,ok
71433741,2751268638643392512,2,7.9,2.31,-200,2.53,-200,4.27,-200,3.26,400,0.3/3.3,ok
76505618,3328966960007246720,1,6.7,1.76,400,3.14,400,0.54,330,-0.60,-200,1.8,ok
76484599,3327361677328480256,1,15.3,0.03,400,-0.34,400,1.50,310,0.98,-80,0.0,ok
110092236,6409552323441848960,2,7.6,-0.14,-50,-0.06,-30,0.14,-160,1.15,30,-0.5/0.5,ok
110048383,6403996285027899904,2,7.2,0.27,400,0.90,400,0.34,100,0.27,0,0.2/-0.2,ok
106115852,5981621126623737856,5,3.6,1.33,370,1.68,-140,3.18,400,1.62,380,-0.5/3.5/-0.2/-0.0/-0.1,ok
65415253,1982469874916746240,2,6.0,1.14,290,5.22,360,0.29,180,1.24,400,1.0/1.0,ok
71117384,2692442258297873536,1,6.0,-0.06,190,1.60,160,-2.62,280,5.33,10,-0.1,ok
92842783,4808323575589150720,1,10.3,1.58,400,1.08,-200,4.51,400,0.22,360,1.6,ok
102129649,5810075116283522688,1,22.1,0.43,0,0.49,0,-1.06,10,1.07,140,0.4,ok
103300948,5868704306113721728,3,4.1,-0.09,-100,1.50,-90,-0.59,400,0.44,400,-0.8/0.0/1.0,ok
86590044,4235396481866569344,1,11.0,0.62,400,0.19,400,0.65,400,0.87,210,0.6,ok
68985239,2253826832091026560,3,18.0,1.59,250,2.31,260,0.73,80,1.97,340,1.0/0.5/0.3,ok
100521980,5664044063549233920,1,5.6,0.25,50,0.44,130,0.45,-20,4.15,400,0.3,ok
56118749,637301953349071104,1,3.5,0.35,370,1.20,400,0.50,70,-0.90,400,0.3,ok
66899223,2064298240375871232,2,7.2,1.64,220,1.78,290,1.38,170,5.56,0,0.8/0.7,ok
70921143,2663164290873205760,1,8.9,-0.65,400,-0.74,-90,0.54,270,0.70,-70,-0.7,ok
79003250,3657760450408071424,2,6.1,-0.02,200,0.21,360,-0.06,110,2.32,-170,-0.0/-0.8,ok
116389451,265385994860955648,1,8.0,2.30,-80,1.04,-50,3.86,-90,-0.22,-200,2.3,ok
116245331,249705206702047360,2,7.9,1.04,-100,0.93,-70,0.39,-200,0.37,400,-1.3/0.7,ok
56691588,721023957007873408,1,9.1,0.64,400,2.30,400,-0.77,280,1.21,210,0.6,ok
112002232,6661178823638046208,1,3.3,0.58,290,0.95,340,0.64,-100,0.22,370,0.6,ok
75593488,3178307409999868928,3,6.8,-0.12,30,-0.46,40,0.12,-200,2.30,230,0.1/-0.6/0.0,ok
74371323,3080178058805590272,2,27.5,-1.07,80,0.78,110,-0.10,-200,0.35,400,-0.5/-0.4,ok
56349850,669638388460142080,1,3.5,0.08,270,0.54,320,0.70,90,0.18,70,0.1,ok
114799157,6915553995521420928,1,3.7,3.06,-80,1.87,-50,1.11,400,0.95,400,3.1,ok
78995986,3656498524592046976,7,21.1,0.59,270,0.57,-180,0.92,290,1.66,400,-2.6/0.0/-1.2/-0.5/0.3/2.0/2.0,ok
111661902,6633836065401047168,1,3.6,-0.83,-200,-0.47,400,-0.09,-200,3.94,-200,-0.8,ok
93191417,4864428419842344704,1,17.8,2.14,-200,3.08,240,-0.67,-200,1.14,-200,2.1,ok
69110698,2274303483811748864,2,3.7,0.28,250,2.66,290,0.33,70,9.29,-170,-0.2/0.2,ok
80135064,3869722687102444032,2,3.4,-0.53,-200,-0.98,400,0.50,-50,2.13,400,0.4/-1.2,ok
114561127,6886962673109418496,1,3.3,-2.35,-200,0.37,270,-0.65,-200,0.44,140,-2.4,ok
62940334,1734944308279859456,1,3.8,1.83,-60,1.34,400,1.52,-190,1.51,-200,1.8,ok
65264678,1975074834592788224,2,9.5,0.75,-10,1.42,0,0.11,-200,-0.44,60,1.2/0.7,ok
64658616,1909284108929759232,4,11.7,0.22,70,0.59,70,2.18,400,0.62,-200,1.5/-2.0/0.2/0.2,ok
116624487,302511176771373056,1,5.2,2.83,60,4.28,70,0.55,-140,2.47,310,2.8,ok
110595268,6466108929536824448,2,8.2,0.59,190,0.60,230,1.12,100,0.10,-200,-2.2/1.8,ok
68731206,2216491579042731776,2,15.1,3.05,110,0.95,70,3.35,370,0.42,-200,1.3/0.6,ok
68440871,2188692897133407744,1,6.4,4.52,200,6.21,250,0.86,110,1.77,60,4.5,ok
79760429,3797201653208863360,1,8.6,1.11,400,0.08,400,0.13,400,0.97,-10,1.1,ok
65313589,1977482829482845696,2,3.9,-0.08,-200,0.00,-200,0.57,60,0.82,400,-0.0/-0.5,ok
63578184,1809827067397682176,2,8.8,-0.33,-190,0.68,-50,0.27,400,4.41,370,-0.8/1.5,ok
107131262,6054266577136919424,1,4.2,0.35,400,1.43,400,-0.66,70,0.27,-110,0.4,ok
117140603,376892485555996544,2,3.6,-1.18,-200,-0.06,-200,-3.41,-200,0.37,-70,-1.7/-0.7,ok
94883763,5176584826144742400,3,5.7,0.19,400,-0.04,360,0.35,400,-0.72,0,-0.4/-1.1/4.0,ok
89151516,4448378171991893888,1,17.8,0.71,-80,0.29,40,0.26,-110,6.70,250,0.7,ok
116635353,303996513900957440,1,9.9,0.08,-120,0.43,-170,-0.16,40,0.60,400,0.1,ok
115261419,117209936681018368,2,6.0,1.23,-40,1.54,-10,1.27,-70,0.68,-110,3.8/0.3,ok
57454333,865834311310748032,2,5.3,-0.27,320,0.43,-200,-0.71,120,3.53,180,-1.6/0.3,ok
54471769,428520363278315008,2,8.1,1.90,400,3.22,-50,3.65,400,-0.06,-200,-0.4/2.4,ok
65563372,1994032506694412672,3,4.9,2.88,-150,1.92,-190,1.48,400,-1.06,320,-0.5/3.9/1.0,ok
61747802,1515693894335906688,1,12.8,4.32,120,2.76,100,0.64,210,4.03,20,4.3,ok
106165052,5983831763475376384,2,7.1,0.39,360,2.11,320,-0.44,-200,1.92,0,-1.1/0.2,ok
75612728,3181719469458433792,2,7.6,2.12,-200,5.23,-200,1.14,-60,6.44,400,1.0/2.6,ok
68986234,2253960525833306368,3,11.1,0.89,220,1.32,110,0.27,280,3.35,-180,-0.7/0.2/1.1,ok
66011771,2020041076305170944,3,8.9,1.28,-60,-0.35,-80,1.92,-50,1.65,-80,0.6/1.7/-1.0,ok
78905815,3641395731656906880,2,3.4,0.82,140,0.45,120,2.52,400,1.54,-190,-0.8/1.8,ok
111228714,6558499418446091392,2,5.1,2.20,400,0.26,-200,1.49,400,0.52,-200,2.3/-0.4,ok
63099519,1752731588917640448,1,5.6,1.72,400,0.62,390,1.95,400,0.76,-70,1.7,ok
58727492,1032135208788993152,1,9.0,1.89,340,1.08,390,1.48,300,2.06,-200,1.9,ok
92923812,4820054570087351936,1,9.9,1.79,-200,1.15,-200,1.45,-200,1.43,280,1.8,ok
92555316,4767693661708387072,2,7.7,1.34,160,2.65,250,0.59,60,1.31,400,1.2/1.2,ok
78849907,3632580809497549696,14,20.6,-0.94,250,-0.41,60,0.56,350,1.89,160,0.3/3.9/-2.4/-0.5/-0.8/-2.5/0.2/0.5/2.7/0.1/0.2/-1.8/0.9/3.9,ok
78849907,3632580809497549696,14,20.6,-0.94,250,-0.41,60,0.56,350,1.89,160,0.3/3.9/-2.4/-0.5/-0.8/-2.5/0.2/0.5/2.7/0.1/0.2/-1.8/0.9/3.9,ok
56588319,704174422349052288,1,13.2,0.75,100,1.69,90,-0.45,140,2.89,-200,0.7,ok
58633243,1016074706866339712,5,10.0,2.12,400,2.23,400,1.42,270,2.13,40,2.8/-1.7/-0.5/2.6/-0.0,ok
57122240,805348389964643456,1,7.0,2.50,-140,1.36,-110,2.68,-200,2.85,400,2.5,ok
70354884,2545731432505356032,2,21.0,0.39,210,0.04,200,0.16,250,0.34,-200,0.2/2.1,ok
89453219,4479910997273502080,1,5.0,1.65,190,-0.03,280,2.90,120,0.69,210,1.7,ok
57479865,868479358330842880,2,7.6,-0.66,400,1.03,-110,0.07,400,2.02,-200,-1.9/2.5,ok
60575463,1332228486475149952,1,3.7,0.26,-200,0.92,-200,0.24,50,2.24,-200,0.3,ok
67239899,2086693368090119168,2,8.1,-0.08,-160,0.30,-190,-0.23,400,-0.33,280,-2.9/0.8,ok
93181857,4862847803157741184,1,12.8,0.22,-200,1.32,140,1.30,-200,5.74,390,0.2,ok
60439770,1314547446147752064,6,21.7,1.48,190,1.91,110,1.11,400,0.05,-200,3.1/0.0/-0.5/-0.4/1.9/-0.2,ok
112114261,6671206915139443840,1,3.5,3.33,100,1.54,90,1.11,140,0.61,280,3.3,ok
79963811,3837075541173797120,2,11.1,1.60,280,1.30,290,1.71,270,2.58,400,3.1/-0.7,ok
63863514,1826783082869278720,2,3.8,1.61,290,2.29,270,0.53,400,0.34,-130,2.5/0.5,ok
116658452,307624867912758144,2,4.8,-0.07,380,1.19,370,-0.97,-200,0.71,400,-0.3/1.1,ok
110661281,6473194594783347712,2,5.6,0.91,400,0.86,-200,0.34,400,1.62,350,-0.4/0.5,ok
64027491,1838327194751731712,4,5.7,3.05,-100,3.05,20,2.52,-200,0.87,400,0.7/1.9/2.2/1.5,ok
63404585,1792836069385045760,2,6.6,-1.58,400,0.09,0,-1.15,400,1.15,260,-0.4/-2.0,ok
86694140,4245020399762781440,1,6.3,1.69,210,0.29,220,0.81,-200,-0.22,120,1.7,ok
87922991,4309131273508681856,2,23.2,2.41,330,2.24,210,1.52,400,-0.15,0,0.4/5.5,ok
79015475,3659914737283635840,2,16.7,4.79,220,3.80,180,0.86,310,1.67,60,7.7/0.0,ok
92990225,4830013568453946752,1,4.7,2.19,290,1.28,400,2.32,220,1.62,400,2.2,ok
86657447,4241464132483878528,2,14.4,-1.06,-100,0.83,-70,-0.96,400,2.64,-30,-1.6/-1.0,ok
63476942,1801908861377350144,1,5.7,1.21,400,1.22,370,0.71,400,0.67,120,1.2,ok
57493435,869738196064612352,1,5.3,0.90,400,0.13,200,2.63,400,0.99,380,0.9,ok
56681014,719204849379972480,1,9.8,0.35,-80,-0.65,-10,1.47,-170,1.72,-200,0.3,ok
79470753,3738373344421430272,1,3.6,0.29,30,0.87,0,-1.80,70,3.08,370,0.3,ok
63332738,1783444659532766208,1,4.8,-0.90,150,-2.83,130,1.71,170,0.38,-70,-0.9,ok
102027644,5802508311615045888,1,9.2,0.28,20,0.44,390,2.75,20,3.57,-30,0.3,ok
74508773,3090617784272137216,2,3.9,0.66,-200,0.25,-200,1.28,-200,1.10,-80,0.3/0.2,ok
87868335,4307383256178867712,2,9.0,0.48,220,2.17,230,0.15,-160,0.56,300,0.4/-0.0,ok
56228419,654401145867345408,3,7.3,3.82,400,2.34,400,3.59,400,1.76,270,0.4/1.9/1.6,ok
71348834,2734766068622683904,2,7.1,-0.11,-160,-0.26,-130,0.62,-200,0.76,400,-2.0/1.2,ok
74570812,3096434647460161408,2,5.8,5.82,400,2.63,400,9.88,390,0.80,-200,2.1/4.1,ok
89638699,4499841359187808896,3,7.2,-0.52,400,-0.57,220,0.26,-110,2.55,350,2.1/-1.3/-1.5,ok
102192820,5814263980707295360,1,5.2,1.00,-10,1.25,-20,0.83,30,1.97,-120,1.0,ok
61937214,1551724851721580672,3,8.0,1.92,60,1.76,70,2.69,30,-0.07,90,-0.7/1.2/8.1,ok
70427463,2559344314170267008,2,5.9,1.02,400,0.12,400,1.88,400,0.44,310,0.1/1.6,ok
79978375,3839333834978589824,1,7.5,0.29,160,2.27,120,-0.21,400,1.71,130,0.3,ok
57520105,872313394032765440,1,7.8,0.61,-200,2.85,-200,-0.54,-200,1.86,400,0.6,ok
79593731,3763562434259468800,2,5.9,0.61,340,0.92,330,0.60,360,-0.83,240,1.5/1.1,ok
93221104,4869382338201204992,1,5.5,2.85,-150,3.63,-200,2.30,-100,1.43,360,2.9,ok
75917415,3226605008734471040,2,14.9,1.07,170,0.82,-200,2.83,150,2.21,400,2.1/0.4,ok
79597388,3764280277913223168,2,4.8,1.38,-200,1.18,-200,1.61,-170,1.96,70,1.4/1.4,ok
79597675,3764341678765567616,2,5.9,0.20,-200,-0.22,370,5.33,-190,1.05,400,-1.1/1.0,ok
57524563,872739725369183360,2,3.4,3.05,400,-0.01,370,2.20,400,0.69,140,-2.2/5.0,ok
93210392,4867594841532068224,1,11.0,0.88,30,1.27,-10,3.26,280,2.87,-150,0.9,ok
98175157,5456441695401073408,1,5.6,1.15,200,0.49,190,3.82,400,2.57,300,1.1,ok
77292411,3398419918373237120,1,5.7,1.01,70,2.05,110,0.05,-110,2.06,-160,1.0,ok
71684264,2801517866221739136,3,13.5,1.33,120,3.40,160,0.33,-10,1.36,150,-0.2/-1.1/2.7,ok
67177691,2081987904998712192,2,3.4,0.41,-70,3.81,-80,-0.24,230,1.96,400,0.6/-0.4,ok
