sdss_id,gaia_dr3_source_id,tic_v8_id,ra,dec,g_mag,plx,e_plx,classification,p_da,p_db,p_dba,p_dah,teff,e_teff,logg,e_logg,snr,telescope,n_visits,min_mjd,max_mjd
102086793,5807101242269088128,1206014614,246.4044,-70.39761,18.51577,4.032947,0.126988,DA,0.8573645,7.834758E-05,0.001656733,0.04712409,13177.42,413.9408,7.624625,0.08014964,11.24562,lco25m,1,60036,60036
94286918,5057290868252887296,651359818,52.75635,-28.81606,19.74792,2.774794,0.2911832,DA,0.9783495,0,0,0.01736049,11262.54,82.08489,8.344323,0.0318041,18.64043,lco25m,5,60643,60675
110786773,6487429112834228736,2055076100,351.4277,-60.64515,19.8615,2.867828,0.3534308,DA,0.6581393,0.03584513,0.0238429,0.003746692,11230.3,138.5755,8.164567,0.06598494,8.549979,lco25m,2,60562,60564
94748474,5146851381734352640,632542242,34.35463,-14.54103,18.67125,4.267936,0.2031636,DA,0.996174,0,0,0.001746692,11746.99,90.35648,8.09306,0.03307985,18.05484,lco25m,2,60562,60564
71873712,2834765379858317568,2025745145,339.5233,20.53787,19.43326,4.424405,0.4388268,DA,0.8147105,0.002237592,0.003958137,0.07684404,11616.81,160.7221,8.797457,0.05514649,8.994422,apo25m,3,60578,60580
90197756,4550548842597623936,1506598233,264.8021,18.15691,18.94549,3.799928,0.1909654,DA,0.9790711,0,0,0.005972742,11421.36,121.4929,8.203388,0.04732909,12.63629,apo25m,2,60462,60463
62520080,1656870942528200832,1401091717,263.4881,76.27346,19.32999,2.908345,0.1768238,DA,0.7556878,0.01260381,0.0160715,0.005945484,12266.1,111.3518,8.740626,0.04881384,19.91127,apo25m,4,59337,59382
110574286,6463372111950993664,2026873649,321.8518,-54.91555,19.74597,2.648688,0.3744797,DA,0.8920434,0.009068248,0.004357427,0.01789097,10858.32,95.96368,8.182458,0.06858421,10.03343,lco25m,3,60208,60442
116702768,315428273733561728,620754669,23.53881,31.09536,19.20781,3.378368,0.2902126,DA,1,0,0,0,10806.96,66.11302,8.331887,0.03443698,15.10426,apo25m,5,60293,60593
69128935,2278824641265984256,2023667064,330.5098,72.59033,19.19267,4.088439,0.2045768,DA,0.8784512,0.00972234,0.01749971,0.003972742,10167.53,74.71685,7.934053,0.1929536,10.12195,apo25m,2,59905,60646
68802205,2227025858207852544,2050874502,344.4621,72.16775,18.55528,5.707752,0.1306644,DA,0.7107388,0.01448448,0.01694514,0.0156608,10378,66.76315,8.546673,0.09608267,9.822572,apo25m,1,59906,59906
70429295,2559710657701053952,630440852,21.30486,3.2888,19.65217,2.356538,0.4490777,DA,0.8309328,0.001013528,0,0.01367845,12762.23,409.5196,7.556922,0.08837317,9.698733,apo25m,4,60236,60616
79013078,3659498675212043136,1002499223,210.6581,-1.265959,18.47202,5.712745,0.1942345,DA,0.9785478,0.003865232,0,0,10814.34,66.22974,8.328928,0.03300197,14.29079,apo25m,2,60462,60464
93717459,4952124642640482176,631876410,38.73423,-39.65342,18.47513,5.003317,0.1248517,DA,0.9595262,0,0,0.01194548,12227.71,74.49055,8.324088,0.02477666,20.24877,lco25m,1,60620,60620
92215343,4718769693535871872,631496092,26.04184,-57.95206,18.76352,3.831711,0.2330369,DA,0.9842422,0,0,0.01167845,10786.28,49.9032,8.192786,0.04164439,21.59394,lco25m,3,60256,60259
94818067,5162208020121664768,651882221,51.69936,-11.33656,18.81454,3.777859,0.2039797,DA,0.9802778,0,0,0.007972742,11763.62,288.9506,8.400001,0.1473339,12.96363,apo25m,2,60667,60668
56842091,750930742003362560,900075024,161.203,36.54371,19.25129,2.984935,0.389458,DA,0.5093501,0.01838886,0.01429394,0.1142836,11199.45,144.5288,9,0.09796682,15.01148,apo25m,1,59350,59350
110837436,6494171494231033856,2055212606,345.5244,-54.64722,18.41662,6.911075,0.1316951,DA,0.9727604,0,0,0.002,10649.62,26.66763,8.706648,0.02032318,29.16455,lco25m,2,60582,60586
115229551,108602543046747008,640853233,44.33006,21.39428,17.95862,6.484499,0.147794,DA,1,0,0,0,10389.75,35.42726,8.768847,0.03141207,21.92815,apo25m,2,60590,60591
59261279,1124895232389190784,153896170,131.0727,75.00252,16.36881,9.791759,0.1104336,DA,0.996174,0,0,0,12198.84,66.55579,8.314454,0.02127818,25.1719,apo25m,1,59677,59677
72382889,2905164055663325696,706317718,80.95915,-31.29707,19.40768,2.822511,0.2433194,DA,0.9379559,0,0,0.0217962,13497.84,220.8636,8.099603,0.05548685,11.1575,lco25m,1,60615,60615
75960728,3232107544739157632,672390470,74.94485,2.162897,18.96644,4.209327,0.2306062,DA,0.9781995,0,0,0.006,11635.47,97.21443,8.627884,0.03006716,16.18189,apo25m,2,59911,60285
57725406,893234037996731136,741290230,110.4109,33.09586,19.12183,2.1836,0.3514988,DA,0.9427543,0,0.001656733,0.01195902,13164.71,152.2148,8.164247,0.04437983,14.33672,apo25m,2,60678,60682
71251526,2716179790922534400,2053069830,340.114,9.056909,19.01504,3.320108,0.2660082,DA,0.9706632,0,0,0.009945484,11800.6,140.8419,8.080934,0.06407749,9.891724,apo25m,1,60234,60234
62430921,1641326979142898048,458484139,235.4372,64.89777,15.57592,17.91885,0.02421404,DA,1,0,0,0,11971.33,44.5873,8.213444,0.01339957,40.96236,apo25m,2,59952,59978
107550501,6083685522538904960,1048103553,200.9613,-47.61541,18.87956,3.645184,0.2106617,DA,0.9643376,0,0,0.02093408,12600.41,131.0234,8.052853,0.03913688,14.64854,lco25m,2,60699,60701
63611018,1812727506040942208,1942321617,312.2716,17.36609,19.05376,3.144618,0.2152648,DA,0.9565182,0,0.0004394367,0.01146613,11740.86,130.5036,8.242402,0.04704212,11.56089,apo25m,2,60467,60468
109558860,6326205867428352384,1179884497,223.2135,-9.5845,19.26709,5.173098,0.4133018,DA,0.920239,0,0.002,0.01386371,12016.93,199.8446,8.618133,0.05561027,8.421867,lco25m,2,60498,60499
71137145,2695201860683778432,2025033438,325.162,3.542124,18.90289,4.271697,0.209458,DA,0.6815323,0.007164394,0.002328955,0.1011206,11778.47,226.2885,8.302953,0.08565186,8.080302,apo25m,1,59879,59879
55874429,595593903894830720,800251073,130.7895,8.166856,17.64316,3.944185,0.1019951,DA,0.9803918,0,0,0.0134524,12348.26,96.76892,7.944562,0.0412152,18.8218,apo25m,2,59645,60014
79654784,3776535400156320128,902735131,160.9603,-5.654359,18.18441,5.463596,0.168595,DA,0.9864237,0,0,0.007678453,11743.15,66.15397,8.144676,0.03321777,23.64728,lco25m,2,60378,60380
71009336,2677779755345421696,2024660015,334.115,-1.070422,19.71013,3.320784,0.5026923,DA,0.9235789,0,0.001414037,0.01769199,13437.13,227.8001,7.906772,0.07266869,15.54651,apo25m,5,59383,60611
93225159,4870090943381248128,168852029,64.87816,-35.34649,16.80386,11.22782,0.04752587,DA,1,0,0,0,11412.74,36.66426,8.302234,0.01339685,40.63369,lco25m,1,60618,60618
57673360,888260878184921600,741064814,105.7675,30.83627,19.34007,2.687891,0.3284893,DA,0.8805642,0.009245144,0.002,0.0196512,13410.67,225.3526,8.090557,0.05133102,11.57399,apo25m,2,60675,60676
79987923,3840998083265820928,842107462,141.8215,0.984794,19.3536,3.422385,0.3035383,DA,0.9842285,0,0,0.007945484,11196.23,75.25627,8.172817,0.04549712,16.23296,apo25m,1,59662,59662
76086732,3249616442777434752,649700163,56.72387,-3.261995,19.06981,3.710193,0.2726997,DA,0.861897,0,0,0.01367845,11869.96,109.386,8.025604,0.04396858,15.17172,apo25m,3,60256,60264
70358949,2546469582764712704,610860790,3.556618,1.265106,19.88534,2.953529,0.4978576,DA,0.9632996,0,0,0.005918226,10674.62,39.90856,7.791425,0.04867285,17.89239,apo25m,11,59201,60529
110644002,6471463241926883840,1989382475,310.0272,-53.06672,19.5083,2.027672,0.3512828,DA,0.9406259,0.0003746988,0.004064738,0.02962394,13031.6,246.7489,7.849369,0.0626463,10.19908,lco25m,2,60201,60203
92522440,4763344818342958464,734480726,80.46041,-57.39062,18.13648,4.722638,0.09220604,DA,0.9825742,0,0.001958137,0.007732969,13320.71,220.9377,7.699996,0.03093078,21.45048,lco25m,2,60286,60287
94822228,5163237231724340224,651890229,50.67704,-10.71556,19.95889,1.557005,0.4690732,DA,0.8777924,0.001879998,0.006,0.01926699,13478.09,333.4161,8.035204,0.07077982,8.821184,apo25m,2,60646,60647
76200398,3277341526122556160,468887063,56.71388,7.467321,16.59769,7.184554,0.06430956,DA,1,0,0,0,10836.11,24.7557,8.042479,0.02487302,51.05006,apo25m,1,60617,60617
110901947,6503610831619428736,2026954709,338.9913,-58.40473,19.7387,2.305655,0.2941082,DA,0.8584442,0.001882257,0.003958137,0.03141405,12268.03,164.8947,7.473757,0.09294876,11.2365,lco25m,2,60499,60502
70351084,2545129071932071424,610848936,4.092123,-0.7231171,19.915,1.391023,0.6650814,DA,0.8605504,0,0,0.009972742,11824.3,141.7646,7.67471,0.1116111,9.190757,apo25m,2,59882,60228
80655595,3972202427851134976,903487480,174.3208,14.851,19.21089,2.334414,0.3723904,DA,0.9429445,0,0,0.02389097,10705.08,73.02391,8.658407,0.05193359,9.931797,apo25m,2,59938,60325
92868941,4811871287295222016,685609859,73.50155,-43.37959,16.82111,7.898824,0.04618448,DA,1,0,0,0,11740.4,30.55808,7.898637,0.01724233,46.09224,lco25m,1,60696,60696
70424404,2558736322894795648,369490606,23.61869,2.072607,14.66097,20.91592,0.1402271,DA,1,0,0,0,12595.42,9.301523,8.039955,0.02144539,54.62219,apo25m,2,59954,60634
66999682,2071445345128737280,1969793510,307.7179,46.25261,18.95107,5.272861,0.1919462,DA,0.8054316,0.0007303529,0.002,0.007972742,10145.54,66.30186,8.651277,0.05866007,13.38577,apo25m,3,60471,60473
98557709,5503193445210347392,767143207,100.0909,-49.89354,18.32168,4.575215,0.1051938,DA,0.9395497,0,0.001958137,0.01194548,13316.43,201.4317,7.863722,0.03810862,12.77808,lco25m,2,60309,60312
111167909,6545497586072229120,2027174917,339.9207,-41.09436,19.49829,2.744539,0.3132108,DA,0.9120954,0.002,0,0.03156942,13129.22,232.0695,8.096604,0.06865951,8.892665,lco25m,1,60605,60605
90896771,4631911573476661248,630755722,20.06783,-78.86313,16.5674,10.33691,0.03887656,DA,0.9921231,0,0,0.002,11930.24,113.3417,8.115875,0.0524254,17.01185,lco25m,1,60221,60221
64791368,1931816744315605888,2041557389,346.2796,43.29667,18.7557,5.378341,0.1805349,DA,0.8568459,0,0,0.1089468,11129.22,112.7508,8.701736,0.06070469,12.7786,apo25m,2,60589,60590
93595758,4930702926315796864,631710180,20.1364,-48.09034,19.70528,2.385453,0.3035046,DA,0.8648676,0,0.001958137,0.01194548,10022.1,71.0658,7.786283,0.09096152,9.269844,lco25m,2,60586,60587
57752535,896345965140659584,741377273,109.4435,33.93853,18.96245,3.539524,0.2639299,DA,0.9684705,0.002,0.002,0.009678453,11307.37,81.50497,8.504353,0.03689869,14.97633,apo25m,2,60676,60677
80183926,3880297996096803328,842400341,151.6996,11.18419,19.36282,2.139445,0.3499472,DA,0.9627384,0.004,0.004,0.001746692,11049.74,60.89446,8.617504,0.03235599,18.96802,apo25m,5,59698,60412
60364673,1304899197253722112,1200405214,249.132,28.40213,18.82862,4.377572,0.1579999,DA,0.8697446,0,0,0.002,11271.04,404.8511,7.875425,0.2226057,8.325189,apo25m,1,60119,60119
71349637,2734911861287681664,2025653490,332.9979,14.05829,17.51005,7.202988,0.1075992,DA,0.9827868,0.002,0,0,11407.5,72.0608,8.17047,0.03312605,16.67929,apo25m,1,60253,60253
70421663,2558216387038346880,630429417,23.0924,0.9982837,19.02879,2.631219,0.2641807,DA,0.9789109,0,0,0.00995902,13447.04,130.9112,7.924896,0.0156216,34.00906,apo25m,5,59203,60607
86736855,4248931504366754304,367127531,300.553,6.126384,16.38321,13.54274,0.05026489,DA,1,0,0,0,10872.09,21.98928,8.257647,0.01172865,42.09279,apo25m,1,59794,59794
60633300,1338985157226553216,1270517966,253.8315,35.2989,18.46575,4.359465,0.1189963,DA,0.9980796,0,0,0.001920396,13261.65,43.33762,8.195591,0.01206754,63.34016,apo25m,7,59314,59375
92109403,4701531442860442368,631370879,34.61064,-61.97209,18.60317,4.530818,0.1318299,DA,0.901116,0.01478722,0.005958137,0.007664918,12775.03,167.5962,8.056763,0.0505155,13.6351,lco25m,2,60227,60229
94001102,5003111745599512320,616551788,14.77865,-34.28533,18.86547,3.596403,0.251877,DA,0.9549249,0.001053333,0,0.009236478,11352.28,82.67537,8.264629,0.03350805,14.9842,lco25m,1,60609,60609
92852612,4809584608051040640,735016256,83.60643,-37.48714,18.89562,3.479445,0.1504759,DA,0.9730273,0,0,0.00595902,12500.01,108.3687,7.945235,0.04453788,12.39116,lco25m,1,60676,60676
91791559,4676986598117000960,684949448,63.15914,-60.54414,19.83276,2.386141,0.2613446,DA,0.8794891,0.01366424,0,0.03324009,11544.45,188.9191,7.89959,0.1477747,9.222544,lco25m,2,60312,60314
71655550,2796160255296367232,611462744,6.808304,20.44499,19.94607,1.922958,0.4732897,DA,0.878629,0.004237592,0.01195814,0.01391823,12884.15,190.5287,8.310968,0.06645997,9.898582,apo25m,3,60254,60635
65458473,1986376160552454784,2013067826,335.7625,46.06282,19.13581,4.019895,0.2226316,DA,0.9162483,0.007890833,0,0.01325128,11039.34,109.3776,8.11426,0.06503217,9.953472,apo25m,2,60577,60578
76208417,3279370876692624384,672849603,70.20779,2.372013,19.14532,4.072007,0.256929,DA,0.9843662,0,0,0.003732969,11497.17,101.9316,8.281387,0.04519152,15.47288,apo25m,2,60233,60234
70297179,2535720688371987328,610766944,14.98842,-1.287587,19.28489,3.522109,0.3638675,DA,0.9672018,0,0,0.005918226,10800.19,84.3651,8.313111,0.04210331,9.859076,apo25m,2,60233,60582
66926714,2066472799497085824,1969138895,310.5525,42.23581,19.30636,4.138243,0.2117869,DA,0.8150944,0.009477867,0.01395814,0.01433292,11153.06,132.5091,8.534542,0.06479165,8.419961,apo25m,2,60575,60577
80256949,3894892947803812736,953658985,180.5776,4.9771,19.45929,3.65664,0.4029918,DA,0.9249512,0,0.001958137,0.04937063,11354.04,121.3531,8.281548,0.04775754,10.31186,apo25m,1,60707,60707
70733916,2623305207660181760,2024310121,337.2462,-5.271338,18.22793,3.937772,0.1630456,DA,0.988174,0,0,0.009746692,12466.78,101.2796,8.141063,0.04333194,18.50331,apo25m,1,59904,59904
57725269,893219847423857664,741289651,110.1947,32.98257,19.66655,1.243437,0.4959953,DA,0.6671875,0.03481333,0.02959288,0.01363766,12007.44,84.95477,9.200001,0.08310957,8.087221,apo25m,2,60678,60682
109623006,6337272829918065792,1180078787,224.1995,-5.28742,19.03437,3.852334,0.2357126,DA,0.9884121,0,0,0,10583.72,59.90602,7.417073,0.04590501,17.0421,lco25m,2,60113,60354
57771360,898250628517737088,741448200,109.4361,37.31079,19.6996,4.915242,0.690975,DA,0.8755414,0.007258304,0.01105702,0.0136104,10242.19,71.15019,8.623643,0.05393057,11.57687,apo25m,4,60669,60697
57692394,889993467991112576,741161447,106.7632,32.23426,19.28094,3.717159,0.308288,DA,0.9767711,0,0.002,0.005945484,10153.65,45.54755,8.276985,0.04776518,14.03328,apo25m,3,60673,60676
95548063,5247451752170399744,846311247,145.2088,-66.52457,18.60764,4.279244,0.1504884,DA,0.9185441,0.001345305,0,0.003972742,10149.53,44.05604,8.269579,0.05835934,19.28147,lco25m,2,60380,60381
57754457,896538379675309696,741384636,109.2981,34.07114,19.42035,1.570822,0.4024606,DA,0.947417,0.004526641,0.004397574,0.01169218,10653.87,63.94633,8.580823,0.05773588,10.88885,apo25m,2,60676,60677
93334878,4887563931197134080,651186755,57.57521,-30.85403,19.65644,2.960314,0.2679976,DA,0.8281849,0.002051986,0.0004394367,0.01544069,11746.38,164.0307,8.055698,0.06309691,9.217053,lco25m,1,60611,60611
80242227,3892187805601834496,953636581,180.8073,2.9484,19.0722,2.6108,0.3001511,DA,0.8724909,0.01952606,0.01154158,0.01545598,10943.35,87.91398,8.283617,0.05450619,12.83072,apo25m,1,60707,60707
91796006,4677561402179795456,684964508,70.97298,-61.66541,19.54061,2.165927,0.2466784,DA,0.9249872,0.003210184,0,0.03113104,12169.69,146.9203,7.804338,0.07230339,10.83463,lco25m,3,60237,60290
71040710,2683213511743993472,2024761560,331.3453,2.310463,17.10636,7.33502,0.1232951,DA,0.996,0,0,0.002,13442.42,94.06639,7.991433,0.01694808,27.70256,apo25m,1,59899,59899
76338314,3310200087519859584,673590286,64.80119,12.57763,17.61565,6.810934,0.1399819,DA,1,0,0,0,13125.36,68.99983,8.093671,0.01912818,35.74728,apo25m,1,60647,60647
97616395,5403301409372773248,942464695,167.4287,-33.40934,17.9972,7.417388,0.1247271,DA,0.976631,0,0,0.01789097,12946.76,120.6758,8.51215,0.02571506,21.40577,lco25m,1,60702,60702
69633824,2395444208921491456,402339032,353.903,-16.29609,13.40245,41.07941,0.02234722,DA,0.9905223,0,0,0,12878.42,60.83312,8.059204,0.01498588,59.62357,lco25m,2,60296,60565
68613684,2204334824427407616,2021295421,327.6118,62.2437,19.36316,3.465506,0.2028007,DA,0.9292583,0,0.0004394367,0.01946856,13379.95,307.5702,8.114283,0.06115136,10.74473,apo25m,2,59762,60647
102519596,5832589506690365568,1115961193,238.8661,-61.77,17.13176,7.092772,0.07263187,DA,0.9804462,0,0,0.005945484,11605.74,86.74245,8.329511,0.03607718,16.31326,lco25m,2,60383,60384
70356499,2546033488965366784,610856887,0.2669124,0.06548706,18.94058,3.669494,0.2812672,DA,0.9881324,0,0,0.005893138,12999.99,61.87902,8.034338,0.01847149,32.50639,apo25m,6,59189,60532
61310164,1437838708627369472,1271164472,254.4986,59.86569,18.94224,3.941402,0.1552001,DA,0.8147271,0.004674072,0,0.03890872,11559.66,123.0093,8.399424,0.06220745,8.98945,apo25m,1,60061,60061
80042839,3851220071070899968,842197324,144.6451,4.051378,19.97564,2.241584,0.5568337,DA,0.9805309,0,0,0.002,12462.2,113.4714,8.23194,0.03381024,16.07246,apo25m,4,59281,59665
61945291,1553226234849201024,1001178307,202.7729,48.90075,19.69515,2.487913,0.3356585,DA,0.9960255,0,0,0,10561.1,38.19836,8.251752,0.03557393,21.65819,apo25m,4,59291,60433
100520852,5663881091016575232,875609759,147.8999,-22.77922,17.98852,4.244228,0.1392458,DA,1,0,0,0,11627.14,44.25192,7.474158,0.02846864,33.17014,lco25m,2,60675,60676
80549157,3950570670446183808,954083240,183.8236,19.6956,17.36619,7.65422,0.08754293,DA,1,0,0,0,12823.67,5.767661,8.203107,0.01190848,60.24773,apo25m,3,59294,59352
114802103,6915881856145214592,1997336890,316.6814,-3.08772,19.17553,3.20493,0.3020168,DA,0.9450751,0,0,0.02378411,11305.21,103.9963,8.045067,0.06038706,11.71173,apo25m,1,59845,59845
109822158,6371006847386460800,2026063148,325.4881,-72.90005,18.80559,4.084095,0.1635745,DA,0.970705,0.001830272,0,0.007893139,12603.76,149.0867,8.22488,0.04913567,11.1302,lco25m,2,60500,60502
86391956,4215892069000811648,1982384811,303.4863,-7.624907,18.77633,4.516605,0.2147206,DA,0.9629815,0.002,0,0,11011.59,114.5128,7.90237,0.05403244,8.712136,apo25m,1,59847,59847
114505695,6878991694844343680,1995326321,300.1061,-13.51281,18.86369,5.561769,0.2271608,DA,0.8818908,0.00269637,0,0.02481657,10791.31,140.8431,7.836328,0.1033175,8.948751,lco25m,1,60123,60123
90170008,4548001205434988160,1308718168,257.6509,17.78764,18.07038,4.88436,0.1228525,DA,0.9271049,3.065693E-05,0.001656733,0.03127822,13287.86,106.3041,8.166435,0.02820979,22.10952,apo25m,2,60443,60445
80003702,3843636017819635968,804399949,136.6297,1.257679,18.89913,2.730996,0.2614269,DA,0.998,0,0,0.001746692,11757.64,55.33304,8.322573,0.02028839,42.88145,apo25m,6,59255,59313
100573144,5672755356738011008,875836492,152.3476,-17.56421,18.05131,5.785189,0.1397395,DA,0.9940075,0,0,0.001746692,11276.38,52.10775,8.102166,0.02483376,24.50396,lco25m,1,60706,60706
92869882,4812024463008554368,685612201,73.79258,-42.33155,19.24558,3.531682,0.2098067,DA,0.983003,0,0,0.002,10621.68,47.85546,8.19143,0.03655185,16.06559,lco25m,1,60696,60696
86413029,4217793816094052480,158571010,307.1589,-6.14503,15.20503,28.09075,0.03476667,DA,0.998,0,0,0.002,12176.14,45.13973,8.585627,0.01200539,57.4063,apo25m,1,59844,59844
71368630,2738294607594002944,2053146165,359.9812,0.65283,19.16421,4.168039,0.309115,DA,0.9903752,0,0,0.001972742,11136.04,45.67784,8.149625,0.02721365,25.73354,apo25m,6,59189,60667
75231942,3145390505765156352,760287272,119.2645,8.31497,19.16947,4.721154,0.2682797,DA,0.9783835,0.001830272,0.003633471,0.004,11256.3,103.2522,8.382898,0.03713711,14.19524,apo25m,2,59940,60286
63320520,1781605382738862592,2000822644,332.1312,20.98618,17.48656,11.09816,0.0977154,DA,0.996,0,0,0.002,12087.88,58.44989,8.791455,0.01775336,29.67598,apo25m,2,60578,60579
114603891,6892530118956023552,2029304606,320.4654,-10.7024,17.6771,7.78005,0.1071862,DA,0.9961995,0,0,0,10152.41,37.54461,8.101899,0.04335388,19.12259,apo25m,1,60119,60119
109614979,6335892221270844544,1180044590,226.3319,-4.355423,18.49481,6.221678,0.1967927,DA,1,0,0,0,10365.55,26.97897,8.054419,0.04117635,25.44581,lco25m,3,60057,60059
79963888,3837090968696366592,842059382,140.382,-4.424541,19.91634,2.725618,0.483778,DA,0.8371295,0.01768149,0.007916274,0.0119045,12690.88,226.4252,7.69437,0.0697088,9.018536,lco25m,2,60319,60320
55919661,601932863306762240,800396890,130.804,11.93722,19.61394,1.574001,0.3843401,DA,0.9011639,0.006,0,0.02594548,11231.63,107.3462,8.657575,0.05794502,9.21176,apo25m,4,59885,60263
