source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup
6629980868395445376,877.2204505535769,0.22829806148721601,0.6095451988547578,0.077986,7.8160844,,277.11550557441484,-63.83023053205659,8.158056,2.028155027616319,0.026307952,1.0585117,0.13445023,,32.60772445510367,28.816283640232164,52.52680123148306
1846430531030410496,61.99941457293619,0.2241597748467741,0.7838831887620044,0.0723279,10.837909,,314.5097389806915,29.394563885930694,7.9405875,9.251947905533655,0.094558276,4.5992293,0.85260725,1.4262639,21.681016157625333,19.288507741993435,34.04090976264599
1401517304075791488,1076.4002590924752,0.293206819596722,1.2493949055278104,0.20209362,6.182258,,235.64756960509914,48.01866430640152,10.336801,2.0879811152351326,0.029017314,2.4929607,0.3283826,,72.18675165685025,63.528405556377315,119.09551299491378
5297289212653037312,153.85611854629204,0.3634400653747647,2.4342573002689014,0.0677159,35.948093,,136.84291276261843,-62.996972879795116,8.488981,2.0140161990164027,0.014914245,0.9572742,0.10806536,,72.5773078787101,63.059125024097334,121.43654497626083
6594806494985316608,12.467468429189518,0.22302391095636967,4.815245023423314,0.52427423,9.184592,,335.1245896055152,-38.2795351873511,11.849148,2.1725983181267114,0.027975531,1.6394287,0.1828014,1.1243869,69.40929867028005,60.592226413383166,109.83108522916342
5847833204606152192,51.46941972116556,0.10326799807920871,1.5605390746813268,0.2226691,7.0083323,,214.1389318553376,-67.19609540482107,10.203639,3.827830872313815,0.07583932,5.2710714,0.7598192,1.3256431,39.95256029253446,35.234293692811455,66.12629556173427
488408360758121856,107.45912789673383,0.2604553762478046,1.2979686238741837,0.048023112,27.028,,55.11691163462229,64.94940939595311,8.227393,3.1927034240314747,0.02018642,1.1572815,0.14729913,,35.31942401727182,30.357752741236094,60.02370086955021
4326765795049677056,12.436457590940392,0.35817705312841147,5.1427029276886085,0.6241867,8.239046,,251.4782559174119,-14.034147168505099,12.653206,5.884025766997429,0.017077586,1.1623654,0.08105292,,65.93998998845082,57.48729130774529,110.38436486706131
2879715927759413888,60.51114689174134,0.23140718667087484,2.013305286675096,0.2312666,8.70556,,357.71013642335595,37.2208926814229,10.11207,8.863483161136337,0.020942252,1.0654871,0.13547024,0.9869353,44.45035359682946,39.00009720962703,69.88922521624774
2048570452405239296,1086.0638504999586,0.14370728086456414,0.7011276248851924,0.08040511,8.719939,,293.9942693568928,37.05421017333048,8.581803,2.9134976594007678,0.013795126,0.9125301,0.096549086,2.501111,76.7841921509696,66.81568149171451,128.59207216811075
1944243394674452480,25.419165284541474,0.025731431892349083,3.717282506560973,0.18867153,19.702404,,356.7596503102319,51.33223864699076,10.838612,6.690866206402572,0.015296769,1.2142861,0.117655426,0.8848605,60.811531298740995,52.20397060932397,97.43970840661116
5026773274484687616,135.91922949892205,0.4196363883108179,2.1860881912607226,0.16750747,13.050691,,19.540005937233953,-32.66003329874584,9.2785425,5.322603836800544,0.018055031,1.1359022,0.103798166,1.4099805,75.5461751506224,65.73513161928997,117.24866240531928
3543969247567034112,41.71837554096937,0.3093164567871414,3.9419604174611096,0.3839749,10.266193,,177.9173898438966,-18.219662556677267,11.974901,5.2409100366107335,0.099883325,6.516206,0.800517,,76.6118299065256,67.49442499421404,121.07217631795977
6343666941006923008,1065.4645405846907,0.27915046770925955,0.5351618745349355,0.06625607,8.077175,,340.52324278670915,-85.40196835621573,8.196774,3.2759529117901165,0.017509582,1.16539,0.15100192,,30.763359717533177,26.63375869028777,51.09568396348755
5923327700182691840,109.5562902913742,0.47089100930599964,0.5440103562279555,0.06674387,8.150716,,259.8322585523107,-53.386550703408,8.099123,13.3617178781166,0.026386261,0.9149375,0.10670741,,13.138829341811343,11.52781976747628,19.93611199303094
4328269239761848576,1058.3846119752873,0.17032976394530736,0.5568622363710489,0.06409407,8.688203,,243.9736877676268,-15.888001784813461,7.280274,4.568866445963127,0.026054595,1.2112212,0.14890741,3.401747,72.16597921898882,63.805034467972284,118.10784677257354
6264155276612622848,10.822252294649935,0.13094889856205064,4.033671065743735,0.16058819,25.118105,,239.4276324527324,-13.53011206427143,10.1064415,3.0944414168039307,0.054054935,3.3887513,0.38285926,,51.878102874731624,45.317772114431705,87.11403303388583
2903706790441607552,981.2814252047021,0.5495562817683199,1.3130990939561655,0.17960301,7.3111196,,85.93763674040258,-31.060660660892918,9.308829,8.523298352227311,0.034963712,3.0178764,0.39679542,1.1332842,69.45775042886243,61.022235949831234,108.52383632788391
