hip,source_id,Sn,Hpmag,pmRA,pmDE,Plx,ra,dec,phot_g_mean_mag,parallax,ruwe,astrometric_excess_noise,non_single_star,dist_pc
19456,490341847656670720,1,9.6414,-3.07,0.1,6.02,62.50335793099054,66.81388304529331,9.18313,1.8028094858276484,0.9824363,0.062072482,0,554.6897816221062
58671,1681524677577543296,1,12.0989,19.16,-121.81,8.79,180.4473037030457,67.70262538754633,11.753499,5.396919402652775,0.9510246,0.0884219,0,185.29089011565839
104451,2270451142963759744,3,6.9988,-43.75,-45.46,5.33,317.38189524895535,68.49069786975204,4.64416,5.439977069004045,3.3597832,2.6847777,0,183.8243042783783
8525,560384934529559808,1,8.2173,102.15,37.74,26.33,27.48767741677521,76.9924818435848,7.8505797,25.105997527199936,32.88617,6.256778,0,39.83111999101394
43351,5220449155343357312,1,6.1637,-6.72,7.7,1.6,132.45876672161103,-72.55120173819381,6.0422883,1.3842345970277767,0.9240924,0.18752371,0,722.4208975466993
74582,5799008222524417408,7,5.5275,4.3,-7.51,2.78,228.5799492166758,-70.07951325995495,4.253746,2.8588468729259113,1.0897193,1.2567309,0,349.7913824872129
10786,4693438182582186752,7,8.8353,1.56,0.7,14.33,34.721738736288884,-69.886765708055,8.586526,13.853382533679577,24.482515,3.9092855,0,72.18453670566414
15353,4671503818961627008,7,6.0793,56.94,12.68,18.2,49.49679698824822,-66.92679151502976,6.0161114,16.652641817865117,1.0670558,0.23793536,0,60.05053197788655
39949,5291230182023012864,1,6.5655,-7.16,8.29,2.83,122.37721780505314,-59.541550508292126,6.573092,3.335050137777625,2.2258701,0.9075011,0,299.8455671393202
70044,5891902352204049920,1,9.8099,-13.96,-3.13,-0.13,215.003410539384,-57.88232986351019,9.772118,1.464502686846782,0.7892632,0.102385,0,682.8256506330474
765,4990516294443333504,1,4.0452,121.52,-179.83,22.62,2.3534338435390842,-45.74822211784421,3.6017847,22.608140683809946,2.3442366,0.9385372,0,44.23185497585461
103000,6774943779933671296,1,8.3748,10.7,-59.56,6.17,313.0176156071363,-38.165420436004915,8.211536,7.745024781158461,1.1261203,0.16403307,0,129.11514530369587
57960,3463905353452403840,7,6.7043,17.93,-37.51,15.78,178.32018658401873,-36.5775221956745,6.5359898,16.352058380822303,1.0055089,0.159413,0,61.15438048905208
79874,6023084534731697408,7,7.2047,-36.2,-3.61,5.51,244.55865458054078,-34.91475242320487,6.2914076,3.8947757030465318,0.92839855,0.09975975,0,256.75419491237716
33699,5607161860284271488,1,9.2374,-2.45,-60.02,6.82,105.02879940741866,-31.630112487087533,9.050836,7.618511265837162,1.0147064,0.09167399,0,131.2592401725765
27537,2903055123643665024,7,6.7938,20.44,-10.22,6.23,87.47596103694335,-30.621184654845774,6.3936024,5.559540750610762,0.99405324,0.12756181,0,179.87097223635632
83828,4112454726696137088,7,7.315,-2.93,-3.22,0.33,256.98417947933456,-24.99813649405905,6.8027024,1.0990092206578606,1.0459006,0.15567748,2,909.9104731818409
34940,2927919754482160000,1,6.272,-3.25,2.63,2.29,108.45158530804946,-22.905763014234502,6.3311787,1.3890135483355017,1.0632365,0.46647042,0,719.9353823426209
54682,3537996837843690496,1,4.4775,2.52,-100.22,9.59,167.914532393726,-22.826305431721114,4.4335775,10.304259120526218,0.971884,0.8859829,0,97.04724893883801
94107,4197521364319473152,1,7.2203,-12.68,-63.62,7.25,287.35109023236726,-13.457001097913443,6.676541,6.2055237795663185,1.0045002,0.12296134,0,161.14675175249855
65283,3609275634050600576,1,7.8093,-23.13,-2.1,4.95,200.69009940508982,-13.186521194435738,7.7526584,3.0990857162930228,1.1677791,0.21108223,0,322.6758120121156
54737,3758958164894003968,7,8.5298,-122.46,-21.69,13.66,168.1037530097161,-10.145622850198468,8.327218,10.806386725906375,14.851695,2.6216772,0,92.53786907354326
34707,3048210312285764352,1,8.893,-0.34,9.3,17.25,107.82069874259095,-9.299836307866665,9.047548,1.8342933851583023,1.1955899,0.27598998,0,545.1690596996284
65323,3635288361176764416,7,6.0137,-18.69,-15.84,2.62,200.82863392030754,-4.924502510453273,5.367201,4.0566304410927,1.0962932,0.33835274,0,246.51000738697766
27912,3218386949590896768,1,7.3778,-8.71,9.3,0.43,88.59363044441073,-1.0764341620791782,6.18907,2.062765911487713,0.9279861,0.15515164,0,484.7859829517822
54027,3803744090991750016,7,6.1909,-20.59,-111.19,17.88,165.81049461225098,-0.7528385186400218,6.0665445,18.85248368869157,0.8623473,0.16201377,0,53.04340884272122
93519,4265513376722253568,1,8.89,42.38,0.29,14.95,285.6925431284088,-0.7116324983457972,8.88512,14.979637917154076,1.118016,0.25677782,0,66.75728782835535
25044,3221269181884277504,7,4.6616,1.23,1.13,3.51,80.44061364362146,-0.3824599223200895,4.6692405,2.8587254462644163,0.9075576,0.98147327,0,349.8062401573857
23222,3228416797738500224,1,10.3829,5.41,-0.21,-10.26,74.96305015678334,0.5107965092479944,10.687055,1.0419526619818908,1.0248221,0.08796413,0,959.7364990631215
61091,3697282056567145088,7,7.7173,-33.89,-12.99,6.54,187.81073736653627,1.3269043542116634,7.589337,7.5704499716954965,1.0343996,0.16737404,0,132.09254453022132
81351,4434986773197971712,1,8.6328,-23.99,1.09,6.22,249.21137742308537,4.362604294033945,8.254383,5.212463883523775,1.0737916,0.13744128,0,191.8478520610816
106290,2699045620191095040,1,13.3009,-10.89,8.94,-4.18,322.9185080687191,5.194699589063342,12.96992,1.8742133920890545,1.1827289,0.13097155,0,533.5571734899247
20169,3286873295501885184,1,10.8804,16.95,89.27,17.57,64.84157640922773,7.161647770460999,11.119876,3.47784122740765,1.2839993,0.16401993,0,287.53469023236306
102472,1749962919855441920,1,12.2915,9.14,-2.49,2.01,311.4829928698062,8.249575044423025,11.393724,0.20217203860040864,1.1498066,0.153579,0,4946.282418294707
48146,3878815789998407040,1,9.6767,12.17,-59.37,16.67,147.22156659308635,8.974028764299645,9.478183,7.174136930772708,0.8585514,0.06546073,0,139.38958924948935
7762,2589107273595379840,1,8.6153,0.83,-9.88,-24.39,24.978696764437306,15.256609772379727,8.336342,2.1506281530150297,1.03132,0.1353938,0,464.98042843811476
33715,3360882763199831424,7,5.8435,-0.29,-2.67,0.75,105.06592052769187,16.07897910095371,5.0911365,0.7208925522646366,0.88785285,0.42836922,0,1387.1692762791984
37436,3166029545905552384,7,8.4465,-2.34,8.55,2.66,115.27436013542003,16.873371622409955,7.336899,1.3687875324377599,1.0259244,0.14544652,0,730.5735742778406
84000,4567835952822621184,1,10.6664,21.33,-14.42,0.62,257.5654257346177,21.45484334857358,10.363975,3.249899270988722,0.98617643,0.08138375,0,307.70184446232645
63008,3954927249048246272,1,7.1022,52.55,-32.27,29.54,193.66698280516144,22.107790159174247,6.874176,28.497800598282698,1.030198,0.13491821,0,35.09042729635286
18559,65776736943479808,1,7.2255,15.82,-43.54,6.71,59.58717248564752,24.080920608382456,7.197622,7.019555905798031,1.0346426,0.24818733,0,142.4591545989423
14303,143743385644042496,7,7.0745,2.43,-19.01,6.23,46.11605319953026,40.292701448241154,6.6334157,5.121709413634186,1.0268773,0.12699194,0,195.24731280887625
104220,2162766279834057728,7,7.3545,-1.75,-12.24,3.28,316.7186984791974,45.67549209297882,7.057392,2.177729427882757,1.1143001,0.15374891,0,459.19386825397544
78017,1625998756259467264,7,6.3081,-33.05,24.92,6.89,238.95647329901612,58.91188591233591,6.3088937,6.821845958674637,1.1360279,0.30315185,0,146.58788926894533
106085,2221255178803314944,1,6.9019,24.1,21.28,5.69,322.3360191439575,67.05112061173882,6.959006,4.141992219924906,0.9678267,0.23538624,0,241.42971471301556
79367,1643679178111736704,1,11.0169,-0.37,1.26,0.33,242.9744847572484,68.12583075377188,10.868107,1.8334725049656275,1.206469,0.12944064,0,545.4131421614894
40015,1098326392897863680,1,6.6664,161.51,117.64,35.28,122.58738707958943,69.72560126912373,6.4029765,33.463540006349675,14.882623,2.636032,0,29.883269965169582
89983,2293777179065006336,1,10.7317,-3.48,4.13,3.04,275.3913727665477,78.05856729453686,10.545086,2.7781522356923016,1.5250415,0.18945199,0,359.951476795441
15296,555568111527216384,1,6.829,-14.52,-1.72,5.45,49.33963766473851,78.87499671185739,6.707701,5.1803770901332875,1.3462528,0.24798027,0,193.03614053591429
37391,1152025922322662656,1,5.1339,-53.74,-27.63,7.16,115.12380824413003,87.0199584907372,4.274878,6.151778617800259,1.1982945,0.7367134,0,162.55461422270395
85900,5776907209858357376,1,12.431,-12.52,-2.21,-2.38,263.3042264263536,-77.57616123259584,11.926713,0.3511292820936438,0.93272793,0.06784873,0,2847.9538762401103
66095,5840640367002658048,1,9.0832,157.25,64.52,14.09,203.23102587490692,-71.70004344814994,8.874576,14.712654680781633,1.0172389,0.10499035,0,67.96869917067023
52608,5354253982387605504,1,8.584,-11.6,7.24,1.21,161.37037751355112,-53.82450889553604,8.61592,1.5805551794939405,0.9114066,0.22699785,0,632.689078479486
64933,6080644380758638976,7,6.1932,-25.95,-12.19,5.35,199.64513011238657,-51.28583854330903,6.174549,5.540362743878035,1.1136378,0.32954812,0,180.4935969409179
65223,6082419129962400768,7,7.7441,-7.47,-2.36,2.47,200.49691755110118,-49.91270633092068,7.758105,1.0938865223252479,1.0039468,0.2876473,0,914.1716070094039
42728,5329348532185783936,1,6.7983,-10.86,-44.58,8.78,130.61787473709416,-47.52152839626548,6.703005,9.36811143298455,9.850624,2.2867556,0,106.74510088330726
53665,5362608209158583424,1,10.9756,-184.34,-102.34,8.22,164.69437895787533,-47.22382489630563,10.664513,11.72771415915463,0.92459387,0.06533002,0,85.26810821181228
36611,5512046236100851840,1,8.3429,-16.79,20.51,3.75,112.93372380105198,-43.28967089493906,7.888156,3.7142846511600887,1.0308214,0.121772505,0,269.23084629167244
64585,6137743050373773056,7,7.7684,-35.59,-11.2,3.78,198.56789671435712,-41.211831866522495,7.343687,3.8282350849532136,0.9884302,0.12126931,0,261.2169780091291
15161,4854071535704474496,7,7.8491,-24.04,30.42,6.16,48.84910495061904,-38.999656871824136,7.650759,7.318214150416333,1.1513795,0.18246132,0,136.64535902425183
70214,6119335400363307392,1,10.2245,-296.87,-134.59,10.12,215.47634007795108,-36.15692365124278,10.017644,11.39949412987233,1.5321381,0.16999488,0,87.72319092471865
25007,4823162172201408128,1,6.0048,0.13,6.02,2.27,80.32025081109214,-34.34501447193214,6.1056376,2.6604724026306505,1.0005671,0.5520857,0,375.87309645129534
40291,5546683910405914624,7,6.5541,34.04,10.24,8.31,123.42133357787067,-33.56948234978288,6.0805902,8.074032368130961,1.0238276,0.14162146,0,123.85385076570948
41671,5640143223389027712,1,11.2299,-11.94,199.1,8.56,127.43593544006592,-32.21128876442454,10.993472,11.614060948111817,1.7223014,0.19863547,0,86.10252731303062
34579,5611395220573653504,7,5.6324,-5.07,3.23,1.77,107.42924316484915,-25.23101851543684,5.6567993,1.5724425519766498,1.370156,0.67067933,0,635.9532809277789
68177,6287607722188676736,1,6.281,-34.72,8.56,5.69,209.36535595912213,-23.02259317323957,5.6594577,5.255561271925148,0.9980746,0.17691734,0,190.27463447946695
88126,4069531888651307776,1,7.3935,3.33,-1.79,1.75,270.0034013434193,-22.548403576545006,7.383408,0.7972828145492052,1.0134696,0.28617597,0,1254.2600715223166
76901,6254033894121581952,1,11.8548,-2004.86,-1035.03,95.9,235.51777703710027,-19.476366652438784,10.685861,103.17978190067224,3.5523927,2.3511162,0,9.691821222908446
41647,5707141861344158464,7,7.8021,-5.55,-0.64,3.18,127.38166431422758,-18.757530626954573,7.827979,1.452525947273752,1.0942883,0.4013306,0,688.4558598604738
33160,2952868119987647744,7,4.2092,-137.26,-15.37,12.51,103.54687424806049,-12.038691754586718,3.5294538,12.06755142240872,2.5416565,0.93556017,0,82.86685218867682
69127,3614734159526614656,7,6.6175,-6.77,21.44,7.86,212.2524372688609,-10.334453095827888,6.1817255,7.627525450643409,1.1922078,0.17085114,0,131.10411842882104
45292,5743059538967112576,1,11.3886,-2.17,-46.07,-5.3,138.45336309711217,-9.31929486286679,11.393622,0.7316927087813052,1.116512,0.16267213,0,1366.693952254332
74982,6319390823777114368,7,6.88,11.45,-47.89,2.84,229.84090314611888,-9.14674006551999,5.4739666,3.8485152769146613,1.3678213,0.41097435,0,259.8404652304501
62206,3675075838695270144,7,7.7574,6.61,-3.38,3.07,191.24863459849064,-8.532008200949933,7.2404675,3.176793560609367,1.1540201,0.14220762,2,314.78280880429065
33578,3052678727542645504,7,7.2708,39.66,-62.54,7.04,104.65319661598988,-7.186109707770677,6.9102488,6.842995308004471,1.1735173,0.14480637,0,146.13483642612877
113686,2635933029985529472,7,6.1025,12.8,7.65,2.21,345.3821742552055,-4.711422404620878,5.6779575,3.09713232182189,1.0606139,0.23333365,0,322.87932709692865
22156,3200880005760595968,7,8.3313,3.07,-7.19,6.75,71.50635686134416,-4.084796095016612,8.243139,6.402863410096238,1.0006046,0.15431195,0,156.18012379011057
76133,4416110082695653376,7,5.6725,-17.42,-41.31,11.64,233.24132786907788,-1.1865879428843162,5.206245,11.959958033245877,1.2988514,0.3864437,0,83.61233352326443
68718,3659709854459278336,7,8.6056,-2.25,-8.95,5.56,211.009429398326,-0.3626306136174035,8.371691,3.7143986430667013,1.2772634,0.18119632,0,269.2225838135604
45866,3845589888636761856,7,7.0737,-80.09,-1.94,10.18,140.2870772987484,2.941016825886251,6.9082603,9.905781263654822,0.9639211,0.14215691,0,100.95114896884382
54604,3818414909000687488,7,7.5946,0.9,-1.65,2.52,167.62828495461594,7.891709231548284,6.7350006,1.7744603364628888,0.8794136,0.09510925,0,563.5516215557371
551,2752836477800224896,1,11.0756,-35.78,-55.95,5.27,1.6823855551022397,8.656960943553619,10.82958,5.684725675699389,1.7948291,0.26010936,0,175.90998353266545
27265,3348206012606519168,7,5.9859,3.68,-2.31,4.44,86.68959449719378,15.822477791657771,5.978169,3.6416885295931896,1.0721984,0.38071653,0,274.59789377201605
84293,4546891252744542976,1,8.6056,26.1,-48.18,9.41,258.49104966422766,16.349962453725386,8.470885,9.558610950887093,0.961486,0.10493505,0,104.61771120700276
31734,3371529467432172672,1,11.8003,-80.69,-13.83,20.44,99.58786673217521,18.480269797960307,11.194167,17.58105189108976,0.9733657,0.10343491,0,56.87941803452666
115250,2840673506807375360,1,4.6423,29.45,-9.53,20.17,350.15953538948116,23.740343929010553,4.5333734,20.714545585395324,0.78322434,0.65197396,0,48.27525643164697
72552,1281505648559728640,7,5.8214,18.65,-0.59,10.16,222.49341975375626,28.61582861720019,5.781428,9.734281302621586,0.90152776,0.27118927,0,102.72972075819149
58577,4008115883524218752,1,8.4624,69.31,-26.95,16.07,180.20045941601657,29.187078914015274,8.18088,14.3039252777277,26.350704,5.0136266,0,69.91087974690947
27786,3443883143631158144,1,8.586,-123.51,-60.67,3.05,88.19761495874165,29.769954886775526,8.904478,9.18423297966539,12.754702,1.4862179,0,108.882255297103
23873,156430817820015232,1,10.305,7.23,-20.33,15.42,76.9565443110343,30.401316149887936,13.035076,5.454096456582266,16.422132,2.3026526,0,183.34842589612654
17732,217018856312551040,1,6.3607,-23.47,-35.23,20.83,56.95413159311283,32.19525471217535,6.1322985,16.660842199766492,8.680784,1.9941574,0,60.02097541107588
100866,2056129491764461312,7,6.4971,1.36,-1.09,1.0,306.78239813846125,34.329061695964654,6.2501955,0.891423428376632,1.0253723,0.13020822,0,1121.8013439708404
79119,1378163509599547520,1,4.8948,-37.02,340.44,27.95,242.24262530313655,36.49234736794184,4.4341764,29.021722183292724,1.270951,1.1589344,0,34.456948959964954
60783,1531805244374691584,1,12.2259,-230.02,106.27,39.41,186.87131572768337,37.44308861467248,11.250319,38.50838967091804,1.1218754,0.15690736,0,25.96836711547071
48833,806628225792165888,7,5.2114,-117.0,-26.8,35.53,149.42037389934075,41.05551695585219,4.984309,34.58092329837353,1.1449679,0.77287596,0,28.917677858735306
69379,1498285464172200192,1,8.3867,-40.66,-1.69,5.22,213.04040341140322,42.411908313026665,7.8975744,3.802369612387683,0.9904999,0.13487071,0,262.99389642240857
106999,1966944805097205120,1,5.18,61.45,16.0,8.08,325.0466635666042,43.273906597881656,4.358688,7.339521097244705,1.0846391,0.7254521,0,136.24867164363152
28404,196944217825405184,1,4.3115,-2.44,-7.34,4.34,89.98371736337808,45.936700316237285,3.0882971,4.515407302318046,9.425242,1.4821731,0,221.46396394554182
92156,2119115290229197568,7,6.5431,6.43,-14.65,4.93,281.7461661007941,46.314852308210064,6.5006256,4.525471972907268,1.0904677,0.25505707,0,220.9714270658883
109340,1977074811892425600,3,9.1919,-2.82,-3.79,-1.99,332.26206158309327,51.045844895971065,9.062985,0.4085105013563146,1.0533278,0.08751637,0,2447.917487261291
21727,272818079284597760,7,5.2418,-5.68,-15.0,7.72,69.97779923924378,53.07946385425934,4.751208,7.784110275360213,9.689019,1.6332105,0,128.46683366824792
54765,843576592488475008,7,6.6673,-1.07,-1.89,9.8,168.18519804613584,54.894280113960136,6.621805,9.537018647162599,0.9562742,0.19943245,0,104.85457111877562
20456,471047793709782144,7,6.218,35.02,-44.83,7.04,65.74176628091091,59.61598594535968,6.177563,7.2743041250843685,1.0131768,0.23267104,0,137.47019409755595
22648,477897441910845184,7,9.9941,2.15,-0.03,3.73,73.08564107811755,62.697157840413446,9.925686,1.2162597440872878,1.7629808,0.27509516,0,822.1927962849953
59205,1584436392095656320,1,12.0696,-248.82,-144.8,13.86,182.12517990890075,63.039308530686725,11.373256,13.922746471717975,1.0093495,0.11670579,0,71.82490911770562
74037,1619736556503017984,1,6.9172,2.03,-1.27,10.48,226.95901587500083,63.11710537669417,6.737781,9.838063151647162,1.0443585,0.15095823,0,101.64602367210587
107648,2217712895941726464,1,6.8938,24.0,8.74,3.97,327.0628031664204,65.17071934069814,6.348967,4.268643776587431,0.99395216,0.119477995,0,234.26644441140283
1860,540136568911394944,1,11.3048,-841.42,46.46,52.01,5.853328308291732,77.18949370674841,10.425796,52.26920080385856,1.0061883,0.09472907,0,19.13172546395963
94347,6347165552647512960,1,7.3587,137.95,-130.33,20.88,288.0545924544375,-83.484279132426,7.138142,25.29188192043604,37.62266,7.359058,0,39.538378486260136
24656,4651751573640794368,1,7.7335,-0.81,-81.92,4.37,79.3576888177384,-71.5335005132965,7.278412,4.706087787730107,1.0169415,0.11797451,2,212.49072374026647
42206,5221605085661325056,1,6.8554,-11.84,2.69,5.91,129.0860686043576,-70.67662702800433,6.865737,5.135491442237996,0.85164785,0.2644891,0,194.723331008845
104635,6401163977437557376,1,10.0227,27.82,-25.38,10.75,317.9259154097798,-66.34464166749984,9.871541,5.326713573646502,0.9909117,0.15658513,0,187.73301514604083
58867,6054349903822813824,1,4.6931,-17.63,0.66,3.82,181.0799018292632,-63.165696998283835,4.6758814,4.7314229699770465,1.2553961,1.2000989,0,211.35290722166218
52444,5254262161604257408,7,8.3279,-4.88,1.39,-0.2,160.8138563276935,-60.20116790954569,8.344354,0.37713337667941105,0.96225524,0.28240052,0,2651.5818058979908
9043,4717769515911339648,1,12.3723,194.92,-71.45,4.37,29.135130458489826,-58.76404766694202,12.075579,4.446764270773707,0.96824163,0.062181547,0,224.8826200598231
87821,5920720448855897472,7,7.5602,-2.57,-10.13,2.97,269.1006802559742,-54.37811871213928,7.533747,3.04284347432357,1.406153,0.3772357,0,328.639973905428
86168,5921958155361320320,1,11.6082,6.12,-15.61,-0.28,264.131405695572,-53.35670023112003,11.317433,1.9849891625454164,0.85080326,0.1138134,0,503.7810880124239
62749,6135346664782201856,1,10.959,-210.41,29.05,9.54,192.85871442265014,-45.28767690300418,10.445472,22.213542991431133,1.0890486,0.075243875,0,45.017582309393404
71368,6100058698085542912,7,8.1969,-50.78,-5.11,12.53,218.9367382665987,-42.83455977265475,7.979841,14.277957726553677,10.286148,2.3732085,0,70.03802778742178
42884,5524834518404115840,7,4.2097,-23.29,18.71,14.25,131.0996357921678,-42.64919068492049,3.825603,14.038717551015347,2.476395,0.9336818,0,71.23157769690118
40366,5539538699721216128,7,6.5717,-13.58,3.92,3.66,123.62347089989206,-40.82585945997457,6.595215,3.046222217350111,1.0832176,0.43641013,0,328.2754601106854
64687,6138261500170931584,7,8.8355,-15.58,-57.58,8.02,198.86807479075608,-39.69345773211272,8.56681,8.89316864167129,5.382315,0.66596556,0,112.44586044553749
38461,5538865175827945088,1,11.0512,0.45,4.1,0.66,118.1762630607931,-38.61208935073256,10.990017,1.5627568617531868,0.89182025,0.10490546,0,639.8948067187782
58360,3465611486261091584,1,12.8194,-3.75,-25.2,-7.24,179.50467438147845,-34.9536149143911,12.753846,1.6449705688143972,0.96308386,0.053893805,0,607.9136119260444
29626,2892526028497604480,1,10.7781,-68.67,156.72,10.54,93.64591514487358,-33.6193978385519,10.487506,11.72349801303633,0.97405946,0.07881278,0,85.2987733599662
111397,6601089375009046528,1,6.6641,9.27,-10.77,3.17,338.5217892427628,-32.142171843106404,6.6606913,2.731399734880577,1.3031145,0.42146274,0,366.11265177695503
35205,5606936597848690432,1,4.7283,-12.3,39.03,8.05,109.1457370491467,-27.88100738625123,3.7392623,7.622758121021305,1.419569,1.0152014,0,131.1861119195553
28184,2910626773029669376,1,8.7143,-6.24,-19.39,1.87,89.32886547007236,-27.33159455364513,8.348622,1.6661409821585094,1.2605773,0.15063152,0,600.1893061321172
59394,3489853930946424704,7,5.475,-66.2,-20.48,17.0,182.76567512752922,-23.602510864825735,5.439326,16.33682274122043,0.85939515,0.47342557,0,61.21141276001234
28943,2913650636166401280,1,5.4956,-10.61,-27.16,7.09,91.63368033863665,-23.11096284344187,5.4475493,6.595676739416982,1.3549668,0.6623736,0,151.61446497579473
33447,2928822384809969024,7,6.5678,-1.34,2.7,1.8,104.31151128220841,-22.202850880473644,6.596258,1.095718167396837,1.0567282,0.4520092,0,912.6434422236146
45781,5681586050018129792,7,8.5642,-10.99,14.0,7.27,140.01983544435222,-18.538826096734766,8.347095,7.357283633946182,1.226414,0.25003216,0,135.9197293123299
113148,2404410451368518144,7,5.697,-219.73,-87.78,24.28,343.6884285408741,-16.272351239419255,5.224309,24.137324185455938,1.3381368,0.35276243,0,41.42961300584241
58336,3575812306898691072,7,7.5825,-11.61,-8.71,5.03,179.44828548334723,-10.157638963548022,7.122591,4.8286341712463186,0.9413665,0.10307454,0,207.09790067651574
52288,3761038024280952832,7,9.3052,-62.7,-8.63,5.41,160.26078891470755,-10.089048727653829,9.063785,4.930515951918391,1.242384,0.111059844,0,202.81853050509142
101553,6907571442320415872,1,9.6983,-3.32,-0.1,-3.21,308.6976367066401,-7.232425078176504,9.323824,1.595057774486876,1.0197492,0.08168742,0,626.9365385976042
69727,3640641093018466816,1,6.514,-41.53,-11.32,15.56,214.0888997276537,-6.621580343101537,6.3836265,16.286637539496997,17.698631,3.4770923,0,61.40002794161062
31942,3105605678246302720,1,8.6049,-38.58,-18.88,1.11,100.12475695059956,-3.5245574608535732,8.521985,7.621224969413573,1.0755805,0.10250227,0,131.21250245378158
43142,3073784093748238592,7,5.307,-36.16,11.4,8.12,131.81229797857816,-1.8970257603852128,5.2753897,7.771113998323603,1.2653391,0.9114368,0,128.68167938544224
107799,2680849561744874880,7,7.8438,-108.69,-29.63,10.16,327.5579373356308,-0.6061245448016902,7.6011977,12.420924859456457,0.95407146,0.24753496,0,80.50930275442953
96270,4288013026705999616,7,8.7544,18.07,2.29,4.23,293.62766458442434,1.4822145571929692,8.657325,4.777297259751409,0.8198966,0.09318693,0,209.32337797460733
30185,3124581462234509952,7,7.1957,-18.69,-20.93,5.87,95.26197658963957,2.568676871369588,5.850227,3.261519652411449,1.0626502,0.23564596,0,306.6055417635262
23279,3238452933719310208,1,6.8555,-0.25,-7.98,8.63,75.13562341952078,3.6147050052319183,7.02845,5.647923251081065,0.9746193,0.2777163,0,177.0562303247642
106838,2698318220234254848,7,8.5361,-6.69,-24.87,5.07,324.5977212932352,4.280500238941468,8.297014,4.352916991491202,3.374716,0.4739294,0,229.7310061172163
6069,2564324345929277184,1,10.869,88.55,-627.16,48.83,19.472269673905735,5.471111484456794,10.203821,55.24816047250359,1.1507359,0.11535316,0,18.100150148848652
61667,3709971554622524800,7,8.0784,-32.49,4.59,1.65,189.62457953870089,6.988638182508692,7.2344384,2.195902153217749,0.85550284,0.34608278,0,455.39369708921566
35776,3142785625279693952,1,8.3205,27.54,-32.52,4.23,110.70164297005682,7.494251657354907,7.8842125,4.460654487930302,1.1159272,0.13778953,0,224.18234873510448
56079,3910654829240404864,7,6.8411,-4.22,-26.61,11.43,172.41662272896443,7.599263204273307,6.609934,10.569915500227768,1.0256491,0.12960862,0,94.60813570160057
33310,3157356254591778816,1,8.8625,0.37,-2.45,4.03,103.92936459634866,8.460191339621487,8.903842,1.6433941472414673,1.1159537,0.21283409,0,608.4967514814132
68074,3721917920256379648,7,9.0604,-75.87,-38.5,12.74,209.0652776969891,8.599610290778712,8.813051,12.871215610852609,1.7982354,0.24324901,0,77.6927393832818
85143,4490485859563511040,7,7.3776,-10.49,-39.14,4.59,260.9927083736094,8.60440403991972,6.785837,5.524284237390394,1.2430282,0.17207132,0,181.0189260776321
35101,3156070994218166912,7,7.3365,-38.77,-26.25,11.95,108.87552242148227,9.497425152242213,7.1952987,11.516509264996268,0.97959155,0.1474031,0,86.83186693032405
99577,1801954735923267712,1,10.8121,64.06,-20.74,-18.85,303.1261817935557,11.370627455563383,10.832516,5.259897266238663,0.8553206,0.062174167,0,190.11778165680735
31755,3352313543231737600,7,7.832,-5.34,-8.28,6.36,99.63742101830958,12.73830779225795,7.724952,3.2254779327674146,1.1410096,0.22604424,0,310.03157387656165
21257,3313052014525268224,1,6.6463,13.58,-17.05,13.0,68.40876198075779,16.323261863932927,6.558637,11.716680684153443,0.90512973,0.16958804,0,85.3484042927344
51299,3890190272147306496,7,7.1829,-30.23,6.55,9.67,157.18101266097236,17.133522399217934,6.8288407,7.84693421206245,0.96625614,0.11351552,0,127.43830558217014
14514,58850711337487616,7,6.0935,-24.32,7.46,3.92,46.85686063012037,17.88002747730079,6.096141,3.187434480218528,1.1509472,0.37072724,0,313.73193902685045
55331,3977928860502641792,7,8.074,-2.78,-11.26,6.51,169.96045915694975,19.08226537235423,7.6200666,3.648002147572659,1.223626,0.19977598,0,274.12264564191366
50342,726386932346963328,7,8.3616,-8.94,-29.32,0.13,154.19458190286278,24.445523351234883,7.880999,2.21102865352669,1.0307392,0.12473251,0,452.2781730598358
21532,148409987868911616,7,7.658,29.67,-29.01,6.83,69.35261862733086,25.727239828251466,7.038368,6.979463588774567,1.11784,0.14537309,0,143.27748648310907
9197,105266388545365120,1,8.7266,-22.26,-11.54,16.02,29.598654927239856,25.789819369584503,8.490041,15.993421796237396,0.951303,0.08356522,0,62.52570667743281
40240,876666120047998592,7,5.5974,-11.12,-20.49,4.77,123.28689263604743,29.656451294138847,5.589831,4.6720249886929945,3.0477126,1.5283512,0,214.0399510747804
80747,1318058465949036672,1,11.3042,6.58,-8.85,3.14,247.29410330896798,30.08612092413027,11.027656,3.8022829479838194,1.1251439,0.12758583,0,262.99989077095256
78851,1322330377861255808,7,6.8346,-27.45,-26.15,3.04,241.4378581763393,32.247663279523614,6.131886,3.5468678951476256,0.98858976,0.1292745,0,281.9388907514918
45484,701987875975461632,7,9.6329,-74.23,-80.12,8.92,139.02175671061184,33.90744133853721,9.377111,10.941725770554811,0.9036432,0.063192084,0,91.39326107871318
104009,1868361389963670656,1,9.0574,-0.43,-3.54,0.93,316.0798875086128,36.1492377042357,9.0952635,1.997091999958139,0.8937761,0.17579354,0,500.7280586076961
61029,1533880980593444352,1,12.3365,-9.7,-26.0,3.38,187.61539190086637,40.50878363864734,12.064046,0.4938142751362361,1.2981936,0.1345829,0,2025.0528393982022
