source_id,m2_marg_med_mjup,period,eccentricity,semi_amplitude_primary,ruwe,phot_g_mean_mag,parallax,significance,ra_gs,dec_gs,parallax_gs,parallax_error_gs,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag_gs,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_chi2_al,astrometric_n_good_obs_al,ruwe_gs,tycho2_id,tyc_match_arcsec,aen_class
1104513069949868800,57.806914544167896,908.976068465302,0.11522375857124227,0.9245032510334736,4.499424,9.054398,7.191679493298562,5.964383,94.90599383889928,65.13292244143118,7.191679493298562,0.06995585,-36.2324653052535,0.044240672,-64.11385278443862,0.05529538,9.054398,0.55696887,618.318,31851.934,749,4.499424,4104-62-1,0.020855702,moderate_AEN
2161308980223447552,62.36164773865709,30.654690750282196,0.05073995615944109,3.358652127142547,6.9802847,10.428031,6.906173561074407,12.970447,274.958453887998,64.35682392114167,6.906173561074407,0.073818535,-3.232921230675082,0.09760773,114.59565230839249,0.099866614,10.428031,0.93911994,1430.6106,40537.16,347,6.9802847,4222-1267-1,0.017313158,moderate_AEN
4723625480481359616,75.0802393537978,109.88389706222351,0.2841938421616907,2.72358091751518,1.4848797,10.30002,8.404130915111137,14.207538,47.44607869209684,-59.812504967591956,8.404130915111137,0.01889,59.454829474535416,0.024781594,37.85491612679307,0.022269782,10.30002,0.18191819,41.588108,1700.5488,324,1.4848797,8498-67-1,0.030812785,low_AEN
2700373761517982848,56.20546046974073,63.035354540517666,0.11610556887183844,1.955224238593212,1.1333528,7.778412,11.060773716445317,18.70223,326.63073832881526,6.535215826697855,11.060773716445317,0.04942791,25.533570198754347,0.05337921,-28.12549068050042,0.044173855,7.778412,0.30350238,69.082825,2709.3896,358,1.1333528,556-959-1,0.041629232,low_AEN
2852207211984612992,42.7872711478301,403.1727193179251,0.060052630715226825,0.9833821650427617,1.9140052,9.865742,6.266062668941991,7.68884,354.927221092284,24.30497571430058,6.266062668941991,0.033327725,92.48355314991382,0.031542804,6.909549205816763,0.022761043,9.865742,0.27567515,108.81214,4579.829,599,1.9140052,2251-369-1,0.014921839,low_AEN
1511803856555982464,56.36943996288923,1001.2075355416185,0.8408813635738556,1.7116875660630233,1.7342428,8.558847,12.269207850949039,6.239156,212.2185292750719,50.62394482317141,12.269207850949039,0.023719134,28.367431017875617,0.0231314,-48.986600357752465,0.02562986,8.558847,0.2549802,76.346794,2997.256,460,1.7342428,"",,low_AEN
1846430531030410496,22.112961414461815,61.99941457293619,0.2241597748467741,0.7838831887620044,4.5992293,7.9405875,9.251947905533655,10.837909,314.5097389806915,29.394563885930694,9.251947905533655,0.094558276,40.46194818827303,0.07649574,-0.30152042004482926,0.08782208,7.9405875,0.85260725,623.62787,27337.28,546,4.5992293,"",,moderate_AEN
6377585878291239552,42.18620506748457,40.44199983032728,0.2801219061963735,2.181730395128395,2.991501,11.223989,8.986251895115013,6.617447,353.4278204342307,-75.90633704134804,8.986251895115013,0.0348828,36.24096275895716,0.040252376,-7.181757028325792,0.044060394,11.223989,0.36879313,245.40964,9533.07,362,2.991501,9477-553-1,0.16944513,low_AEN
5543162140296730752,62.23453154000521,989.434524216558,0.5463148733468643,0.9868881636091462,3.3324103,7.053803,12.8341012527067,11.513779,124.05246011011687,-35.88199226418434,12.8341012527067,0.05187807,11.073576556232643,0.049565293,35.262226552489935,0.058404982,7.053803,0.5595278,375.5632,11820.605,426,3.3324103,"",,moderate_AEN
1849793421699239424,58.32502470667855,850.0630929005665,0.7950763754362207,1.7130696291922334,4.5220594,9.025394,8.290301827899544,5.8122177,324.59340937215967,30.600900523680092,8.290301827899544,0.0741787,98.42775410673742,0.06264116,69.43678615249343,0.06619176,9.025394,0.6456257,638.7213,24086.21,571,4.5220594,"",,moderate_AEN
5811053234948685312,13.390336794128007,63.14988335592754,0.07384390744122313,0.5469496056598145,1.446376,6.468875,25.22499149691984,11.620649,260.05221543693796,-70.04624662697287,25.22499149691984,0.030085217,-46.998328276238155,0.01944175,-198.04318979565878,0.029865228,6.468875,0.22848697,73.717804,3328.223,468,1.446376,"",,low_AEN
5386330687921176448,44.393754982736496,1077.7617559285502,0.517993431130178,0.8940234982688418,2.5797417,9.001986,12.899950755924324,6.9651084,166.55010654913087,-47.6418916534527,12.899950755924324,0.03668946,0.7311554956385677,0.03243284,-34.941043524756196,0.035762917,9.001986,0.33293456,152.71173,6555.6416,481,2.5797417,"",,low_AEN
3320730831934047104,34.66706500135497,36.03814929188942,0.1504015439797998,1.9850161741879113,1.0618469,10.192025,8.861495520566743,10.453944,85.82804671647669,5.220505100084187,8.861495520566743,0.021373501,-10.514933353906164,0.018896807,-38.80341875654373,0.015413359,10.192025,0.1121544,19.919825,1085.4124,416,1.0618469,123-549-1,0.09133629,low_AEN
