run,camcol,field,ra,dec,mjd_r,mjd_g,mjd_i
5237,6,95,222.748714588042,21.2165731672351,53469.34408817,53469.34740523,53469.3449174401
5237,6,96,222.903773557204,21.1777683532883,53469.34450281,53469.34781987,53469.34533207
5237,6,97,223.058753806987,21.1388284730456,53469.3449174401,53469.3482345,53469.3457467
5237,6,98,223.213652874577,21.0997458369285,53469.34533207,53469.34864913,53469.34616134
5237,6,99,223.368467827455,21.0605296196531,53469.3457467,53469.34906376,53469.34657597
5237,6,100,223.523207096302,21.0211988761681,53469.34616134,53469.3494784,53469.3469906
5237,6,101,223.677881608287,20.9817255794981,53469.34657597,53469.34989303,53469.34740523
5237,6,102,223.832478747893,20.9421306592909,53469.3469906,53469.35030766,53469.34781987
5237,6,103,223.986994914583,20.9023994186675,53469.34740523,53469.35072229,53469.3482345
5237,6,104,224.141422260636,20.8625351510269,53469.34781987,53469.35113693,53469.34864913
5237,6,105,224.295784228017,20.822524648041,53469.3482345,53469.35155156,53469.34906376
5237,6,106,224.450053169502,20.7823849486919,53469.34864913,53469.3519661901,53469.3494784
5237,6,107,224.604224082903,20.7421149360806,53469.34906376,53469.35238082,53469.34989303
5237,6,108,224.758310611686,20.7017364060251,53469.3494784,53469.3527954599,53469.35030766
5237,6,109,224.912331635079,20.6612282914291,53469.34989303,53469.35321009,53469.35072229
5237,6,110,225.066257142368,20.620569040428,53469.35030766,53469.35362472,53469.35113693
5237,6,111,225.220118091335,20.5797828866676,53469.35072229,53469.35403935,53469.35155156
5237,6,112,225.373907713365,20.5388695341267,53469.35113693,53469.35445398,53469.3519661901
5237,6,113,225.52761719106,20.4978246473497,53469.35155156,53469.35486862,53469.35238082
5237,6,114,225.681244507167,20.4566476918801,53469.3519661901,53469.35528325,53469.3527954599
5237,6,115,225.834790914253,20.415349295003,53469.35238082,53469.35569788,53469.35321009
5237,6,116,225.988256798502,20.3738983553859,53469.3527954599,53469.35611251,53469.35362472
5237,6,117,226.141644999524,20.3323190243689,53469.35321009,53469.35652715,53469.35403935
5237,6,118,226.294943234065,20.2906121661201,53469.35362472,53469.35694178,53469.35445398
5237,6,119,226.448152829391,20.2487908353305,53469.35403935,53469.3573564099,53469.35486862
5237,6,120,226.601313760253,20.2068532805355,53469.35445398,53469.35777104,53469.35528325
5237,6,121,226.754366185877,20.1647968453834,53469.35486862,53469.35818568,53469.35569788
5237,6,122,226.907339349121,20.1226071459122,53469.35528325,53469.35860031,53469.35611251
5314,6,216,210.504443737489,19.1393059693669,53500.37465597,53500.37797303,53500.37548523
5314,6,217,210.661164285102,19.1171812896138,53500.3750706,53500.37838766,53500.37589987
5314,6,218,210.817849020494,19.0949452960815,53500.37548523,53500.3788022901,53500.3763145
5314,6,219,210.974492757134,19.0725898506189,53500.37589987,53500.37921693,53500.37672913
5314,6,220,211.131100618742,19.05011787034,53500.3763145,53500.37963156,53500.3771437599
5314,6,221,211.287661852564,19.0275113672931,53500.37672913,53500.38004619,53500.3775584
5314,6,222,211.444189257419,19.0047691786515,53500.3771437599,53500.38046082,53500.37797303
