###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57555.570400  18.427  0.512   155   79 o  0   1.00 334.24962 -18.20795   326.10  6907.26 4.19 3.59 -60.0 -0.430 17.87 19.42 02a57555o0632o
57555.572487 -21.161  3.118   -12   39 o  0   1.33 334.24962 -18.20795  9887.40  6817.90 4.36 3.32  81.2 -0.479 18.55 20.17 02a57555o0636o
57555.582651  20.466  0.978    24   23 o  0   1.29 334.24962 -18.20795   267.98  6829.94 4.55 3.85 -60.0 -0.401 18.95 20.67 02a57555o0656o
57555.584727  20.980  1.839    15   27 o  0   1.69 334.24962 -18.20795  9865.58  6936.13 4.36 3.13  83.0 -0.476 19.02 20.66 02a57555o0660o
57555.594909  19.639  0.467    51   24 o  0   1.17 334.24962 -18.20795   243.20  6946.76 4.19 3.50 -61.9 -0.434 19.00 20.61 02a57555o0680o
57555.596376  19.773  0.564    45   25 o  0   1.21 334.24962 -18.20795  9899.43  6879.39 4.45 3.35  81.5 -0.464 19.05 20.69 02a57555o0683o
57555.606572  19.851  0.682    42   28 o  0   1.04 334.24962 -18.20795   279.13  6889.83 4.29 3.53 -62.3 -0.436 18.97 20.52 02a57555o0703o
57559.505622 -19.604  1.353   -52   71 o  0   1.14 334.24962 -18.20795  2364.68  7794.40 4.37 3.92 -30.4 -0.444 17.94 18.82 02a57559o0519o
57559.517868 -20.606  3.224   -21   67 o  0   1.20 334.24962 -18.20795  2380.91  7833.29 3.95 3.41 -68.8 -0.488 18.09 18.82 02a57559o0544o
57559.530037 -19.712  1.757   -47   83 o  0   0.79 334.24962 -18.20795  2324.38  7756.28 3.95 3.44 -67.9 -0.499 18.06 18.82 02a57559o0569o
57559.542694  19.147  0.961    80   77 o  0   0.94 334.24962 -18.20795  2303.17  7874.02 4.08 3.59 -64.8 -0.473 18.03 18.82 02a57559o0595o
57559.555305 -19.343  0.913   -66   61 o  0   1.06 334.24962 -18.20795  2339.22  7816.30 3.92 3.45 -68.2 -0.487 18.17 18.92 02a57559o0621o
57567.546520 -18.626  1.039  -129  134 o  0   1.03 334.24962 -18.20795  1666.17  5985.30 3.70 3.23 -61.2 -0.511 17.09 17.91 02a57567o0579o
57567.557833  18.388  0.991   160  159 o  0   1.13 334.24962 -18.20795  1685.58  6023.57 3.84 3.36 -53.6 -0.506 16.95 17.74 02a57567o0601o
57567.568590  18.481  0.500   147   74 o  0   1.05 334.24962 -18.20795  1629.31  5946.91 3.83 3.34 -55.8 -0.510 17.84 18.85 02a57567o0623o
57567.579392  18.960  0.636    95   60 o  0   1.06 334.24962 -18.20795  1607.99  6064.89 3.82 3.28 -62.0 -0.508 18.05 19.07 02a57567o0645o
57567.590181  19.311  0.810    68   55 o  0   1.29 334.24962 -18.20795  1642.67  6006.71 3.82 3.25 -64.0 -0.523 18.03 19.07 02a57567o0667o
