gaia,n,nnight,base,insts,chi2_const,dof,drv,set
5273905211661922432,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5274588489420321536,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5275404223968928768,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
5275508127817078272,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5276904198347585664,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5277360530032212480,2,2,28.9104282407352,BOSS,0.2771704826648672,1,3.7726299999999995,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5277426741248504832,2,2,28.91087962963502,BOSS,0.26351604087160563,1,3.4591149999999997,shahaf2024_nonclassI
5277610497128639616,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5279614941193695872,3,3,267.15943287037226,BOSS,2.9775219973563822,2,13.716770000000004,shahaf2024_nonclassI
5279673593264920064,3,3,2042.8915277777778,APOGEE+BOSS,1.0433971539356792,2,9.72117,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5280951603727503744,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5281303653603441664,2,2,209.0,APOGEE,0.03950925243341113,1,0.05705999999999989,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5281649072056772480,2,2,27.0,APOGEE,1.157578348354503,1,0.30883599999999944,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5282015312508326016,2,2,25.0,APOGEE,14.978684508320837,1,1.2452700000000014,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5283246250147369856,1,1,0.0,APOGEE,1.1837250543217411e-30,0,0.0,shahaf2024_nonclassI;unified:Tier-1 NS|v2_orbital
5284164273633292416,2,2,29.06791666666686,BOSS,0.4690738093559671,1,4.881640000000001,shahaf2024_nonclassI
5284761686396040448,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5284809996188176256,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5285099270825235840,3,3,52.0,APOGEE,0.3351217673235252,2,0.15820999999999685,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
528548815868279808,4,4,437.83751157407096,BOSS,14.462833168187,3,28.681670000000004,shahaf2024_nonclassI
5286316464555987968,5,5,355.9809259259273,BOSS,15.901372804304348,4,24.413249999999998,shahaf2024_nonclassI
5286346284511317760,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5287348115701453440,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5287612582607500672,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5288782256821213824,2,2,0.9850115740700858,BOSS,0.37394417525791734,1,4.983969999999999,shahaf2024_nonclassI
5288801081659816576,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5288825859329115520,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5289527244669313536,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5289707083539793792,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5289987218487329408,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5290004909454899840,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5290738047490662016,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5290818964675068288,4,3,5.898622685184819,BOSS,1.1477873322452452,3,11.915640000000003,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5292225824159011712,2,2,2041.797164351854,APOGEE+BOSS,3.1690735877500753,1,9.204220000000003,shahaf2024_nonclassI;unified:Tier-1 NS|v2_orbital
5292581000774512640,1,1,0.0,BOSS,7.526503520637739e-31,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5292597527808609664,5,5,59.695057870369055,BOSS,0.03885936260605562,4,1.102170000000001,shahaf2024_nonclassI
529382039526616960,2,2,31.924965277779847,BOSS,0.22534248133288132,1,4.034571,shahaf2024_nonclassI
5294420174489720832,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5295341084198603008,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
529703577957283200,2,2,31.924965277779847,BOSS,1.7855307173173969,1,10.80592,shahaf2024_nonclassI
5297806051832702336,2,2,1.036377314812853,BOSS,0.015677246731233208,1,0.693799999999996,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
529794253307478784,2,2,31.924965277779847,BOSS,0.016359576853438827,1,2.41892,amrf3_halbwachs2023;shahaf2024_nonclassI
529810058787752704,2,2,31.924965277779847,BOSS,0.005362331857591154,1,0.6608200000000011,shahaf2024_nonclassI
5302559652919496960,2,2,0.9331249999959255,BOSS,0.006556760392841807,1,0.6692299999999989,shahaf2024_nonclassI
5305654022255016064,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5305669003097920384,2,2,30.085057870368473,BOSS,0.016198647013160258,1,1.3341539999999998,shahaf2024_nonclassI
5305790327338104832,2,2,30.085057870368473,BOSS,1.3400390936730968,1,6.971389,shahaf2024_nonclassI
5307970761968696192,2,2,234.25284722222568,BOSS,0.6202620749018142,1,5.470259999999996,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5308118783726094720,2,2,128.78402777777228,BOSS,0.010726971042446336,1,0.6608099999999997,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5308164516542077440,4,4,160.65189814814948,BOSS,1.258762259490351,3,5.832469999999997,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5308889232140394496,2,2,28.98604166666337,BOSS,0.8418202709252183,1,6.302750000000003,shahaf2024_nonclassI
5309753757512502528,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5312917327336751744,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5313740002550542080,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5321422805686596224,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
53255983860612480,2,2,3.0,APOGEE,0.03990018254732322,1,0.05830000000000268,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5329560634855961856,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5332540620622305536,4,4,55.88593750000291,BOSS,1.4963681617239046,3,7.94406,shahaf2024_nonclassI
5332683213534588544,2,2,26.897604166668316,BOSS,0.24276674265650575,1,2.7069600000000023,shahaf2024_nonclassI
5332740353770259712,2,2,26.897604166668316,BOSS,2.0773884962111593,1,8.861139999999999,shahaf2024_nonclassI
5333431912214772224,2,2,26.897604166668316,BOSS,0.08619816300052596,1,1.7347800000000007,shahaf2024_nonclassI
5333651333510308480,2,2,31.98609953703999,BOSS,0.13011413788410048,1,2.3477440000000005,shahaf2024_nonclassI
5334123401959324672,2,2,0.9955902777801384,BOSS,0.01971540346967851,1,1.492989999999999,shahaf2024_nonclassI
5334133641162300800,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5334969957213601280,2,2,30.978217592593865,BOSS,0.9275024490777384,1,7.076099999999997,shahaf2024_nonclassI
5339010421915274496,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5339444174921373696,2,2,0.9497916666659876,BOSS,0.026045415995444212,1,1.2453499999999984,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5340198512958685440,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5340475830392827008,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5340510224492975744,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5340545752464076288,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5341304656018157184,2,2,27.955972222225682,BOSS,1.0513390870053323,1,6.41677,shahaf2024_nonclassI
534483876554555008,1,1,0.0,BOSS,9.415242851886837e-32,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
534667872954294016,2,2,0.8796296296277433,BOSS,0.1613899798141777,1,3.287220000000005,shahaf2024_nonclassI
5351282861459967104,2,2,25.0901157407352,BOSS,0.7088279733807877,1,5.981089999999998,shahaf2024_nonclassI
5351962840668821760,2,2,25.97012731480936,BOSS,0.01621073066323887,1,0.8328699999999998,shahaf2024_nonclassI
5352212910857695232,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5352318532686793728,2,2,25.97012731480936,BOSS,0.11441549926674457,1,2.447054,shahaf2024_nonclassI
5352592070574952960,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5354791265608054144,2,2,28.90684027777752,BOSS,0.14296334026339214,1,2.309379,shahaf2024_nonclassI
539544962937033600,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
540906570648623872,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
542088923604821760,2,2,599.3604976851857,BOSS,22.09082530922751,1,27.72428,shahaf2024_nonclassI
5428214556162313728,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
543098653236800256,6,6,4139.585972222223,APOGEE+BOSS,0.5848990188245984,5,1.1502799999999986,shahaf2024_nonclassI
5439998228427301632,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
544109963416376192,2,2,29.888101851858664,BOSS,0.4585571570221541,1,8.56315,shahaf2024_nonclassI
544224209546045696,2,2,29.888101851858664,BOSS,0.01777957832293557,1,0.8020400000000052,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
545821284544739328,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
545890897375001984,3,3,2.0399421296315268,BOSS,0.004300999577096627,2,0.5411800000000007,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
546002360365708928,3,3,2.0399421296315268,BOSS,0.08969756555837191,2,2.3400590000000006,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
546150072881128448,2,2,28.926805555551255,BOSS,0.004381921898626075,1,0.5023300000000006,shahaf2024_nonclassI
5476480367839459328,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5476906527371856896,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5477094268982001920,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5477112243422435584,1,1,0.0,APOGEE,0.0,0,0.0,shahaf2024_nonclassI
5477361484668525056,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5477417667136909184,1,1,0.0,APOGEE,4.853573776109552e-30,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5477797372308717568,2,2,27.98289351852145,BOSS,0.014424733575669786,1,0.8059399999999997,shahaf2024_nonclassI
5478052665165275776,1,1,0.0,APOGEE,7.785741887271274e-29,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
5478198079874143104,4,4,57.83203703703475,BOSS,0.26111667947560635,3,3.7307499999999996,shahaf2024_nonclassI
547894345000347904,2,2,3.991701388884394,BOSS,0.003027718890579946,1,0.39435000000000286,shahaf2024_nonclassI
5479508594655758592,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5479660292900933760,2,2,27.911053240735782,BOSS,0.8325404583067441,1,5.838900000000002,shahaf2024_nonclassI
5479660464699726208,4,4,56.888067129628325,BOSS,0.12852063393590213,3,2.5962899999999998,shahaf2024_nonclassI
5480140740824667776,6,6,382.05311342592177,BOSS,7.990614623416169,5,13.12398,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5480256120826238336,3,3,1438.6592129629644,APOGEE+BOSS,7.044579591002854,2,10.516609999999996,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5480660092567468672,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5481367937537227776,4,4,56.84024305555795,BOSS,0.5352483201354994,3,5.10783,shahaf2024_nonclassI
5481430918937569920,2,2,1485.6830787037034,APOGEE+BOSS,0.15308914805964352,1,1.7876400000000032,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5481536609493122176,2,2,1510.71334490741,APOGEE+BOSS,2.0426823225194326,1,6.892292000000001,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5481851928812051456,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5482341726882448384,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5482861521004536192,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5483538888886809088,5,5,349.0,APOGEE,40.47203185266669,4,1.5473475,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5484757899387534976,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5486035364398420864,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5489962338895709312,4,4,83.96063657407649,BOSS,0.42210123508578223,3,5.114919999999998,shahaf2024_nonclassI
5490500584197980800,2,2,0.9917013888916699,BOSS,0.037682930563776536,1,1.1497219999999997,shahaf2024_nonclassI
5494716691597142272,2,2,1.0,APOGEE,0.07279592553153252,1,0.0769599999999997,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
5499326364032752384,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5499794309309429760,1,1,0.0,APOGEE,7.645032046858542e-29,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
550975279660584192,2,2,3.991701388884394,BOSS,1.6460683019743203,1,12.20998999999999,shahaf2024_nonclassI
5524195908306919040,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
552723296990132096,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5528155863855396480,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
553587753647535360,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5537944579663496704,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5539795229530676608,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5540515409651218176,2,2,21.913124999999127,BOSS,0.1591903616721809,1,2.9724400000000024,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
554280549051831552,2,2,3.991701388884394,BOSS,0.028082013829025393,1,1.109449999999999,shahaf2024_nonclassI
556024718090578048,4,4,278.0,APOGEE,14.521636692374251,3,1.1168420000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
558504597849708928,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5585964306891994240,6,6,266.0,APOGEE,469.7337913293495,5,5.688150000000007,shahaf2024_nonclassI
558693881351128832,2,2,0.8796296296277433,BOSS,0.0001279986795371692,1,0.06549000000000049,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
559070193501006848,2,2,26.02913194444409,BOSS,1.0844389029962356,1,7.229204000000001,shahaf2024_nonclassI
5598984139478873856,2,2,9.992361111115315,BOSS,0.0804947358740847,1,1.6529299999999978,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5605154667451393792,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5610611234422534400,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5611009773028726912,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5614614899864564352,3,3,32.0,APOGEE,60.96379709668663,2,2.367650000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5616565845801426432,2,2,23.0,APOGEE,0.07974532219312169,1,0.08058999999999372,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5616657208346987136,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5619406807745259776,2,2,6.025497685186565,BOSS,0.07693070851450863,1,3.2645800000000023,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
562798156394319232,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5679803157552766848,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5680052952850766592,1,1,0.0,BOSS,4.90018687775514e-31,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5703213409377658752,4,4,49.0,APOGEE,12.77023538609797,3,0.992919999999998,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
570632623418939392,2,2,1.8407986111124046,BOSS,0.017814063309509538,1,1.3937570000000001,shahaf2024_nonclassI
5711327152362421632,3,3,36.0,APOGEE,2.049095585608233,2,0.3926569999999998,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
571231376219501184,2,2,1.8407986111124046,BOSS,0.286411069942837,1,4.919339999999998,shahaf2024_nonclassI
5723238196178723200,3,3,55.0,APOGEE,97.59003528413808,2,2.5556899999999985,unified:Tier-2 (NSS period non-significant — nee|v2_orbital
5724170783900483456,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-1 NS|v2_orbital
5725401176072248960,3,3,3.9558217592566507,BOSS,0.31877333926593393,2,3.9406200000000027,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
574089316177776384,3,3,87.05497685184673,BOSS,2.344213369391944,2,10.761663,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
574429168350064384,2,2,1.8407986111124046,BOSS,0.04900157595241337,1,1.7061390000000003,shahaf2024_nonclassI
575958966980808576,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5763779006662989056,1,1,0.0,BOSS,1.854972678501352e-31,0,0.0,shahaf2024_nonclassI
5775396691339258112,2,2,1.0489930555559113,BOSS,0.0004045989074292448,1,0.14226999999999634,shahaf2024_nonclassI
578005432997087488,5,5,621.0,APOGEE,970.784945643088,4,5.940166,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5780917407944157696,4,4,26.796412037037953,BOSS,0.4925012196588653,3,3.9490950000000016,shahaf2024_nonclassI
5801819639382876800,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
581331043354450816,9,9,371.0,APOGEE,1.7248080593186101,8,0.3251500000000007,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5824770192304710016,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5825265350505600384,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5835629789437937792,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5835742871738249216,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
584115247314231296,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5845489733011037312,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5848928146394433664,2,2,0.9824421296289074,BOSS,0.06118733699480521,1,1.5939700000000023,shahaf2024_nonclassI
5849736768501842688,2,2,28.965578703704523,BOSS,0.061501188030177,1,1.8374200000000016,shahaf2024_nonclassI
5849841290826020736,2,2,23.85343749999447,BOSS,0.1082743301950925,1,1.9283399999999986,shahaf2024_nonclassI
5849999444339173504,2,2,23.85343749999447,BOSS,0.011741435707204923,1,0.8134099999999975,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5850030166325288704,2,2,23.85343749999447,BOSS,1.4361762890104939,1,7.462160000000001,shahaf2024_nonclassI
5850232923092508032,2,2,0.9983449074061355,BOSS,0.002697405987699095,1,0.4561400000000013,shahaf2024_nonclassI
5851806221195789440,2,2,148.723807870374,BOSS,0.30208091322304376,1,5.4084389999999996,shahaf2024_nonclassI
5851994031536044672,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5852439093196938112,2,2,23.852500000000873,BOSS,0.08207143235400878,1,3.3766999999999996,shahaf2024_nonclassI
5853750089025713280,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5853848735807164288,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5853965490207246080,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5854014517205932288,2,2,146.72237268518802,BOSS,1.4161963654531764,1,7.42606,shahaf2024_nonclassI
5854424222727142528,2,2,146.72237268518802,BOSS,0.21654053454374128,1,3.177730000000004,shahaf2024_nonclassI
5860460477191857024,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5861308333753147776,2,2,27.99751157407445,BOSS,0.21521755142746185,1,3.2665750000000013,shahaf2024_nonclassI
5861561878637016576,2,2,28.97728009259299,BOSS,0.009591642935472787,1,0.7419200000000004,shahaf2024_nonclassI
5861652760146015488,2,2,29.96158564815414,BOSS,0.002242974285466561,1,0.3162699999999994,shahaf2024_nonclassI
5861746149900335616,2,2,28.97728009259299,BOSS,0.6360684605379958,1,4.78828,shahaf2024_nonclassI
5862267009183773440,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5862438532948549632,3,3,123.65928240740323,BOSS,1.4934535098035915,2,9.763406999999997,shahaf2024_nonclassI
5862476878419523072,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5862762339142259712,2,2,26.905497685183946,BOSS,1.5838650214818846,1,8.151695,shahaf2024_nonclassI
5862849578500294144,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5862927472031652608,3,3,183.27129629629053,BOSS,3121.6244841931893,2,353.53558000000004,shahaf2024_nonclassI
5863858586622319104,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5864639136755876352,2,2,1.0049768518510973,BOSS,0.04517991134400121,1,1.3412499999999987,shahaf2024_nonclassI
5865827811902725376,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5865864198867340800,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5867459177941863296,2,2,30.016979166670353,BOSS,2.2251689670520576,1,12.1587,shahaf2024_nonclassI
5868738459725669248,2,2,146.7410879629606,BOSS,8.062384075936212,1,18.43121,shahaf2024_nonclassI
5869393493747188096,2,2,0.9787962963018799,BOSS,0.49864774933324096,1,4.52427,shahaf2024_nonclassI
5869738637349332352,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5874157608952914176,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5874328960960829312,3,3,29.006273148152104,BOSS,1.6510535547005925,2,8.037616,amrf3_halbwachs2023;shahaf2024_nonclassI
5874592706315569408,2,2,27.777824074080854,BOSS,0.01611817890292999,1,1.0249799999999993,shahaf2024_nonclassI
5877437967563470080,1,1,0.0,BOSS,5.073934493352642e-31,0,0.0,shahaf2024_nonclassI
5878335993619848704,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5881769321807901312,2,2,6.055636574070377,BOSS,0.08135514150172657,1,1.822637,shahaf2024_nonclassI
5881837766414755072,2,2,6.055636574070377,BOSS,0.028399614470977393,1,0.9833099999999995,shahaf2024_nonclassI
5882969228209815808,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5882977513221448704,1,1,0.0,BOSS,0.0,0,0.0,amrf3_halbwachs2023;shahaf2024_nonclassI
5883885331870284928,2,2,0.8440393518540077,BOSS,0.0042524909544033075,1,0.4999699999999905,shahaf2024_nonclassI
5884654990035220736,2,2,28.89905092593108,BOSS,0.001952469484706737,1,0.30674000000000134,shahaf2024_nonclassI
5885200725729899136,2,2,3.056041666670353,BOSS,0.11172775535526744,1,3.571249999999999,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
5886291819221971584,2,2,0.8812499999985448,BOSS,1.0503320443783324,1,7.479670000000006,shahaf2024_nonclassI
5886991211741293824,2,2,0.8440393518540077,BOSS,0.3154503641278702,1,3.832433,shahaf2024_nonclassI
5888021213619545216,2,2,14.881249999998545,BOSS,0.003689217743320707,1,0.8849300000000007,shahaf2024_nonclassI
588871386723055232,2,2,0.9920949074075907,BOSS,0.06372641965556636,1,1.785149999999998,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5892451592622445696,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5937902310940708736,2,2,28.93760416666919,BOSS,0.023299133084554582,1,0.8635700000000011,shahaf2024_nonclassI
5953753248523191424,5,5,466.0,APOGEE,5309.735540233502,4,19.599829999999997,shahaf2024_nonclassI
5958647037390407168,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5958970843540283520,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5962331088516002560,2,2,28.00049768518511,BOSS,0.00911948321465372,1,0.6574600000000004,shahaf2024_nonclassI
5967550843804333824,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5969680292907097472,2,2,0.8529629629629198,BOSS,0.7943191004377034,1,6.918964,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
5980266528374506752,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
5983135772613188992,3,3,5.952511574076198,BOSS,3.423184768876823,2,19.201610000000002,shahaf2024_nonclassI
598381170166195200,2,2,19.0,APOGEE,6.053069294889809,1,0.875150000000005,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
601292329063832832,2,2,20.0,APOGEE,72.0140997416434,1,2.4832199999999998,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
601814287849209472,3,3,27.0,APOGEE,0.3394635066206829,2,0.16229999999999833,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
6019111239000040448,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-1 NS|v2_orbital
601989664249468032,3,3,32.0,APOGEE,0.16953199983445766,2,0.10421500000000039,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6023048216487186688,1,1,0.0,BOSS,5.804437636381204e-31,0,0.0,shahaf2024_nonclassI
603194728994153088,2,2,32.0,APOGEE,2.689848369618913,1,0.49705000000000155,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
