frame,band,bjd,airmass,exptime,dx,dy,n_comp,f_target,e_target,f_ens,rel,e_rel,bg,note
MTAA11895730,G,2456603.9510479523,2.0195,60.0,-0.014631402261215953,-0.07959499487162702,143,230.0,213.77995682189976,163934.5,0.0014029993686502842,0.001304057149787871,1349.733,
MTAA11895732,R,2456603.9510489525,2.0195,60.0,0.007697749345652483,0.00729989325105862,143,339.0,156.94711259699343,531918.0,0.0006373162780729361,0.00029505884853867217,942.1329,
MTAA11895733,I,2456603.9510499523,2.0195,60.0,-0.03327257808700779,-0.02405295882340397,143,133.0,180.9150132314434,468159.0,0.000284091515916601,0.0003864392508345314,1646.512,
MTAA11895740,G,2456603.951808893,2.03328,60.0,0.00727509739897414,-0.02844587281845179,143,937.0,215.4844231155468,173487.5,0.005400965487427048,0.0012420746342851605,1363.737,
MTAA11895742,R,2456603.9518098934,2.03328,60.0,0.008655696213622832,0.009934900174187078,143,289.0,161.3611017499984,602710.5,0.00047950052305377125,0.0002677257186493323,946.5081,
MTAA11895743,I,2456603.9518108927,2.03328,60.0,-0.054235043333278554,0.0036809355140121625,143,76.0,176.43961642794397,529809.5,0.0001434477864213458,0.00033302463702131424,1661.102,
MTAA11895750,G,2456603.952567834,2.04751,60.0,-0.006061823355025808,0.07340955887542577,143,671.0,225.6378019118841,162966.0,0.004117423266202766,0.0013845697992948475,1348.49,
MTAA11895752,R,2456603.9525688337,2.04751,60.0,0.012579521961129103,-0.009234082301759372,143,172.0,160.66382259504886,525478.0,0.0003273210296149411,0.00030574795252141644,947.5493,
MTAA11895753,I,2456603.9525698335,2.04751,60.0,-0.011685863020488796,0.0333870485222576,143,65.0,176.413637734086,461165.5,0.0001409472304411323,0.00038253867154868697,1653.865,
MTAA11895760,G,2456603.9533267743,2.06078,60.0,-0.11337036224392705,-0.05840207886586768,143,1130.0,226.63829696595116,153777.5,0.007348279169579425,0.0014738066164812873,1365.631,
MTAA11895762,R,2456603.9533267743,2.06078,60.0,-0.03223343131094225,-0.02019928508951807,142,173.0,161.35559825015886,533110.5,0.00032451058457861926,0.0003026682052785658,961.308,
MTAA11895763,I,2456603.9533277745,2.06078,60.0,-0.027204025563605683,-0.044857795649079435,141,59.0,178.26582824534822,472561.5,0.00012485147435836394,0.0003772330760024848,1653.964,
MTAA11895770,G,2456603.9541467107,2.07591,60.0,0.018575803241219546,0.008555327872045382,143,319.0,224.55612030551887,193484.0,0.0016487151392363193,0.0011605927120874019,1357.403,
MTAA11895772,R,2456603.9541477105,2.07591,60.0,-0.028216375603506094,-0.03364331926934483,143,411.0,173.94046582218874,651530.0,0.000630822832409866,0.0002669723049164102,970.0421,
MTAA11895773,I,2456603.9541487107,2.07591,60.0,-0.023982049166875186,-0.07637451741345558,143,145.0,180.5738316567492,580944.0,0.0002495937646313586,0.000310828292669774,1614.673,
MTAA11895780,G,2456603.9549286496,2.0911,60.0,-0.01526903270848834,0.017128314367880648,143,458.0,224.8942365905064,177491.0,0.002580412527959164,0.0012670740296156222,1350.928,
MTAA11895782,R,2456603.9549286496,2.0911,60.0,-0.037451821010733966,0.0005155765490769681,142,239.5,150.2519450751193,633723.0,0.0003779253711795217,0.00023709403804993552,953.9893,
MTAA11895783,I,2456603.95492965,2.0911,60.0,-0.0468836494791276,-0.04560955099395869,142,98.0,177.6078231760452,565061.5,0.00017343244938825242,0.00031431591636670557,1607.187,
MTAA11895790,G,2456603.9556875904,2.10516,60.0,-0.04437083125492336,-0.05860797884741942,143,593.5,222.52029248305274,181943.0,0.003262010629702709,0.0012230220040510091,1348.806,
MTAA11895792,R,2456603.9556875904,2.10516,60.0,-0.011053724127805253,-0.017611005295350424,141,483.0,156.7356586589025,615801.5,0.0007843436561944068,0.00025452302188108103,953.2282,
MTAA11895793,I,2456603.9556885906,2.10516,60.0,0.0009369267825718453,-0.06551931011040324,142,124.0,182.4262840967094,553437.0,0.00022405440908359939,0.0003296243006822988,1613.466,
MTAA11895800,G,2456603.9564475315,2.11991,60.0,0.02008071132013356,-0.00853843592250314,143,210.0,223.94482467786565,204006.5,0.0010293789658662837,0.0010977337716095597,1350.803,
MTAA11895802,R,2456603.956448531,2.11991,60.0,-0.017729732763370976,-0.002897466974111751,142,518.0,169.2517861188669,609771.5,0.0008494985416668375,0.00027756591791985505,948.4945,
MTAA11895803,I,2456603.956448531,2.11991,60.0,-0.026779997255289345,-0.012219286321112577,143,73.0,173.79267891369878,552296.5,0.0001321753804342414,0.0003146727870151246,1623.615,
MTAA11895810,G,2456603.957208472,2.13548,60.0,0.02965158213248742,0.0052639227181430215,143,380.0,218.6827469079351,171503.0,0.00221570468155076,0.0012750957528902416,1337.906,
MTAA11895812,R,2456603.9572094716,2.13548,60.0,-0.015987442849791478,-0.07221775382355133,142,307.0,156.0829564654642,601388.0,0.0005104857429812367,0.0002595378631856043,929.6586,
MTAA11895813,I,2456603.9572094716,2.13548,60.0,-0.02046605768310883,-0.04102803273411837,143,117.0,173.80706327419492,545144.5,0.00021462199471883144,0.00031882750953957144,1655.357,
MTAA11895820,G,2456603.9579674127,2.15154,60.0,0.017437302153325618,-0.02836658334229014,143,319.0,203.69197246731807,164785.5,0.0019358499382530624,0.0012361037376912294,1330.351,
MTAA11895822,R,2456603.957968413,2.15154,60.0,-0.046195860171110326,-0.066303310229614,143,237.0,153.44392352640315,569124.0,0.0004164294600122293,0.00026961422032176316,946.8741,
MTAA11895823,I,2456603.9579694127,2.15154,60.0,-0.012758163943317413,-0.04070367981989875,143,112.5,181.1379426180225,509729.0,0.00022070551214468866,0.00035536126572751893,1639.825,
MTAA11895830,G,2456603.9587263535,2.16759,60.0,0.032359736309217624,-0.07274308299020049,143,388.0,214.0907512854615,159425.5,0.002433738642814355,0.001342889006372641,1320.717,
MTAA11895832,R,2456603.9587263535,2.16759,60.0,0.06142293395407705,-0.05789029234369991,143,156.0,154.71012453079254,538380.5,0.00028975789427737445,0.00028736205068867195,907.4146,
MTAA11895833,I,2456603.9587273537,2.16759,60.0,-0.016660933447042225,-0.07328164425871364,143,238.0,169.12988589049937,477022.0,0.0004989287705808118,0.0003545536388059657,1635.017,
MTAA11895840,G,2456603.9594862945,2.18382,60.0,-0.04633415147975484,-0.00689271985669393,143,356.0,217.70194519495377,173112.5,0.00205646617084266,0.0012575749596069248,1330.999,
MTAA11895842,R,2456603.959487294,2.18382,60.0,-0.029108479414560406,-0.09280040668414813,142,520.0,164.22835564501847,583164.0,0.000891687415546913,0.00028161607308581886,917.6238,
MTAA11895843,I,2456603.959487294,2.18382,60.0,-0.03517750898885197,-0.02494278560153873,142,117.0,179.42774753588142,530652.0,0.0002204834806992153,0.0003381269599207794,1656.344,
MTAA11895850,G,2456603.9602462347,2.19978,60.0,-0.0010230251946836688,0.037064744170834274,143,353.0,204.32351718912176,188610.0,0.0018715868723821643,0.001083312216685869,1332.688,
MTAA11895852,R,2456603.9602462347,2.19978,60.0,-0.040127909024761266,-0.0544422249968477,142,502.0,151.90699351326785,648236.0,0.0007744093200624464,0.00023433902701063786,941.7285,
MTAA11895853,I,2456603.960247235,2.19978,60.0,0.0018715160805982123,-0.034997410863496725,140,104.0,169.19885234441358,574842.0,0.00018091927868875275,0.00029433975308765464,1624.508,
MTAA11895860,G,2456603.961034173,2.21576,60.0,-0.015999049555489364,-0.011531722887355045,143,993.0,210.05190164211004,195606.5,0.005076518418355218,0.001073849292544522,1328.656,
MTAA11895862,R,2456603.9610351734,2.21576,60.0,0.005799255206284215,-0.0838511776444193,143,335.0,151.29133488595218,605865.0,0.0005529284576597097,0.0002497112968828901,913.3335,
MTAA11895863,I,2456603.961036173,2.21576,60.0,-0.026062113424359268,-0.07702407202302197,142,36.0,173.70394903590037,542307.0,6.63830634677406e-05,0.00032030556315131535,1623.265,
MTAA11895870,G,2456603.961807113,2.23394,60.0,-0.04645066795455932,-0.07919530959031817,143,415.0,186.7831392464891,172979.5,0.0023991282203960585,0.001079799278217876,1311.16,
MTAA11895872,R,2456603.961807113,2.23394,60.0,-0.024243426350608388,0.005413342672568433,142,340.0,166.88419269389578,620753.0,0.0005477218797170534,0.00026884154034518686,910.1843,
MTAA11895873,I,2456603.961808113,2.23394,60.0,-0.025930039568606844,-0.048605606450223604,141,62.0,180.38221090931705,548369.0,0.00011306255459371336,0.00032894312207531253,1616.423,
MTAA11895880,G,2456603.9625670537,2.25049,60.0,-0.05264753441375092,-0.013490706915234796,142,220.0,212.9693104670248,176626.5,0.001245566208921085,0.0012057608029770435,1321.904,
MTAA11895882,R,2456603.9625680535,2.25049,60.0,-0.020314265747686022,-0.06324258917587144,140,378.0,146.76480006214024,637935.0,0.0005925368572033201,0.00023006231052088416,927.2781,
MTAA11895883,I,2456603.9625680535,2.25049,60.0,-0.02940976729721001,-0.057273557299055255,140,79.0,177.9383006924966,610888.0,0.00012931994080748026,0.0002912781077586998,1619.655,
MTAA11895890,G,2456603.9633259946,2.26772,60.0,0.013577065647268682,0.020162801938795383,143,729.0,213.34487714833932,178724.5,0.0040789035638650545,0.0011937080654769734,1319.43,
MTAA11895892,R,2456603.9633269943,2.26772,60.0,0.04586281731940289,-0.03807850793697298,141,348.0,154.7252279123651,590541.0,0.0005892901593623474,0.00026200590291337113,908.3412,
MTAA11895893,I,2456603.9633279946,2.26772,60.0,0.01813919174199441,-0.025840691269678473,142,35.0,185.14736233559114,530205.5,6.601214057568245e-05,0.0003491992488489673,1621.921,
MTAA11895900,G,2456603.9640869354,2.28569,60.0,-0.007305738882450896,-0.035700851871951045,143,465.0,213.68222637240248,185166.5,0.0025112533854665937,0.0011540004610574941,1325.442,
MTAA11895902,R,2456603.9640879347,2.28569,60.0,-0.001312368553072929,-0.020864817984218575,142,477.0,163.26676189904666,628958.5,0.0007583966191728071,0.00025958272588580433,905.6519,
MTAA11895903,I,2456603.9640879347,2.28569,60.0,-0.00020400154420485705,-0.024226976708092707,143,147.0,173.833431510359,564303.0,0.00026049834929107237,0.00030804980925204896,1623.009,
MTAA11895910,G,2456603.9648478758,2.30477,60.0,-0.008751632646749385,-0.043388117180938934,143,285.0,213.50666000728563,175622.5,0.0016227989010519724,0.0012157135902705271,1326.563,
MTAA11895912,R,2456603.9648478758,2.30477,60.0,-0.02910614512566667,0.015159376440998074,142,372.0,155.39269384047628,641116.5,0.0005802377571003086,0.00024237824769831424,937.4094,
MTAA11895913,I,2456603.964848876,2.30477,60.0,-0.0192718915035357,-0.0007085423014814296,143,33.0,175.9785164309553,577508.5,5.7142016091538044e-05,0.0003047202187170497,1658.824,
MTAA11895920,G,2456603.965607817,2.32379,60.0,-0.051868600086436345,-0.055396570280692004,143,509.0,213.43469712952796,179445.5,0.002836515822352748,0.0011894123682651722,1326.346,
MTAA11895922,R,2456603.965607817,2.32379,60.0,-0.02043854499686404,-0.06115569813903221,143,323.0,159.82252185254325,613580.5,0.0005264182939320921,0.00026047522998619293,946.1492,
MTAA11895923,I,2456603.9656088166,2.32379,60.0,-0.039064130899191696,-0.05538274488674233,143,75.0,178.1629558952515,569507.5,0.00013169273451183697,0.00031283689134076637,1649.203,
MTAA11895930,G,2456603.9663667576,2.34294,60.0,-0.00827493484655406,0.047891205505607104,143,740.0,219.87585185169078,178290.5,0.004150529613187466,0.0012332449112638687,1329.325,
MTAA11895932,R,2456603.9663667576,2.34294,60.0,0.011277432534200216,-0.033977266903150394,142,404.0,156.16197622724937,609876.5,0.0006624291967308136,0.0002560550803765178,944.7878,
MTAA11895933,I,2456603.966367757,2.34294,60.0,-0.022411707238688905,-0.02913538681531236,142,133.0,178.34527987399423,552664.5,0.00024065233066354,0.00032270080650013565,1659.909,
MTAA11895940,G,2456603.967126698,2.36103,60.0,-0.04780430214111675,-0.05019382343559187,142,262.0,218.724660540446,176241.0,0.0014866007342218893,0.0012410543547780935,1330.501,
MTAA11895942,R,2456603.967126698,2.36103,60.0,-0.037997377441342906,-0.0506109301524873,140,573.0,152.98388154172756,622409.0,0.0009206165077947138,0.00024579317063494835,949.4907,
MTAA11895943,I,2456603.967127698,2.36103,60.0,-0.004075445167927683,-0.05476287512527733,140,146.0,179.3920543150114,604315.0,0.000241595856465585,0.00029685189729695836,1663.867,
MTAA11895950,G,2456603.9679146362,2.3804,60.0,-0.08331739372886204,-0.046929918793892966,143,554.0,228.97601617170884,174676.5,0.0031715771726591726,0.0013108575920155764,1329.286,
MTAA11895952,R,2456603.9679156365,2.3804,60.0,-0.0030435734418006177,-0.07053496440545359,142,589.0,152.98285523373744,602464.0,0.0009776517767036703,0.00025392862516886893,944.7871,
MTAA11895953,I,2456603.9679166363,2.3804,60.0,-0.001067062625111248,-0.07468478617113306,142,63.0,173.99634644823246,542130.0,0.00011620828952465276,0.00032094948895695214,1666.33,
MTAA11895960,G,2456603.9686875762,2.40121,60.0,0.011026872192132942,-0.06755955242141454,142,421.0,218.95123611251887,166943.0,0.0025218188243891627,0.0013115328951349794,1333.989,
MTAA11895962,R,2456603.9686875762,2.40121,60.0,-0.0127596247793349,0.00037084255893660156,140,639.0,167.23479886043455,605694.5,0.0010549872914480814,0.0002761042057678162,957.834,
MTAA11895963,I,2456603.968688576,2.40121,60.0,0.0010692262430893607,-0.019177866670062826,140,125.0,185.5856831219118,554806.0,0.00022530398012999138,0.0003345055445000808,1656.721,
MTAA11895970,G,2456603.969447517,2.42101,60.0,-0.059659593277103795,0.018367767801890977,142,996.0,205.34220133140354,186358.5,0.005344537544571351,0.0011018665707837503,1327.952,
MTAA11895972,R,2456603.9694485166,2.42101,60.0,-0.04073921269616676,-0.024935447306091874,139,533.0,158.49454913592453,616824.5,0.0008641031606234837,0.00025695242185731033,956.6337,
MTAA11895973,I,2456603.969449517,2.42101,60.0,-0.04595310441396805,-0.02437847789789771,140,88.0,178.1465843624289,564807.0,0.00015580543442273202,0.000315411431449024,1659.701,
MTAA11895980,G,2456603.9702094574,2.44104,60.0,0.015766456431947518,0.03429663583938236,143,3757.0,240.1668172631126,224991.5,0.01669840860654736,0.0010674484025534857,1328.05,
MTAA11895982,R,2456603.9702094574,2.44104,60.0,-0.04316558620973865,-0.002978711350010599,141,435.5,161.73849225758434,635049.5,0.0006857733137338113,0.000254686433510434,948.9679,
MTAA11895983,I,2456603.970210457,2.44104,60.0,-0.03638590606425396,-0.028866696332272568,140,75.0,180.50459462074642,574530.5,0.0001305413724771792,0.00031417756693638793,1654.3,
MTAA11895990,G,2456603.970970398,2.46287,60.0,-0.07236640298197017,0.036856411138046496,143,267.0,215.65708687352858,178100.0,0.0014991577765300394,0.0012108764001882572,1330.212,
MTAA11895992,R,2456603.970971398,2.46287,60.0,-0.02042929266983151,-0.04038501816506823,142,546.5,160.57678897640633,614655.5,0.0008891159356745363,0.0002612468105734128,950.3348,
MTAA11895993,I,2456603.970971398,2.46287,60.0,-0.053121506633146964,-0.02857931864150487,142,93.0,180.59229038324605,555939.0,0.00016728454021034683,0.0003248419167988683,1644.385,
MTAA11896000,G,2456603.9717323384,2.48484,60.0,-0.02113206234514564,0.0007504721872066966,143,870.0,213.20363609704222,179480.5,0.004847323246815113,0.0011878930362743709,1351.188,
MTAA11896002,R,2456603.971733338,2.48484,60.0,-0.04630294800290358,-0.005803012961443699,142,608.0,164.93241709156715,622539.0,0.0009766456398715582,0.00026493507570058604,947.664,
MTAA11896003,I,2456603.971733338,2.48484,60.0,-0.02940533158709968,-0.021118685003472137,143,107.0,173.37261003591848,568152.0,0.00018832988355228883,0.00030515180803010195,1650.978,
MTAA11896010,G,2456603.9724922795,2.50766,60.0,-0.02642317288768936,-0.02638750088411257,143,517.0,224.9257306719116,164598.5,0.0031409763758478964,0.001366511424295553,1350.573,
MTAA11896012,R,2456603.9724932793,2.50766,60.0,0.016661220039281943,-0.06869298935532697,143,337.0,147.4819612866604,587913.0,0.0005732140639856578,0.00025085677861632656,952.4042,
MTAA11896013,I,2456603.972494279,2.50766,60.0,-0.0013127321682304682,-0.06692959795933007,142,246.0,178.0951211759229,525989.0,0.00046769038896250683,0.0003385909613621633,1644.556,
MTAA11896020,G,2456603.97325322,2.52995,60.0,-0.043716697710891594,-0.020592261805290946,142,669.0,215.73482902081435,166565.5,0.004016437977852556,0.0012951951575855404,1357.941,
MTAA11896022,R,2456603.9732542196,2.52995,60.0,-0.037200869166213124,-0.008941972510342566,141,455.0,157.3607198526155,606815.5,0.0007498160478761666,0.00025932218252931163,971.7357,
MTAA11896023,I,2456603.97325522,2.52995,60.0,-0.014945341961151826,-0.05523860757408272,140,18.0,173.11285888306122,538900.0,3.3401373167563555e-05,0.0003212337333142721,1651.204,
MTAA11896030,G,2456603.9740141607,2.55221,60.0,0.01625364478593383,-0.04659284013183651,141,425.0,225.37727847240205,171137.0,0.002483390500008765,0.0013169406877086899,1356.912,
MTAA11896032,R,2456603.9740151605,2.55221,60.0,-0.028054063815091013,-0.019124459437222185,140,259.0,156.9162918002249,589877.5,0.00043907421456149793,0.0002660150485485968,977.3109,
MTAA11896033,I,2456603.9740151605,2.55221,60.0,-0.06002109433723035,-0.07872496916860428,139,146.0,182.38059782407413,529941.0,0.00027550236724465554,0.0003441526468495061,1638.43,
MTAA11896130,G,2456603.981890545,2.81548,60.0,-0.0018996568391003166,0.04321968084730088,139,165.0,230.47797882878092,116302.5,0.0014187141291029859,0.001981711303099941,1380.555,
MTAA11896132,R,2456603.981890545,2.81548,60.0,-0.02698873024371551,-0.06455515878650431,139,258.0,161.42014254732896,353540.0,0.0007297618374158511,0.00045658240240801313,981.5104,
MTAA11896133,I,2456603.9818915455,2.81548,60.0,-0.02405618001455423,-0.09451405627197573,137,-39.0,175.80795842407136,353750.0,-0.00011024734982332156,0.0004969836280539119,1630.85,
MTAA11896140,G,2456603.9826724846,2.8452,60.0,-0.02118589970194762,-0.04185810763118525,139,245.0,214.73286490918588,119934.0,0.0020427902012773694,0.0017904252748110283,1384.478,
MTAA11896142,R,2456603.9826734844,2.8452,60.0,0.019298049346275548,-0.12723808658353164,137,199.0,153.61988156346607,444667.5,0.000447525398190783,0.00034547135008397524,980.0523,
MTAA11896143,I,2456603.982674484,2.8452,60.0,-0.009123256875824381,-0.1257620602400209,134,173.0,181.19117531638602,392856.5,0.00044036435695985686,0.0004612146555202371,1654.718,
MTAA11896150,G,2456603.983432425,2.87441,60.0,-0.06734160903698694,-0.023120360639609316,139,-223.0,229.3814493702575,129348.5,-0.0017240246311321739,0.0017733599490543572,1378.316,
MTAA11896152,R,2456603.9834334254,2.87441,60.0,-0.0041109981511340266,-0.03556724999793914,136,670.0,158.65388733235204,475485.5,0.0014090860814893408,0.00033366714091670946,980.1301,
MTAA11896153,I,2456603.9834334254,2.87441,60.0,0.004956533400218177,-0.04654299088292646,137,129.0,181.1359765826031,447305.5,0.0002883935028744337,0.00040494913785456044,1635.29,
MTAA11896160,G,2456603.984190366,2.90403,60.0,0.0650222428204188,-0.0178612129345197,141,312.0,210.50882208138765,132100.5,0.0023618381459570553,0.0015935505322189367,1390.543,
MTAA11896162,R,2456603.984191366,2.90403,60.0,-0.03863884640367132,-0.012496325899391536,138,326.0,158.00482329583065,437949.5,0.0007443780618541636,0.0003607832028483436,992.9379,
MTAA11896163,I,2456603.984192366,2.90403,60.0,-0.053815889132067696,-0.055319906727902435,138,-23.0,159.42960123306253,413470.5,-5.562670130033461e-05,0.00038558881766187074,1669.065,
MTAA11896170,G,2456603.984949307,2.93543,60.0,0.03791200272496553,-0.058222328722820293,141,259.0,211.0927159254909,137917.0,0.0018779410805049414,0.0015305779267638573,1392.696,
MTAA11896172,R,2456603.9849503064,2.93543,60.0,-0.03874192354692241,-0.03212475885590038,139,289.0,153.92579222252954,473474.0,0.000610381985072042,0.0003250987218358971,1000.517,
MTAA11896173,I,2456603.9849513066,2.93543,60.0,-0.03339058792118976,-0.009826610635570887,139,100.0,181.16127808999363,442391.5,0.00022604412607385088,0.0004095044278427448,1644.746,
MTAA11896180,G,2456603.9857102474,2.96717,60.0,0.05783539177139119,0.017736207671603665,141,489.0,225.29779962553263,137729.5,0.00355043763318679,0.0016357991543244738,1400.933,
MTAA11896182,R,2456603.9857102474,2.96717,60.0,0.0004904652595314474,0.013020429083034912,138,351.0,171.05408629366326,450055.0,0.0007799046783170945,0.000380073738306792,1008.114,
MTAA11896183,I,2456603.985711247,2.96717,60.0,0.006788939602188293,-0.038676650654281275,139,13.0,185.56996644525572,418919.0,3.103225205827379e-05,0.0004429733825518912,1671.227,
MTAA11896190,G,2456603.9864691882,3.00017,60.0,-0.027713848678615705,-0.06079669608297422,142,241.0,215.53469157448103,124259.0,0.0019394973402329005,0.0017345600043013466,1396.508,
MTAA11896192,R,2456603.9864701875,3.00017,60.0,-0.008359946821883568,-0.040940362647688744,139,346.0,167.210305098699,398792.5,0.000867619125234301,0.00041929149895923067,1011.074,
MTAA11896193,I,2456603.986471188,3.00017,60.0,0.02772359432213989,-0.07966010514381594,140,207.0,176.97251644979605,376993.5,0.0005490810849523931,0.0004694312141981123,1641.056,
MTAA11896200,G,2456603.9872281286,3.03353,60.0,-0.014406324302683515,0.04413749134099021,140,251.0,226.64381229503417,118487.0,0.002118375855579093,0.0019128158557059776,1406.107,
MTAA11896202,R,2456603.987229129,3.03353,60.0,-0.044255833820784574,-0.055289461373789095,138,92.0,175.46235840810223,351384.5,0.00026182145199916333,0.0004993457548870318,1020.597,
MTAA11896203,I,2456603.9872301286,3.03353,60.0,-0.031083584472185066,-0.026646608357125956,138,-175.0,171.39613320593517,324892.5,-0.00053863970390206,0.0005275472139428739,1654.618,
MTAA11896210,G,2456603.9879880697,3.06593,60.0,-0.053825004497980444,-0.022530724395920743,138,310.0,218.86033838275344,113797.0,0.002724149142771778,0.001923252268361674,1390.719,
MTAA11896212,R,2456603.9879880697,3.06593,60.0,-0.09611943561350245,-0.0522201556139521,134,282.0,157.69862877679057,410683.0,0.0006866610013075778,0.0003839911288677412,995.6368,
MTAA11896213,I,2456603.9879890694,3.06593,60.0,-0.03257357346456047,-0.04779230345968699,135,-85.0,178.0693840052242,381114.5,-0.00022303008675870375,0.00046723329604416575,1656.647,
