sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp
63596792,1811478117233298816,311.2906,17.52806,16.09362,15.97121,16.33432,3.162047,DA,0.864242,55964.41,7.793685,67.70501,-0.3631100000000025
57905203,919435644899640832,119.4226,38.55058,18.17287,18.1497,18.25614,4.585867,DA,1.0,14052.1,8.053403,67.62046,-0.1064399999999992
68531147,2198431172852758656,332.9765,56.83021,14.12616,14.07182,14.25966,26.4332,DA,0.998,17691.96,8.009189,67.47431,-0.18783999999999956
57463953,866770408024513536,111.8426,23.47144,17.83138,17.77035,17.90176,4.147555,DA,1.0,16957.31,7.992792,67.31747,-0.13140999999999892
112447109,6704484115592435072,280.2243,-48.34455,15.58322,15.5275,15.66727,13.97332,DA,1.0,16000.02,8.007749,67.25904,-0.1397700000000004
59457389,1158617112278305408,221.0672,4.284647,18.20676,18.17833,18.32103,4.398022,DA,0.998174,17420.41,8.125692,67.2488,-0.14270000000000138
99048733,5544588928434374016,121.7934,-36.38057,14.51405,14.45448,14.64753,20.52326,DA,1.0,16825.41,7.888731,66.75378,-0.1930499999999995
57457767,866166024521723776,110.6191,22.20295,16.22891,16.19359,16.33056,10.86668,DA,1.0,15817.22,8.140594,66.71116,-0.13696999999999804
70836061,2645041934065803904,349.3808,-0.2682513,16.64881,16.55457,16.85998,5.275565,DA,1.0,24347.38,7.71373,66.40961,-0.30541000000000196
109624158,6337494587670278912,222.5983,-4.751888,16.62281,16.5684,16.79232,5.867121,DA,1.0,20300.99,7.516639,66.39524,-0.22391999999999967
63204464,1764456441613885952,314.3771,16.83739,16.55599,16.49335,16.7102,4.763398,DA,0.998,22034.88,7.384381,66.39518,-0.21685000000000088
88223842,4319908862597055232,290.4182,14.67783,13.01894,12.98038,13.1257,50.3076,DA,1.0,-9999.0,-9999.0,66.27238,-0.1453199999999999
78893585,3639418741030886912,213.2161,-7.918081,16.5661,16.47404,16.75134,8.107176,DA,0.9961069,25507.97,8.163752,66.15896,-0.2773000000000003
55766075,577571774444224640,136.3206,3.268051,17.45471,17.40477,17.62117,4.864572,DA,1.0,19199.56,7.869655,65.94234,-0.21640000000000015
74331164,3075593198396781440,133.1764,1.246515,18.44194,18.41478,18.56808,3.522639,DA,0.9940255,16662.59,8.092331,65.70237,-0.153299999999998
56367604,671450448046315520,114.6774,18.58592,17.69756,17.65105,17.83097,5.825566,DBZ:,0.0003740246,-9999.0,-9999.0,65.39525,-0.1799199999999992
109613372,6335610196538829056,227.2086,-4.871724,16.24393,16.21873,16.35151,9.821124,DA,1.0,15708.96,7.850784,65.28367,-0.13278000000000034
70425188,2558916466707621504,23.23909,2.192496,16.57103,16.4188,16.87386,3.42873,DA,0.994,42329.44,7.878811,65.18496,-0.4550599999999996
68419658,2185843104732907648,302.2838,55.12663,15.60279,15.50138,15.81197,8.76984,DA,1.0,23855.43,7.811302,64.46247,-0.31059000000000125
80755921,3992972580457065984,171.615,24.15109,17.90591,17.82929,18.10668,3.34639,DA,0.998,21355.95,7.892722,64.44012,-0.27739000000000047
79881802,3821618297473777792,148.2744,-6.101803,17.00222,16.96636,17.14605,6.811378,DA,0.9840137,16196.33,7.943944,64.16011,-0.17968999999999724
62391021,1634639062228062848,266.0306,68.23812,15.88683,15.75038,16.16529,5.928768,DB,0.01299452,-9999.0,-9999.0,64.04591,-0.414909999999999
93745156,4957085334163504512,31.70724,-41.99077,16.44426,16.33745,16.66513,6.716653,DA,0.9980273,23640.81,7.957379,63.88617,-0.32768000000000086
61557821,1480488867747413120,217.6484,36.14318,18.07109,18.0582,18.16569,4.702953,DA,0.998174,13867.07,7.99111,63.87123,-0.10749000000000208
70832768,2644343645398518656,353.7258,-0.2434171,18.41874,18.36327,18.51088,4.606837,DA,1.0,14738.55,7.951866,63.63721,-0.14761000000000024
65820274,2008118457547873664,339.2579,57.95726,14.16892,14.04708,14.41503,15.8149,DA,0.998,28217.32,7.852367,63.43843,-0.36795000000000044
104486402,5925961167991059456,257.2544,-51.02122,15.46362,15.39075,15.63904,11.35598,DA,1.0,19363.96,7.770241,63.31628,-0.248289999999999
114802330,6915911134936982784,316.1164,-3.229597,15.72828,15.64994,15.9137,10.01268,DA,1.0,21506.73,7.854251,63.21494,-0.26375999999999955
58640358,1017167587064407936,133.4108,52.01073,18.6877,18.69736,18.80398,4.17263,DA,1.0,14500.0,8.165203,63.15386,-0.10661999999999949
55381786,519815360648870144,27.79448,67.65868,14.41053,14.2719,14.70272,10.02318,DA,0.8253781,30885.94,7.915735,62.89514,-0.43081999999999887
79691394,3784079978364077568,169.8584,-6.813031,17.04052,16.98018,17.15511,5.933844,DB,0.0,-9999.0,-9999.0,62.74564,-0.1749299999999998
67978430,2159972828782092928,275.7616,62.5691,17.64807,17.58014,17.86062,3.578112,DA,0.972,28372.42,8.115938,62.6759,-0.28048000000000073
87904876,4308535961026237696,291.859,10.11862,14.70593,14.59043,14.93477,12.62529,DA,0.978,26168.29,7.8003,62.67156,-0.34434000000000076
101735678,5778306308344662272,244.0174,-79.71025,15.31102,15.22023,15.45688,3.059999,DA,0.8946103,69283.18,6.828987,62.54624,-0.23664999999999914
79065593,3668348781742691328,217.0744,3.402098,17.26631,17.26769,17.41705,9.549727,DA,0.9900934,15507.18,8.611255,62.42073,-0.14935999999999794
79652148,3776038764499301120,157.2588,-5.908053,16.50249,16.44766,16.64535,7.325564,DB,0.01391489,-9999.0,-9999.0,62.27607,-0.19769000000000148
90077924,4537193147876537472,277.3672,26.01642,17.17552,17.1621,17.2716,6.806277,DA,1.0,16083.0,8.002941,62.27345,-0.1095000000000006
93474915,4909752286300757120,23.48253,-57.06811,17.22871,17.15955,17.40134,5.369112,DA,1.0,18212.14,7.77136,61.82904,-0.24179000000000173
56680744,719151424282947200,136.9439,38.94537,16.38606,16.27132,16.62698,6.292995,DA,1.0,-9999.0,-9999.0,61.67056,-0.3556600000000003
79708374,3787385900590991232,170.8278,-3.047015,17.23842,17.21042,17.3396,6.776944,DA,0.996041,-9999.0,-9999.0,61.6182,-0.12918000000000163
83960836,4090077088109529472,277.3246,-21.75693,14.73172,14.66289,14.80181,18.5931,DA,1.0,16446.74,7.884264,61.12777,-0.13891999999999882
73518629,3020668542435696512,94.1442,-4.5297,15.08925,14.99425,15.28631,12.31451,DA,1.0,22226.02,7.832685,61.11839,-0.2920600000000011
66962121,2068652138924705280,303.8784,41.75672,17.19518,17.1209,17.37288,5.024456,DA,0.8052263,21300.27,7.959766,61.05655,-0.25197999999999965
75947362,3230292049179110784,68.6487,-0.5911136,16.9861,16.8925,17.19301,3.739112,DA,1.0,25303.41,8.030759,61.0325,-0.3005100000000027
101755197,5780288723512841600,234.7405,-75.99925,16.07222,15.95977,16.32124,7.206753,DA,1.0,26644.88,8.006539,60.93492,-0.36146999999999885
62081176,1578513353024992896,196.2894,57.51725,18.58371,18.594,18.70982,3.847489,DA,1.0,16327.09,8.068741,60.56649,-0.11581999999999937
76111044,3254201341843762432,64.38736,-0.9632165,17.46611,17.41942,17.60878,5.106801,DA,1.0,18941.8,7.89985,60.49593,-0.18936000000000064
55061232,487798200524336768,51.13014,62.84813,16.10588,16.04549,16.24838,9.621604,DA,0.998,18101.45,7.970935,60.34934,-0.20289000000000001
71721471,2807599196315357440,9.180698,25.68494,18.22968,18.1636,18.40727,3.31966,DA,1.0,20283.95,7.957496,60.26393,-0.2436700000000016
88878044,4413820521529120640,230.1914,-3.914617,16.48382,16.40455,16.67233,5.236111,DA,0.9940273,28856.11,7.646668,60.10614,-0.26777999999999835
79071450,3669413143358809984,214.7719,4.452232,17.49485,17.46254,17.63218,4.974754,DA,1.0,18134.82,7.982466,60.02,-0.16964000000000112
57696948,890405716132298112,107.2555,32.98003,16.18752,16.09174,16.4106,7.155914,DA,1.0,-9999.0,-9999.0,59.9818,-0.31885999999999726
70160926,2508550832631950592,25.84848,-1.833,16.7379,16.63613,16.9321,5.628611,DB,0.008658535,-9999.0,-9999.0,59.97548,-0.29596999999999696
78862842,3634639713740692992,199.7623,-5.958357,17.52322,17.46525,17.68012,4.558852,DA,0.9761896,24023.26,8.044378,59.96213,-0.21486999999999767
116436485,271992414775824640,66.06532,52.16959,15.02649,14.93146,15.23293,13.69051,DA,1.0,24821.96,8.104689,59.87964,-0.3014700000000001
56197522,650732560898953088,123.273,14.05476,16.2541,16.17724,16.45113,10.62084,DA,0.996,21715.72,8.350785,59.85606,-0.27388999999999797
76705977,3348071631670500736,88.11544,15.88624,12.99977,12.8531,13.30541,19.56382,DA,0.9352553,-9999.0,-9999.0,59.84674,-0.45231000000000066
62542688,1660981913424292224,210.0429,61.04092,17.90597,17.8634,18.02843,4.495593,DA,1.0,16319.06,7.909045,59.68079,-0.16503000000000156
71653558,2795704443302719744,6.506808,18.88886,16.66845,16.49428,16.71887,3.323248,DA,0.9580528,49319.8,7.926344,59.58822,-0.22458999999999918
70354011,2545579360599665792,4.426767,0.69359,17.04672,17.00523,17.11464,7.876812,DB/DC,0.05146313,-9999.0,-9999.0,59.5541,-0.10941000000000045
68718193,2214973771957744128,350.3204,69.43953,14.72791,14.64895,14.90789,16.07533,DA,1.0,-9999.0,-9999.0,59.32833,-0.25894000000000084
56311832,665392383790872192,130.7209,23.0067,14.41679,14.29701,14.66393,12.95214,DA,0.9940255,25878.15,7.607222,59.29237,-0.36692000000000036
70431412,2560177954437454080,22.22131,3.849588,16.51014,16.45332,16.65262,7.834764,DA,1.0,17757.81,7.861897,59.27271,-0.19929999999999737
90986415,4647897647911465856,89.14912,-76.94698,15.65159,15.52431,15.93554,6.928516,DA,0.996,30154.42,7.78896,59.23766,-0.41122999999999976
74511080,3090824050077563264,122.518,2.268425,17.21529,17.13631,17.42911,5.152601,DA,1.0,22512.01,8.060654,58.87722,-0.2927999999999997
89986236,4528087336172846848,273.4524,21.32257,15.29262,15.23349,15.43121,13.19756,DA,1.0,18215.41,7.859026,58.87482,-0.19772000000000034
68915171,2241981316586020736,291.4251,63.29497,17.3052,17.19822,17.56021,3.361443,DA,0.9401293,28695.63,7.762755,58.70691,-0.36199000000000225
80445448,3931446491043126784,193.0717,15.745,14.60873,14.4904,14.8587,8.136964,DA,0.998,25883.85,7.212954,58.63448,-0.3683000000000014
75051232,3131708221727203328,98.26986,4.955125,17.43982,17.30972,17.43636,3.829678,DA,0.5994648,27772.89,8.071895,58.61419,-0.12664000000000186
61734230,1512831556329574016,212.2069,52.65179,17.96973,17.92281,18.13696,3.524933,DA,1.0,-9999.0,-9999.0,58.49738,-0.21415000000000006
75786925,3209149711887879808,81.1071,-6.058905,17.50032,17.45658,17.65645,3.901459,DA,0.922927,22015.36,7.802157,58.2069,-0.19987000000000066
92619121,4776747972460494208,73.80995,-54.69619,14.36556,14.30175,14.51784,19.92126,DA,0.8619834,17793.82,7.792921,58.04316,-0.21608999999999945
92085429,4697090897648567552,38.85111,-64.57438,16.35281,16.31269,16.47342,11.96041,DA,0.9980137,15276.76,8.352849,58.03119,-0.16073000000000093
61556948,1480319306736250880,217.6529,35.57366,18.66465,18.61281,18.79451,3.376348,DA,1.0,-9999.0,-9999.0,57.65768,-0.1816999999999993
76102458,3252559633543341824,62.73232,-2.137736,17.11027,16.9995,17.36273,5.48932,DA,0.9422268,28348.38,8.400614,57.59723,-0.36322999999999794
55452444,526082439486413568,13.15078,65.89283,16.59227,14.24384,14.35387,5.230855,DA_MS,0.1328853,-9999.0,-9999.0,57.57579,-0.11003000000000007
78909986,3642181195275914496,218.3584,-4.431641,16.9022,16.88823,17.00347,7.073472,DA,0.9962752,17061.08,7.808375,57.42921,-0.11524000000000001
91725066,4665667679961183744,72.56255,-61.34857,16.731,16.72073,16.8346,8.771418,DA,0.996174,14187.03,7.925495,57.2851,-0.11386999999999858
116655327,307116824821161088,17.55018,27.0173,15.14171,15.11465,15.23398,17.80302,DA,1.0,14784.33,8.042726,57.24282,-0.11933000000000149
79654165,3776395212423903232,160.1689,-6.253338,16.81788,16.75022,16.99946,6.419683,DA,1.0,21204.14,7.903458,57.2331,-0.24924000000000035
60822870,1362316179789651968,263.4629,47.75715,15.48427,15.29093,15.58318,5.175599,DA,0.8970844,48483.22,7.52677,57.08668,-0.292250000000001
75634954,3185186336997949952,69.08115,-10.47467,16.64158,16.57257,16.81987,7.510782,DA,1.0,20013.9,8.070359,57.07136,-0.24730000000000274
79068142,3668832090118062080,217.7339,4.265156,17.51481,17.48589,17.62064,5.436186,DA,1.0,16071.42,8.021409,57.05395,-0.13475000000000037
79126899,3678487795075068672,193.2652,-4.933214,16.73387,16.68433,16.88637,7.188598,DA,1.0,16756.45,7.647682,56.90275,-0.20204000000000022
60770326,1355625376655941120,250.6683,39.29209,18.72213,18.71265,18.89967,3.776322,DBA,0.03468361,-9999.0,-9999.0,56.88504,-0.1870200000000004
75902032,3224840734952720256,73.99052,-3.196193,17.23391,17.23033,17.33352,6.659184,DA,0.9980255,-9999.0,-9999.0,56.73692,-0.10319000000000145
74692114,3106050911737526912,103.5578,-2.156137,14.77228,14.62026,15.0712,11.40187,DA,0.992,34239.95,8.108967,56.71941,-0.45093999999999923
72204462,2887293521379951872,87.65952,-36.2761,16.96289,16.90201,17.12596,5.559068,DA,1.0,18253.72,7.62582,56.66493,-0.22394999999999854
69109892,2274076297221555968,321.7411,73.64435,12.88733,12.83601,12.98898,44.99172,DA,0.7990144,15315.81,8.123896,56.62057,-0.15296999999999983
57398010,856540075097365504,168.8698,57.02381,16.8974,16.7975,17.14664,7.997552,DA,0.9740273,25638.15,8.444587,56.36517,-0.349140000000002
110614287,6468315481871524992,304.3916,-58.55,17.09521,17.01321,17.30219,4.946047,DA,0.982,21229.66,7.812648,56.22589,-0.2889799999999987
56186957,649480629472107648,124.6886,12.33109,16.35926,16.2904,16.53043,8.216252,DA,1.0,19224.07,7.980029,56.18991,-0.2400299999999973
78833482,3629767468479924352,196.8716,-5.791112,17.23024,17.14738,17.4272,4.064107,DA,0.998,-9999.0,-9999.0,56.17015,-0.27982000000000085
71014144,2678721796291234560,334.3718,0.1425802,18.68156,18.63354,18.91792,3.126262,DB,0.00018179,-9999.0,-9999.0,56.13313,-0.28437999999999874
73454601,3010524723036818432,84.54337,-10.61275,14.51295,14.34346,14.8447,5.051682,DA,0.7606072,68814.81,7.390574,56.1092,-0.5012399999999992
116705430,315800325276303872,22.47876,32.46062,15.81684,15.77258,15.93598,11.57944,DA,1.0,16000.03,8.021643,56.04044,-0.1634000000000011
67959376,2157454569196529664,276.803,58.83725,17.29705,17.2807,17.42218,4.556567,DA,0.9546104,-9999.0,-9999.0,56.01523,-0.14148000000000138
74523102,3091991383532698624,126.9884,3.921898,16.24846,16.18078,16.38722,8.035933,DA,1.0,18025.7,7.873193,55.95673,-0.20644000000000062
54595363,439319598985604480,45.444,49.61607,14.9127,14.85747,15.03527,17.40224,DA,0.998,16686.55,7.923604,55.8685,-0.1778000000000013
55377820,519434242427811712,23.76757,66.72505,16.31898,16.26565,16.47149,8.696097,DA,0.9752284,17444.62,7.843849,55.76926,-0.20583999999999847
79046139,3665065605662377088,207.4841,2.719246,18.41158,18.37277,18.53449,4.451542,DBZ/DBAZ,0.006427336,-9999.0,-9999.0,55.72844,-0.16172000000000253
66962839,2068718659377218048,304.9945,42.11123,17.40986,17.39681,17.52136,6.237979,DA,0.9728202,14992.4,8.0409,55.70763,-0.12455000000000283
80610858,3963112937023073408,191.0995,29.36291,16.84754,16.79021,17.02189,6.21303,DA,1.0,18803.78,7.87627,55.69588,-0.23168000000000077
70333232,2542200939324714240,5.788088,-0.5616288,16.43066,16.39646,16.53443,9.811438,DA,1.0,16416.96,8.22651,55.69117,-0.13796999999999926
92310587,4734298439852277376,50.5618,-53.75484,14.91945,14.77062,15.21751,8.422971,DA,0.998,-9999.0,-9999.0,55.58196,-0.44689000000000156
75773306,3206991473643150464,78.6334,-8.204066,6.600625,6.501805,6.678147,3.235212,,-9999.0,-9999.0,-9999.0,55.57821,-0.176342
54603061,440396914222763264,44.34167,51.06214,15.26246,15.16366,15.41161,14.55154,DA/DAH,0.4829422,-9999.0,-9999.0,55.57782,-0.24794999999999945
117088026,369564313570983296,17.34754,37.54592,15.20763,15.07365,15.47797,8.504899,DA,0.9980255,30064.96,7.84013,55.55928,-0.40431999999999846
90008255,4530680190755195904,281.3617,20.13956,16.56174,16.47335,16.6921,6.302776,DA,1.0,22727.21,7.773407,55.53959,-0.21875
80014892,3845681521764206848,141.4609,3.469119,18.41447,18.40076,18.51862,4.3174,DA,1.0,15829.71,8.233704,55.52501,-0.1178600000000003
68413746,2185076328511950848,306.2653,54.74467,16.31132,16.20386,16.55562,5.876062,DA,0.996,26119.55,7.808033,55.51293,-0.3517600000000023
57820494,905370726516920704,121.5486,33.74041,16.302,16.25278,16.39961,9.980706,DB/DBA,0.005218618,-9999.0,-9999.0,55.42307,-0.1468299999999978
80336285,3910122047137575424,175.9971,7.484794,14.25915,14.0811,14.5957,5.420591,DA,0.9008754,64236.7,7.324428,55.2184,-0.5146000000000015
71994431,2855799415254881408,5.093257,26.66971,16.10972,16.08365,16.19477,10.51097,DA,1.0,13572.22,7.912428,55.20081,-0.11111999999999966
69110100,2274129833990167680,319.2195,73.84454,14.78475,14.61926,15.112,6.281883,DA,0.8703033,57089.63,7.530176,55.14265,-0.4927399999999995
110686115,6475565902062967168,305.8239,-50.47548,17.08398,17.03845,17.23328,8.348769,DA,1.0,17953.37,8.288371,55.12874,-0.19482999999999961
57597915,881256954754971264,120.0257,32.96055,18.27862,18.23853,18.37253,5.164453,DA,0.9766123,15096.16,8.419488,55.12072,-0.13400000000000034
78065447,3480134832273157760,178.6904,-29.01124,16.24162,16.19529,16.3552,6.91672,DA,0.998,20321.16,7.675432,55.11652,-0.15991
93514382,4916999957713401600,23.49682,-51.33976,16.56892,16.54438,16.66324,7.633422,DA,0.998,13345.53,7.636257,55.09439,-0.11885999999999797
70130198,2503044645903634688,38.64526,2.214419,18.28069,18.25694,18.40421,3.99367,DA,1.0,16356.6,8.050387,54.96812,-0.1472699999999989
115636870,183065701027649408,82.9136,35.03838,16.3986,16.27895,16.66432,5.076042,DA,0.9190509,30584.16,7.846335,54.88663,-0.38537000000000177
76362699,3315967953720905216,89.77173,2.467329,14.93179,14.82666,15.13764,10.11053,DA,0.9742237,24378.61,7.682413,54.77847,-0.3109799999999989
79068369,3668868374001785472,217.7739,4.371096,16.98213,16.90064,17.19044,4.764648,DA,0.996,-9999.0,-9999.0,54.73301,-0.2897999999999996
75804432,3211883681909214848,78.00616,-4.555222,17.94099,17.86132,18.10348,3.446635,DA,0.998,22832.62,7.820282,54.63715,-0.24216000000000193
55951739,606956776747174016,135.8803,14.01364,16.24259,16.19278,16.31568,10.5432,DB,8.245722e-07,-9999.0,-9999.0,54.5762,-0.12290000000000134
116721684,318552918277214080,27.17115,36.5639,15.46271,15.38303,15.57748,3.786088,DA,0.9512606,40120.94,7.427724,54.54914,-0.1944499999999998
55980294,611167150367477888,135.3898,16.96166,16.98644,16.91045,17.17491,5.345095,DA,1.0,-9999.0,-9999.0,54.45811,-0.2644599999999997
63643332,1815657193425348096,308.8076,18.98872,15.39961,15.34312,15.5274,9.160367,DA,1.0,19120.21,7.501797,54.43888,-0.18427999999999933
57121178,805144228693747328,153.2068,41.38642,16.31982,16.24998,16.43236,8.356045,DBA,0.0005091847,-9999.0,-9999.0,54.28415,-0.18237999999999843
115768553,194350057581495168,82.9521,41.47904,16.46843,16.41285,16.61318,8.574214,DA,1.0,18110.79,8.002032,54.27583,-0.200330000000001
60455463,1316675486479740800,239.9825,27.79405,17.91688,17.90153,18.0242,4.560471,DA,0.9940392,14806.41,7.885401,54.27437,-0.12266999999999939
67823515,2141924104893160576,291.6046,56.43127,16.63738,16.58373,16.71239,8.474654,DB,0.0,-9999.0,-9999.0,54.19735,-0.12866
78723365,3609348369320912768,200.4568,-12.78745,18.01471,17.96576,18.15386,3.924559,DA,1.0,18346.97,7.840728,54.09745,-0.18810000000000215
66919481,2065903359853755392,313.4465,42.06403,16.15809,16.13321,16.25936,13.53138,DA,0.8495424,15465.94,8.300921,54.06757,-0.12615000000000265
93682791,4945893096067016960,39.19129,-44.87695,16.52047,16.46309,16.62346,10.54042,DA,1.0,16273.42,8.20566,54.03828,-0.16037000000000035
92331571,4737802033654142080,36.23656,-60.00191,16.76945,16.74457,16.85471,6.220115,DA,1.0,17573.69,7.765374,53.95499,-0.11014000000000124
66852747,2061416695278519808,305.1439,39.36993,17.39076,17.25596,17.66856,3.063927,DB,0.02436432,-9999.0,-9999.0,53.94949,-0.41259999999999764
88499079,4359338066809486336,246.935,-0.737796,18.04321,18.0119,18.19968,4.39923,DA,0.9860528,23149.69,8.171944,53.86186,-0.18778000000000006
87403848,4278195727885952768,274.9907,3.561473,15.7867,15.67846,15.97705,9.433739,DA,0.9940255,26420.61,7.948066,53.82594,-0.2985900000000008
