source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
2029703485715058304,AstroSpectroSB1,278.3167750027776,0.014278778311336282,160.94078063964844,302.82079125136534,30.322134244020727,68.66371365499026,-1.8370421589623906,1.6914,2.8404794403709426,10.719162940979004,0.8169727325439453,6.676163196563721,1376.4769287109375,45.390403747558594,0.0,26.0,,,1.0,0.3636,1.2116,false,false,PASS,dormant_NS_candidate,FAIL,1.95,23.28
2847870566324824320,AstroSpectroSB1,588.897537816674,0.1635938038074434,159.43096923828125,359.1730007846408,22.665207012943636,106.73716306332786,-38.47882177943645,2.6461,2.525333215201363,10.0794677734375,0.6835880279541016,6.583508014678955,1518.8370361328125,34.22883987426758,0.0,27.0,6372.6015625,3.752000093460083,1.69,0.4425,1.7298,false,false,PASS,dormant_NS_candidate,FAIL,1.744,19.62
4637979606352273280,AstroSpectroSB1,477.1401758540575,0.44523989145729465,155.85418701171875,21.334822218795104,-75.00524107063003,299.99390852999244,-41.92905149493584,4.3961,3.5499126506744627,9.877153396606445,0.7086915969848633,9.9664945602417,2624.080078125,68.07371520996094,0.0,20.0,6282.00927734375,3.7553999423980713,1.524,1.1128,2.7141,false,false,PASS,dormant_NS_candidate,FAIL,2.158,31.54
2025645527584130432,AstroSpectroSB1,666.210184489964,0.20266822501776446,155.59210205078125,291.98056730943154,26.913530757999332,60.890192913072156,4.6228946465112895,1.9494,1.901567246898798,12.28628921508789,0.9734182357788086,8.795465469360352,2009.35791015625,27.114429473876953,0.0,30.0,5872.720703125,3.6431000232696533,1.177,0.3238,1.235,false,false,PASS,dormant_NS_candidate,FAIL,1.586,17.1
2100950602227376768,AstroSpectroSB1,593.5846913841846,0.23508080656644442,154.29296875,289.53954625622987,39.08952531334456,70.93422536332197,11.955898934565354,2.0507,1.7957009731827587,11.737991333007812,0.8777647018432617,7.165123462677002,1727.162109375,38.820472717285156,0.0,23.0,,,1.0,0.5639,1.5367,false,false,PASS,dormant_NS_candidate,FAIL,1.803,21.54
6779614642766754944,Orbital,673.7750903797696,0.011792440971990248,151.40093994140625,312.1824307585631,-35.37584124550851,7.821572202853535,-38.270169308113765,2.3156,1.8748981770165905,12.071975708007812,0.7913618087768555,11.820257186889648,2758.607421875,30.12232780456543,0.0,28.0,5748.15087890625,3.7469000816345215,1.089,0.5536,1.5798,false,false,PASS,dormant_NS_candidate,FAIL,1.51,19.94
5594783519718297728,AstroSpectroSB1,552.1910450135998,0.3873157625228467,150.92018127441406,117.95113778099598,-32.81381154740878,248.5846907223023,-3.0011523238609974,3.1534,3.214805689070906,10.181529998779297,0.6313447952270508,9.179056167602539,3148.017822265625,36.715511322021484,0.0,23.0,6428.0673828125,3.8176000118255615,1.46,0.4129,1.5537,false,false,PASS,dormant_NS_candidate,FAIL,1.751,20.96
1021939403105070592,Orbital,521.8033886924421,0.4442649649783704,148.2097625732422,148.41295020054014,55.769110550691714,158.4091276672812,47.25731535606123,4.5518,6.011089189528143,7.7276763916015625,1.0706467628479004,11.712813377380371,4647.3291015625,52.21978759765625,0.0,34.0,5114.2529296875,3.2755000591278076,2.001,0.2127,1.3321,false,false,PASS,dormant_NS_candidate,FAIL,2.963,17.62
1131659702801602816,AstroSpectroSB1,777.9166968191615,0.3706000424112023,141.91331481933594,139.96871376111588,77.96802390246195,134.48723722941924,33.91071399455289,3.1573,2.5516876624030753,7.650540828704834,1.1281952857971191,7.120342254638672,1550.8829345703125,32.341041564941406,0.0,22.0,,,1.0,0.4176,1.3039,false,false,PASS,dormant_NS_candidate,FAIL,1.736,18.63
5804011378374864896,AstroSpectroSB1,811.0149457094708,0.27532325130237734,141.90895080566406,263.16482726052004,-71.06021652814331,321.8489686760671,-19.508489391326506,1.9354,1.316319044812784,11.807394981384277,0.7162952423095703,5.4598069190979,1025.7838134765625,34.436798095703125,0.0,30.0,6141.49072265625,3.855600118637085,1.536,0.6447,2.0083,false,false,PASS,dormant_NS_candidate,FAIL,1.678,20.52
1933393413927856384,Orbital,636.6173803959609,0.15167225238835688,140.74232482910156,339.45981457835035,41.78869127744541,97.84995492327747,-14.485270831174581,2.3773,2.597552549583627,10.673933029174805,0.7401952743530273,8.658797264099121,2700.175048828125,34.621280670166016,0.0,37.0,6597.8212890625,3.8922998905181885,1.555,0.2523,1.2596,false,false,PASS,dormant_NS_candidate,FAIL,2.188,15.82
5429885160995803648,AstroSpectroSB1,699.9303851171002,0.18681313225931187,138.80442810058594,142.28388603714697,-38.62804043342939,265.26817000838724,9.026187708421382,1.8444,1.9136310724833527,10.865081787109375,0.7137870788574219,6.098506927490234,1432.8785400390625,28.228776931762695,0.0,29.0,5958.36279296875,3.664400100708008,1.523,0.2438,1.2261,false,false,PASS,dormant_NS_candidate,FAIL,1.851,15.25
544894602402169984,AstroSpectroSB1,937.1630125271818,0.47000508201286606,137.91696166992188,52.92627014758822,74.76787384697087,133.02147847445286,15.130498319388154,4.6065,2.9206118500418796,8.301422119140625,1.159919261932373,7.512124538421631,2187.0732421875,35.6021614074707,0.0,20.0,5518.1455078125,3.1607000827789307,2.701,0.596,2.5389,false,false,PASS,dormant_NS_candidate,FAIL,1.716,20.75
4555342683235600384,Orbital,460.1020411447289,0.3337602578668642,135.95550537109375,260.9524622843539,21.317291712066382,43.743098409931406,28.365988472890383,2.4183,2.3061907583787877,12.14080810546875,0.9982881546020508,10.528615951538086,3261.524658203125,33.144615173339844,0.0,44.0,5257.6748046875,4.16379976272583,0.961,0.7266,1.746,false,false,PASS,dormant_NS_candidate,FAIL,1.26,26.3
