tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
ztf,61163.483680599835,3409483685315015010,2,3409483685315,18.870243,1,3409,0.7172534,19.089037,19.017048,,18.9016,,0.19298251,0.18027632,0.18060204,0.2912,,326.8283614,-13.4748098,0.6028572,t17_f5_c3,0.9856788,18.7284,0.3189,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61163.48563659983,3409485631415015008,2,3409485631415,19.061699,1,3409,0.62881535,19.10125,19.015703,,18.7252,,0.19924784,0.183805,0.18415138,0.2343,,326.8283725,-13.4746317,0.35857144,t17_f5_c3,0.99488974,18.654,0.2816,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61167.48126159981,3413481261415015008,2,3413481261415,19.251583,1,3413,0.5614758,18.630766,18.57454,,18.7752,,0.112007774,0.106088795,0.10635497,0.2173,,326.828359,-13.4746453,0.87714285,t17_f5_c3,0.99992466,19.0199,0.3495,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61168.47329859994,3414473291415015010,3,3414473291415,18.5388,1,3414,1.06724,19.116,19.007019,,18.4247,,0.264495,0.23861705,0.23923545,0.251,,326.8283231,-13.4747052,0.202857,t17_f5_c3,,18.2568,0.2763,,False,True,False,,27.5.7a32.dev1,0.0,3.429468805315015e+18
ztf,61168.48032409977,3414480321415015017,2,3414480321415,19.2171,1,3414,0.272082,19.0845,19.000214,,18.9451,,0.24169,0.22336012,0.22363722,0.2434,,326.8283181,-13.4747229,0.328571,t17_f5_c3,,19.1138,0.3646,,False,True,False,,27.5.7a32.dev1,0.0,3.429468805315015e+18
ztf,61183.4683333002,3429468331415015008,3,3429468331415,19.4555,1,3429,1.07081,19.0037,18.904957,,18.273,,0.129717,0.11740214,0.11844036,0.1474,,326.828323,-13.4747036,0.39,t17_f5_c3,,18.0068,0.148,,False,True,False,,27.5.7a32.dev1,0.0,3.459434521415015e+18
ztf,61183.46880789986,3429468805315015004,3,3429468805315,19.382973,1,3429,0.48774946,19.174992,18.998192,,19.1248,,0.15623301,0.13074955,0.13275562,0.3108,,326.8283509,-13.4747146,0.5885714,t17_f5_c3,0.99668694,18.8654,0.3143,340120353.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61186.46843749983,3432468431415015011,3,3432468431415,19.0499,1,3432,1.58045,18.9447,,,18.1748,,0.162574,,,0.1491,,326.8284573,-13.4746338,0.128571,t17_f5_c3,,17.9316,0.1529,,False,False,False,,27.5.7a32.dev1,0.0,3.460455275315025e+18
ztf,61192.457372699864,3438457371415015010,3,3438457371415,19.2248,1,3438,1.19157,19.2242,19.104408,,18.6225,,0.199845,0.17797801,0.17896855,0.2456,,326.8282947,-13.4746387,0.221429,t17_f5_c3,,18.294,0.2329,,False,True,False,,27.5.7a39,0.0,3.468452761415015e+18
ztf,61195.42141199997,3441421415315015002,1,3441421415315,19.0529,1,3441,3.93128,19.3939,,,19.0254,,0.285532,,,0.3373,,326.8283264,-13.4746846,0.29,t17_f5_c3,,19.0271,0.4341,,False,False,False,,27.5.7a39,0.0,3.468452761415015e+18
ztf,61195.422349500004,3441422341415015007,1,3441422341415,19.1039,1,3441,11.6508,19.5147,,,19.1921,,0.265709,,,0.3627,,326.8284068,-13.4747497,0.324286,t17_f5_c3,,19.6139,0.6863,,False,False,False,,27.5.7a39,0.0,3.468452761415015e+18
ztf,61199.40687499987,3445406875315015001,2,3445406875315,19.532473,1,3445,0.59634036,18.963932,18.899551,,18.9593,,0.12750201,0.119766735,0.12016131,0.2159,,326.8283042,-13.4746634,0.8542857,t17_f5_c3,0.99999905,18.9354,0.2709,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61199.43315970013,3445433155315015000,1,3445433155315,19.679605,1,3445,4.1036663,19.05256,,,19.0422,,0.13604517,,,0.1984,,326.8283804,-13.4747106,0.8385714,t17_f5_c3,0.9999969,19.0633,0.2594,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61200.423252299894,3446423251415015023,2,3446423251415,19.880999,1,3446,0.42356566,19.149658,19.060368,,19.0453,,0.13561203,0.12435041,0.12490558,0.1618,,326.8283356,-13.4746771,0.8585714,t17_f5_c3,0.9999305,18.9544,0.1905,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61200.42371529993,3446423715315015003,2,3446423715315,19.77712,1,3446,0.66118693,19.181135,19.102999,,19.0664,,0.12670512,0.1173215,0.117906936,0.175,,326.8283043,-13.4747224,0.86,t17_f5_c3,0.99996567,19.1986,0.2531,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61200.4519675998,3446451961415015019,1,3446451961415,20.041224,1,3446,11.787044,19.488892,,,19.1609,,0.15781905,,,0.1639,,326.8284125,-13.4747033,0.6628571,t17_f5_c3,0.9999963,18.9852,0.1786,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61201.413912000135,3447413911415015014,2,3447413911415,19.916565,1,3447,0.4305655,18.530552,18.479168,,18.4636,,0.10575195,0.10062825,0.10086367,0.0939,,326.8283425,-13.474681,0.9057143,t17_f5_c3,0.999995,18.5381,0.1281,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61201.41438659979,3447414385315015003,2,3447414385315,19.803886,1,3447,0.5498295,18.65266,18.603973,,18.5873,,0.092880614,0.088497855,0.08880762,0.1167,,326.8283192,-13.4746716,0.8857143,t17_f5_c3,0.9999778,18.6876,0.1636,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61201.42908560019,3447429081415015018,1,3447429081415,20.1017,1,3447,11.9797,20.1089,,,19.9514,,0.223026,,,0.32,,326.8283379,-13.4746814,0.368571,t17_f5_c3,,20.1551,0.4947,,False,False,False,,27.5.7a39,0.0,3.477415851415015e+18
ztf,61201.429560199846,3447429565315015003,1,3447429565315,20.054897,1,3447,3.972831,19.722477,,,20.0902,,0.2156735,,,0.3652,,326.8283799,-13.4746681,0.68285716,t17_f5_c3,0.9997511,20.1217,0.4822,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61201.455544000026,3447455541415015017,3,3447455541415,19.3867,1,3447,1.30906,19.3311,19.199636,,18.6639,,0.182927,0.1607609,0.16206612,0.203,,326.8282357,-13.4745737,0.181429,t17_f5_c3,,18.3802,0.2004,,False,True,False,,27.5.7a39,0.0,3.477415851415015e+18
ztf,61201.45938660018,3447459385315015002,3,3447459385315,19.503078,1,3447,0.23965463,19.321848,19.121672,,19.239,,0.14789729,0.1202676,0.1229956,0.3187,,326.8282696,-13.4746694,0.79,t17_f5_c3,0.9998363,19.1088,0.3628,340120353.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61202.39234950021,3448392345315015004,3,3448392345315,19.367495,1,3448,0.53126395,19.149073,18.97613,,19.5718,,0.15715712,0.13210872,0.13401593,0.4883,,326.8283344,-13.4747372,0.51714283,t17_f5_c3,0.9990439,19.9875,0.9192,340120353.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61202.43515049992,3448435151415015020,1,3448435151415,20.181995,1,3448,11.976336,19.115614,,,19.2919,,0.10663275,,,0.159,,326.8282917,-13.4747071,0.81142855,t17_f5_c3,0.99998724,19.3915,0.2226,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61202.435624999925,3448435625315015005,1,3448435625315,20.146364,1,3448,4.0839863,19.055283,,,19.0567,,0.10987565,,,0.1295,,326.82835,-13.4747206,0.8857143,t17_f5_c3,1.0,19.1347,0.1777,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61202.4620254999,3448462025315015007,2,3448462025315,20.07227,1,3448,0.5663235,19.250254,19.167171,,19.4275,,0.110031955,0.101163134,0.10192631,0.2034,,326.8283135,-13.4746666,0.8757143,t17_f5_c3,0.99996996,19.8138,0.3715,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61202.46249999991,3448462501415015016,2,3448462501415,20.024834,1,3448,0.46385306,19.27297,19.173418,,19.6422,,0.124549985,0.112885505,0.11363781,0.2368,,326.8283816,-13.474732,0.81142855,t17_f5_c3,0.9999722,19.2476,0.2112,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61203.42473379988,3449424735315015006,1,3449424735315,20.365534,1,3449,3.92225,18.997433,,,18.9863,,0.097797066,,,0.1138,,326.8283517,-13.4746678,0.91,t17_f5_c3,1.0,18.9983,0.1467,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61203.42568290001,3449425681415015019,1,3449425681415,20.356548,1,3449,12.000429,19.216581,,,18.9656,,0.10059734,,,0.1158,,326.8282954,-13.4746951,0.7985714,t17_f5_c3,0.99997336,19.1652,0.1772,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61204.411296300124,3450411291415015038,2,3450411291415,20.173128,1,3450,0.48380044,19.090527,19.005789,,19.1576,,0.11507981,0.1058503,0.10643979,0.1642,,326.8283345,-13.4746578,0.9071429,t17_f5_c3,0.99985516,18.9078,0.1671,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61204.431631899904,3450431631415015018,3,3450431631415,19.48072,1,3450,1.2198765,18.9769,18.88046,,18.6135,,0.117587656,0.10650027,0.10759349,0.1957,,326.8282753,-13.4746183,0.61285716,t17_f5_c3,0.99945146,18.4876,0.2235,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61204.45438659983,3450454381415015024,1,3450454381415,20.300632,1,3450,12.056244,18.883755,,,19.0416,,0.07528262,,,0.1277,,326.8283148,-13.4746678,0.89285713,t17_f5_c3,0.99992824,19.3455,0.2153,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61205.411342599895,3451411341415015013,2,3451411341415,20.327108,1,3451,0.46730456,18.959707,18.884262,,19.1581,,0.09843587,0.0912817,0.09182805,0.1529,,326.8283357,-13.4746629,0.91714287,t17_f5_c3,0.9999329,18.9932,0.1679,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61205.41228009993,3451412285315015004,2,3451412285315,20.122751,1,3451,0.70847976,18.972271,18.907408,,19.0034,,0.0777258,0.07255949,0.073218375,0.1402,,326.8282704,-13.474633,0.9257143,t17_f5_c3,0.9999866,19.0231,0.1826,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61205.435902799945,3451435901415015015,3,3451435901415,19.58086,1,3451,1.1034216,18.971886,18.875872,,18.9794,,0.13918655,0.12649244,0.12740652,0.2483,,326.8282894,-13.4746682,0.74142855,t17_f5_c3,0.9006921,18.7416,0.2558,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61205.43637729995,3451436375315015005,3,3451436375315,19.757637,1,3451,0.3324516,19.177246,19.000107,,19.8996,,0.12281029,0.101748556,0.104322806,0.4812,,326.8283528,-13.4746499,0.76428574,t17_f5_c3,0.98487955,19.6176,0.476,340120353.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61205.459340299945,3451459345315015003,1,3451459345315,20.438541,1,3451,3.9270723,19.441298,,,19.7152,,0.1337998,,,0.1992,,326.8283626,-13.474663,0.8457143,t17_f5_c3,0.99998355,19.6703,0.2447,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61206.408969900105,3452408961415015017,2,3452408961415,20.10459,1,3452,0.43725306,19.49287,19.37217,,19.3061,,0.15733975,0.13991007,0.1407856,0.1953,,326.8283418,-13.4746791,0.7657143,t17_f5_c3,0.9994893,19.1608,0.219,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61206.45520830015,3452455201415015015,1,3452455201415,20.352406,1,3452,12.0315,18.978062,,,18.898,,0.099080384,,,0.1091,,326.828313,-13.4746767,0.89857143,t17_f5_c3,0.9999752,18.8951,0.1386,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61207.390474500135,3453390471415015018,1,3453390471415,19.895733,1,3453,12.248995,19.39471,,,19.0976,,0.16225754,,,0.1451,,326.8283356,-13.4745947,0.55714285,t17_f5_c3,0.99874085,19.0325,0.1749,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61207.427187500056,3453427181415015018,2,3453427181415,19.889732,1,3453,0.45321837,18.466751,18.418236,,18.5335,,0.119059324,0.11366993,0.11385628,0.0907,,326.828366,-13.4747017,0.8971428,t17_f5_c3,0.99999225,18.3767,0.1002,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61207.45932869986,3453459321415015012,3,3453459321415,19.3197,1,3453,1.12259,18.7611,18.681423,,18.2612,,0.111425,0.10275458,0.10354089,0.1452,,326.8282933,-13.474661,0.317143,t17_f5_c3,,17.9239,0.1366,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61208.43086809991,3454430861415015014,1,3454430861415,20.36214,1,3454,11.86469,19.476133,,,19.6769,,0.13052262,,,0.1889,,326.8283417,-13.4747169,0.8257143,t17_f5_c3,0.99999857,19.7672,0.2622,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61208.4583101999,3454458311415015016,3,3454458311415,19.259146,1,3454,1.0418226,18.679419,18.605324,,18.6322,,0.11129998,0.10327744,0.1039578,0.19,,326.8283011,-13.4746955,0.8371429,t17_f5_c3,0.99803424,18.4829,0.2122,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61208.46031250013,3454460311415015019,2,3454460311415,20.04623,1,3454,0.42688885,18.619717,18.564045,,18.6377,,0.11651153,0.11043716,0.110687986,0.0858,,326.8283531,-13.4746955,0.86,t17_f5_c3,0.99993736,18.6013,0.1055,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61209.39465280017,3455394651415015022,2,3455394651415,19.799677,1,3455,0.3855167,19.07749,18.993725,,19.0527,,0.1402191,0.12933569,0.12980798,0.152,,326.8282882,-13.4746612,0.7557143,t17_f5_c3,0.9994868,18.8985,0.1689,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61209.421747699846,3455421741415015019,1,3455421741415,19.989199,1,3455,11.965144,19.340187,,,19.406,,0.18128294,,,0.1516,,326.8283462,-13.4746822,0.3,t17_f5_c3,0.99901164,19.0869,0.1448,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61209.45620370004,3455456205315015009,3,3455456205315,19.397202,1,3455,0.45767984,19.159393,18.984924,,18.9808,,0.15627445,0.13112359,0.13307609,0.2327,,326.8283579,-13.4746984,0.58,t17_f5_c3,0.9733343,19.3163,0.4058,340120353.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61209.459583300166,3455459581415015010,3,3455459581415,19.162745,1,3455,1.1960046,18.89691,18.807045,,18.5668,,0.16375431,0.15006666,0.1507463,0.1867,,326.828319,-13.4746538,0.39,t17_f5_c3,0.9813412,18.346,0.1954,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61210.41925929999,3456419255315015004,1,3456419255315,20.095676,1,3456,4.147196,19.354921,,,19.3317,,0.16164362,,,0.1431,,326.8284084,-13.4747086,0.64857143,t17_f5_c3,0.99995744,19.2134,0.1642,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61210.4202083,3456420201415015018,1,3456420201415,20.45022,1,3456,11.8620405,19.467056,,,19.4081,,0.122226074,,,0.1287,,326.8283589,-13.4747088,0.8471429,t17_f5_c3,0.9999995,19.3683,0.158,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61210.46092589991,3456460925315015007,2,3456460925315,20.379139,1,3456,0.5073244,18.918114,18.85632,,18.9173,,0.077998266,0.073087305,0.07368296,0.1016,,326.8283303,-13.4746636,0.93142855,t17_f5_c3,0.9999993,18.9976,0.1394,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61210.46187500004,3456461871415015013,2,3456461871415,20.477365,1,3456,0.4188653,18.73286,18.671246,,18.8682,,0.08169986,0.076753594,0.07719253,0.0957,,326.8283294,-13.4746734,0.93285716,t17_f5_c3,0.9999924,18.7601,0.1102,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61211.38282410009,3457382821415015018,2,3457382821415,20.138273,1,3457,0.39146978,18.697996,18.638275,,18.8111,,0.08605875,0.081061654,0.08145294,0.1167,,326.8283237,-13.4746788,0.93,t17_f5_c3,0.99999475,18.7771,0.1445,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61211.43351850007,3457433511415015013,1,3457433511415,20.483545,1,3457,11.919159,19.247307,,,19.0801,,0.10504381,,,0.1078,,326.8283624,-13.4746894,0.8385714,t17_f5_c3,0.9999994,19.1803,0.1504,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61211.45942129986,3457459421415015006,3,3457459421415,19.515701,1,3457,1.0279226,18.919455,18.827782,,18.7497,,0.1462855,0.13364877,0.13444108,0.2053,,326.8282783,-13.4746833,0.8157143,t17_f5_c3,0.99959373,18.5559,0.2202,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61212.38796300022,3458387961415015014,1,3458387961415,20.282736,1,3458,12.033688,19.223724,,,19.3748,,0.09846978,,,0.1526,,326.8282878,-13.4746878,0.89857143,t17_f5_c3,0.9999986,19.2589,0.1753,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61212.39128470002,3458391285315015009,1,3458391285315,20.160069,1,3458,4.014846,19.076563,,,19.3212,,0.11925451,,,0.1499,,326.8283789,-13.4746825,0.85714287,t17_f5_c3,0.9999999,19.3693,0.2003,340120153.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61212.43136569997,3458431361415015027,2,3458431361415,20.276,1,3458,0.34151894,19.165339,19.0748,,19.4989,,0.16879335,0.1548307,0.15528892,0.1822,,326.8283149,-13.47469,0.80714285,t17_f5_c3,0.9997624,19.3223,0.1982,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61212.43751160009,3458437515315015007,2,3458437515315,20.211344,1,3458,0.5517653,18.681116,18.631165,,18.7346,,0.09094275,0.08652053,0.086853586,0.0977,,326.8283193,-13.4746742,0.93285716,t17_f5_c3,1.0,18.85,0.1385,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61212.45975690009,3458459751415015011,3,3458459751415,19.6502,1,3458,1.58624,19.2097,,,18.6456,,0.153353,,,0.1542,,326.8283891,-13.4745678,0.187143,t17_f5_c3,,18.3643,0.1524,,False,False,True,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61213.41096059978,3459410961415015018,1,3459410961415,20.4561,1,3459,11.944219,19.460674,,,19.5153,,0.119004436,,,0.1679,,326.8283156,-13.4747022,0.8385714,t17_f5_c3,0.9999686,19.448,0.2018,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61213.43452550005,3459434521415015021,2,3459434521415,20.05616,1,3459,0.43613115,19.066614,18.983654,,19.1503,,0.11763546,0.10842919,0.108981796,0.1394,,326.8283627,-13.4747222,0.86285716,t17_f5_c3,0.999947,19.0981,0.1696,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61214.38942130003,3460389421415015013,3,3460389421415,19.5265,1,3460,1.47699,19.0868,,,18.4329,,0.190744,,,0.1566,,326.8283564,-13.4745825,0.227143,t17_f5_c3,,18.3469,0.185,,False,False,True,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61214.455277800094,3460455275315015003,2,3460455275315,20.356045,1,3460,0.5586534,19.241108,19.158697,,19.308,,0.09105968,0.083494976,0.084403805,0.1531,,326.8283217,-13.4746876,0.9114286,t17_f5_c3,0.9999912,19.3101,0.196,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61214.455277800094,3460455275315025003,2,3460455275315,20.356045,1,3460,0.5586534,19.241108,19.158697,,19.308,,0.09105968,0.083494976,0.084403805,0.1531,,326.8283217,-13.4746876,0.9114286,t17_f5_c3,0.9999912,19.3101,0.196,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61214.48901619995,3460489011415015005,2,3460489011415,18.916853,1,3460,0.5620354,18.669546,18.61133,,19.2982,,0.17192313,0.16276169,0.16294748,0.5618,,326.8283385,-13.4746327,0.66,t17_f5_c3,0.9990539,18.7973,0.4553,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61214.48901619995,3460489011415025005,2,3460489011415,18.916853,1,3460,0.5620354,18.669546,18.61133,,19.2982,,0.17192313,0.16276169,0.16294748,0.5618,,326.8283385,-13.4746327,0.66,t17_f5_c3,0.9990539,18.7973,0.4553,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61216.44938659994,3462449381415015018,3,3462449381415,19.5831,1,3462,1.21492,18.9419,18.848392,,18.4674,,0.138787,0.12646505,0.12733436,0.1575,,326.8283287,-13.4746545,0.487143,t17_f5_c3,,18.1637,0.1527,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61216.48609950021,3462486091415015010,2,3462486091415,19.52558,1,3462,0.35520533,18.749311,18.686783,,18.6411,,0.11077803,0.1042454,0.10457838,0.1895,,326.8283288,-13.4747034,0.9071429,t17_f5_c3,0.9996897,18.5385,0.2212,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61217.344768499956,3463344761415015009,3,3463344761415,19.119213,1,3463,1.2465296,19.015177,18.915432,,18.9892,,0.19412455,0.17637897,0.17708519,0.3368,,326.8283106,-13.4746304,0.80714285,t17_f5_c3,0.9243349,18.736,0.3428,391120314.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61217.378344899975,3463378341415015006,1,3463378341415,19.799974,1,3463,11.6256695,19.535315,,,19.8081,,0.15554151,,,0.3614,,326.8283185,-13.4748052,0.81285715,t17_f5_c3,0.99999785,19.8412,0.4782,391120114.0,True,False,False,,27.5.7a32.dev1,0.0,
ztf,61217.45714120008,3463457141415015015,2,3463457141415,20.154825,1,3463,0.5222286,18.876799,18.806725,,18.9406,,0.117478505,0.109741494,0.11013593,0.1038,,326.8283725,-13.4746757,0.8257143,t17_f5_c3,0.9999982,18.8874,0.1259,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61218.417129599955,3464417121415015008,1,3464417121415,19.849234,1,3464,11.904295,19.663446,,,19.3246,,0.17567137,,,0.2059,,326.8284083,-13.4746701,0.43714285,t17_f5_c3,0.9998665,18.9812,0.1926,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61218.486018499825,3464486011415015023,2,3464486011415,18.9598,1,3464,0.900982,19.4238,19.310163,,19.222,,0.318205,0.28620148,0.28658423,0.3506,,326.8283537,-13.4745305,0.39,t17_f5_c3,,19.4421,0.5512,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61219.39570599981,3465395701415015013,2,3465395701415,19.170574,1,3465,0.73051435,18.960358,18.884869,,18.9362,,0.20040756,0.18667899,0.18694705,0.2029,,326.8284626,-13.4747565,0.32285714,t17_f5_c3,0.79368544,18.8355,0.2372,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61219.439919000026,3465439911415015013,1,3465439911415,19.2577,1,3465,12.1454,19.5151,,,19.5484,,0.264946,,,0.3116,,326.8280114,-13.474818,0.388571,t17_f5_c3,,19.6369,0.4342,,False,False,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61220.44009259995,3466440091415015011,1,3466440091415,19.179565,1,3466,12.03018,18.912287,,,18.9868,,0.17496322,,,0.2642,,326.8282845,-13.4746941,0.60571426,t17_f5_c3,0.999975,19.1551,0.3959,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61221.344155100174,3467344151415015015,2,3467344151415,18.8908,1,3467,0.60551,18.6421,18.585299,,18.4068,,0.177867,0.16863008,0.16880101,0.2057,,326.8284249,-13.4747879,0.267143,t17_f5_c3,,18.5334,0.2966,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61221.418009299785,3467418001415015007,1,3467418001415,18.966387,1,3467,11.7567215,18.954483,,,18.9544,,0.17391449,,,0.3466,,326.8284329,-13.4747044,0.65,t17_f5_c3,0.99997497,19.0406,0.4819,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61221.44337960007,3467443371415015003,3,3467443371415,18.902107,1,3467,1.1270225,18.98722,18.8899,,19.2478,,0.18988152,0.17291464,0.17360194,0.5392,,326.8283183,-13.4746782,0.63,t17_f5_c3,0.99741906,19.2258,0.6785,391120314.0,True,True,False,,27.5.7a39,0.0,
ztf,61222.37826390006,3468378261415015021,1,3468378261415,18.7877,1,3468,12.033,18.8591,,,19.5289,,0.25392,,,0.6236,,326.8283203,-13.4746739,0.604286,t17_f5_c3,,19.0832,0.5319,,False,False,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61222.39790510014,3468397901415015010,2,3468397901415,18.992363,1,3468,0.39498976,18.846445,18.778244,,19.2852,,0.20845316,0.19555156,0.19576186,0.4473,,326.8283202,-13.4746749,0.6457143,t17_f5_c3,0.8230852,19.4066,0.6426,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61222.45276620006,3468452761415015009,3,3468452761415,18.799812,1,3468,1.2021539,18.793922,18.711891,,18.5258,,0.16797864,0.15520296,0.15575473,0.2952,,326.8283452,-13.4746731,0.4857143,t17_f5_c3,0.992466,18.7544,0.4672,391120314.0,True,True,False,,27.5.7a39,0.0,
ztf,61223.45078699989,3469450781415015008,3,3469450781415,19.1241,1,3469,1.09338,18.967,18.871397,,18.3212,,0.178713,0.16294508,0.16364986,0.2007,,326.828332,-13.4747033,0.347143,t17_f5_c3,,18.2812,0.2481,,False,True,False,,27.5.7a39,0.0,3.480463561415015e+18
ztf,61227.41634259978,3473416341415015020,3,3473416341415,19.519802,1,3473,1.2236964,19.351208,19.217432,,19.0203,,0.14382935,0.12543233,0.12715608,0.2591,,326.8283459,-13.4746657,0.53,t17_f5_c3,0.9132048,18.5536,0.2167,391120314.0,True,True,False,,27.5.7a39,0.0,
ztf,61227.43111110013,3473431111415015021,2,3473431111415,19.895325,1,3473,0.4663127,18.89613,18.824839,,18.9388,,0.09383493,0.08735973,0.08787145,0.1623,,326.8283399,-13.4746646,0.9085714,t17_f5_c3,0.99999905,18.9316,0.2063,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61228.34927080013,3474349271415015008,3,3474349271415,19.487347,1,3474,1.1672763,18.821676,18.7376,,18.4649,,0.11585713,0.10638191,0.1072241,0.1661,,326.8282771,-13.4746362,0.6314286,t17_f5_c3,0.99591565,18.1834,0.1643,391120314.0,True,True,False,,27.5.7a39,0.0,
ztf,61228.414861099795,3474414861415015012,1,3474414861415,19.970268,1,3474,11.884346,18.953163,,,18.9408,,0.109864496,,,0.1407,,326.8283007,-13.4747327,0.8742857,t17_f5_c3,0.9999995,19.0398,0.1971,391120114.0,True,False,False,,27.5.7a39,0.0,
ztf,61228.43601850001,3474436011415015017,2,3474436011415,20.076225,1,3474,0.46813017,18.662394,18.60455,,18.5767,,0.10987447,0.1038867,0.10417392,0.1019,,326.8283469,-13.4746746,0.9242857,t17_f5_c3,0.99893135,18.441,0.1149,391120214.0,True,True,False,,27.5.7a39,0.0,
ztf,61229.39211810008,3475392111415015015,1,3475392111415,20.281176,1,3475,12.171387,19.796785,,,19.8156,,0.17773947,,,0.2657,,326.8282593,-13.4746636,0.76714283,t17_f5_c3,0.99999833,19.9385,0.3814,391120114.0,True,False,False,,27.5.7a39,0.0,
