mjd,jd,band,mag,magerr,source,note
61220.44009259995,2461220.9400926,zg,18.912287,0.17496322,ZTF-alert/ALeRCE,magpsf (difference image)
61221.344155100174,2461221.8441551,zr,18.6421,0.177867,ZTF-alert/ALeRCE,magpsf (difference image)
61221.418009299785,2461221.9180093,zg,18.954483,0.17391449,ZTF-alert/ALeRCE,magpsf (difference image)
61221.44337960007,2461221.9433796,zi,18.98722,0.18988152,ZTF-alert/ALeRCE,magpsf (difference image)
61222.37826390006,2461222.8782639,zg,18.8591,0.25392,ZTF-alert/ALeRCE,magpsf (difference image)
61222.39790510014,2461222.8979051,zr,18.846445,0.20845316,ZTF-alert/ALeRCE,magpsf (difference image)
61222.45276620006,2461222.9527662,zi,18.793922,0.16797864,ZTF-alert/ALeRCE,magpsf (difference image)
61223.45078699989,2461223.950787,zi,18.967,0.178713,ZTF-alert/ALeRCE,magpsf (difference image)
61227.41634259978,2461227.9163426,zi,19.351208,0.14382935,ZTF-alert/ALeRCE,magpsf (difference image)
61227.43111110013,2461227.9311111,zr,18.89613,0.09383493,ZTF-alert/ALeRCE,magpsf (difference image)
61228.34927080013,2461228.8492708,zi,18.821676,0.11585713,ZTF-alert/ALeRCE,magpsf (difference image)
61228.414861099795,2461228.9148611,zg,18.953163,0.109864496,ZTF-alert/ALeRCE,magpsf (difference image)
61228.43601850001,2461228.9360185,zr,18.662394,0.10987447,ZTF-alert/ALeRCE,magpsf (difference image)
61229.39211810008,2461229.8921181,zg,19.796785,0.17773947,ZTF-alert/ALeRCE,magpsf (difference image)
61229.39259260008,2461229.8925926,zg,19.687658,0.1682511,ZTF-alert/ALeRCE,magpsf (difference image)
61229.41589119984,2461229.9158912,zr,19.130085,0.09778665,ZTF-alert/ALeRCE,magpsf (difference image)
61229.418310199864,2461229.9183102,zr,19.12189,0.10551806,ZTF-alert/ALeRCE,magpsf (difference image)
61230.32883099979,2461230.828831,zi,19.357988,0.16212134,ZTF-alert/ALeRCE,magpsf (difference image)
61230.32930559991,2461230.8293056,zi,19.240515,0.15207669,ZTF-alert/ALeRCE,magpsf (difference image)
61230.38307869993,2461230.8830787,zr,18.9819,0.11431817,ZTF-alert/ALeRCE,magpsf (difference image)
61230.383553199936,2461230.8835532,zr,19.19998,0.10569561,ZTF-alert/ALeRCE,magpsf (difference image)
61230.45250000013,2461230.9525,zg,19.426657,0.16585809,ZTF-alert/ALeRCE,magpsf (difference image)
61230.45680559985,2461230.9568056,zg,19.591173,0.1671104,ZTF-alert/ALeRCE,magpsf (difference image)
61231.33745370014,2461231.8374537,zg,19.633823,0.15327147,ZTF-alert/ALeRCE,magpsf (difference image)
61231.33791670017,2461231.8379167,zg,19.676111,0.14862369,ZTF-alert/ALeRCE,magpsf (difference image)
61231.415381900035,2461231.9153819,zr,18.783073,0.0907038,ZTF-alert/ALeRCE,magpsf (difference image)
61231.41585650016,2461231.9158565,zr,18.62288,0.08371325,ZTF-alert/ALeRCE,magpsf (difference image)
61231.419699099846,2461231.9196991,zi,19.0357,0.099515,ZTF-alert/ALeRCE,magpsf (difference image)
61231.42017359985,2461231.9201736,zi,18.9761,0.104754,ZTF-alert/ALeRCE,magpsf (difference image)
61232.372152800206,2461232.8721528,zr,19.10031,0.11012877,ZTF-alert/ALeRCE,magpsf (difference image)
61232.39493060019,2461232.8949306,zi,19.3231,0.157345,ZTF-alert/ALeRCE,magpsf (difference image)
61232.395393500105,2461232.8953935,zi,19.759,0.232792,ZTF-alert/ALeRCE,magpsf (difference image)
61232.419027800206,2461232.9190278,zg,18.949207,0.09464996,ZTF-alert/ALeRCE,magpsf (difference image)
61234.46027779998,2461234.9602778,zi,19.071047,0.10731505,ZTF-alert/ALeRCE,magpsf (difference image)
61234.4635648001,2461234.9635648,zi,19.065296,0.11446148,ZTF-alert/ALeRCE,magpsf (difference image)
61235.0,2461235.5,i(LSST),18.9,,Rubin/Fink-flag,approx; 15-d slow rise + flicker per stage-1 quicklook 2026-07-14
61235.42004630016,2461235.9200463,zg,19.6618,0.275719,ZTF-alert/ALeRCE,magpsf (difference image)
61235.43966440018,2461235.9396644,zr,19.189476,0.11438506,ZTF-alert/ALeRCE,magpsf (difference image)
