mjd,survey,band,kind,mag,magerr,limit,note
60543.233622699976,ZTF-forced,i,forced_diff,19.328771308981956,0.2468738755142343,18.6724,ZFPS req479166 snr=4.4
60543.28493059985,ZTF-alert,r,diff_psf,18.840584,0.12942633,,ZTF19abxfaon alert
60543.28493059985,ZTF-forced,r,forced_diff,18.81723109441787,0.0962233141221393,19.2836,ZFPS req479166 snr=11.3
60543.28540509986,ZTF-alert,r,diff_psf,18.646034,0.11738426,,ZTF19abxfaon alert
60543.28540509986,ZTF-forced,r,forced_diff,18.630317036311222,0.0921364510890404,19.1588,ZFPS req479166 snr=11.8
60543.33599539986,ZTF-forced,g,forced_diff,18.960493720606703,0.112904937630475,19.2353,ZFPS req479166 snr=9.6
60543.33646989986,ZTF-forced,g,forced_diff,19.11471859322987,0.1347627570797255,19.2075,ZFPS req479166 snr=8.1
60545.272210599855,ZTF-forced,r,forced_diff,19.129494690663936,0.0904297247302631,19.6196,ZFPS req479166 snr=12.0
60545.272210599855,ZTF-alert,r,diff_psf,19.133291,0.16145113,,ZTF19abxfaon alert
60545.30381939979,ZTF-forced,i,forced_diff,19.21757181932913,0.1294499666202871,19.3328,ZFPS req479166 snr=8.4
60545.31689810008,ZTF-forced,g,forced_diff,19.773183635110986,0.1983706398464368,19.4498,ZFPS req479166 snr=5.5
60545.31689810008,ZTF-alert,g,diff_psf,19.671,0.30465,,ZTF19abxfaon alert
60545.33215280017,ZTF-forced,g,forced_diff,19.14248622937931,0.0897977192157371,19.6646,ZFPS req479166 snr=12.1
60545.33215280017,ZTF-alert,g,diff_psf,19.14897,0.13048567,,ZTF19abxfaon alert
60545.36138889985,ZTF-alert,r,diff_psf,19.28509,0.2018652,,ZTF19abxfaon alert
60545.36138889985,ZTF-forced,r,forced_diff,19.30358678747739,0.1043236559582552,19.7491,ZFPS req479166 snr=10.4
60546.29278940009,ZTF-forced,i,forced_diff,18.86726366702719,0.1192180972577075,19.1251,ZFPS req479166 snr=9.1
60547.31255789986,ZTF-forced,g,forced_diff,19.357246436126378,0.0888332095115388,19.9045,ZFPS req479166 snr=12.2
60547.31255789986,ZTF-alert,g,diff_psf,19.343285,0.15517415,,ZTF19abxfaon alert
60547.4298843001,ZTF-alert,r,diff_psf,18.809517,0.11278251,,ZTF19abxfaon alert
60547.4298843001,ZTF-forced,r,forced_diff,18.82706135252743,0.0766630810092136,19.4752,ZFPS req479166 snr=14.2
60548.31412040023,ZTF-forced,g,forced_diff,18.977179704791332,0.0581870175244572,20.1312,ZFPS req479166 snr=18.7
60548.31412040023,ZTF-alert,g,diff_psf,19.001806,0.107051335,,ZTF19abxfaon alert
60548.357523099985,ZTF-forced,i,forced_diff,19.57676880209886,0.1398108651492643,19.5837,ZFPS req479166 snr=7.8
60549.255243100226,ZTF-forced,i,forced_diff,19.3823983171661,0.1388624809974764,19.4037,ZFPS req479166 snr=7.8
60549.314398100134,ZTF-forced,g,forced_diff,19.43925829503249,0.0675987803948437,20.2273,ZFPS req479166 snr=16.1
60549.314398100134,ZTF-alert,g,diff_psf,19.442608,0.12149639,,ZTF19abxfaon alert
60549.35729169985,ZTF-forced,r,forced_diff,19.11523822057204,0.0548463363569225,20.0773,ZFPS req479166 snr=19.8
60549.35729169985,ZTF-alert,r,diff_psf,19.124323,0.1111357,,ZTF19abxfaon alert
60550.23208330013,ZTF-forced,r,forced_diff,19.42801795950499,0.0796339575387151,20.202,ZFPS req479166 snr=13.6
60550.23208330013,ZTF-alert,r,diff_psf,19.456467,0.13722979,,ZTF19abxfaon alert
60550.23208330013,ZTF-alert,r,diff_psf,19.4565,0.13723,,ZTF19abxfaon alert
60550.30877309991,ZTF-alert,g,diff_psf,19.391382,0.110394485,,ZTF19abxfaon alert
60550.30877309991,ZTF-forced,g,forced_diff,19.34209927047841,0.055702323261004,20.5435,ZFPS req479166 snr=19.5
60551.27106480021,ZTF-alert,r,diff_psf,19.69272,0.15745896,,ZTF19abxfaon alert
60551.27106480021,ZTF-forced,r,forced_diff,19.67088942366083,0.0826490491192717,20.2001,ZFPS req479166 snr=13.1
60551.2936689998,ZTF-alert,g,diff_psf,18.933916,0.118452296,,ZTF19abxfaon alert
60551.2936689998,ZTF-forced,g,forced_diff,18.925166197998667,0.0434626144443768,20.3903,ZFPS req479166 snr=25.0
60551.35582179995,ZTF-forced,i,forced_diff,19.11691310838558,0.1134643047824519,19.3864,ZFPS req479166 snr=9.6
60552.252499999944,ZTF-forced,r,forced_diff,19.02149404602553,0.0639608445471776,20.1283,ZFPS req479166 snr=17.0
60552.252499999944,ZTF-alert,r,diff_psf,19.008024,0.12564972,,ZTF19abxfaon alert
60552.294733799994,ZTF-alert,g,diff_psf,19.587112,0.13779196,,ZTF19abxfaon alert
60552.294733799994,ZTF-forced,g,forced_diff,19.568432704228066,0.0742118485438441,20.3539,ZFPS req479166 snr=14.6
60552.338078700006,ZTF-forced,i,forced_diff,19.06255809004935,0.0863251629287106,19.5671,ZFPS req479166 snr=12.6
60553.27300930023,ZTF-alert,r,diff_psf,19.323206,0.13533482,,ZTF19abxfaon alert
60553.27300930023,ZTF-forced,r,forced_diff,19.246509025795064,0.0575440064303938,20.2208,ZFPS req479166 snr=18.9
60553.27347220015,ZTF-alert,r,diff_psf,19.324661,0.16303457,,ZTF19abxfaon alert
60553.27347220015,ZTF-forced,r,forced_diff,19.288510565771706,0.066072656098904,20.3318,ZFPS req479166 snr=16.4
60553.31084490009,ZTF-alert,g,diff_psf,19.865763,0.13810873,,ZTF19abxfaon alert
60553.31084490009,ZTF-forced,g,forced_diff,19.85551753700586,0.0819566071357435,20.4769,ZFPS req479166 snr=13.2
60553.31179400021,ZTF-forced,g,forced_diff,19.75484726320907,0.0852781877167314,20.3892,ZFPS req479166 snr=12.7
60553.31179400021,ZTF-alert,g,diff_psf,19.80077,0.14254493,,ZTF19abxfaon alert
60554.36927080015,ZTF-forced,i,forced_diff,19.4032533272767,0.1211618887087536,19.5859,ZFPS req479166 snr=9.0
60555.19450230012,ZTF-alert,r,diff_psf,18.852938,0.094094075,,ZTF19abxfaon alert
60555.19450230012,ZTF-forced,r,forced_diff,18.815183444851588,0.0421454615368674,20.0654,ZFPS req479166 snr=25.8
60555.19497689977,ZTF-alert,r,diff_psf,18.80755,0.10928591,,ZTF19abxfaon alert
60555.19497689977,ZTF-forced,r,forced_diff,18.76156802346909,0.0501015912460668,20.1024,ZFPS req479166 snr=21.7
60555.27353010001,ZTF-alert,g,diff_psf,19.280037,0.16011535,,ZTF19abxfaon alert
60555.27353010001,ZTF-forced,g,forced_diff,19.26886741550822,0.0681399072876663,20.2732,ZFPS req479166 snr=15.9
60555.28111110022,ZTF-alert,g,diff_psf,19.686504,0.17148858,,ZTF19abxfaon alert
60555.28111110022,ZTF-forced,g,forced_diff,19.66860487824885,0.0789936746928359,20.3352,ZFPS req479166 snr=13.7
60555.316620400175,ZTF-forced,i,forced_diff,19.270990432352793,0.1046723776739293,19.6434,ZFPS req479166 snr=10.4
60557.27378469985,ZTF-alert,g,diff_psf,18.971945,0.1111661,,ZTF19abxfaon alert
60557.27378469985,ZTF-forced,g,forced_diff,18.9085858736849,0.0486390915190302,20.3132,ZFPS req479166 snr=22.3
60557.28446759982,ZTF-alert,g,diff_psf,19.388514,0.1149029,,ZTF19abxfaon alert
60557.28446759982,ZTF-forced,g,forced_diff,19.331675829191195,0.0606466144183382,20.3887,ZFPS req479166 snr=17.9
60557.296423600055,ZTF-alert,r,diff_psf,19.101124,0.093869954,,ZTF19abxfaon alert
60557.296423600055,ZTF-forced,r,forced_diff,19.031335224993676,0.0549836461548223,20.2207,ZFPS req479166 snr=19.7
60557.29689810006,ZTF-forced,r,forced_diff,18.988697996392673,0.0569176264117798,20.108,ZFPS req479166 snr=19.1
60557.29689810006,ZTF-alert,r,diff_psf,18.99675,0.09494461,,ZTF19abxfaon alert
60557.3465741002,ZTF-forced,i,forced_diff,19.08265771487497,0.0980483514664946,19.5651,ZFPS req479166 snr=11.1
60558.35393519979,ZTF-forced,i,forced_diff,18.95333082581411,0.1074185663812088,19.2922,ZFPS req479166 snr=10.1
60559.2498031999,ZTF-forced,r,forced_diff,19.044720786121893,0.0695724564888304,19.7628,ZFPS req479166 snr=15.6
60559.2498031999,ZTF-alert,r,diff_psf,18.982183,0.13184097,,ZTF19abxfaon alert
60559.2520486,ZTF-forced,r,forced_diff,18.922826774984618,0.0571607709078373,20.0364,ZFPS req479166 snr=19.0
60559.2520486,ZTF-alert,r,diff_psf,18.92639,0.10817312,,ZTF19abxfaon alert
60559.289861099795,ZTF-forced,g,forced_diff,19.773221393150124,0.1110141393634748,20.0998,ZFPS req479166 snr=9.8
60559.31052079983,ZTF-forced,g,forced_diff,19.229353013939228,0.0661668202617244,20.0911,ZFPS req479166 snr=16.4
60559.31052079983,ZTF-alert,g,diff_psf,19.224237,0.10499012,,ZTF19abxfaon alert
60561.29364580009,ZTF-forced,r,forced_diff,18.94670432497317,0.0706527000421769,19.7881,ZFPS req479166 snr=15.4
60561.29364580009,ZTF-alert,r,diff_psf,18.988548,0.103903554,,ZTF19abxfaon alert
60561.29412040021,ZTF-alert,r,diff_psf,18.887722,0.111684844,,ZTF19abxfaon alert
60561.29412040021,ZTF-forced,r,forced_diff,18.87371707338131,0.070429325640676,19.878,ZFPS req479166 snr=15.4
60561.33528940007,ZTF-alert,g,diff_psf,19.369377,0.17820345,,ZTF19abxfaon alert
60561.33528940007,ZTF-forced,g,forced_diff,19.39887468591621,0.1026022478982318,19.8254,ZFPS req479166 snr=10.6
60561.335763900075,ZTF-alert,g,diff_psf,19.224413,0.16635732,,ZTF19abxfaon alert
60561.335763900075,ZTF-forced,g,forced_diff,19.16714029864834,0.0925271163699067,19.5873,ZFPS req479166 snr=11.7
60561.367314800154,ZTF-forced,i,forced_diff,19.857610111082465,0.3514586717317906,18.8546,ZFPS req479166 snr=3.1
60561.36778939981,ZTF-forced,i,forced_diff,19.176823222683915,0.1640606145822861,19.0409,ZFPS req479166 snr=6.6
60563.235115699936,ZTF-alert,r,diff_psf,18.56905,0.12738132,,ZTF19abxfaon alert
60564.31100689992,ZTF-forced,i,forced_diff,18.857917430870227,0.0956177607462874,19.2559,ZFPS req479166 snr=11.4
60564.311481500044,ZTF-forced,i,forced_diff,19.1129538615929,0.1198772826668514,19.3448,ZFPS req479166 snr=9.1
60564.34922449989,ZTF-forced,r,forced_diff,19.175352272630025,0.0769489370056815,19.7814,ZFPS req479166 snr=14.1
60564.34922449989,ZTF-alert,r,diff_psf,19.159554,0.14212316,,ZTF19abxfaon alert
60565.28738430003,ZTF-forced,r,forced_diff,19.47549606472661,0.0957153113335402,20.0242,ZFPS req479166 snr=11.3
60565.28738430003,ZTF-alert,r,diff_psf,19.465237,0.16299,,ZTF19abxfaon alert
60565.2931597,ZTF-alert,g,diff_psf,19.167542,0.09282338,,ZTF19abxfaon alert
60565.2931597,ZTF-forced,g,forced_diff,19.20034979796299,0.0631719174898002,20.1898,ZFPS req479166 snr=17.2
60566.231886600144,ZTF-forced,r,forced_diff,19.127275947935807,0.1725804152856981,19.0082,ZFPS req479166 snr=6.3
60566.231886600144,ZTF-alert,r,diff_psf,19.1856,0.240189,,ZTF19abxfaon alert
60566.29372690013,ZTF-alert,g,diff_psf,19.1838,0.27821,,ZTF19abxfaon alert
60566.29372690013,ZTF-forced,g,forced_diff,19.254010428258884,0.2092061792263259,18.8775,ZFPS req479166 snr=5.2
60567.26180560002,ZTF-forced,g,forced_diff,19.366960586301406,0.1330584417110197,19.4301,ZFPS req479166 snr=8.2
60567.26180560002,ZTF-alert,g,diff_psf,19.4229,0.217334,,ZTF19abxfaon alert
60567.307534699794,ZTF-forced,i,forced_diff,18.490463993623187,0.0814763099249128,19.1613,ZFPS req479166 snr=13.3
60567.30848379992,ZTF-forced,i,forced_diff,18.95737700350555,0.1343364688320104,18.935,ZFPS req479166 snr=8.1
60571.24598379992,ZTF-forced,r,forced_diff,19.112198381114897,0.1557359097301887,19.0594,ZFPS req479166 snr=7.0
60571.24645829992,ZTF-forced,r,forced_diff,19.22736216029207,0.1778358068056958,18.9311,ZFPS req479166 snr=6.1
60571.28991900012,ZTF-forced,g,forced_diff,19.112187974035795,0.176189165936968,18.8535,ZFPS req479166 snr=6.2
60571.28991900012,ZTF-alert,g,diff_psf,19.1341,0.247548,,ZTF19abxfaon alert
60571.290381900035,ZTF-forced,g,forced_diff,18.960344850554428,0.1574679306495532,18.8662,ZFPS req479166 snr=6.9
60572.211886600126,ZTF-forced,i,forced_diff,18.997559197429325,0.103513926108101,19.3416,ZFPS req479166 snr=10.5
60572.21236110013,ZTF-forced,i,forced_diff,18.84504302170987,0.1055685367297313,19.2533,ZFPS req479166 snr=10.3
60575.190347199794,ZTF-alert,r,diff_psf,19.287075,0.13256747,,ZTF19abxfaon alert
60575.190347199794,ZTF-forced,r,forced_diff,19.292213712345664,0.0790005473596074,19.827,ZFPS req479166 snr=13.7
60575.281354200095,ZTF-alert,g,diff_psf,19.157318,0.13421713,,ZTF19abxfaon alert
60575.281354200095,ZTF-forced,g,forced_diff,19.110593584054453,0.0815082647482212,19.7793,ZFPS req479166 snr=13.3
60575.2841897998,ZTF-alert,g,diff_psf,19.478287,0.14582194,,ZTF19abxfaon alert
60575.2841897998,ZTF-forced,g,forced_diff,19.49032131346318,0.1077707978513133,19.7562,ZFPS req479166 snr=10.1
60575.3213657001,ZTF-alert,r,diff_psf,19.315042,0.11647328,,ZTF19abxfaon alert
60575.3213657001,ZTF-forced,r,forced_diff,19.251930323842565,0.097130799670146,19.8367,ZFPS req479166 snr=11.2
60576.21091439994,ZTF-forced,r,forced_diff,18.55015146004439,0.0416185946216059,20.1557,ZFPS req479166 snr=26.1
60576.21091439994,ZTF-alert,r,diff_psf,18.56213,0.11995018,,ZTF19abxfaon alert
60576.252997700125,ZTF-alert,g,diff_psf,19.359041,0.15222423,,ZTF19abxfaon alert
60576.252997700125,ZTF-forced,g,forced_diff,19.333287008035665,0.0808041148262594,20.0198,ZFPS req479166 snr=13.4
60576.27317130007,ZTF-alert,i,diff_psf,18.773197,0.11973413,,ZTF19abxfaon alert
60576.27317130007,ZTF-forced,i,forced_diff,18.729528065141068,0.0751107331622754,19.5086,ZFPS req479166 snr=14.5
60576.30579859996,ZTF-alert,i,diff_psf,18.86919,0.15456887,,ZTF19abxfaon alert
60576.30579859996,ZTF-forced,i,forced_diff,18.876913250962403,0.0930357856080676,19.433,ZFPS req479166 snr=11.7
60577.244108799845,ZTF-alert,g,diff_psf,18.968576,0.0998396,,ZTF19abxfaon alert
60577.244108799845,ZTF-forced,g,forced_diff,18.95422090718494,0.0409123161613952,20.4261,ZFPS req479166 snr=26.5
60577.25376159977,ZTF-alert,r,diff_psf,18.3656,0.06620721,,ZTF19abxfaon alert
60577.25376159977,ZTF-forced,r,forced_diff,18.331878372753508,0.0294989317329122,20.1818,ZFPS req479166 snr=36.8
60577.25422450015,ZTF-alert,r,diff_psf,18.424063,0.07497756,,ZTF19abxfaon alert
60577.25422450015,ZTF-forced,r,forced_diff,18.35513017853193,0.0297773541284306,20.3737,ZFPS req479166 snr=36.5
60577.29946759995,ZTF-alert,i,diff_psf,19.483377,0.1731694,,ZTF19abxfaon alert
60577.29946759995,ZTF-forced,i,forced_diff,19.54917881995736,0.1793449099586292,19.2662,ZFPS req479166 snr=6.1
60577.299942099955,ZTF-forced,i,forced_diff,19.470082566092454,0.1452928069174653,19.4539,ZFPS req479166 snr=7.5
60578.21268519992,ZTF-alert,r,diff_psf,19.137651,0.08905177,,ZTF19abxfaon alert
60578.21268519992,ZTF-forced,r,forced_diff,19.08818838624392,0.0490186044411365,20.275,ZFPS req479166 snr=22.1
60578.21315969992,ZTF-forced,r,forced_diff,19.047050128882297,0.0553991081760881,20.2687,ZFPS req479166 snr=19.6
60578.213159699924,ZTF-alert,r,diff_psf,19.099129,0.15187977,,ZTF19abxfaon alert
60578.23263890017,ZTF-alert,g,diff_psf,19.469,0.136268,,ZTF19abxfaon alert
60578.23263890017,ZTF-forced,g,forced_diff,19.481634899244828,0.0664562968793568,20.3804,ZFPS req479166 snr=16.3
60578.25289350003,ZTF-forced,i,forced_diff,18.798730795989005,0.0711984481413468,19.6065,ZFPS req479166 snr=15.2
60578.25336810015,ZTF-forced,i,forced_diff,18.764543639990865,0.0667181481509081,19.5913,ZFPS req479166 snr=16.3
60578.29673610022,ZTF-forced,g,forced_diff,19.32733283302038,0.0820044554387357,20.0883,ZFPS req479166 snr=13.2
60580.166261599865,ZTF-forced,r,forced_diff,18.531286474426196,0.0387518472999439,20.2324,ZFPS req479166 snr=28.0
60580.166261599865,ZTF-alert,r,diff_psf,18.585009,0.093301654,,ZTF19abxfaon alert
60580.16672449978,ZTF-forced,r,forced_diff,18.69457812896053,0.0395812701455733,20.1369,ZFPS req479166 snr=27.4
60580.16672449978,ZTF-alert,r,diff_psf,18.723524,0.086348355,,ZTF19abxfaon alert
60583.129247699864,ZTF-forced,i,forced_diff,19.53939296046677,0.1521939579215472,19.4413,ZFPS req479166 snr=7.1
60591.21037039999,ZTF-forced,i,forced_diff,19.171906269531213,0.0908537244857437,19.6699,ZFPS req479166 snr=11.9
60591.210833299905,ZTF-forced,i,forced_diff,18.818000986858383,0.0699991243735176,19.6449,ZFPS req479166 snr=15.5
60591.233703699894,ZTF-alert,r,diff_psf,18.614513,0.092092164,,ZTF19abxfaon alert
60591.233703699894,ZTF-forced,r,forced_diff,18.569322839679284,0.0428321507000528,20.0865,ZFPS req479166 snr=25.3
60592.12839120021,ZTF-alert,r,diff_psf,19.370113,0.14069647,,ZTF19abxfaon alert
60592.12839120021,ZTF-forced,r,forced_diff,19.28682884524443,0.0812460122628543,20.0752,ZFPS req479166 snr=13.4
60593.20425930014,ZTF-alert,r,diff_psf,18.620281,0.10490586,,ZTF19abxfaon alert
60593.20425930014,ZTF-forced,r,forced_diff,18.675515229456227,0.0563520958475866,19.7524,ZFPS req479166 snr=19.3
60593.2113541998,ZTF-alert,g,diff_psf,19.43446,0.16222864,,ZTF19abxfaon alert
60593.2113541998,ZTF-forced,g,forced_diff,19.489423429008102,0.0905677715720396,19.9821,ZFPS req479166 snr=12.0
60594.12753470009,ZTF-alert,g,diff_psf,19.2418,0.184731,,ZTF19abxfaon alert
60594.12753470009,ZTF-alert,g,diff_psf,19.2418,0.184731,,ZTF19abxfaon alert
60594.12753470009,ZTF-forced,g,forced_diff,19.317569507795444,0.1178198370001959,19.6282,ZFPS req479166 snr=9.2
60594.12753470009,ZTF-alert,g,diff_psf,19.241795,0.18473132,,ZTF19abxfaon alert
60594.16839119978,ZTF-forced,i,forced_diff,19.12914738608557,0.1187981876615048,19.3196,ZFPS req479166 snr=9.1
60594.18372689979,ZTF-forced,i,forced_diff,18.896583673025187,0.0962151302304964,19.2871,ZFPS req479166 snr=11.3
60594.20976850018,ZTF-forced,r,forced_diff,18.95857056002454,0.0720967307105125,19.6671,ZFPS req479166 snr=15.1
60594.20976850018,ZTF-alert,r,diff_psf,18.955662,0.1079039,,ZTF19abxfaon alert
60595.21059030015,ZTF-forced,i,forced_diff,19.708364274276654,0.322082840850236,18.7979,ZFPS req479166 snr=3.4
60598.12349539995,ZTF-forced,r,forced_diff,19.42142685105552,0.1732039350313607,19.1281,ZFPS req479166 snr=6.3
60598.12349539995,ZTF-alert,r,diff_psf,19.386793,0.1822578,,ZTF19abxfaon alert
60598.19047449995,ZTF-forced,g,forced_diff,19.380130058671188,0.1729478130804633,19.121,ZFPS req479166 snr=6.3
60598.19047449995,ZTF-alert,g,diff_psf,19.3992,0.240268,,ZTF19abxfaon alert
60598.19093749998,ZTF-forced,g,forced_diff,19.14333135531581,0.1456672884291765,19.2154,ZFPS req479166 snr=7.5
60598.27950230008,ZTF-forced,i,forced_diff,19.568731868604303,0.3084883417854471,18.8194,ZFPS req479166 snr=3.5
60598.280451400205,ZTF-forced,i,forced_diff,19.732833469480877,0.3327810216814998,18.7851,ZFPS req479166 snr=3.3
60600.18951389985,ZTF-forced,r,forced_diff,19.07013333058258,0.151717755103294,19.0277,ZFPS req479166 snr=7.2
60600.18951389985,ZTF-alert,r,diff_psf,19.065119,0.19763476,,ZTF19abxfaon alert
60600.212291699834,ZTF-alert,r,diff_psf,18.8778,0.220494,,ZTF19abxfaon alert
60600.212291699834,ZTF-forced,r,forced_diff,18.919641990350215,0.1598633379183019,18.9092,ZFPS req479166 snr=6.8
60602.27393520018,ZTF-forced,i,forced_diff,18.985672406644586,0.230859594544972,18.4924,ZFPS req479166 snr=4.7
60603.16936339997,ZTF-forced,r,forced_diff,19.08600573650036,0.0816830385614053,19.7175,ZFPS req479166 snr=13.3
60603.16936339997,ZTF-alert,r,diff_psf,19.120937,0.116037466,,ZTF19abxfaon alert
60603.1707870001,ZTF-forced,r,forced_diff,18.886291593814494,0.0699637785979116,19.746,ZFPS req479166 snr=15.5
60603.1707870001,ZTF-alert,r,diff_psf,18.909166,0.11931757,,ZTF19abxfaon alert
60603.22795139998,ZTF-alert,g,diff_psf,19.4135,0.306383,,ZTF19abxfaon alert
60603.22795139998,ZTF-forced,g,forced_diff,19.433868141095665,0.1702707730816041,19.2136,ZFPS req479166 snr=6.4
60603.26458329987,ZTF-forced,g,forced_diff,19.366335995137916,0.161870030370755,19.096,ZFPS req479166 snr=6.7
60604.1656944002,ZTF-forced,i,forced_diff,19.326456480913592,0.1331148688211416,19.4394,ZFPS req479166 snr=8.2
60607.16847220017,ZTF-alert,r,diff_psf,18.67462,0.12304739,,ZTF19abxfaon alert
60607.16847220017,ZTF-forced,r,forced_diff,18.671301254381955,0.046790163792467,20.0132,ZFPS req479166 snr=23.2
60607.1689352002,ZTF-alert,r,diff_psf,18.900087,0.09960359,,ZTF19abxfaon alert
60607.1689352002,ZTF-forced,r,forced_diff,18.850491624258872,0.0482530034325556,20.1511,ZFPS req479166 snr=22.5
60608.131435200106,ZTF-forced,i,forced_diff,19.164850226793497,0.0883808828553189,19.5778,ZFPS req479166 snr=12.3
60608.13190970011,ZTF-forced,i,forced_diff,18.96180671687694,0.095891264352312,19.5226,ZFPS req479166 snr=11.3
60609.14903939981,ZTF-forced,r,forced_diff,19.276246364227333,0.0884942312783507,19.9838,ZFPS req479166 snr=12.3
60609.14903939981,ZTF-alert,r,diff_psf,19.278847,0.120613,,ZTF19abxfaon alert
60609.169455999974,ZTF-alert,g,diff_psf,18.544542,0.088371396,,ZTF19abxfaon alert
60609.169455999974,ZTF-forced,g,forced_diff,18.52325250286192,0.0404060171041767,20.202,ZFPS req479166 snr=26.9
60609.169930600096,ZTF-forced,g,forced_diff,18.84303874173775,0.0433359275168804,20.1991,ZFPS req479166 snr=25.1
60609.169930600096,ZTF-alert,g,diff_psf,18.856693,0.11379562,,ZTF19abxfaon alert
60615.19910879992,ZTF-forced,i,forced_diff,18.758727692204367,0.0794650447165157,19.3884,ZFPS req479166 snr=13.7
60615.238217600156,ZTF-alert,r,diff_psf,19.4082,0.172279,,ZTF19abxfaon alert
60615.23821760016,ZTF-forced,r,forced_diff,19.427082107229246,0.1395661890162894,19.6377,ZFPS req479166 snr=7.8
60615.23868060019,ZTF-forced,r,forced_diff,19.547225530020427,0.1429748159770832,19.5748,ZFPS req479166 snr=7.6
60615.23868060019,ZTF-alert,r,diff_psf,19.545397,0.21693298,,ZTF19abxfaon alert
60619.130590300076,ZTF-alert,r,diff_psf,18.9665,0.124609,,ZTF19abxfaon alert
60619.13059030008,ZTF-forced,r,forced_diff,18.986297658132013,0.0711695205709047,19.8058,ZFPS req479166 snr=15.3
60619.132939800154,ZTF-forced,r,forced_diff,19.223208691470457,0.0990767237011626,19.5594,ZFPS req479166 snr=11.0
60619.132939800154,ZTF-alert,r,diff_psf,19.1577,0.175855,,ZTF19abxfaon alert
60620.10672450019,ZTF-alert,r,diff_psf,18.848734,0.1380931,,ZTF19abxfaon alert
60620.10672450019,ZTF-forced,r,forced_diff,18.84726130006975,0.0929103497189659,19.2838,ZFPS req479166 snr=11.7
