mjd,m,dm,uJy,duJy,filter,err,chiN,ra,dec,mag5sig,obs
60907.093673,-21.800,1.398,-7,10,o,0,1.01,334.24962,-18.20795,19.63,04a60907o0079o
60907.101970,-22.373,2.588,-4,11,o,0,0.72,334.24962,-18.20795,19.68,04a60907o0085o
60911.323912,-21.667,0.963,-8,8,o,0,0.74,334.24962,-18.20795,20.14,01a60911o0089o
60911.332236,-21.930,1.170,-6,7,o,0,0.94,334.24962,-18.20795,20.26,01a60911o0095o
60911.340565,-23.202,3.914,-2,7,o,0,0.85,334.24962,-18.20795,20.29,01a60911o0101o
60911.348897,-22.582,2.238,-3,8,o,0,0.75,334.24962,-18.20795,20.28,01a60911o0107o
60919.887156,-20.296,0.531,-28,15,o,0,1.10,334.24962,-18.20795,19.28,03a60920o0368o
60919.888508,20.404,0.573,25,14,o,0,1.09,334.24962,-18.20795,19.28,03a60920o0371o
60919.909618,-20.544,1.114,-22,24,o,0,0.96,334.24962,-18.20795,18.90,03a60920o0415o
60919.914718,-21.620,2.032,-8,17,o,0,1.12,334.24962,-18.20795,19.12,03a60920o0425o
60921.368138,-21.235,1.768,-12,21,o,0,1.16,334.24962,-18.20795,18.91,02a60921o0315o
60921.403406,23.775,16.600,1,19,o,0,1.20,334.24962,-18.20795,18.94,02a60921o0390o
60921.408515,21.203,2.037,12,24,o,0,0.71,334.24962,-18.20795,18.93,02a60921o0400o
60921.411708,20.385,0.808,26,21,o,0,1.17,334.24962,-18.20795,18.92,02a60921o0407o
60921.877595,20.507,2.365,23,54,o,0,1.12,334.24962,-18.20795,17.77,03a60922o0350o
60921.880345,19.206,0.715,76,54,o,0,1.68,334.24962,-18.20795,17.86,03a60922o0356o
60921.885786,19.412,1.173,62,73,o,0,0.96,334.24962,-18.20795,17.82,03a60922o0368o
60921.913728,-19.901,1.448,-40,58,o,0,1.40,334.24962,-18.20795,17.66,03a60922o0428o
60927.966551,-19.919,0.817,-39,32,o,0,0.80,334.24962,-18.20795,18.27,03a60928o0565o
60927.970222,19.893,0.689,40,28,o,0,1.48,334.24962,-18.20795,18.32,03a60928o0573o
60927.975676,21.094,2.480,13,33,o,0,1.12,334.24962,-18.20795,18.28,03a60928o0585o
60927.985291,19.497,0.537,58,31,o,0,1.22,334.24962,-18.20795,18.25,03a60928o0606o
60928.905277,-21.754,3.176,-7,23,o,0,1.05,334.24962,-18.20795,18.55,03a60929o0422o
60928.908450,-21.565,2.517,-9,22,o,0,1.48,334.24962,-18.20795,18.59,03a60929o0429o
60928.917845,20.143,0.805,32,26,o,0,1.07,334.24962,-18.20795,18.55,03a60929o0449o
60928.930251,-23.903,27.571,-1,28,o,0,0.76,334.24962,-18.20795,18.55,03a60929o0476o
60931.388963,21.385,2.571,10,26,o,0,1.27,334.24962,-18.20795,18.40,01a60931o0393o
60931.392173,-22.257,4.833,-4,22,o,0,1.09,334.24962,-18.20795,18.66,01a60931o0400o
60931.397700,20.407,0.843,25,21,o,0,1.18,334.24962,-18.20795,18.82,01a60931o0412o
60931.893934,-22.824,4.333,-3,12,o,0,0.59,334.24962,-18.20795,19.57,03a60932o0390o
60931.897106,21.420,1.067,10,10,o,0,0.98,334.24962,-18.20795,19.55,03a60932o0397o
60931.902696,-21.706,1.492,-8,11,o,0,0.82,334.24962,-18.20795,19.59,03a60932o0409o
60931.914650,-22.948,5.056,-2,12,o,0,0.68,334.24962,-18.20795,19.56,03a60932o0435o
60933.391619,21.612,1.608,8,13,c,0,0.94,334.24962,-18.20795,19.37,02a60933o0390c
60933.425879,-21.339,1.262,-11,13,c,0,0.81,334.24962,-18.20795,19.38,02a60933o0464c
60933.438679,-21.090,0.913,-13,12,c,0,0.93,334.24962,-18.20795,19.33,02a60933o0491c
60933.442233,21.013,0.920,14,13,c,0,1.01,334.24962,-18.20795,19.30,02a60933o0498c
60934.391841,-22.534,3.727,-4,13,c,0,1.12,334.24962,-18.20795,19.42,02a60934o0393c
60934.394565,-20.949,0.887,-15,13,c,0,0.99,334.24962,-18.20795,19.41,02a60934o0399c
60934.401441,21.481,1.509,9,14,c,0,1.03,334.24962,-18.20795,19.33,02a60934o0414c
60934.435625,20.612,0.664,21,14,c,0,0.83,334.24962,-18.20795,19.38,02a60934o0488c
60936.082631,-23.092,4.500,-2,10,c,0,1.38,334.24962,-18.20795,19.46,04a60936o0230c
60936.084451,-21.393,1.093,-10,11,c,0,1.02,334.24962,-18.20795,19.45,04a60936o0234c
60936.087622,21.373,1.082,10,11,c,0,0.69,334.24962,-18.20795,19.41,04a60936o0241c
60936.116500,-21.730,1.527,-7,11,c,0,1.02,334.24962,-18.20795,19.47,04a60936o0301c
60937.386955,-20.734,1.115,-18,21,o,0,1.49,334.24962,-18.20795,18.57,01a60937o0197o
60937.389724,20.910,1.127,16,18,o,0,1.18,334.24962,-18.20795,18.82,01a60937o0203o
60937.394841,-19.643,22.667,-50,1144,o,0,1.10,334.24962,-18.20795,15.27,01a60937o0214o
60937.889949,19.650,1.405,50,70,o,0,0.94,334.24962,-18.20795,17.70,03a60938o0367o
60937.891382,-21.683,4.286,-8,33,o,0,1.30,334.24962,-18.20795,18.26,03a60938o0370o
60937.893189,-20.570,0.652,-22,14,o,0,0.96,334.24962,-18.20795,19.26,03a60938o0374o
60937.902912,-19.590,0.571,-53,30,o,0,0.66,334.24962,-18.20795,18.54,03a60938o0394o
60937.903366,-23.837,25.750,-1,27,o,0,0.64,334.24962,-18.20795,18.73,03a60938o0395o
60937.915243,-21.138,1.667,-13,21,o,0,0.96,334.24962,-18.20795,18.94,03a60938o0421o
60940.880983,22.152,2.281,5,11,o,0,1.29,334.24962,-18.20795,19.50,03a60941o0356o
60940.883705,-21.418,1.265,-10,12,o,0,0.88,334.24962,-18.20795,19.54,03a60941o0362o
60940.895542,-21.004,0.816,-14,12,o,0,0.95,334.24962,-18.20795,19.55,03a60941o0387o
60940.901041,23.819,11.375,1,12,o,0,0.87,334.24962,-18.20795,19.51,03a60941o0399o
60942.113059,-19.756,0.306,-46,14,c,0,1.53,334.24962,-18.20795,19.35,04a60942o0291c
60942.116945,-21.872,2.385,-6,15,c,0,1.08,334.24962,-18.20795,19.37,04a60942o0299c
60942.121726,21.493,1.778,9,16,c,0,0.92,334.24962,-18.20795,19.40,04a60942o0309c
60942.124177,21.881,3.400,6,22,c,0,0.82,334.24962,-18.20795,19.42,04a60942o0314c
60942.157789,-21.179,1.327,-12,16,c,0,0.71,334.24962,-18.20795,19.33,04a60942o0384c
60942.160951,-20.407,0.724,-25,18,c,0,1.23,334.24962,-18.20795,19.37,04a60942o0391c
60943.377145,20.486,0.690,23,16,o,0,0.86,334.24962,-18.20795,19.45,01a60943o0244o
60943.379898,22.032,2.486,6,14,o,0,1.02,334.24962,-18.20795,19.38,01a60943o0250o
60943.403019,-21.229,1.230,-12,14,o,0,1.39,334.24962,-18.20795,19.39,01a60943o0298o
60943.409013,23.773,11.750,1,13,o,0,1.27,334.24962,-18.20795,19.38,01a60943o0311o
60943.410390,-20.832,0.789,-17,13,o,0,1.00,334.24962,-18.20795,19.31,01a60943o0314o
60943.415443,-23.882,14.125,-1,14,o,0,1.31,334.24962,-18.20795,19.21,01a60943o0325o
60943.454972,-21.071,1.183,-14,16,o,0,1.04,334.24962,-18.20795,19.12,01a60943o0410o
60943.855659,20.175,0.441,31,14,o,0,0.60,334.24962,-18.20795,19.50,03a60944o0295o
60943.859328,24.527,17.250,1,10,o,0,1.37,334.24962,-18.20795,19.52,03a60944o0303o
60943.865828,21.646,1.621,8,13,o,0,0.96,334.24962,-18.20795,19.50,03a60944o0317o
60943.901571,21.502,1.431,9,13,o,0,0.83,334.24962,-18.20795,19.43,03a60944o0393o
60946.443412,23.724,16.000,1,19,c,0,1.12,334.24962,-18.20795,18.63,02a60946o0193c
60946.456401,-21.791,2.976,-7,21,c,0,0.91,334.24962,-18.20795,19.20,02a60946o0221c
60946.461286,-21.014,1.022,-14,15,c,0,1.28,334.24962,-18.20795,19.26,02a60946o0231c
60949.248568,20.907,1.081,16,17,o,0,1.16,334.24962,-18.20795,18.99,01a60949o0113o
60949.252689,20.632,0.941,20,19,o,0,0.95,334.24962,-18.20795,18.93,01a60949o0122o
60949.257732,-20.306,0.729,-27,20,o,0,1.14,334.24962,-18.20795,18.89,01a60949o0133o
60949.275271,-20.249,0.633,-29,18,o,0,0.76,334.24962,-18.20795,19.01,01a60949o0170o
60955.369127,-21.925,4.849,-6,30,o,0,1.01,334.24962,-18.20795,18.51,01a60955o0206o
60955.371880,-19.452,0.582,-60,35,o,0,1.02,334.24962,-18.20795,18.47,01a60955o0212o
60955.378277,20.526,1.800,22,40,o,0,0.63,334.24962,-18.20795,18.42,01a60955o0226o
60955.413854,19.538,0.764,56,42,o,0,0.78,334.24962,-18.20795,18.28,01a60955o0303o
60955.867131,-21.584,3.254,-8,28,o,0,0.91,334.24962,-18.20795,18.60,03a60956o0070o
60955.869857,-21.062,1.660,-14,23,o,0,1.08,334.24962,-18.20795,18.65,03a60956o0076o
60955.874977,-19.872,0.658,-41,27,o,0,0.69,334.24962,-18.20795,18.63,03a60956o0087o
60955.884623,20.767,1.588,18,28,o,0,0.83,334.24962,-18.20795,18.63,03a60956o0108o
60957.354213,23.562,15.333,1,21,o,0,0.99,334.24962,-18.20795,18.88,02a60957o0348o
60957.359547,-21.311,1.830,-11,20,o,0,0.95,334.24962,-18.20795,18.84,02a60957o0359o
60957.362711,-22.037,4.333,-6,24,o,0,0.88,334.24962,-18.20795,18.85,02a60957o0366o
60957.375209,-19.986,0.550,-37,20,o,0,1.28,334.24962,-18.20795,18.85,02a60957o0393o
60958.410692,-21.067,1.577,-14,21,o,0,0.82,334.24962,-18.20795,18.83,02a60958o0190o
60958.432658,20.098,0.730,33,24,o,0,0.95,334.24962,-18.20795,18.62,02a60958o0238o
60958.443300,-22.489,7.276,-4,27,o,0,1.08,334.24962,-18.20795,18.54,02a60958o0261o
60958.446209,-20.112,0.680,-33,22,o,0,1.27,334.24962,-18.20795,18.54,02a60958o0267o
60958.864646,20.196,0.582,30,18,o,0,1.37,334.24962,-18.20795,18.92,03a60959o0295o
60958.867372,21.532,1.635,9,14,o,0,1.45,334.24962,-18.20795,19.18,03a60959o0301o
60958.872838,20.818,0.891,17,15,o,0,1.18,334.24962,-18.20795,19.14,03a60959o0313o
60958.882120,-23.713,17.667,-1,21,o,0,0.87,334.24962,-18.20795,18.85,03a60959o0333o
60960.105917,-24.694,37.000,-0,18,o,0,1.11,334.24962,-18.20795,19.16,04a60960o0263o
60960.108764,21.785,2.953,7,21,o,0,0.99,334.24962,-18.20795,19.18,04a60960o0269o
60960.115745,-20.727,1.029,-19,19,o,0,0.98,334.24962,-18.20795,19.12,04a60960o0284o
60960.138820,23.295,9.250,2,16,o,0,1.59,334.24962,-18.20795,19.18,04a60960o0334o
60961.337764,-20.276,0.580,-28,16,c,0,0.89,334.24962,-18.20795,19.02,01a60961o0319c
60961.340506,-22.516,3.421,-4,12,c,0,1.09,334.24962,-18.20795,19.38,01a60961o0325c
60961.346924,-21.048,0.815,-14,11,c,0,1.16,334.24962,-18.20795,19.29,01a60961o0339c
60961.357016,-22.062,2.517,-5,14,c,0,0.94,334.24962,-18.20795,19.40,01a60961o0361c
60961.853552,21.848,1.442,7,10,c,0,1.36,334.24962,-18.20795,19.53,03a60962o0173c
60961.856709,-22.552,3.087,-4,11,c,0,1.02,334.24962,-18.20795,19.55,03a60962o0180c
60961.862597,-21.521,1.368,-9,12,c,0,0.64,334.24962,-18.20795,19.49,03a60962o0193c
60961.877824,21.810,1.875,7,13,c,0,0.80,334.24962,-18.20795,19.48,03a60962o0226c
60963.355043,-21.526,1.701,-9,15,o,0,1.16,334.24962,-18.20795,19.17,02a60963o0356o
60963.358241,-21.132,1.168,-13,15,o,0,0.75,334.24962,-18.20795,19.20,02a60963o0363o
60963.366529,23.023,7.471,2,17,o,0,0.73,334.24962,-18.20795,19.21,02a60963o0381o
60963.385284,21.648,1.780,8,14,o,0,1.06,334.24962,-18.20795,19.19,02a60963o0422o
60964.368947,-19.307,1.100,-69,76,o,0,0.86,334.24962,-18.20795,17.20,02a60964o0341o
60964.372125,19.129,0.604,81,49,o,0,1.09,334.24962,-18.20795,18.09,02a60964o0348o
60964.379862,-21.377,1.750,-10,18,o,0,1.00,334.24962,-18.20795,18.89,02a60964o0365o
60964.389931,-17.400,0.539,-398,215,o,0,0.88,334.24962,-18.20795,16.17,02a60964o0387o
60964.839799,-20.834,0.688,-17,12,c,0,0.90,334.24962,-18.20795,19.53,03a60965o0226c
60964.843106,-21.127,0.757,-13,10,c,0,1.14,334.24962,-18.20795,19.63,03a60965o0233c
60964.848800,-21.586,1.133,-8,10,c,0,1.19,334.24962,-18.20795,19.58,03a60965o0245c
60964.869817,20.119,0.350,32,11,c,0,1.20,334.24962,-18.20795,19.53,03a60965o0291c
60966.102447,-20.807,0.897,-17,16,o,0,1.06,334.24962,-18.20795,19.17,04a60966o0246o
60966.112656,-21.038,1.289,-14,18,o,0,0.82,334.24962,-18.20795,19.19,04a60966o0266o
60966.115397,-21.314,1.676,-11,18,o,0,0.83,334.24962,-18.20795,19.12,04a60966o0272o
60966.120494,-21.398,1.500,-10,15,o,0,1.04,334.24962,-18.20795,19.22,04a60966o0283o
60967.342178,-21.142,0.984,-13,12,c,0,1.27,334.24962,-18.20795,19.20,01a60967o0024c
60967.835061,-21.713,1.654,-8,12,c,0,0.71,334.24962,-18.20795,19.61,03a60968o0218c
60967.837765,22.476,3.000,4,11,c,0,0.70,334.24962,-18.20795,19.56,03a60968o0224c
60967.845202,-21.721,1.189,-7,9,c,0,1.40,334.24962,-18.20795,19.58,03a60968o0239c
60967.870804,24.354,13.750,1,9,c,0,1.89,334.24962,-18.20795,19.53,03a60968o0294c
60972.068416,23.134,9.900,2,20,o,0,0.91,334.24962,-18.20795,19.02,04a60972o0166o
60972.071589,-19.329,0.245,-67,16,o,0,1.21,334.24962,-18.20795,19.01,04a60972o0173o
60972.077076,21.101,1.369,13,18,o,0,0.91,334.24962,-18.20795,19.04,04a60972o0185o
60972.089266,-21.656,2.500,-8,20,o,0,0.82,334.24962,-18.20795,19.04,04a60972o0210o
60976.779618,-22.241,3.034,-5,14,o,0,0.93,334.24962,-18.20795,19.12,03a60977o0094o
60976.782339,-23.932,18.333,-1,18,o,0,0.77,334.24962,-18.20795,19.08,03a60977o0100o
60976.790101,23.606,13.625,1,18,o,0,0.94,334.24962,-18.20795,19.09,03a60977o0116o
60976.800782,-23.298,10.091,-2,18,o,0,0.69,334.24962,-18.20795,19.13,03a60977o0139o
60978.018180,-19.626,0.771,-51,40,o,0,0.73,334.24962,-18.20795,18.18,04a60978o0048o
60978.031135,-19.630,0.650,-51,33,o,0,1.10,334.24962,-18.20795,18.28,04a60978o0073o
60978.033925,21.977,5.270,6,31,o,0,1.17,334.24962,-18.20795,18.23,04a60978o0079o
60978.039501,19.947,1.036,38,40,o,0,0.81,334.24962,-18.20795,18.18,04a60978o0091o
60982.353090,20.618,1.429,20,29,o,0,1.48,334.24962,-18.20795,18.29,02a60982o0362o
60982.357648,23.520,24.500,1,35,o,0,1.04,334.24962,-18.20795,18.29,02a60982o0372o
60982.363147,-21.076,2.532,-14,34,o,0,0.92,334.24962,-18.20795,18.22,02a60982o0384o
60982.377432,20.522,1.667,22,37,o,0,1.06,334.24962,-18.20795,18.15,02a60982o0415o
60982.834918,-20.321,1.005,-27,27,o,0,0.91,334.24962,-18.20795,18.54,03a60983o0204o
60982.837684,-21.606,2.902,-8,24,o,0,1.38,334.24962,-18.20795,18.54,03a60983o0210o
60982.842681,20.483,1.114,23,26,o,0,0.90,334.24962,-18.20795,18.53,03a60983o0221o
60982.860656,-19.470,0.456,-59,27,o,0,1.00,334.24962,-18.20795,18.48,03a60983o0256o
60984.074012,19.788,0.974,44,43,o,0,1.01,334.24962,-18.20795,18.06,04a60984o0162o
60984.076747,19.884,0.827,40,33,o,0,1.32,334.24962,-18.20795,18.15,04a60984o0168o
60984.082490,-22.697,12.187,-3,37,o,0,1.11,334.24962,-18.20795,18.23,04a60984o0179o
60984.092512,21.763,5.059,7,36,o,0,1.16,334.24962,-18.20795,18.19,04a60984o0201o
60985.281989,18.476,1.144,148,169,o,0,1.15,334.24962,-18.20795,16.53,01a60985o0211o
60985.285657,19.083,1.954,84,165,o,0,1.12,334.24962,-18.20795,16.56,01a60985o0219o
60985.291140,-20.702,7.073,-19,135,o,0,0.94,334.24962,-18.20795,16.81,01a60985o0231o
60985.306688,21.595,20.933,8,175,o,0,0.94,334.24962,-18.20795,16.43,01a60985o0265o
60985.816065,22.742,9.333,3,27,o,0,1.13,334.24962,-18.20795,18.57,03a60986o0161o
60985.821173,21.097,1.954,13,26,o,0,1.06,334.24962,-18.20795,18.61,03a60986o0172o
60985.831518,-21.901,4.520,-6,28,o,0,0.95,334.24962,-18.20795,18.44,03a60986o0194o
60985.834224,-20.925,1.770,-16,27,o,0,1.05,334.24962,-18.20795,18.39,03a60986o0200o
60990.072732,-22.124,2.667,-5,14,c,0,1.37,334.24962,-18.20795,19.29,04a60990o0151c
60990.075543,20.378,0.533,26,14,c,0,0.98,334.24962,-18.20795,19.25,04a60990o0157c
60990.080621,-22.022,2.241,-6,13,c,0,1.38,334.24962,-18.20795,19.25,04a60990o0168c
60990.098479,-20.944,1.041,-15,16,c,0,0.78,334.24962,-18.20795,19.24,04a60990o0205c
60991.282948,-22.303,3.944,-4,17,o,0,0.86,334.24962,-18.20795,19.22,01a60991o0226o
60991.286148,-20.569,0.778,-22,17,o,0,0.89,334.24962,-18.20795,19.21,01a60991o0233o
60991.291176,23.357,8.643,2,14,o,0,1.04,334.24962,-18.20795,19.23,01a60991o0244o
60991.307675,20.930,1.168,15,18,o,0,0.73,334.24962,-18.20795,19.23,01a60991o0280o
60991.786644,-18.219,0.562,-187,105,o,0,0.91,334.24962,-18.20795,17.51,03a60992o0087o
60991.789350,19.079,1.294,85,110,o,0,0.81,334.24962,-18.20795,17.22,03a60992o0093o
60991.812852,17.497,0.795,364,290,o,0,1.18,334.24962,-18.20795,16.00,03a60992o0140o
60991.822519,-18.433,1.491,-154,229,o,0,0.97,334.24962,-18.20795,16.44,03a60992o0159o
60994.327518,-22.133,2.933,-5,15,c,0,0.92,334.24962,-18.20795,19.16,02a60994o0152c
60994.330725,-22.948,5.643,-2,14,c,0,1.59,334.24962,-18.20795,19.19,02a60994o0159c
60994.338049,-21.339,1.533,-11,16,c,0,1.16,334.24962,-18.20795,19.13,02a60994o0175c
60994.355476,22.818,5.643,3,15,c,0,1.34,334.24962,-18.20795,19.01,02a60994o0213c
60994.825630,20.104,0.560,33,18,o,0,1.10,334.24962,-18.20795,19.06,03a60995o0168o
60994.832592,-20.614,0.897,-21,18,o,0,0.99,334.24962,-18.20795,18.93,03a60995o0183o
60994.836722,20.691,0.907,19,17,o,0,0.96,334.24962,-18.20795,18.96,03a60995o0192o
60994.853230,19.962,0.567,38,21,o,0,0.61,334.24962,-18.20795,18.99,03a60995o0228o
60996.052984,-20.518,0.630,-22,14,c,0,1.28,334.24962,-18.20795,19.21,04a60996o0100c
60996.056161,20.250,0.508,29,15,c,0,1.06,334.24962,-18.20795,19.28,04a60996o0107c
60996.062544,21.666,1.714,8,13,c,0,1.21,334.24962,-18.20795,19.23,04a60996o0121c
60996.077163,-22.534,3.867,-4,14,c,0,1.17,334.24962,-18.20795,19.20,04a60996o0152c
60997.831139,-20.993,1.157,-14,17,o,0,1.45,334.24962,-18.20795,18.90,03a60998o0175o
60997.834323,20.120,0.599,32,20,o,0,0.90,334.24962,-18.20795,18.91,03a60998o0182o
60997.839836,21.327,1.766,11,19,o,0,0.98,334.24962,-18.20795,18.84,03a60998o0194o
60997.850827,20.835,0.955,17,16,o,0,1.39,334.24962,-18.20795,18.99,03a60998o0218o
61000.780122,21.297,1.323,11,14,o,0,0.92,334.24962,-18.20795,19.24,03a61001o0059o
61000.783284,-20.827,0.923,-17,16,o,0,0.69,334.24962,-18.20795,19.28,03a61001o0066o
61000.789291,-21.152,1.000,-13,13,o,0,1.10,334.24962,-18.20795,19.27,03a61001o0079o
61000.812781,20.454,0.650,24,16,o,0,0.79,334.24962,-18.20795,19.30,03a61001o0130o
61002.030077,20.501,0.626,23,14,c,0,0.78,334.24962,-18.20795,19.22,04a61002o0042c
61002.033260,-25.909,102.000,-0,16,c,0,0.63,334.24962,-18.20795,19.23,04a61002o0049c
61002.038546,23.986,13.333,1,12,c,0,1.07,334.24962,-18.20795,19.25,04a61002o0060c
61002.048392,-20.765,0.687,-18,12,c,0,1.24,334.24962,-18.20795,19.25,04a61002o0081c
61005.288891,20.311,0.851,27,23,o,0,1.15,334.24962,-18.20795,19.03,02a61005o0238o
61005.297109,-21.461,2.515,-10,24,o,0,1.09,334.24962,-18.20795,19.05,02a61005o0256o
61005.302215,20.580,1.338,21,28,o,0,0.84,334.24962,-18.20795,19.05,02a61005o0267o
61005.312831,21.144,1.789,13,23,o,0,1.24,334.24962,-18.20795,19.03,02a61005o0290o
61008.075221,-21.184,3.758,-12,46,o,0,1.08,334.24962,-18.20795,17.90,04a61008o0129o
61008.077956,-19.788,1.326,-44,58,o,0,0.65,334.24962,-18.20795,17.92,04a61008o0135o
61008.092215,-19.752,1.195,-46,54,o,0,0.81,334.24962,-18.20795,17.99,04a61008o0166o
61008.098955,-19.985,1.202,-37,44,o,0,0.98,334.24962,-18.20795,17.93,04a61008o0180o
61009.236562,17.714,0.569,298,170,o,0,0.80,334.24962,-18.20795,16.52,01a61009o0101o
61009.239759,17.390,0.636,402,255,o,0,1.19,334.24962,-18.20795,15.93,01a61009o0108o
61009.245259,-18.837,3.513,-106,372,o,0,0.88,334.24962,-18.20795,15.97,01a61009o0120o
61009.258532,-19.134,0.953,-81,77,o,0,1.69,334.24962,-18.20795,17.36,01a61009o0149o
61009.791259,21.583,2.672,8,23,o,0,1.07,334.24962,-18.20795,18.75,03a61010o0068o
61009.794490,20.699,1.203,19,23,o,0,1.05,334.24962,-18.20795,18.71,03a61010o0075o
61009.814210,20.480,0.891,23,21,o,0,1.41,334.24962,-18.20795,18.70,03a61010o0118o
61009.819211,21.198,2.091,12,25,o,0,1.12,334.24962,-18.20795,18.64,03a61010o0129o
61011.287932,-19.963,0.707,-38,26,o,0,1.38,334.24962,-18.20795,18.52,02a61011o0230o
61011.293421,22.133,5.024,5,26,o,0,1.15,334.24962,-18.20795,18.53,02a61011o0242o
61011.300342,-19.866,0.682,-41,28,o,0,1.00,334.24962,-18.20795,18.49,02a61011o0257o
61011.311325,-20.955,2.402,-15,36,o,0,0.87,334.24962,-18.20795,18.26,02a61011o0281o
61012.225717,-21.887,5.208,-6,33,o,0,1.31,334.24962,-18.20795,18.66,02a61012o0100o
61012.228902,19.287,0.461,70,32,o,0,1.40,334.24962,-18.20795,18.64,02a61012o0107o
61012.237627,-19.906,0.903,-40,36,o,0,0.95,334.24962,-18.20795,18.62,02a61012o0126o
61012.250522,-19.430,0.594,-61,36,o,0,0.89,334.24962,-18.20795,18.59,02a61012o0154o
61012.792072,-21.470,2.548,-9,24,o,0,0.76,334.24962,-18.20795,18.69,03a61013o0066o
61012.794777,-21.114,1.989,-13,26,o,0,0.72,334.24962,-18.20795,18.64,03a61013o0072o
61012.799770,-20.398,0.742,-25,19,o,0,1.50,334.24962,-18.20795,18.63,03a61013o0083o
61012.814845,-20.576,1.103,-21,24,o,0,0.88,334.24962,-18.20795,18.55,03a61013o0116o
61014.071770,-21.434,3.727,-10,36,o,0,1.32,334.24962,-18.20795,18.16,04a61014o0114o
61014.074995,-19.350,0.497,-66,33,o,0,1.21,334.24962,-18.20795,18.14,04a61014o0121o
61014.080522,-18.778,0.324,-112,36,o,0,1.03,334.24962,-18.20795,18.14,04a61014o0133o
61014.097751,22.242,10.591,5,49,o,0,0.94,334.24962,-18.20795,18.05,04a61014o0170o
61015.790710,-21.081,1.346,-13,18,o,0,0.71,334.24962,-18.20795,19.16,03a61016o0045o
61015.794350,-20.573,0.625,-21,13,o,0,1.15,334.24962,-18.20795,19.13,03a61016o0053o
61015.808990,-20.599,0.817,-21,17,o,0,1.08,334.24962,-18.20795,19.15,03a61016o0085o
61015.814942,21.024,1.390,14,20,o,0,0.93,334.24962,-18.20795,19.07,03a61016o0098o
61018.286852,22.227,4.176,5,20,o,0,0.76,334.24962,-18.20795,18.92,02a61018o0226o
61018.292822,-21.144,1.413,-13,18,o,0,1.57,334.24962,-18.20795,18.85,02a61018o0239o
61018.296005,20.476,0.745,23,18,o,0,1.97,334.24962,-18.20795,18.84,02a61018o0246o
61018.306021,22.679,6.190,3,19,o,0,1.27,334.24962,-18.20795,18.77,02a61018o0268o
61018.794007,-20.564,0.654,-22,14,c,0,1.06,334.24962,-18.20795,19.18,03a61019o0061c
61018.796744,22.555,4.125,4,14,c,0,1.05,334.24962,-18.20795,19.19,03a61019o0067c
61018.803151,-20.842,0.822,-17,14,c,0,1.02,334.24962,-18.20795,19.15,03a61019o0081c
61018.813167,-20.450,0.504,-24,12,c,0,1.11,334.24962,-18.20795,19.26,03a61019o0103c
61023.250629,-20.801,1.186,-17,21,o,0,0.58,334.24962,-18.20795,19.06,02a61023o0148o
61023.259351,-19.880,0.458,-41,19,o,0,1.00,334.24962,-18.20795,19.06,02a61023o0167o
61023.262578,-21.051,1.426,-14,20,o,0,1.05,334.24962,-18.20795,18.90,02a61023o0174o
61023.274687,-19.909,0.536,-40,21,o,0,1.11,334.24962,-18.20795,18.84,02a61023o0200o
61024.821489,21.564,1.875,9,16,c,0,1.01,334.24962,-18.20795,19.17,03a61025o0110c
61024.824360,-21.244,1.185,-12,14,c,0,1.21,334.24962,-18.20795,19.18,03a61025o0116c
61024.829499,21.685,2.000,8,15,c,0,1.16,334.24962,-18.20795,19.13,03a61025o0127c
61024.839776,-21.122,1.138,-13,15,c,0,1.29,334.24962,-18.20795,19.14,03a61025o0149c
61027.788266,-19.722,0.427,-47,20,c,0,1.03,334.24962,-18.20795,18.78,03a61028o0038c
61027.791008,-20.088,0.523,-34,18,c,0,0.94,334.24962,-18.20795,18.90,03a61028o0044c
61027.801052,-22.434,3.045,-4,12,c,0,1.14,334.24962,-18.20795,19.25,03a61028o0066c
61027.807495,-21.620,1.605,-8,13,c,0,1.14,334.24962,-18.20795,19.21,03a61028o0080c
61030.807336,-21.285,1.157,-11,13,c,0,1.43,334.24962,-18.20795,19.02,03a61031o0079c
61030.810506,20.312,0.617,27,17,c,0,0.96,334.24962,-18.20795,18.97,03a61031o0086c
61030.815497,-21.265,1.396,-11,16,c,0,0.76,334.24962,-18.20795,19.04,03a61031o0097c
61030.831257,19.699,0.425,48,20,c,0,0.84,334.24962,-18.20795,18.79,03a61031o0131c
61035.201718,19.974,4.519,37,168,o,0,1.09,334.24962,-18.20795,17.67,02a61035o0034o
