ra,dec,glon,glat,instrument,filter,depth95,mjd
146.26255767531163,-27.698526872496107,259.98422540821485,19.238790817828612,c4d,g,23.794212,57753.26395825576
144.37129454232414,-27.698517893878915,258.71003926930047,18.078311801875095,c4d,g,23.866623,57753.261235672515
140.58736306316854,-27.698451816537737,256.26700104918297,15.678413685926149,c4d,r,23.74521,57753.24610445416
136.8065965982687,-27.698122026806587,253.9606767799349,13.18497253990175,c4d,r,23.709578,57753.25160256773
138.69720785803767,-27.69784270715796,255.0973016456903,14.44350671144618,c4d,r,23.587206,57753.24884754792
260.11775437444203,-27.648452219367353,358.06824788585993,5.345766677894539,c4d,g,23.081291,57877.35744851502
259.7929022567226,-27.638813585254265,357.91224650052203,5.5882314548585015,c4d,g,22.9152,57874.26208873186
259.45901634434324,-27.624256054254865,357.7549282235354,5.839645875417245,c4d,g,22.82022,57874.25523585779
238.70099010763295,-27.541990341681807,345.47332376757987,19.809625714351068,c4d,i,22.565767,56785.35042647598
251.95678239823224,-27.52763146167841,353.803053260663,11.22074397317802,c4d,r,22.717058,56417.25722302962
241.2550879490787,-27.52726588685496,347.21856304787013,18.257952275628096,c4d,r,23.134365,56416.36485268269
241.2365195686732,-27.527229553254656,347.2062184824543,18.26951592300498,c4d,r,23.133194,56416.36634308426
259.09251248814905,-27.52503668159948,357.6498505732983,6.162857369226414,c4d,r,22.317543,56417.31262755813
255.53806480952915,-27.524568353544435,355.7849581288605,8.71555678673761,c4d,r,22.595179,57196.20683847228
244.82179528165375,-27.524558714814265,349.5338570451649,15.997669759239743,c4d,r,22.458927,56353.31921721203
248.3954424939702,-27.52420477322279,351.7306057497478,13.64527327142457,c4d,r,23.150965,56417.2445496046
245.7663483231247,-27.524082613062458,350.12629131233757,15.384203694667834,c4d,i,22.399328,56784.307358977385
255.50640733259172,-27.52401223053292,355.76836071151047,8.738345914973332,c4d,r,22.134794,56362.404227844905
244.82655489932455,-27.523810247380233,349.5374294529649,15.995103959952836,c4d,r,23.258911,57193.216733378824
251.95561141177205,-27.52249292109523,353.8064673090616,11.224777425079596,c4d,r,22.517397,56867.019757987466
241.2189184981544,-27.521101694955565,347.1990089798729,18.28482356655995,c4d,r,22.3667,56794.27721044142
242.32717047600903,-27.51822230407784,347.93373795746066,17.593880227544094,c4d,i,22.539831,56785.22253539227
248.36776239487335,-27.512784183478946,351.72291408254785,13.671296180756087,c4d,r,23.002855,56814.2960309661
251.93832651899612,-27.51177512927901,353.8051641873494,11.243438372147304,c4d,r,22.723186,56417.255116929766
246.22386712233288,-27.511301397366307,350.4198569119603,15.093382787201262,c4d,z,22.190243,56844.021299519576
246.2241188650968,-27.510816806246133,350.4203837875034,15.093543739130956,c4d,g,22.50382,56844.01292048255
244.8024434296717,-27.510810845585148,349.53206638713084,16.01959221842479,c4d,r,23.16449,56814.28815614665
248.3705705583167,-27.510800453627333,351.7261362953235,13.670716861193403,c4d,r,22.679453,56814.13060243102
246.2242643353786,-27.510786748138408,350.4204967424602,15.093468531295535,c4d,r,22.573795,56844.01719583478
241.2362671426019,-27.510581733184814,347.21833387805106,18.281551344587022,c4d,r,23.143322,56416.36336725578
248.37088543149957,-27.509705048326957,351.7271758638027,13.671224373948675,c4d,r,22.9316,56814.29876209097
259.07460947951176,-27.509290715278915,357.6536660263936,6.184894770234121,c4d,r,22.288912,56417.310548205394
246.22730321169928,-27.50921968090223,350.42357586200393,15.09252936651172,c4d,z,22.329952,56844.02412677929
246.2215769752977,-27.5086692582409,350.4204576664425,15.096656547086154,c4d,i,22.556082,56844.006501307245
246.22057210155097,-27.508286539931984,350.42012963731355,15.097573347725,c4d,g,22.426071,56843.96527961549
244.802704233135,-27.507898590346574,349.53444019523073,16.021416763233013,c4d,r,22.410707,56353.31772565888
246.2270367538707,-27.507662184031112,350.42460441569136,15.093752255190788,c4d,r,22.490967,56844.01856385311
248.37477079152092,-27.50765958275693,351.7310908446499,13.669964029766083,c4d,r,23.463984,56831.07925651455
244.812440544436,-27.507474312103056,349.54091074785106,16.015410614142404,c4d,r,23.079954,56814.12467534561
246.2212201875745,-27.50746901477876,350.421156619618,15.097698339523973,c4d,r,22.414862,56843.96956154751
255.5063245423625,-27.507317499418917,355.7818251173395,8.748426503056994,c4d,r,22.091902,56362.40122634964
255.51892205258315,-27.507278341929272,355.78864237433805,8.739513302174146,c4d,r,22.447874,57196.2041983204
244.80770450029488,-27.507233270696144,349.5381027876658,16.018638482909722,c4d,r,23.692366,56831.0732172844
246.22697580046764,-27.507108888178426,350.42499064327467,15.094164568908312,c4d,g,22.481615,56844.01434262004
246.2304516497967,-27.50686811160927,350.42732374201375,15.092046057360392,c4d,z,22.317883,56844.026953740045
251.93754564714985,-27.506848845448182,353.8086308136927,11.247069825516148,c4d,r,22.439877,56867.01768630184
255.519198132188,-27.5067713420595,355.78920136077994,8.739621737245729,c4d,r,22.371643,57196.21175864572
244.8087242908753,-27.50675590576217,349.53910893236036,16.018305661555424,c4d,r,23.147306,57193.214673734736
246.2173111347472,-27.506723332156927,350.4193111400405,15.100764684320888,c4d,i,22.190275,56843.95884418115
246.2253802441096,-27.506623821856085,350.4243759305475,15.095537813046002,c4d,i,22.573393,56844.00864858925
246.22068696203723,-27.506458975215377,350.42160077466724,15.098727887673562,c4d,z,22.045107,56843.97369930986
246.2240718931768,-27.505975148853903,350.4240640854246,15.096832718967136,c4d,g,22.3451,56843.96670648316
248.37752270953385,-27.505618311531016,351.73432410840087,13.66945973657058,c4d,r,22.98029,56417.24243876664
246.2301750858362,-27.505488609739015,350.42820972100253,15.09315576804763,c4d,r,22.542086,56844.01993080368
246.23048847735396,-27.505247384681667,350.428588265492,15.093112459067758,c4d,g,22.508083,56844.01577197062
246.2217468577089,-27.505114791252776,350.4232858541473,15.098937105778532,c4d,i,22.284811,56843.96099663759
246.2293739915546,-27.50465662538583,350.4283519634252,15.094241223436583,c4d,i,22.573244,56844.010788803454
246.22532158397144,-27.504398968694417,350.42604423795296,15.097073461885309,c4d,z,22.033712,56843.97655185545
246.22392441139968,-27.503950722129755,350.4255239156899,15.098291789775471,c4d,r,22.52533,56843.97094414942
246.225760699482,-27.5030254632688,350.42736802567373,15.09770961174448,c4d,i,22.197584,56843.96314293891
246.22707039491735,-27.502429002599207,350.4286346715383,15.09725165004378,c4d,g,22.372248,56843.96812522225
246.22861404825764,-27.502292098166407,350.4296938366562,15.09633092152021,c4d,z,22.128775,56843.979383738246
246.22786982801912,-27.501322561467905,350.4299766097901,15.097471633621636,c4d,r,22.518951,56843.972318939865
109.13565864506162,-27.449542336941267,240.19123687355224,-7.114513856111112,c4d,i,22.976095,56657.34998489078
101.97716413145722,-27.44647421064369,237.41049712297468,-12.846158014167669,c4d,i,22.487293,56660.3334922893
246.408370046848,-27.407933318237568,350.61307162694266,15.04162582810864,c4d,r,22.94002,57269.04780723993
246.45012492905636,-27.407524796276356,350.6391400762905,15.014416813280771,c4d,r,23.087217,57269.04335354036
246.40571403984956,-27.40747816553576,350.61178218663554,15.043679142447775,c4d,i,22.415348,57269.05522677675
246.44875128274748,-27.40686243717749,350.6388016011835,15.015765493547082,c4d,i,22.474659,57269.050768127665
246.42871768989977,-27.386451364908424,350.6421165558145,15.042649084950163,c4d,i,22.430399,57269.04928535083
246.4076409912937,-27.366851697119095,350.64415879043764,15.069677822233473,c4d,r,22.999384,57269.046310970094
246.45020484134216,-27.366081715820172,350.67101302765695,15.042164810705508,c4d,r,23.021038,57269.044833687134
246.40571610861616,-27.36562925295413,350.6439092374351,15.071765539643362,c4d,i,22.589897,57269.05374036636
246.44848312415752,-27.36518030861536,350.6706432717648,15.04390348689244,c4d,i,22.486643,57269.05225020833
239.1315412176751,-27.345234022919747,345.91300722184417,19.693568509343784,c4d,i,22.471529,56785.355038351845
282.1719346122866,-27.321138671189388,7.980396368680435,-11.525150928571987,c4d,g,22.929245,57546.22817490902
282.17096654372784,-27.32053756771206,7.980586229642792,-11.524118234933868,c4d,r,22.61485,57546.235278663225
282.183393052606,-27.30624985346397,7.998545196621501,-11.52816753104002,c4d,g,22.999502,57546.22993856529
282.1836082572984,-27.30615337206337,7.99871629125856,-11.52830083917748,c4d,r,22.617178,57546.23677447857
245.53280000080787,-27.304132583842502,350.1484930402293,15.685704076882766,c4d,i,22.441166,56784.30849853344
242.56081127013533,-27.29914929148916,348.2501557007639,17.60051565924612,c4d,i,22.626595,56785.22366286209
282.1943391567353,-27.29067325523024,8.017137837491665,-11.530484569799048,c4d,g,22.92428,57546.23172163544
282.1963123459895,-27.290273988720692,8.018256758124728,-11.53191020457746,c4d,r,22.50686,57546.23827773798
246.14131763192233,-27.283540275039385,350.5433144713878,15.300873105984886,c4d,i,22.359316,56784.306217884645
241.9511284939921,-27.27783919345052,347.8651123527877,18.000054904035483,c4d,i,22.628374,56785.22140285652
238.84723314117943,-27.276750838231205,345.7662631103681,19.91592625838847,c4d,i,22.63652,56785.34927788982
282.2072029795405,-27.27603625379569,8.035587991181744,-11.534744514013672,c4d,r,22.475496,57546.2397913388
282.2071394267236,-27.275032197478076,8.036494626214091,-11.534273134710237,c4d,g,22.869654,57546.23350235075
110.40565659859854,-27.21131850814503,240.49725834946196,-6.002209708049819,c4d,g,23.686672,56666.25151893217
110.40415636818608,-27.193647302837128,240.48087603830683,-5.995238132432224,c4d,g,23.622475,56666.25533156283
110.40463711967595,-27.1934535918812,240.48090167896177,-5.99476938247369,c4d,r,23.311396,56666.26025364874
110.40573471451027,-27.19341041812281,240.48131621208557,-5.993883371346046,c4d,r,23.329294,56666.26290860074
110.40442020032432,-27.1924974854182,240.47995928547155,-5.994499294130676,c4d,r,23.412374,56666.26558005065
109.83410558827651,-27.16657341719018,240.2221937155659,-6.433135122478123,c4d,i,22.81526,56661.34787665447
245.84517790541943,-27.160638825003517,350.45334780202296,15.578239202127545,c4d,i,22.396059,56784.30391423404
242.24533220261168,-27.154404792177083,348.15110950656134,17.90175775242306,c4d,i,22.394728,56785.188810245134
239.1571207936719,-27.134888786173903,346.0834217719621,19.83155923230509,c4d,i,22.524418,56785.3538922281
245.56044934507725,-27.09480413133202,350.3257590811121,15.809455831083168,c4d,i,22.436773,56784.30962432828
242.5318952206526,-27.088114930105796,348.38898120756056,17.766957291465022,c4d,i,22.660467,56785.22481170437
99.82969100038515,-27.082235808437105,236.2761780041697,-14.44661716588728,c4d,g,23.182695,57462.18829509616
100.16356323996962,-27.08146095629457,236.3975766250394,-14.17361513980897,c4d,g,23.184116,57462.18974812236
100.16730710970964,-27.07760376933041,236.39530106814055,-14.169019273468962,c4d,g,23.41218,57461.04900925234
99.83249304916008,-27.077401905988367,236.2726200188022,-14.442407723801445,c4d,g,23.386768,57461.047573913354
99.83757889890182,-27.07567258602648,236.2728384605002,-14.437564941648985,c4d,g,23.367285,57461.19926981628
99.83266933844084,-27.0754022291731,236.27078931652252,-14.441469461490104,c4d,g,22.542524,57461.99675240647
100.17229356741916,-27.07525720277392,236.39490976290415,-14.164011727524857,c4d,g,23.307144,57461.20070908312
100.1671775119281,-27.074766363925445,236.39257033232823,-14.167992606540151,c4d,g,22.566904,57461.998195371125
99.83474542615754,-27.074072278740985,236.2702871184308,-14.439244717775043,c4d,g,22.331331,57462.99489015899
100.17010310891618,-27.073114606891707,236.39208072250707,-14.164944817492431,c4d,g,22.465975,57462.996333880816
99.83433567548306,-27.07295292147834,236.26907669417668,-14.439134958739531,c4d,g,22.384893,57460.99837304186
100.1691620044828,-27.07264253718659,236.39128934480263,-14.165524729554416,c4d,g,22.49914,57460.99980945652
99.83416728850868,-27.071830852484513,236.26795184799735,-14.43882688479635,c4d,g,22.865793,57473.98797204578
99.83670912606414,-27.070236580099852,236.26736935686097,-14.436116478020402,c4d,g,22.201965,57464.16416873317
100.17202799500144,-27.069640941184787,236.38950154689616,-14.161986731667271,c4d,g,22.179398,57464.165606778115
145.04373173703897,-27.06422584726877,258.6925828704147,18.949273439728085,c4d,i,22.138746,56702.27433539741
145.0402751430746,-27.064064871035693,258.6901313950612,18.94724255925856,c4d,r,22.160526,56702.27329311427
145.04551823619397,-27.06008716526764,258.69073750889964,18.953349401897132,c4d,g,23.599234,57098.206631993875
145.20854267534804,-26.98942583722631,258.74886825283716,19.10521460312155,c4d,i,22.865993,56702.28672567895
145.20990197143422,-26.98905917591461,258.7495184747435,19.106320989910603,c4d,i,22.216255,56702.26809076872
145.2093818500071,-26.989006689926995,258.74912765271785,19.10603605458718,c4d,r,22.247911,56702.26705964329
145.20825694949008,-26.988499145195043,258.74799213330306,19.105702691238445,c4d,z,22.544819,56702.299270092975
145.20865232616842,-26.98846533359548,258.74823491857956,19.105972213815928,c4d,r,22.891104,56702.27643558104
145.21033970879415,-26.98841741447879,258.74934209444757,19.10705326880441,c4d,z,22.650225,56702.30764040351
145.2092711513871,-26.988368039679127,258.74858222971426,19.106425914401452,c4d,z,22.599997,56702.30345910927
145.20886122682688,-26.988083754583553,258.7480952585331,19.106375747737875,c4d,i,22.857943,56702.29091840563
145.20871142168812,-26.988076476231605,258.7479884689344,19.10628805074493,c4d,r,22.87464,56702.27986475499
145.2094476580795,-26.9877455882816,258.7482431954298,19.106982291740948,c4d,r,22.913088,56702.28329723887
145.20926602256054,-26.9873637809642,258.7478389471212,19.107143745593422,c4d,i,22.839977,56702.29509950848
145.2151364646674,-26.98538310505151,258.75035479353585,19.11220712309928,c4d,g,24.4563,57098.21550902631
145.2140595348443,-26.9853436253167,258.74959647656686,19.111567484553753,c4d,g,24.483746,57098.212101925164
145.21426721714812,-26.98504196582047,258.7495148858517,19.111912891814203,c4d,g,23.574816,57098.20254756138
145.2141041075672,-26.984758740869506,258.74919579694625,19.11201507083093,c4d,g,24.497677,57098.20867700083
99.99718914704864,-26.93396329998269,236.19705842463225,-14.25071102679578,c4d,g,23.2025,57462.186863011215
100.00039234747292,-26.92943879708983,236.19395202715344,-14.246288176325008,c4d,g,23.362827,57461.04612559918
100.00040864499546,-26.926647735410373,236.1913171665094,-14.245162052787618,c4d,g,22.250921,57461.9952960955
100.00390087918306,-26.92606513671184,236.1920467704615,-14.242074323686838,c4d,g,23.388315,57461.19782664068
100.00086149390653,-26.923744609252076,236.18873641808088,-14.24363426191451,c4d,g,22.1958,57462.993441655766
100.00123587575531,-26.923679578848883,236.18881220419465,-14.243302211701833,c4d,g,22.249287,57460.99692936707
100.00101457396728,-26.923451630812774,236.1885153604849,-14.243392276176234,c4d,g,22.625864,57473.98653784115
100.0036245705734,-26.921288333343966,236.18742588951625,-14.240395566450871,c4d,g,22.266539,57464.16272885492
145.37824451283657,-26.914637288502384,258.8088802791651,19.26415914652585,c4d,r,22.252352,56702.270150279626
145.37715892065847,-26.91388377407579,258.8075882144028,19.264028361837767,c4d,i,22.139824,56702.27120121848
145.38322267698294,-26.911143622742127,258.80969030401354,19.2697560912117,c4d,g,23.581238,57098.20458400529
245.99024145011492,-26.89690916589755,350.746059940338,15.66059123455306,c4d,i,22.37608,56784.30507275043
242.1045169593418,-26.890194930206963,348.2554013156331,18.176910210251663,c4d,i,22.64379,56785.22025925387
247.53656949699732,-26.694738804264567,351.8559842588282,14.766747333505688,c4d,i,22.487871,56784.27843139041
240.37378215721532,-26.663087427359557,347.2628490192019,19.424398031051343,c4d,i,22.72796,56785.278809466865
244.32140240888867,-26.542930341143677,349.96131185850913,16.994801293526624,c4d,i,22.583742,56784.29671361437
