source_id,sig,P_d,M2_msun,G,bp_rp,ruwe,cbias_risk,main_id,otype,sp_type,has_HD,has_HIP,sp_class
5242402412522691456,120.63821411132812,474.33052256733555,2.3314,10.49743366241455,0.6917829513549805,8.33641242980957,false,TYC 9213-17-1,SB*,"",false,false,no_sp
5616258631082080128,120.5650634765625,436.5967593769538,1.3164,11.825424194335938,0.9287614822387695,7.102144718170166,false,TYC 6541-88-1,SB*,"",false,false,no_sp
3534887659478651776,120.3424072265625,971.2676148130953,1.9178,10.244610786437988,1.171278953552246,9.985880851745605,true,CD-23  9952,SB*,"",false,false,no_sp
5824775105747810688,120.31196594238281,624.7881400897533,1.2923,12.893603324890137,1.1459522247314453,4.904753684997559,false,UCAC4 121-127763,SB*,"",false,false,no_sp
5545162186300848000,119.8771743774414,547.3059443965795,1.5741,8.53081226348877,1.4894509315490723,7.788101673126221,true,CD-35  4047,SB*,K0,false,false,K_unknown_lc
554427127695804800,119.54241943359375,450.1670847220793,1.222,10.567347526550293,0.785639762878418,7.452469348907471,false,TYC 4513-2096-1,SB*,"",false,false,no_sp
2826995479078707968,119.34297943115234,843.7275238979543,1.2415,8.85776138305664,1.2582588195800781,6.135930061340332,true,BD+21  4976,SB*,K0,false,true,K_unknown_lc
5512087394767079552,119.10468292236328,839.4443653876874,1.8172,8.782179832458496,1.2842073440551758,7.4875688552856445,true,HD  59657,SB*,G6/8(III),true,false,G_subgiant_giant
1098584400173160192,119.07584381103516,774.6682867646483,2.924,7.789267063140869,0.9675788879394531,9.681649208068848,true,HD  66285,*,G5,true,true,G_dwarf
6766628517092581888,118.92371368408203,705.6867565346821,1.752,8.991334915161133,1.3784608840942383,8.943181037902832,true,HD 183273,SB*,K1III,true,false,K_giant_FP
2290303787474561664,118.26251983642578,631.7705768442963,1.8764,9.267379760742188,0.5824613571166992,11.164363861083984,false,HD 196214,SB*,F5,true,false,F_dwarf
5430791502175765120,117.92701721191406,842.8904504705049,1.5629,11.91175651550293,0.9491395950317383,11.80660343170166,false,TYC 7691-2138-1,SB*,"",false,false,no_sp
1921518825784578176,117.41494750976562,706.6773055545376,2.3463,7.826645851135254,1.158449649810791,2.433727502822876,false,HD 224381,SB*,G5,true,true,G_dwarf
