ra,dec,id,otype,catalog,source_id,pulled_utc
302.61165677387,-11.4448323519,Gaia_DR3_6880851931079280512,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6880851931079280512,2026-06-04
172.46527687386,-31.37880655176,Gaia_DR3_3481479706793852928,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3481479706793852928,2026-06-04
304.93453394144,40.17961702076,Gaia_DR3_2062274967182465280,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2062274967182465280,2026-06-04
7.75540569251,-50.60948502914,Gaia_DR3_4974278805507331072,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4974278805507331072,2026-06-04
162.51720854105,-17.35413898232,Gaia_DR3_3556868782406500352,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3556868782406500352,2026-06-04
293.1298404265,40.17897743374,Gaia_DR3_2053300791934158848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2053300791934158848,2026-06-04
293.1256150981,40.17673451581,Gaia_DR3_2053300787637255808,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2053300787637255808,2026-06-04
339.77764880546,-30.48503710372,Gaia_DR3_6608056396078408576,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6608056396078408576,2026-06-04
84.3911275447,23.14446371694,Gaia_DR3_3404293887444755840,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3404293887444755840,2026-06-04
311.07222744844,-81.01208137955,Gaia_DR3_6349201298424119296,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6349201298424119296,2026-06-04
7.16128035702,-2.49358290338,Gaia_DR3_2540822937721559808,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2540822937721559808,2026-06-04
115.59713774994,19.63781766751,Gaia_DR3_671982852192247040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,671982852192247040,2026-06-04
222.33588750844,20.90547107849,Gaia_DR3_1238352119271000448,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1238352119271000448,2026-06-04
16.22082591933,-2.24648751973,Gaia_DR3_2532398587003795328,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2532398587003795328,2026-06-04
190.97347928685,-72.18142153591,Gaia_DR3_5842078601229873536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5842078601229873536,2026-06-04
225.74365050333,9.33994471264,Gaia_DR3_1167866620703225984,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1167866620703225984,2026-06-04
196.26097712671,70.37922224317,Gaia_DR3_1686322048672412288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1686322048672412288,2026-06-04
323.70766832948,-42.2050152099,Gaia_DR3_6578047425222571264,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6578047425222571264,2026-06-04
334.27500565287,58.48140377925,Gaia_DR3_2198857882133880192,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2198857882133880192,2026-06-04
87.25607870129,-17.65598473615,Gaia_DR3_2967765196867608704,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2967765196867608704,2026-06-04
308.08283122318,36.14822584573,Gaia_DR3_2056895194225688064,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2056895194225688064,2026-06-04
75.55606804008,57.43678038437,Gaia_DR3_280678659710470016,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,280678659710470016,2026-06-04
186.29592725498,-26.15460758289,Gaia_DR3_3476385081009940352,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3476385081009940352,2026-06-04
196.99052796866,72.14407868297,Gaia_DR3_1688036496537485696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1688036496537485696,2026-06-04
188.53361935108,-40.42889723484,Gaia_DR3_6146985579474565376,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6146985579474565376,2026-06-04
202.24727365624,-4.5697916886,Gaia_DR3_3635174454348701184,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3635174454348701184,2026-06-04
219.95252569266,47.87351835433,Gaia_DR3_1591027895583640960,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1591027895583640960,2026-06-04
135.45390285234,49.78058248718,Gaia_DR3_1015799828959492352,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1015799828959492352,2026-06-04
15.74997953161,14.01941429557,Gaia_DR3_2777098984278522752,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2777098984278522752,2026-06-04
294.19899128172,-24.34267314299,Gaia_DR3_6768217719411371264,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6768217719411371264,2026-06-04
91.74228841854,75.62333644829,Gaia_DR3_1116164074976366464,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1116164074976366464,2026-06-04
167.84448823376,25.32343949292,Gaia_DR3_3995728953028752768,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3995728953028752768,2026-06-04
236.74873874787,-9.82119897495,Gaia_DR3_4347406510222459008,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4347406510222459008,2026-06-04
284.69489930662,7.3580461001,Gaia_DR3_4306960356519377408,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4306960356519377408,2026-06-04
291.46748933679,9.77923046016,Gaia_DR3_4308500222557665664,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4308500222557665664,2026-06-04
312.30006253842,8.76741416897,Gaia_DR3_1750087538330587648,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1750087538330587648,2026-06-04
68.32260397125,63.80261359276,Gaia_DR3_476126540995266688,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,476126540995266688,2026-06-04
294.53105801439,-25.23203260156,Gaia_DR3_6767832581106739712,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6767832581106739712,2026-06-04
175.02603200868,18.40050264199,Gaia_DR3_3974116235214146432,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3974116235214146432,2026-06-04
304.17235869704,-32.72931983582,Gaia_DR3_6700034563831522304,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6700034563831522304,2026-06-04
167.20316406614,34.42647628404,Gaia_DR3_761677269868775040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,761677269868775040,2026-06-04
21.32561046448,77.40063729236,Gaia_DR3_560554087519757696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,560554087519757696,2026-06-04
262.2490641543,10.23516322367,Gaia_DR3_4491918725076151296,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4491918725076151296,2026-06-04
180.20321108888,-31.37442159168,Gaia_DR3_3467441142327434752,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3467441142327434752,2026-06-04
174.47324676817,-10.92402929388,Gaia_DR3_3586690149092338176,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3586690149092338176,2026-06-04
7.5573032503,-29.93341946146,Gaia_DR3_2318454922980422272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2318454922980422272,2026-06-04
310.69356973918,37.88174626153,Gaia_DR3_2063293355469201152,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2063293355469201152,2026-06-04
42.23496323726,-53.72190123059,Gaia_DR3_4741021678578345856,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4741021678578345856,2026-06-04
179.92378710756,-46.50950098587,Gaia_DR3_5377861317357370240,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5377861317357370240,2026-06-04
273.09612670224,76.56428299579,Gaia_DR3_2269560710340167296,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2269560710340167296,2026-06-04
358.25410502142,-38.86324227805,Gaia_DR3_2307289214897332480,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2307289214897332480,2026-06-04
22.07974103736,-72.11524934212,Gaia_DR3_4687330906596372224,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4687330906596372224,2026-06-04
124.29288201222,14.05747056422,Gaia_DR3_652195319383139072,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,652195319383139072,2026-06-04
240.77184685174,-25.47399158994,Gaia_DR3_6235836766225843328,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6235836766225843328,2026-06-04
244.16907712246,-36.3562013033,Gaia_DR3_6021829918937120640,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6021829918937120640,2026-06-04
76.81872140197,42.63591156104,Gaia_DR3_202160640293063680,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,202160640293063680,2026-06-04
82.77587827179,0.15430801644,Gaia_DR3_3220982720449432448,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3220982720449432448,2026-06-04
234.64178704973,-49.60255743707,Gaia_DR3_5985627678278341248,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5985627678278341248,2026-06-04
148.88161604731,-6.44813391581,Gaia_DR3_3821392176035122176,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3821392176035122176,2026-06-04
165.84111170728,81.64455765116,Gaia_DR3_1134368929515373184,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1134368929515373184,2026-06-04
17.16423467892,-6.75552341955,Gaia_DR3_2476456668037305088,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2476456668037305088,2026-06-04
160.47184529221,56.54521556097,Gaia_DR3_854072904147710464,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,854072904147710464,2026-06-04
319.27391416608,43.80097587098,Gaia_DR3_1971471769354856064,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1971471769354856064,2026-06-04
208.75820095921,-4.13624684075,Gaia_DR3_3656970966699043328,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3656970966699043328,2026-06-04
254.93940645444,-4.19249476277,Gaia_DR3_4365585663679013248,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4365585663679013248,2026-06-04
75.11413245565,-11.3592397365,Gaia_DR3_3180577660993161728,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3180577660993161728,2026-06-04
56.04746647528,32.81598316595,Gaia_DR3_217488794453227520,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,217488794453227520,2026-06-04
196.42505865443,18.01786698971,Gaia_DR3_3938156295111047680,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3938156295111047680,2026-06-04
135.46626242324,29.60933662243,Gaia_DR3_699487479157292288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,699487479157292288,2026-06-04
261.79586147834,-23.0138420703,Gaia_DR3_4111657851290351616,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4111657851290351616,2026-06-04
17.34913307851,-40.80814301327,Gaia_DR3_4987801222276337152,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4987801222276337152,2026-06-04
57.23338737825,-61.11880271542,Gaia_DR3_4680416352841004544,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4680416352841004544,2026-06-04
138.98152504672,9.13480391418,Gaia_DR3_590634281819450880,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,590634281819450880,2026-06-04
172.98106708379,89.19088717302,Gaia_DR3_1152639342435435904,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1152639342435435904,2026-06-04
350.07273743233,-30.69397061342,Gaia_DR3_2329569164471063168,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2329569164471063168,2026-06-04
346.08230421293,-7.03150899077,Gaia_DR3_2634608741244388096,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2634608741244388096,2026-06-04
161.0369980622,76.08934570436,Gaia_DR3_1128433254648876928,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1128433254648876928,2026-06-04
358.95657168406,44.32537712478,Gaia_DR3_1922994640971085184,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1922994640971085184,2026-06-04
352.87312679085,30.02019391655,Gaia_DR3_2869685285040721536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2869685285040721536,2026-06-04
351.7768767046,-1.99680551473,Gaia_DR3_2643629405222112256,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2643629405222112256,2026-06-04
120.19733143121,11.8017154298,Gaia_DR3_3150999325035676288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3150999325035676288,2026-06-04
194.67107892326,-14.51594763584,Gaia_DR3_3524992810741634304,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3524992810741634304,2026-06-04
76.70018303493,20.50258024186,Gaia_DR3_3408829849653432576,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3408829849653432576,2026-06-04
346.37313216511,7.42926222983,Gaia_DR3_2665414200901834112,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2665414200901834112,2026-06-04
81.07898534708,-34.00221663034,Gaia_DR3_4823188629199342208,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4823188629199342208,2026-06-04
106.29235131002,-54.68202289247,Gaia_DR3_5491143175727923200,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5491143175727923200,2026-06-04
28.957144106,-53.27332485191,Gaia_DR3_4912230203256418048,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4912230203256418048,2026-06-04
82.64438521384,-47.17891367161,Gaia_DR3_4798695869522955520,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4798695869522955520,2026-06-04
277.32539237678,-58.02608329602,Gaia_DR3_6636023543778896128,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6636023543778896128,2026-06-04
176.307902945,-17.10114148041,Gaia_DR3_3547367563129984384,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3547367563129984384,2026-06-04
188.68500618006,66.08544736939,Gaia_DR3_1680532535836237440,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1680532535836237440,2026-06-04
47.60555716739,-66.08897800064,Gaia_DR3_4671801232560864256,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4671801232560864256,2026-06-04
54.79673967259,-44.84624014626,Gaia_DR3_4836129636243098496,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4836129636243098496,2026-06-04
282.35943879205,64.96981244695,Gaia_DR3_2253826832091026560,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2253826832091026560,2026-06-04
88.29022953029,-81.80747757446,Gaia_DR3_4621308634956638208,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4621308634956638208,2026-06-04
204.32146494813,71.82995702555,Gaia_DR3_1687084559986707840,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1687084559986707840,2026-06-04
283.33395067048,-28.64659380701,Gaia_DR3_6761955416577773056,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6761955416577773056,2026-06-04
298.70287865193,1.25434219886,Gaia_DR3_4240366136980012416,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4240366136980012416,2026-06-04
284.68945167272,-47.51991466379,Gaia_DR3_6662451229171016576,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6662451229171016576,2026-06-04
239.67869215441,-23.97964760103,Gaia_DR3_6236969233141101952,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6236969233141101952,2026-06-04
99.13055097287,34.94962028851,Gaia_DR3_941721439925593216,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,941721439925593216,2026-06-04
44.65597436112,-71.22469771579,Gaia_DR3_4645593307761884288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4645593307761884288,2026-06-04
359.72786811512,-35.89979753105,Gaia_DR3_2311088160714663168,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2311088160714663168,2026-06-04
295.21128161633,38.70448509882,Gaia_DR3_2052141215187527168,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2052141215187527168,2026-06-04
39.04553244037,27.37908358535,Gaia_DR3_127429927326231936,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,127429927326231936,2026-06-04
118.96905959388,-52.52609167334,Gaia_DR3_5513539093714292096,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5513539093714292096,2026-06-04
7.57263689602,-67.31578539294,Gaia_DR3_4706866273278574592,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4706866273278574592,2026-06-04
48.23428199028,53.78721455798,Gaia_DR3_446381964030017152,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,446381964030017152,2026-06-04
26.74672488517,-21.10011800983,Gaia_DR3_5135765658826945664,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5135765658826945664,2026-06-04
208.68744465881,22.16852303998,Gaia_DR3_1250704440919829888,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1250704440919829888,2026-06-04
324.73165107619,-46.98192987873,Gaia_DR3_6563550708006792320,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6563550708006792320,2026-06-04
45.92201367913,15.97801886116,Gaia_DR3_34033149055372032,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,34033149055372032,2026-06-04
94.52528289787,-81.8398501581,Gaia_DR3_5207394168452773888,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5207394168452773888,2026-06-04
156.46869823876,-31.31272890205,Gaia_DR3_5449171655799477888,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5449171655799477888,2026-06-04
118.19974712946,-33.2873158351,Gaia_DR3_5594002664608604160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5594002664608604160,2026-06-04
306.30360917404,36.91138979033,Gaia_DR3_2057900976783419392,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2057900976783419392,2026-06-04
44.72590703306,21.63844061039,Gaia_DR3_108636215590811264,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,108636215590811264,2026-06-04
145.60248809224,-69.07092259519,Gaia_DR3_5243584735414135296,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5243584735414135296,2026-06-04
81.86667279666,53.70372954369,Gaia_DR3_263427150473867776,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,263427150473867776,2026-06-04
61.5746397582,30.57529551243,Gaia_DR3_168962535956695424,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,168962535956695424,2026-06-04
16.25733287929,36.12038116111,Gaia_DR3_363364266286396800,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,363364266286396800,2026-06-04
146.84622719167,44.9970255379,Gaia_DR3_820969357814798080,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,820969357814798080,2026-06-04
10.13252126091,-66.25894720465,Gaia_DR3_4707074493292816000,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4707074493292816000,2026-06-04
22.19292257111,-39.29186106093,Gaia_DR3_5008525053659451392,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5008525053659451392,2026-06-04
344.7004721677,9.86632034225,Gaia_DR3_2714977745540449664,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2714977745540449664,2026-06-04
188.96542358895,44.05081950519,Gaia_DR3_1540651193376855680,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1540651193376855680,2026-06-04
154.85400904604,23.33941969871,Gaia_DR3_725314904215058432,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,725314904215058432,2026-06-04
330.07289128213,-26.94617531134,Gaia_DR3_6619564228372924544,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6619564228372924544,2026-06-04
225.73174470794,-63.21679013535,Gaia_DR3_5873639223525287808,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5873639223525287808,2026-06-04
151.78170241589,-16.81882072156,Gaia_DR3_5673977459616762624,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5673977459616762624,2026-06-04
156.05083086936,-24.60369011487,Gaia_DR3_5472765152402299904,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5472765152402299904,2026-06-04
227.1808118115,-14.46040424131,Gaia_DR3_6308616812415827712,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6308616812415827712,2026-06-04
9.46260234809,-33.43269280178,Gaia_DR3_5006974879703054976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5006974879703054976,2026-06-04
295.56852181322,34.03482054717,Gaia_DR3_2047102054631445504,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2047102054631445504,2026-06-04
43.9326966295,44.31716377972,Gaia_DR3_433533998859654016,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,433533998859654016,2026-06-04
156.99547212559,45.49618590092,Gaia_DR3_830202545366176640,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,830202545366176640,2026-06-04
61.52811592344,-3.5518292832,Gaia_DR3_3251942081669060992,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3251942081669060992,2026-06-04
224.67764772898,-83.23906565077,Gaia_DR3_5771473526474110720,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5771473526474110720,2026-06-04
223.06395053125,-6.4910169848,Gaia_DR3_6333705395723318784,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6333705395723318784,2026-06-04
173.63162431388,34.25387440361,Gaia_DR3_4026018956480400256,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4026018956480400256,2026-06-04
274.58326668742,15.40963327534,Gaia_DR3_4521918934206152704,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4521918934206152704,2026-06-04
216.94620494015,1.74985081613,Gaia_DR3_3654573962630823040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3654573962630823040,2026-06-04
256.13561462345,-39.47484671224,Gaia_DR3_5967183435128855936,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5967183435128855936,2026-06-04
316.95834059954,-69.5339062411,Gaia_DR3_6375743612197782912,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6375743612197782912,2026-06-04
75.69228530124,-35.98684762085,Gaia_DR3_4823907052672454528,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4823907052672454528,2026-06-04
220.18091271139,1.21612311699,Gaia_DR3_3654870693331906304,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3654870693331906304,2026-06-04
354.466371006,66.71281318703,Gaia_DR3_2210722574675468032,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2210722574675468032,2026-06-04
243.20933973578,-2.15204767522,Gaia_DR3_4405513672526728576,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4405513672526728576,2026-06-04
143.39721422663,63.35163689381,Gaia_DR3_1064196589898916096,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1064196589898916096,2026-06-04
209.1170192152,-0.1621188576,Gaia_DR3_3660622479174640640,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3660622479174640640,2026-06-04
44.37398116553,3.13848736007,Gaia_DR3_1973795170585088,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1973795170585088,2026-06-04
205.65100413709,17.60515014963,Gaia_DR3_1247558738152408576,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1247558738152408576,2026-06-04
250.58864792808,24.27236360327,Gaia_DR3_1299827699870774272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1299827699870774272,2026-06-04
353.83149232058,-34.68425348613,Gaia_DR3_2324148950103276800,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2324148950103276800,2026-06-04
350.96674636481,-6.38487674112,Gaia_DR3_2632639545983774848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2632639545983774848,2026-06-04
107.43824243983,22.83817806976,Gaia_DR3_3368276115605334144,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3368276115605334144,2026-06-04
195.29581012719,38.22638677249,Gaia_DR3_1523467402887806336,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1523467402887806336,2026-06-04
199.62561843075,-34.28861164941,Gaia_DR3_6167444531636062720,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6167444531636062720,2026-06-04
311.4022946237,69.08097513564,Gaia_DR3_2271070129351916288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2271070129351916288,2026-06-04
303.09295615053,31.23065564917,Gaia_DR3_2053953008490747392,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2053953008490747392,2026-06-04
294.59340847496,26.63235854518,Gaia_DR3_2025071788687899776,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2025071788687899776,2026-06-04
92.35645459792,33.5381610028,Gaia_DR3_3452101198480935680,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3452101198480935680,2026-06-04
84.51483187078,-48.95898549863,Gaia_DR3_4793995903990360832,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4793995903990360832,2026-06-04
193.91314328855,8.1156250688,Gaia_DR3_3733613970901618816,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3733613970901618816,2026-06-04
267.06464498998,52.26728152643,Gaia_DR3_1368634347263005312,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1368634347263005312,2026-06-04
142.60945828318,50.5611213491,Gaia_DR3_1018659143306715392,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1018659143306715392,2026-06-04
309.92576075067,-10.78071899331,Gaia_DR3_6901430120121443840,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6901430120121443840,2026-06-04
197.58908187136,61.30136810646,Gaia_DR3_1675399225287958272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1675399225287958272,2026-06-04
210.0381270339,-8.72742611884,Gaia_DR3_3616128542133976064,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3616128542133976064,2026-06-04
341.16376453908,10.41929480966,Gaia_DR3_2717510195697147264,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2717510195697147264,2026-06-04
283.18442090843,59.02476954602,Gaia_DR3_2155352131166620160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2155352131166620160,2026-06-04
69.12620683317,-1.0838368821,Gaia_DR3_3229458030954057216,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3229458030954057216,2026-06-04
