mjd,jd,survey,band,diff_flux_nJy,diff_flux_err_nJy,science_flux_nJy,science_flux_err_nJy,template_flux_nJy,diff_mag_AB,science_mag_AB,sep_from_mean_as,note
58348.51116474067,2458349.0111647407,ATLAS_FP_nightlystack,ATLAS_o,-17467.0,7106.0,,,,,,0.0,n=3 exposures; SNR=-2.46
58350.76645188504,2458351.266451885,ATLAS_FP_nightlystack,ATLAS_o,-337.0,8802.0,,,,,,0.0,n=7 exposures; SNR=-0.04
58351.353159700055,2458351.8531597,ZTF_ZFPS_nightly,ZTF_i,-13303.4,5906.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-2.25
58351.357303199824,2458351.8573032,ZTF_ZFPS_nightly,ZTF_r,4966.4,3479.8,,,,22.16,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.43
58354.35012664549,2458354.8501266455,ZTF_ZFPS_nightly,ZTF_r,-3996.3,7207.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.55
58360.293009299785,2458360.7930093,ZTF_ZFPS_nightly,ZTF_r,-3110.1,4398.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.71
58360.35574069992,2458360.8557407,ZTF_ZFPS_nightly,ZTF_g,11213.2,8888.8,,,,21.276,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.26
58360.48978949999,2458360.9897895,ATLAS_FP_nightlystack,ATLAS_o,1947.0,11120.0,,,,23.177,,0.0,n=3 exposures; SNR=0.18
58362.48395662412,2458362.9839566243,ATLAS_FP_nightlystack,ATLAS_o,-12801.0,6880.0,,,,,,0.0,n=3 exposures; SNR=-1.86
58363.27261570003,2458363.7726157,ZTF_ZFPS_nightly,ZTF_r,6413.8,4675.8,,,,21.882,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.37
58363.31347220019,2458363.8134722,ZTF_ZFPS_nightly,ZTF_g,-3030.1,4480.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.68
58364.48356711293,2458364.983567113,ATLAS_FP_nightlystack,ATLAS_o,-4842.0,8576.0,,,,,,0.0,n=4 exposures; SNR=-0.56
58365.31627310021,2458365.8162731,ZTF_ZFPS_nightly,ZTF_i,4382.2,6144.9,,,,22.296,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.71
58366.251805599786,2458366.7518056,ZTF_ZFPS_nightly,ZTF_g,-2658.9,2369.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.12
58366.31473380001,2458366.8147338,ZTF_ZFPS_nightly,ZTF_r,-2823.8,2927.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.96
58369.30517360009,2458369.8051736,ZTF_ZFPS_nightly,ZTF_g,116.3,2947.1,,,,26.236,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.04
58369.33711809991,2458369.8371181,ZTF_ZFPS_nightly,ZTF_i,-10671.0,5959.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.79
58369.36263890006,2458369.8626389,ZTF_ZFPS_nightly,ZTF_r,2691.2,4032.4,,,,22.825,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.67
58370.4734668965,2458370.9734668965,ATLAS_FP_nightlystack,ATLAS_o,-3132.0,5160.0,,,,,,0.0,n=4 exposures; SNR=-0.61
58372.272419000044,2458372.772419,ZTF_ZFPS_nightly,ZTF_g,1532.1,2626.6,,,,23.437,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.58
58372.32033560006,2458372.8203356,ZTF_ZFPS_nightly,ZTF_r,2991.2,3414.2,,,,22.71,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.88
58372.463772457246,2458372.963772457,ATLAS_FP_nightlystack,ATLAS_o,5051.0,7237.0,,,,22.142,,0.0,n=4 exposures; SNR=0.7
58373.336805600215,2458373.8368056,ZTF_ZFPS_nightly,ZTF_i,-2575.8,6038.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.43
58375.292754599825,2458375.7927546,ZTF_ZFPS_nightly,ZTF_g,-321.3,2378.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.14
58375.33902780013,2458375.8390278,ZTF_ZFPS_nightly,ZTF_r,-2833.7,3830.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.74
58376.43702198265,2458376.937021983,ATLAS_FP_nightlystack,ATLAS_o,-9016.0,6562.0,,,,,,0.0,n=4 exposures; SNR=-1.37
58377.31598380022,2458377.8159838,ZTF_ZFPS_nightly,ZTF_i,3339.2,5987.4,,,,22.591,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.56
58377.432565496434,2458377.9325654963,ATLAS_FP_nightlystack,ATLAS_o,-2375.0,5361.0,,,,,,0.0,n=4 exposures; SNR=-0.44
58378.27181709977,2458378.7718171,ZTF_ZFPS_nightly,ZTF_r,3238.6,4119.1,,,,22.624,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
58378.294432899915,2458378.7944329,ZTF_ZFPS_nightly,ZTF_g,-842.9,3128.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.27
58378.43643611935,2458378.9364361195,ATLAS_FP_nightlystack,ATLAS_o,4967.0,4901.0,,,,22.16,,0.0,n=4 exposures; SNR=1.01
58379.42286429688,2458379.922864297,ATLAS_FP_nightlystack,ATLAS_o,-5949.0,11097.0,,,,,,0.0,n=4 exposures; SNR=-0.54
58380.42861925011,2458380.92861925,ATLAS_FP_nightlystack,ATLAS_o,-6962.0,13804.0,,,,,,0.0,n=4 exposures; SNR=-0.5
58381.39972035109,2458381.899720351,ATLAS_FP_nightlystack,ATLAS_o,-10743.0,9367.0,,,,,,0.0,n=4 exposures; SNR=-1.15
58387.455655437465,2458387.9556554374,ATLAS_FP_nightlystack,ATLAS_o,-6336.0,22582.0,,,,,,0.0,n=4 exposures; SNR=-0.28
58389.26247690012,2458389.7624769,ZTF_ZFPS_nightly,ZTF_r,1407.1,4751.2,,,,23.529,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.30
58390.29081019992,2458390.7908102,ZTF_ZFPS_nightly,ZTF_i,-2473.2,8733.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.28
58390.419558587426,2458390.9195585875,ATLAS_FP_nightlystack,ATLAS_o,-84.0,7269.0,,,,,,0.0,n=4 exposures; SNR=-0.01
58392.42111520454,2458392.9211152047,ATLAS_FP_nightlystack,ATLAS_o,5848.0,7591.0,,,,21.982,,0.0,n=4 exposures; SNR=0.77
58394.406872282,2458394.906872282,ATLAS_FP_nightlystack,ATLAS_o,-4531.0,5552.0,,,,,,0.0,n=4 exposures; SNR=-0.82
58396.39940024445,2458396.8994002445,ATLAS_FP_nightlystack,ATLAS_o,-3375.0,9906.0,,,,,,0.0,n=4 exposures; SNR=-0.34
58400.23656249978,2458400.7365625,ZTF_ZFPS_nightly,ZTF_i,14804.6,6139.2,,,,20.974,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.41
58402.40726085635,2458402.907260856,ATLAS_FP_nightlystack,ATLAS_c,3895.0,6690.0,,,,22.424,,0.0,n=2 exposures; SNR=0.58
58403.37792387164,2458403.877923872,ATLAS_FP_nightlystack,ATLAS_o,399.0,7883.0,,,,24.898,,0.0,n=4 exposures; SNR=0.05
58405.369336087875,2458405.8693360877,ATLAS_FP_nightlystack,ATLAS_c,-12212.0,4329.0,,,,,,0.0,n=4 exposures; SNR=-2.82
58406.366862663075,2458406.866862663,ATLAS_FP_nightlystack,ATLAS_o,-11147.0,5112.0,,,,,,0.0,n=4 exposures; SNR=-2.18
58409.32621624563,2458409.8262162455,ATLAS_FP_nightlystack,ATLAS_o,5074.0,21088.0,,,,22.137,,0.0,n=2 exposures; SNR=0.24
58413.35988369493,2458413.859883695,ATLAS_FP_nightlystack,ATLAS_o,-22380.0,12643.0,,,,,,0.0,n=4 exposures; SNR=-1.77
58416.38754964783,2458416.887549648,ATLAS_FP_nightlystack,ATLAS_o,23719.0,24550.0,,,,20.462,,0.0,n=4 exposures; SNR=0.97
58417.340022569995,2458417.84002257,ATLAS_FP_nightlystack,ATLAS_o,2269.0,9925.0,,,,23.01,,0.0,n=4 exposures; SNR=0.23
58424.33041644249,2458424.8304164424,ATLAS_FP_nightlystack,ATLAS_o,8923.0,8428.0,,,,21.524,,0.0,n=4 exposures; SNR=1.06
58425.33358131959,2458425.8335813195,ATLAS_FP_nightlystack,ATLAS_c,-5351.0,6092.0,,,,,,0.0,n=3 exposures; SNR=-0.88
58427.169444399886,2458427.6694444,ZTF_ZFPS_nightly,ZTF_g,-2883.0,20495.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.14
58427.32478484247,2458427.8247848423,ATLAS_FP_nightlystack,ATLAS_o,-1367.0,8933.0,,,,,,0.0,n=4 exposures; SNR=-0.15
58428.328798903654,2458428.8287989036,ATLAS_FP_nightlystack,ATLAS_o,-6349.0,8239.0,,,,,,0.0,n=4 exposures; SNR=-0.77
58429.32574800814,2458429.825748008,ATLAS_FP_nightlystack,ATLAS_c,6888.0,5329.0,,,,21.805,,0.0,n=4 exposures; SNR=1.29
58430.14807870007,2458430.6480787,ZTF_ZFPS_nightly,ZTF_g,1783.3,3069.5,,,,23.272,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.58
58430.16894679982,2458430.6689468,ZTF_ZFPS_nightly,ZTF_r,-1398.6,5506.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.25
58430.213993099984,2458430.7139931,ZTF_ZFPS_nightly,ZTF_i,-3139.5,7473.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.42
58430.34335635911,2458430.8433563593,ATLAS_FP_nightlystack,ATLAS_c,-5989.0,4730.0,,,,,,0.0,n=4 exposures; SNR=-1.27
58431.31277511355,2458431.8127751136,ATLAS_FP_nightlystack,ATLAS_o,-431.0,8092.000000000001,,,,,,0.0,n=4 exposures; SNR=-0.05
58433.08506939979,2458433.5850694,ZTF_ZFPS_nightly,ZTF_r,-9249.2,6124.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.51
58434.21782410005,2458434.7178241,ZTF_ZFPS_nightly,ZTF_i,13566.8,12151.6,,,,21.069,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.12
58434.32897124297,2458434.828971243,ATLAS_FP_nightlystack,ATLAS_c,2592.0,6298.0,,,,22.866,,0.0,n=3 exposures; SNR=0.41
58435.27820650614,2458435.7782065063,ATLAS_FP_nightlystack,ATLAS_o,-8325.0,8193.0,,,,,,0.0,n=4 exposures; SNR=-1.02
58436.29404499338,2458436.794044994,ATLAS_FP_nightlystack,ATLAS_o,-222.0,13331.0,,,,,,0.0,n=4 exposures; SNR=-0.02
58442.30428048387,2458442.804280484,ATLAS_FP_nightlystack,ATLAS_o,-138.0,11159.0,,,,,,0.0,n=4 exposures; SNR=-0.01
58443.13257125017,2458443.63257125,ZTF_ZFPS_nightly,ZTF_r,-4607.5,4277.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-1.08
58443.276815384605,2458443.7768153846,ATLAS_FP_nightlystack,ATLAS_o,-5130.0,12263.0,,,,,,0.0,n=4 exposures; SNR=-0.42
58447.27033692737,2458447.7703369274,ATLAS_FP_nightlystack,ATLAS_o,-16021.999999999998,14177.0,,,,,,0.0,n=4 exposures; SNR=-1.13
58448.29210120209,2458448.792101202,ATLAS_FP_nightlystack,ATLAS_o,-21688.0,11415.0,,,,,,0.0,n=4 exposures; SNR=-1.9
58449.2641551798,2458449.7641551797,ATLAS_FP_nightlystack,ATLAS_o,-5876.0,6175.0,,,,,,0.0,n=4 exposures; SNR=-0.95
58450.293396585905,2458450.793396586,ATLAS_FP_nightlystack,ATLAS_o,-6180.0,6440.0,,,,,,0.0,n=4 exposures; SNR=-0.96
58451.259019016565,2458451.7590190168,ATLAS_FP_nightlystack,ATLAS_o,-4567.0,7693.0,,,,,,0.0,n=4 exposures; SNR=-0.59
58452.28674229951,2458452.7867422993,ATLAS_FP_nightlystack,ATLAS_o,-8570.0,7935.0,,,,,,0.0,n=4 exposures; SNR=-1.08
58454.286765614466,2458454.7867656145,ATLAS_FP_nightlystack,ATLAS_c,2483.0,5329.0,,,,22.913,,0.0,n=4 exposures; SNR=0.47
58455.232254927985,2458455.732254928,ATLAS_FP_nightlystack,ATLAS_o,-19444.0,7185.0,,,,,,0.0,n=4 exposures; SNR=-2.71
58456.27293593855,2458456.7729359386,ATLAS_FP_nightlystack,ATLAS_o,154.0,9199.0,,,,25.931,,0.0,n=4 exposures; SNR=0.02
58461.24390469567,2458461.743904696,ATLAS_FP_nightlystack,ATLAS_c,3331.0,7689.0,,,,22.594,,0.0,n=4 exposures; SNR=0.43
58462.26285664925,2458462.7628566492,ATLAS_FP_nightlystack,ATLAS_c,478.0,7256.0,,,,24.701,,0.0,n=3 exposures; SNR=0.07
58463.20059350892,2458463.700593509,ATLAS_FP_nightlystack,ATLAS_o,-8203.0,17842.0,,,,,,0.0,n=4 exposures; SNR=-0.46
58464.256121972816,2458464.756121973,ATLAS_FP_nightlystack,ATLAS_o,-22356.0,12986.0,,,,,,0.0,n=4 exposures; SNR=-1.72
58469.14456020016,2458469.6445602,ZTF_ZFPS_nightly,ZTF_g,8004.8,9975.3,,,,21.642,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.80
58469.21698682536,2458469.716986825,ATLAS_FP_nightlystack,ATLAS_o,-12727.0,9506.0,,,,,,0.0,n=4 exposures; SNR=-1.34
58473.211950143406,2458473.7119501433,ATLAS_FP_nightlystack,ATLAS_o,-14510.0,14007.0,,,,,,0.0,n=4 exposures; SNR=-1.04
58474.272737302665,2458474.772737303,ATLAS_FP_nightlystack,ATLAS_o,-31966.0,23400.0,,,,,,0.0,n=3 exposures; SNR=-1.37
58476.25599957992,2458476.75599958,ATLAS_FP_nightlystack,ATLAS_o,-34485.0,42327.0,,,,,,0.0,n=3 exposures; SNR=-0.81
58485.21850262671,2458485.7185026268,ATLAS_FP_nightlystack,ATLAS_c,-13271.0,9708.0,,,,,,0.0,n=4 exposures; SNR=-1.37
58486.09051222919,2458486.590512229,ZTF_ZFPS_nightly,ZTF_r,1641.0,4518.8,,,,23.362,,0.0,ZFPS req479165 nightly IVW stack; n=4; SNR=0.36
58487.08811729944,2458487.5881172996,ZTF_ZFPS_nightly,ZTF_r,1779.5,4264.0,,,,23.274,,0.0,ZFPS req479165 nightly IVW stack; n=4; SNR=0.42
58487.21252796443,2458487.7125279643,ATLAS_FP_nightlystack,ATLAS_o,-14664.0,17223.0,,,,,,0.0,n=3 exposures; SNR=-0.85
58488.080405862114,2458488.580405862,ZTF_ZFPS_nightly,ZTF_r,7287.4,9433.2,,,,21.744,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.77
58489.21888627796,2458489.718886278,ATLAS_FP_nightlystack,ATLAS_c,2187.0,16791.0,,,,23.05,,0.0,n=4 exposures; SNR=0.13
58490.21898148159,2458490.7189814816,ATLAS_FP_nightlystack,ATLAS_c,3049.0,13151.0,,,,22.69,,0.0,n=4 exposures; SNR=0.23
58618.60531303396,2458619.105313034,ATLAS_FP_nightlystack,ATLAS_o,-1988.0,5124.0,,,,,,0.0,n=5 exposures; SNR=-0.39
58620.572510016995,2458621.072510017,ATLAS_FP_nightlystack,ATLAS_o,9094.0,17969.0,,,,21.503,,0.0,n=5 exposures; SNR=0.51
58621.58389595032,2458622.08389595,ATLAS_FP_nightlystack,ATLAS_o,10217.0,12482.0,,,,21.377,,0.0,n=4 exposures; SNR=0.82
58624.5776871281,2458625.077687128,ATLAS_FP_nightlystack,ATLAS_o,14309.0,15970.0,,,,21.011,,0.0,n=4 exposures; SNR=0.9
58625.56902175242,2458626.0690217526,ATLAS_FP_nightlystack,ATLAS_o,-21405.0,10130.0,,,,,,0.0,n=4 exposures; SNR=-2.11
58626.58634405434,2458627.0863440544,ATLAS_FP_nightlystack,ATLAS_o,-11167.0,6210.0,,,,,,0.0,n=10 exposures; SNR=-1.8
58630.53094317898,2458631.030943179,ATLAS_FP_nightlystack,ATLAS_o,-26921.0,9026.0,,,,,,0.0,n=4 exposures; SNR=-2.98
58632.56792185334,2458633.067921853,ATLAS_FP_nightlystack,ATLAS_o,3.0,9026.0,,,,30.207,,0.0,n=4 exposures; SNR=0.0
58634.546281327624,2458635.0462813275,ATLAS_FP_nightlystack,ATLAS_c,16748.0,6527.0,,,,20.84,,0.0,n=3 exposures; SNR=2.57
58636.517270918186,2458637.017270918,ATLAS_FP_nightlystack,ATLAS_o,-12047.0,8802.0,,,,,,0.0,n=4 exposures; SNR=-1.37
58642.42016200023,2458642.920162,ZTF_ZFPS_nightly,ZTF_g,2624.5,2979.0,,,,22.852,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.88
58642.535851498666,2458643.0358514986,ATLAS_FP_nightlystack,ATLAS_c,9812.0,5554.0,,,,21.421,,0.0,n=5 exposures; SNR=1.77
58646.41946760006,2458646.9194676,ZTF_ZFPS_nightly,ZTF_g,-3820.2,3325.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.15
58646.47507362322,2458646.975073623,ATLAS_FP_nightlystack,ATLAS_o,4754.0,10832.0,,,,22.207,,0.0,n=4 exposures; SNR=0.44
58647.59863707201,2458648.098637072,ATLAS_FP_nightlystack,ATLAS_o,-3820.0,7493.0,,,,,,0.0,n=3 exposures; SNR=-0.51
58649.535991313416,2458650.0359913134,ATLAS_FP_nightlystack,ATLAS_o,-8539.0,9026.0,,,,,,0.0,n=4 exposures; SNR=-0.95
58650.532055116055,2458651.0320551163,ATLAS_FP_nightlystack,ATLAS_o,-1011.0,10164.0,,,,,,0.0,n=5 exposures; SNR=-0.1
58651.944761292034,2458652.444761292,ATLAS_FP_nightlystack,ATLAS_o,-14708.0,16497.0,,,,,,0.0,n=8 exposures; SNR=-0.89
58652.48097220016,2458652.9809722,ZTF_ZFPS_nightly,ZTF_g,-5211.6,13094.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.40
58658.48004630021,2458658.9800463,ZTF_ZFPS_nightly,ZTF_g,-5389.0,9277.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.58
58660.43661337785,2458660.9366133776,ATLAS_FP_nightlystack,ATLAS_o,261.0,8219.0,,,,25.358,,0.0,n=4 exposures; SNR=0.03
58660.59742333933,2458661.0974233393,ATLAS_FP_nightlystack,ATLAS_o,3317.0,7865.0,,,,22.598,,0.0,n=4 exposures; SNR=0.42
58662.43931710021,2458662.9393171,ZTF_ZFPS_nightly,ZTF_g,-1179.7,2552.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.46
58662.46781249996,2458662.9678125,ZTF_ZFPS_nightly,ZTF_r,-200.6,2992.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.07
58664.59021826836,2458665.0902182683,ATLAS_FP_nightlystack,ATLAS_o,-9331.0,5348.0,,,,,,0.0,n=5 exposures; SNR=-1.74
58665.92867946958,2458666.4286794695,ATLAS_FP_nightlystack,ATLAS_c,-3776.0,3741.0,,,,,,0.0,n=7 exposures; SNR=-1.01
58667.43405089993,2458667.9340509,ZTF_ZFPS_nightly,ZTF_g,3054.6,2805.8,,,,22.688,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.09
58667.46157409996,2458667.9615741,ZTF_ZFPS_nightly,ZTF_r,9671.6,3999.9,,,,21.436,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.42
58668.46039350005,2458668.9603935,ZTF_ZFPS_nightly,ZTF_i,-5339.0,5134.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.04
58668.55854520817,2458669.058545208,ATLAS_FP_nightlystack,ATLAS_o,-3366.0,6471.0,,,,,,0.0,n=4 exposures; SNR=-0.52
58670.4354514,2458670.9354514,ZTF_ZFPS_nightly,ZTF_g,-1110.5,2807.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.40
58670.46533950584,2458670.965339506,ATLAS_FP_nightlystack,ATLAS_o,4043.999999999999,7689.0,,,,22.383,,0.0,n=4 exposures; SNR=0.53
58672.439317100216,2458672.9393171,ZTF_ZFPS_nightly,ZTF_i,4553.5,5822.8,,,,22.254,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.78
58673.56661827305,2458674.066618273,ATLAS_FP_nightlystack,ATLAS_o,8468.0,5613.0,,,,21.581,,0.0,n=4 exposures; SNR=1.51
58674.47989579988,2458674.9798958,ZTF_ZFPS_nightly,ZTF_r,-1727.4,3515.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.49
58674.57416289597,2458675.074162896,ATLAS_FP_nightlystack,ATLAS_o,2245.0,5409.0,,,,23.022,,0.0,n=4 exposures; SNR=0.41
58676.434917829254,2458676.9349178295,ATLAS_FP_nightlystack,ATLAS_o,10027.0,9079.0,,,,21.397,,0.0,n=4 exposures; SNR=1.1
58677.3348842999,2458677.8348843,ZTF_ZFPS_nightly,ZTF_g,3929.0,7662.8,,,,22.414,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.51
58678.42879483198,2458678.928794832,ATLAS_FP_nightlystack,ATLAS_o,8191.000000000001,10880.0,,,,21.617,,0.0,n=4 exposures; SNR=0.75
58679.42491332164,2458679.9249133216,ATLAS_FP_nightlystack,ATLAS_o,-17499.0,14582.0,,,,,,0.0,n=4 exposures; SNR=-1.2
58680.31530090002,2458680.8153009,ZTF_ZFPS_nightly,ZTF_r,7879.9,11187.6,,,,21.659,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.70
58680.464224236144,2458680.964224236,ATLAS_FP_nightlystack,ATLAS_o,-57621.0,21085.0,,,,,,0.0,n=4 exposures; SNR=-2.73
58686.593380036065,2458687.093380036,ATLAS_FP_nightlystack,ATLAS_o,-19264.0,17515.0,,,,,,0.0,n=2 exposures; SNR=-1.1
58688.52742203572,2458689.0274220356,ATLAS_FP_nightlystack,ATLAS_o,17080.0,6175.0,,,,20.819,,0.0,n=4 exposures; SNR=2.77
58690.381608800024,2458690.8816088,ZTF_ZFPS_nightly,ZTF_r,543.7,3416.5,,,,24.562,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.16
58690.43969909987,2458690.9396991,ZTF_ZFPS_nightly,ZTF_g,-5053.8,4339.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.16
58690.51276457602,2458691.012764576,ATLAS_FP_nightlystack,ATLAS_o,-15590.0,4537.0,,,,,,0.0,n=4 exposures; SNR=-3.44
58691.33622690011,2458691.8362269,ZTF_ZFPS_nightly,ZTF_i,4318.3,3969.6,,,,22.312,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.09
58691.975574526325,2458692.4755745265,ATLAS_FP_nightlystack,ATLAS_o,-3825.0,4477.0,,,,,,0.0,n=8 exposures; SNR=-0.85
58693.399120400194,2458693.8991204,ZTF_ZFPS_nightly,ZTF_g,100.0,3200.7,,,,26.401,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.03
58694.555017186816,2458695.055017187,ATLAS_FP_nightlystack,ATLAS_c,5560.0,4193.0,,,,22.037,,0.0,n=4 exposures; SNR=1.33
58695.85220520763,2458696.3522052076,ATLAS_FP_nightlystack,ATLAS_o,1708.0,6236.0,,,,23.319,,0.0,n=6 exposures; SNR=0.27
58696.39372690022,2458696.8937269,ZTF_ZFPS_nightly,ZTF_r,-1403.5,3071.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.46
58696.398668999784,2458696.898669,ZTF_ZFPS_nightly,ZTF_g,1130.2,3017.0,,,,23.767,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.37
58698.39049769985,2458698.8904977,ZTF_ZFPS_nightly,ZTF_i,2328.4,4376.2,,,,22.982,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.53
58699.4250115999,2458699.9250116,ZTF_ZFPS_nightly,ZTF_g,-3070.4,3117.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.98
58699.98227440576,2458700.4822744057,ATLAS_FP_nightlystack,ATLAS_o,2352.0,4481.0,,,,22.971,,0.0,n=8 exposures; SNR=0.52
58702.43027575,2458702.93027575,ATLAS_FP_nightlystack,ATLAS_c,2750.0,4000.0,,,,22.802,,0.0,n=4 exposures; SNR=0.69
58703.37767359987,2458703.8776736,ZTF_ZFPS_nightly,ZTF_i,3147.9,5392.6,,,,22.655,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.58
58703.94191720358,2458704.4419172034,ATLAS_FP_nightlystack,ATLAS_o,-4609.0,4128.0,,,,,,0.0,n=8 exposures; SNR=-1.12
58705.42070176988,2458705.92070177,ATLAS_FP_nightlystack,ATLAS_c,27714.0,22466.0,,,,20.293,,0.0,n=4 exposures; SNR=1.23
58705.44048610005,2458705.9404861,ZTF_ZFPS_nightly,ZTF_r,-1099.1,4673.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.24
58707.377170072825,2458707.877170073,ATLAS_FP_nightlystack,ATLAS_o,19390.0,12688.0,,,,20.681,,0.0,n=4 exposures; SNR=1.53
58708.42099539982,2458708.9209954,ZTF_ZFPS_nightly,ZTF_g,-273.2,8706.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.03
58713.44103009999,2458713.9410301,ZTF_ZFPS_nightly,ZTF_g,4286.5,15303.4,,,,22.32,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.28
58715.48132900664,2458715.9813290066,ATLAS_FP_nightlystack,ATLAS_o,1136.0,12619.0,,,,23.762,,0.0,n=4 exposures; SNR=0.09
58716.329097200185,2458716.8290972,ZTF_ZFPS_nightly,ZTF_i,10760.0,5880.5,,,,21.321,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.83
58717.377152800094,2458717.8771528,ZTF_ZFPS_nightly,ZTF_g,-3852.4,6527.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.59
58717.47007294177,2458717.970072942,ATLAS_FP_nightlystack,ATLAS_o,-5822.0,6363.0,,,,,,0.0,n=4 exposures; SNR=-0.91
58718.456105274745,2458718.9561052746,ATLAS_FP_nightlystack,ATLAS_o,-16890.0,5466.0,,,,,,0.0,n=4 exposures; SNR=-3.09
58719.48152156001,2458719.98152156,ATLAS_FP_nightlystack,ATLAS_o,2140.0,5091.0,,,,23.074,,0.0,n=4 exposures; SNR=0.42
58720.39887729986,2458720.8988773,ZTF_ZFPS_nightly,ZTF_g,-2745.6,4732.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.58
58720.56408923917,2458721.064089239,ATLAS_FP_nightlystack,ATLAS_o,-6985.0,4717.0,,,,,,0.0,n=8 exposures; SNR=-1.48
58721.43518146492,2458721.935181465,ATLAS_FP_nightlystack,ATLAS_c,-4178.0,4847.0,,,,,,0.0,n=4 exposures; SNR=-0.86
58723.416516200174,2458723.9165162,ZTF_ZFPS_nightly,ZTF_g,-4513.2,3640.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.24
58723.481393918904,2458723.981393919,ATLAS_FP_nightlystack,ATLAS_o,-6728.0,4773.0,,,,,,0.0,n=4 exposures; SNR=-1.41
