###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57357.245667  20.529  1.524    22   34 o  0   0.93 332.39126 -14.86990  4343.13   364.84 4.56 3.57 -18.4 -0.492 18.97 20.50 02a57357o0116o
57357.250107 -20.142  0.825   -32   26 o  0   0.95 332.39126 -14.86990  3669.25 10096.83 3.70 3.63  40.4 -0.411 18.95 20.45 02a57357o0123o
57357.258347  20.571  1.286    22   28 o  0   1.07 332.39126 -14.86990  4926.43   955.68 4.40 3.61 -13.8 -0.489 18.96 20.46 02a57357o0136o
57357.272935 -21.185  3.182   -12   39 o  0   0.90 332.39126 -14.86990  3484.23    63.80 4.91 3.53 -20.2 -0.519 18.97 20.44 02a57357o0159o
57357.280579  21.911  4.750     6   30 o  0   0.82 332.39126 -14.86990  2772.92  9799.84 3.60 3.57 -49.6 -0.418 18.95 20.40 02a57357o0171o
57358.229614  21.040  2.792    14   39 o  0   0.91 332.39126 -14.86990  4339.75   364.09 4.47 3.72 -28.8 -0.519 18.81 20.29 02a57358o0099o
57358.236345 -20.779  1.410   -18   25 o  0   1.45 332.39126 -14.86990  3666.17 10094.63 3.88 3.76  67.0 -0.430 18.81 20.26 02a57358o0110o
57358.241244 -20.251  1.184   -29   34 o  0   1.08 332.39126 -14.86990  4621.85   954.48 4.57 3.79 -20.0 -0.501 18.82 20.31 02a57358o0118o
57358.262073 -20.876  1.722   -16   28 o  0   1.03 332.39126 -14.86990  3070.98  9505.95 3.85 3.73 -77.0 -0.432 18.82 20.35 02a57358o0152o
57358.266965 -21.295  2.684   -11   30 o  0   1.07 332.39126 -14.86990  3483.16  1531.30 4.72 3.77 -27.5 -0.485 18.90 20.45 02a57358o0160o
57359.270455  20.528  1.280    22   29 o  0   1.15 332.39126 -14.86990  3078.94  9505.50 3.86 3.81  38.0 -0.411 18.77 20.25 02a57359o0028o
57359.275314 -20.377  1.208   -26   31 o  0   1.31 332.39126 -14.86990  3491.19  1531.94 4.40 3.77 -30.2 -0.474 18.80 20.29 02a57359o0036o
57368.193400  18.397  0.713   159  113 o  0   1.20 332.39126 -14.86990  3859.01  9871.66 4.05 3.76 -65.3 -0.462 17.84 18.45 02a57368o0031o
57368.200805  18.693  0.451   121   55 o  0   0.75 332.39126 -14.86990  4139.90 10465.36 3.95 3.80 -26.6 -0.423 18.49 19.66 02a57368o0043o
57368.212142  20.281  1.167    28   33 o  0   1.32 332.39126 -14.86990  3264.90  9290.25 4.11 3.77 -57.7 -0.443 18.61 19.92 02a57368o0061o
57370.201955  22.851 11.000     3   29 c  0   1.00 332.39126 -14.86990  3858.06  9873.81 4.25 4.14  77.6 -0.403 18.85 20.38 02a57370o0039c
57370.212512  23.380 20.000     2   32 c  0   1.23 332.39126 -14.86990  4138.48 10466.17 4.13 4.02  17.1 -0.401 19.07 20.75 02a57370o0056c
57370.223405  21.006  1.824    14   26 c  0   0.85 332.39126 -14.86990  3256.17  9288.09 4.09 3.86 -73.5 -0.422 19.09 20.76 02a57370o0074c
57372.220476 -20.010  1.190   -36   43 c  0   1.07 332.39126 -14.86990  4142.74 10476.73 4.34 4.30  61.3 -0.366 18.64 20.02 02a57372o0002c
57372.227729 -22.279  7.200    -4   32 c  0   0.99 332.39126 -14.86990  3263.86  9294.90 4.32 4.04 -68.7 -0.404 18.57 19.93 02a57372o0014c
57378.194863  20.190  8.000    30  244 o  0   1.18 332.39126 -14.86990  3858.87  9884.99 4.38 3.48 -74.2 -0.509 17.51 17.79 02a57378o0025o
57378.199788  19.770  2.525    45  113 o  0   1.19 332.39126 -14.86990  4139.21 10474.48 4.54 4.24 -56.8 -0.417 17.87 18.74 02a57378o0033o
57378.209821 -20.342  2.074   -26   55 o  0   1.23 332.39126 -14.86990  3266.63  9301.61 4.26 3.61 -66.4 -0.464 18.21 19.19 02a57378o0049o
57383.232361 -23.374 39.000    -2   63 o  0   1.04 332.39126 -14.86990  4342.82   365.42 5.90 4.37 -13.4 -0.488 18.15 19.41 02a57383o0088o
57530.595212  21.544  7.571     9   66 o  0   0.86 332.39126 -14.86990  8264.73  1915.76 4.94 4.16  23.3 -0.454 18.11 19.09 02a57530o0517o
57530.607584 -20.902  3.600   -16   57 o  0   0.89 332.39126 -14.86990  8281.84  1954.94 4.96 4.22  25.7 -0.452 18.13 19.11 02a57530o0542o
57530.620297 -18.929  0.737   -97   72 o  0   1.16 332.39126 -14.86990  8225.23  1878.63 4.64 3.89  28.3 -0.507 17.85 18.41 02a57530o0567o
57538.606663 -19.549  0.534   -55   29 c  0   1.23 332.39126 -14.86990  7368.27 10456.12 4.16 3.82  82.2 -0.417 18.94 20.33 02a57538o0708c
57538.608884 -23.165 16.000    -2   32 c  0   1.22 332.39126 -14.86990  8071.24   714.30 4.64 3.65  17.6 -0.476 18.88 20.23 02a57538o0712c
57538.617147  20.027  2.542    35   90 c  0   0.65 332.39126 -14.86990  7387.27 10494.25 4.19 3.85  80.2 -0.419 18.48 19.52 02a57538o0729c
