###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57922.421682 -14.509  0.685 -5708 3911 o  0   0.99 244.72542 -35.90761  8055.66  2542.68 3.09 2.69  42.6 -0.410 15.47 16.85 01a57922o0368o
57922.430543  16.261  0.736  1136  837 o  0   0.88 244.72542 -35.90761  8041.66  2693.68 3.19 2.93  58.7 -0.436 14.94 16.27 01a57922o0386o
57923.398469  19.487  5.167    58  301 o  0   1.59 244.72542 -35.90761  4307.08  8281.23 2.34 2.19  28.6 -0.490 15.75 16.72 02a57923o0305o
57923.407378 -19.925  0.737   -39   29 o  0   1.24 244.72542 -35.90761  4294.14  8241.41 2.33 2.21  26.4 -0.493 18.46 19.41 02a57923o0323o
57923.415775  18.943  1.984    96  191 o  0   1.43 244.72542 -35.90761  4358.75  8318.52 2.26 2.16  28.7 -0.499 16.53 17.41 02a57923o0340o
57923.424688 -22.174 10.417    -5   51 o  0   1.12 244.72542 -35.90761  4376.29  8203.91 2.17 2.11  21.3 -0.500 17.86 18.73 02a57923o0358o
57926.392057 -20.741  0.771   -18   14 o  0   1.50 244.72542 -35.90761  7723.99  3088.27 3.23 3.01   1.5 -0.449 19.17 20.62 01a57926o0307o
57926.400866 -21.724  1.600    -7   12 o  0   1.66 244.72542 -35.90761  7742.78  3163.24 2.91 2.83  27.3 -0.471 19.22 20.64 01a57926o0325o
57926.409210  21.396  1.448    10   14 o  0   1.24 244.72542 -35.90761  7680.52  3119.35 3.02 2.87 -86.4 -0.460 19.16 20.60 01a57926o0342o
57926.418053 -20.665  0.793   -20   16 o  0   0.95 244.72542 -35.90761  7666.35  3270.44 3.07 2.90 -86.5 -0.457 19.20 20.57 01a57926o0360o
57930.388338 -19.653  0.492   -50   25 o  0   0.99 244.72542 -35.90761  8828.12  3066.26 5.40 4.01  -9.6 -0.406 18.63 20.40 01a57930o0273o
57930.397166 -20.206  0.776   -30   23 o  0   1.09 244.72542 -35.90761  8845.65  3141.51 5.08 4.17 -15.0 -0.401 18.59 20.38 01a57930o0291o
57930.405670 -20.680  1.012   -19   20 o  0   1.00 244.72542 -35.90761  8799.51  3097.91 3.75 3.19 -58.7 -0.470 18.88 20.37 01a57930o0308o
57930.414512  21.017  1.424    14   20 o  0   0.94 244.72542 -35.90761  8767.86  3249.07 3.77 3.18 -61.3 -0.475 18.87 20.34 01a57930o0326o
57934.379377 -21.678  2.576    -8   20 o  0   0.93 244.72542 -35.90761  6674.18   397.21 3.59 3.02   8.7 -0.442 18.80 20.13 01a57934o0290o
57934.385282 -21.463  2.000    -9   19 o  0   1.49 244.72542 -35.90761  3890.49 10124.99 4.02 3.02  -4.5 -0.428 18.79 20.26 01a57934o0302o
57934.388233  21.155  1.560    12   20 o  0   1.18 244.72542 -35.90761  6691.74   472.83 3.80 3.05   7.9 -0.436 18.79 20.13 01a57934o0308o
57934.394118 -21.156  1.617   -12   20 o  0   1.20 244.72542 -35.90761  3908.34 10199.67 3.32 3.11 -49.5 -0.436 18.95 20.31 01a57934o0320o
57934.396577 -22.086  3.308    -5   18 o  0   1.16 244.72542 -35.90761  6629.73   428.49 3.17 2.97  58.2 -0.464 18.95 20.24 01a57934o0325o
57934.402478 -21.156  1.433   -12   18 o  0   1.22 244.72542 -35.90761  3862.24 10155.61 3.21 3.04 -53.3 -0.463 18.95 20.30 01a57934o0337o
